Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00049.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
treatment,3,,,,,,,
cage,31,,,,,,,
mark,1,,,,,,,
id,51,,,,,,,
trial,1,,,,,,,
date,52:07.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,214.27,221.72,420,240,n ext,189.15,-
2,0.2,219.3,226.76,372,256,n ext,196.19,7.12
3,0.4,214.56,222.38,368,588,n ext,189.77,6.45
4,0.6,205.94,214.59,464,400,n ext,178.21,11.62
5,0.8,198.26,207.77,552,424,n ext,167.98,10.27
6,1,187.6,198.2,596,452,n ext,153.74,14.32
7,1.2,179.21,189.93,676,464,north,142.09,11.78
8,1.4,168.25,178.46,652,568,north,126.5,15.87
9,1.6,160.42,169.58,728,508,north,115.03,11.84
10,1.8,151.91,159.61,824,584,north,102.5,13.1
11,2,146.32,152.63,860,548,north,94.14,8.94
12,2.2,140.12,144.68,844,616,north,84.91,10.08
13,2.4,135,138.06,964,504,north,77.42,8.37
14,2.6,129.88,132.22,900,680,north,70.42,7.76
15,2.8,124.68,127.27,956,632,north,63.8,7.18
16,3,118.57,123,952,700,north,56.66,7.45
17,3.2,112.91,120,964,732,north,50.36,6.4
18,3.4,105.46,118.28,1008,876,north,42.74,7.65
19,3.6,99.38,117.95,984,768,north,36.86,6.08
20,3.8,93.01,119.25,1016,824,north,31.41,6.5
21,4,86.45,122.98,940,820,north,27.69,7.55
22,4.2,78.87,128.22,996,808,north,25.38,9.21
23,4.4,70.25,134.64,960,724,north,26.01,10.76
24,4.6,63.1,140.19,960,640,north,29.4,9.05
25,4.8,55.22,146.63,892,724,north,35.48,10.18
26,5,47.09,152.49,880,644,north,42.33,10.02
27,5.2,36.63,160.34,784,712,north,52.95,13.08
28,5.4,31.14,164.46,708,380,west,58.81,6.86
29,5.6,24.58,169.55,728,564,west,66.22,8.3
30,5.8,19.91,172.21,708,612,west,70.77,5.38
31,6,18.25,171.23,724,496,west,70.75,1.93
32,6.2,20.38,164.74,624,548,west,64.11,6.83
33,6.4,24.63,154.22,692,492,west,52.99,11.34
34,6.6,28.6,141.8,704,556,west,40.68,13.04
35,6.8,32.86,128.69,716,516,west,28.35,13.78
36,7,36.03,114.31,780,592,west,17.97,14.72
37,7.2,37.62,98.73,800,628,west,14.43,15.66
38,7.4,37.14,83.35,788,724,west,20.06,15.39
39,7.6,33.78,67.46,772,680,west,33.35,16.24
40,7.8,28.26,51.25,704,628,west,49.8,17.12
41,8,22.33,38.68,696,520,west,63.63,13.9
42,8.2,16.58,26.64,672,512,west,76.93,13.34
43,8.4,11.29,17.39,688,560,w ext,87.59,10.66
44,8.6,7.74,10.86,644,492,w ext,95.01,7.43
45,8.8,3.22,3.64,684,560,w ext,103.53,8.52
46,9,3.13,2.19,660,504,s ext,104.83,1.46
47,9.2,1.89,-0.27,640,428,s ext,107.57,2.75
48,9.4,0.36,-2.74,584,448,s ext,110.48,2.91
49,9.6,1.02,-2.93,572,388,s ext,110.32,0.68
50,9.8,2.22,-2.35,556,320,s ext,109.23,1.33
51,10,5.1,-0.49,436,384,s ext,106.19,3.43
52,10.2,6.7,0.78,456,276,s ext,104.3,2.05
53,10.4,9.89,3.27,500,332,s ext,100.6,4.04
54,10.6,13.05,5.67,508,320,s ext,97.02,3.97
55,10.8,16.18,7.99,524,232,s ext,93.56,3.9
56,11,15.36,7.02,588,240,s ext,94.79,1.27
57,11.2,12.94,4.88,536,204,s ext,97.78,3.23
58,11.4,14.54,6.04,468,108,s ext,96.03,1.98
59,11.6,12.87,4.09,496,308,s ext,98.52,2.57
60,11.8,16.92,7.34,552,392,s ext,93.83,5.2
61,12,16.94,6.53,516,364,s ext,94.56,0.81
62,12.2,18.65,6.8,620,400,s ext,93.61,1.74
63,12.4,23.1,8.11,608,460,s ext,90.66,4.64
64,12.6,31.27,10.99,584,440,s ext,85.21,8.66
65,12.8,41.1,13.01,644,460,s ext,80.83,10.04
66,13,54.13,16.43,632,468,s ext,75.94,13.48
67,13.2,67.43,18.45,628,476,s ext,74.59,13.45
68,13.4,82.75,19.23,612,576,s ext,77.19,15.34
69,13.6,99.73,20.11,628,584,s ext,83.03,17
70,13.8,115.55,20.92,588,560,south,90.79,15.85
71,14,130.3,19.96,676,616,south,100.93,14.78
72,14.2,144.83,17.94,656,676,south,112.64,14.67
73,14.4,155.05,17.42,636,676,south,120.7,10.23
74,14.6,164.68,14.94,660,624,south,129.72,9.94
75,14.8,172.01,12.74,728,580,south,136.83,7.65
