Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00022.trk,,,,,,,
Object,0,,,,,,,
Samples,445,,,,,,,
treatment,3,,,,,,,
cage,27,,,,,,,
mark,2,,,,,,,
id,68,,,,,,,
trial,2,,,,,,,
date,34:55.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,108.04,13.85,532,308,s ext,92.6,-
2,0.2,108.63,11.78,476,184,s ext,94.67,2.15
3,0.4,110.44,11.63,480,132,s ext,95.74,1.82
4,0.6,108.63,11.78,472,192,s ext,94.67,1.82
5,0.8,112.24,11.46,520,200,s ext,96.83,3.63
6,1,115.47,12.12,504,232,s ext,97.99,3.29
7,1.2,116.85,12.94,508,260,s ext,98.07,1.61
8,1.4,119.1,15.59,492,304,s ext,97.19,3.47
9,1.6,119.54,18.43,484,336,south,95.18,2.87
10,1.8,124.16,21.36,604,440,south,95.8,5.48
11,2,129.27,22.04,640,364,south,98.7,5.16
12,2.2,134.96,23.11,588,356,south,101.92,5.79
13,2.4,135.81,23.71,552,220,south,102.12,1.04
14,2.6,138.62,22.77,528,168,south,104.81,2.96
15,2.8,140.16,23.91,544,280,south,105.18,1.91
16,3,140.35,27.14,616,288,south,103.19,3.23
17,3.2,141.66,29.82,636,444,south,102.48,2.99
18,3.4,143.38,31.42,608,356,south,102.8,2.35
19,3.6,145.09,31.41,628,196,south,104.13,1.71
20,3.8,146.07,32.45,544,388,south,104.25,1.43
21,4,145.22,35.1,616,208,south,101.96,2.79
22,4.2,144.38,37.74,696,360,south,99.71,2.77
23,4.4,143.95,40.9,732,484,south,97.53,3.19
24,4.6,145.43,43.09,696,380,south,97.53,2.64
25,4.8,146.41,44.78,676,348,south,97.45,1.95
26,5,146.11,46.42,620,216,south,96.33,1.67
27,5.2,147.59,47.11,584,404,south,97.24,1.64
28,5.4,148.75,47.23,568,320,south,98.18,1.16
29,5.6,150.76,46.86,696,304,south,100.1,2.04
30,5.8,154.27,44.81,632,312,south,104.16,4.06
31,6,155.14,44.28,652,236,south,105.19,1.03
32,6.2,155.72,46.31,588,528,south,104.69,2.11
33,6.4,153.98,50.63,616,300,east,101.11,4.66
34,6.6,151.81,56.12,640,360,east,96.74,5.91
35,6.8,149.39,62.74,700,428,east,91.88,7.04
36,7,148.08,69.03,796,552,east,88.38,6.42
37,7.2,147.12,75.41,764,432,east,85.43,6.46
38,7.4,148.19,78.36,716,304,east,85.66,3.14
39,7.6,147.93,81.71,688,340,east,84.63,3.35
40,7.8,147.52,86.23,688,416,reveral larger,83.35,4.54
41,8,145.9,90.75,740,356,reveral larger,81.11,4.8
42,8.2,145.33,94.05,728,268,platform reversal,80.24,3.35
43,8.4,143.37,98.18,772,372,platform reversal,78.07,4.57
44,8.6,140.24,101.78,744,412,platform reversal,74.83,4.77
45,8.8,137.96,105.15,800,424,platform reversal,72.61,4.07
46,9,135.83,108.23,844,508,reveral larger,70.67,3.75
47,9.2,134.48,110.42,808,532,reveral larger,69.55,2.57
48,9.4,133.98,115.22,796,500,east,69.73,4.83
49,9.6,134.35,119.33,836,360,east,70.86,4.12
50,9.8,134.77,122.57,816,324,east,72.04,3.27
51,10,135.31,125.78,872,360,east,73.45,3.25
52,10.2,135.96,128.96,788,420,east,75.04,3.24
53,10.4,135.74,130.88,852,344,east,75.44,1.93
54,10.6,133.34,132.16,748,456,east,73.62,2.72
55,10.8,132.11,132.76,776,308,east,72.69,1.37
56,11,128.44,132.12,840,584,north,69.04,3.73
57,11.2,125.25,130.63,784,424,north,65.53,3.52
58,11.4,121.26,128.32,868,516,north,60.96,4.62
59,11.6,118.84,126.17,852,504,north,57.94,3.23
60,11.8,115.73,122.05,860,472,north,53.67,5.17
61,12,112.93,117.57,904,620,north,49.65,5.29
62,12.2,109.86,111.97,900,692,north,45.4,6.38
63,12.4,108.32,107.44,888,612,east,43.22,4.79
64,12.6,106.86,103.58,868,636,east,41.47,4.13
65,12.8,106.59,100.52,920,532,east,41.22,3.07
66,13,107.2,95.68,920,688,south,42.11,4.87
67,13.2,108.13,89.48,860,788,south,44.09,6.27
68,13.4,108.92,85,788,520,south,46.12,4.55
69,13.6,109.02,81.07,716,536,south,47.6,3.93
70,13.8,108.89,78.41,700,328,south,48.45,2.66
71,14,109.06,74.36,720,644,south,50.31,4.06
72,14.2,110.66,70.81,788,508,south,53.4,3.9
73,14.4,113.71,65.52,880,668,south,58.72,6.1
74,14.6,117.27,62.06,784,504,south,63.59,4.98
75,14.8,121.14,58.29,760,440,south,68.89,5.4
76,15,124.95,55.06,680,496,south,73.85,5
77,15.2,129.09,53.04,716,348,south,78.42,4.61
78,15.4,133.76,51.35,744,396,south,83.24,4.96
79,15.6,139.71,49.57,776,488,south,89.22,6.21
80,15.8,143.7,48.4,680,328,south,93.24,4.16
81,16,146.98,48.19,712,456,south,96.17,3.29
82,16.2,149.01,47.85,692,268,south,98.09,2.06
83,16.4,151.46,48.8,732,384,south,99.75,2.62
84,16.6,153.57,49.2,760,372,south,101.42,2.15
85,16.8,155.63,49.69,720,456,east,103.01,2.11
86,17,159.78,47.24,776,432,east,107.82,4.81
87,17.2,165.63,43.61,740,460,east,114.69,6.89
88,17.4,172.27,37.32,692,424,east,123.52,9.14
89,17.6,178.34,32.08,716,448,east,131.37,8.02
90,17.8,187.35,22.24,716,512,east,144.13,13.34
91,18,193.99,14.83,608,484,e ext,153.67,9.96
92,18.2,199.95,7.71,540,356,e ext,162.53,9.28
93,18.4,202.04,4.84,592,116,e ext,165.85,3.55
94,18.6,201.06,5.69,512,184,e ext,164.56,1.3
95,18.8,198.02,9.36,480,184,e ext,160,4.76
96,19,202.04,4.84,420,380,e ext,165.85,6.05
97,19.2,205.51,-1.32,392,348,e ext,172.17,7.07
98,19.4,206.09,-4.62,400,416,e ext,174.55,3.36
99,19.6,208.22,-10.64,464,552,e ext,179.81,6.38
100,19.8,206.96,-12.01,544,616,e ext,179.63,1.86
101,20,205.94,-14.25,560,640,s ext,180.18,2.46
102,20.2,203.04,-13.31,564,492,s ext,177.32,3.04
103,20.4,198.49,-10.92,516,504,s ext,172.27,5.14
104,20.6,190.89,-5.31,540,496,s ext,162.83,9.44
105,20.8,181.95,1.8,540,552,south,151.41,11.42
106,21,173.24,8.7,532,432,south,140.3,11.11
107,21.2,164.14,16.65,572,456,south,128.23,12.09
108,21.4,154,26.14,532,448,south,114.38,13.89
109,21.6,147.66,32.41,576,404,south,105.54,8.91
110,21.8,140.47,41.8,620,508,south,94.17,11.83
111,22,134.73,49.47,684,544,south,85.09,9.58
112,22.2,128.41,57.74,732,560,south,75.33,10.4
113,22.4,122.7,66,740,680,south,66.27,10.05
114,22.6,118.43,74.07,736,668,south,58.94,9.13
115,22.8,115.82,80.7,776,720,south,54.08,7.13
116,23,114.18,87.61,776,752,south,50.42,7.1
117,23.2,113.67,93.6,828,668,east,48.78,6.01
118,23.4,113.88,100.81,880,772,east,48.5,7.22
119,23.6,115.82,106.98,904,824,east,50.63,6.46
120,23.8,118.17,112.74,876,716,east,53.72,6.23
121,24,121.67,119.06,884,720,east,58.48,7.22
122,24.2,125.74,125.21,844,584,east,64.17,7.37
123,24.4,128.77,130.42,844,504,north,68.73,6.03
124,24.6,132.88,135.66,876,536,north,74.5,6.65
125,24.8,136.34,140.04,836,600,north,79.46,5.58
126,25,141.07,143.54,780,552,north,85.24,5.88
127,25.2,145.65,146.6,848,468,east,90.71,5.51
128,25.4,151.84,150.52,792,528,east,98,7.33
129,25.6,157.67,153.96,840,624,east,104.76,6.77
130,25.8,162.55,156.85,732,564,east,110.42,5.67
131,26,166.95,160.13,760,468,east,115.84,5.49
132,26.2,172.42,164.56,756,556,east,122.74,7.03
133,26.4,176.51,168.51,728,316,east,128.24,5.69
134,26.6,180.06,171.38,640,384,east,132.74,4.57
135,26.8,183.65,174.34,604,532,east,137.32,4.65
136,27,184.72,171.53,724,456,east,136.89,3.01
137,27.2,183.84,164,700,464,e ext,132.66,7.58
138,27.4,183.92,157.23,660,448,e ext,129.92,6.77
139,27.6,181.56,142.96,592,540,e ext,122.74,14.46
140,27.8,178.77,126.77,668,508,e ext,115.86,16.43
141,28,176.66,110.09,640,572,e ext,111.53,16.81
142,28.2,175.1,95.24,628,516,east,109.89,14.93
143,28.4,174.32,79.23,708,656,east,110.97,16.03
144,28.6,173.39,64.55,648,700,east,113.75,14.71
145,28.8,170.26,56.96,664,656,east,113.41,8.21
146,29,167.55,50.81,688,600,east,113.26,6.72
147,29.2,165.18,46.8,620,596,east,112.83,4.65
148,29.4,162.85,43.56,728,572,east,112.26,4
149,29.6,159.38,40.84,744,680,south,110.58,4.41
150,29.8,156.45,38.2,724,724,south,109.45,3.94
151,30,151.71,36.03,668,840,south,106.69,5.21
152,30.2,149.91,31.26,720,756,south,108.02,5.1
153,30.4,146.02,27.15,728,784,south,107.55,5.66
154,30.6,142.82,21.24,684,748,south,108.94,6.72
155,30.8,137.58,16.09,596,712,south,108.74,7.35
156,31,130.21,11.5,508,592,s ext,107.24,8.68
157,31.2,125.75,7.48,504,444,s ext,107.67,6.01
158,31.4,121.66,9.21,472,304,s ext,103.87,4.44
159,31.6,112.94,9.35,468,364,s ext,99,8.72
160,31.8,101.79,10.09,484,384,s ext,92.87,11.18
161,32,90.47,10.02,448,436,s ext,88.45,11.32
162,32.2,82.81,10.52,464,344,s ext,85.52,7.68
163,32.4,71.53,11.01,440,408,s ext,82.53,11.29
164,32.6,64.31,11.48,384,352,s ext,81.21,7.23
165,32.8,58.74,16.21,568,552,s ext,76.14,7.31
166,33,55.15,19.14,424,496,south,73.2,4.64
167,33.2,51.28,20.04,320,312,south,72.49,3.97
168,33.4,47.68,20.73,452,300,south,72.16,3.67
169,33.6,44.28,23.14,548,464,south,70.29,4.16
170,33.8,41.51,25.26,576,452,south,68.76,3.49
171,34,38.51,27.2,604,540,south,67.61,3.57
172,34.2,36.81,29.86,624,588,south,65.55,3.16
173,34.4,36.87,33.45,668,572,south,62.12,3.59
174,34.6,36.07,36.33,672,644,south,59.67,2.99
175,34.8,34.91,38.56,744,576,west,58.01,2.52
176,35,34.55,43.5,712,720,west,53.61,4.95
177,35.2,34.35,47.77,700,564,west,49.84,4.27
178,35.4,34.81,53.47,620,536,west,44.59,5.71
179,35.6,35.52,62.29,640,580,west,36.6,8.85
