Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00013.trk,,,,,,,
Object,0,,,,,,,
Samples,377,,,,,,,
treatment,2,,,,,,,
cage,32,,,,,,,
mark,2,,,,,,,
id,102,,,,,,,
trial,1,,,,,,,
date,57:57.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,59.11,184.37,596,744,n ext,73.14,-
2,0.2,48.86,186.94,636,616,n ext,76.14,10.57
3,0.4,35.38,191.47,704,548,n ext,82.97,14.22
4,0.6,23.2,196.05,600,568,n ext,91.1,13.02
5,0.8,14.66,199.85,588,436,n ext,97.84,9.35
6,1,7.97,203.19,512,380,n ext,103.73,7.48
7,1.2,4.58,204.82,464,288,n ext,106.74,3.76
8,1.4,2.65,205.22,564,444,n ext,108.01,1.97
9,1.6,2.23,204.3,608,380,n ext,107.41,1.01
10,1.8,4.58,200.34,604,500,n ext,102.8,4.61
11,2,9.65,194.32,656,412,north,95.09,7.86
12,2.2,14.49,187.87,680,480,north,87.12,8.07
13,2.4,21.27,179.22,700,476,north,76.34,11
14,2.6,26.44,171.85,716,520,north,67.48,9
15,2.8,32.03,163.23,748,520,west,57.32,10.28
16,3,35.27,156.31,776,516,west,49.69,7.64
17,3.2,39.47,146.69,768,608,west,39.19,10.49
18,3.4,40.99,140.44,852,580,west,32.86,6.43
19,3.6,41.57,135.12,776,604,west,27.83,5.36
20,3.8,41.87,129.49,824,616,west,22.84,5.64
21,4,40.24,126.22,760,544,west,21.28,3.65
22,4.2,38.48,122.6,792,480,west,20.16,4.02
23,4.4,36.92,117.2,768,488,west,18.39,5.62
24,4.6,35.26,114.26,752,320,west,18.68,3.38
25,4.8,33.77,109.62,728,416,west,18.88,4.87
26,5,31.65,107.71,696,320,west,20.51,2.86
27,5.2,31.29,104.48,732,380,west,20.57,3.25
28,5.4,28.05,103.67,772,584,west,23.81,3.34
29,5.6,24.53,104.45,700,440,w ext,27.32,3.6
30,5.8,22.38,107.48,708,256,w ext,29.66,3.71
31,6,20.42,108.87,636,232,w ext,31.78,2.41
32,6.2,20.42,108.87,672,124,w ext,31.78,0
33,6.4,22.38,107.48,640,216,w ext,29.66,2.41
34,6.6,23.47,105.94,692,348,w ext,28.44,1.88
35,6.8,22.21,102.03,596,488,w ext,29.65,4.11
36,7,21.85,96.5,576,348,w ext,30.34,5.54
37,7.2,22.27,87.84,636,340,w ext,31.6,8.68
38,7.4,23.07,79.82,608,308,w ext,33.98,8.05
39,7.6,24.44,74.34,672,288,west,35.61,5.65
40,7.8,25.35,67.64,716,412,west,39.02,6.76
41,8,26.47,60.62,728,484,west,43.27,7.11
42,8.2,27.13,54.29,752,448,west,47.89,6.37
43,8.4,29.68,51.58,756,508,west,48.78,3.72
44,8.6,30.19,47.73,804,416,west,51.86,3.88
45,8.8,30.95,44,784,516,west,54.75,3.81
46,9,33.12,42.81,728,480,west,54.84,2.48
47,9.2,34.87,42.1,700,516,west,54.76,1.89
48,9.4,39.25,44.27,712,540,west,51.12,4.89
49,9.6,44.21,47.25,760,480,west,46.77,5.79
50,9.8,50.19,50.67,796,540,south,42.16,6.89
51,10,57.18,54.25,800,620,south,38.07,7.85
52,10.2,62.92,55.92,864,576,south,36.85,5.98
53,10.4,69.58,56.85,876,644,south,37.34,6.73
54,10.6,76.82,57.85,856,644,south,39,7.3
55,10.8,84.26,57.36,892,724,south,43.07,7.46
56,11,91.2,55.85,864,588,south,48.24,7.1
57,11.2,98.58,54.33,900,628,south,54.16,7.54
58,11.4,105.47,51.26,844,560,south,61.15,7.54
59,11.6,111.56,48.42,844,512,south,67.52,6.72
60,11.8,117.69,45.91,720,572,south,73.76,6.62
61,12,122.52,44.1,724,516,south,78.63,5.16
62,12.2,128.3,44.11,724,488,south,83.09,5.78
63,12.4,133.75,43.81,744,460,south,87.56,5.45
64,12.6,137.32,44.67,828,444,south,89.94,3.67
65,12.8,141.95,45.56,760,572,south,93.27,4.71
66,13,145.2,46.89,768,536,south,95.3,3.51
67,13.2,148.14,48.33,792,544,south,97.1,3.27
68,13.4,150.23,51.08,760,600,south,97.58,3.46
69,13.6,150.79,55.77,800,608,east,95.97,4.73
70,13.8,150.91,62.07,732,612,east,93.53,6.3
