Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00057.trk
Object,0
Samples,450
treatment,4,
cage,38,
mark,1,
id,58,
trial,1,
date,2009-07-26 13:33:14.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,113.33,18.31,504.00,496.00,s ext,91.65,-
2,0.20,115.35,17.09,504.00,368.00,s ext,93.80,2.36
3,0.40,119.93,13.49,708.00,460.00,s ext,99.38,5.82
4,0.60,126.06,10.43,724.00,416.00,s ext,105.49,6.85
5,0.80,135.97,6.18,620.00,504.00,s ext,115.02,10.78
6,1.00,141.27,4.69,588.00,320.00,s ext,119.61,5.51
7,1.20,147.27,1.83,616.00,196.00,s ext,125.76,6.65
8,1.40,148.29,2.43,636.00,228.00,s ext,126.02,1.18
9,1.60,149.28,3.01,632.00,236.00,s ext,126.28,1.15
10,1.80,152.73,1.73,644.00,268.00,s ext,129.59,3.67
11,2.00,157.03,0.91,644.00,264.00,s ext,133.22,4.38
12,2.20,160.32,1.21,576.00,324.00,s ext,135.39,3.31
13,2.40,166.60,-0.18,612.00,340.00,s ext,140.94,6.43
14,2.60,173.54,-0.97,628.00,432.00,s ext,146.68,6.98
15,2.80,177.81,-1.54,664.00,452.00,s ext,150.32,4.31
16,3.00,184.69,-3.78,636.00,516.00,s ext,157.06,7.23
17,3.20,190.71,-6.21,616.00,516.00,s ext,163.26,6.50
18,3.40,198.54,-12.37,596.00,484.00,s ext,173.22,9.96
19,3.60,204.90,-17.73,588.00,528.00,s ext,181.53,8.31
20,3.80,209.85,-22.08,500.00,424.00,s ext,188.11,6.59
21,4.00,210.77,-22.19,452.00,456.00,s ext,188.90,0.93
22,4.20,210.40,-21.00,416.00,300.00,s ext,187.87,1.25
23,4.40,209.01,-19.18,452.00,220.00,s ext,185.65,2.29
24,4.60,208.83,-18.55,404.00,184.00,s ext,185.11,0.66
25,4.80,210.01,-19.74,396.00,232.00,s ext,186.78,1.68
26,5.00,211.41,-21.59,336.00,284.00,s ext,189.03,2.32
27,5.20,209.01,-19.18,404.00,244.00,s ext,185.65,3.40
28,5.40,208.30,-19.75,420.00,424.00,s ext,185.45,0.91
29,5.60,204.61,-16.16,532.00,424.00,s ext,180.32,5.15
30,5.80,198.54,-11.90,584.00,612.00,s ext,172.92,7.42
31,6.00,189.41,-5.15,604.00,644.00,s ext,161.58,11.35
32,6.20,178.93,2.82,576.00,540.00,south,148.42,13.17
33,6.40,165.21,13.23,668.00,652.00,south,131.21,17.22
34,6.60,150.86,21.02,668.00,720.00,south,115.17,16.33
35,6.80,138.94,26.02,716.00,656.00,south,102.85,12.93
36,7.00,127.76,27.75,736.00,724.00,south,93.54,11.31
37,7.20,116.50,26.40,732.00,644.00,south,87.03,11.34
38,7.40,103.82,23.83,672.00,708.00,south,81.88,12.94
39,7.60,91.30,19.94,664.00,640.00,s ext,79.52,13.12
40,7.80,77.27,13.80,584.00,656.00,s ext,80.91,15.31
41,8.00,69.90,12.61,560.00,472.00,s ext,80.70,7.47
42,8.20,62.66,12.01,476.00,492.00,s ext,80.54,7.27
43,8.40,55.49,11.03,436.00,344.00,s ext,81.31,7.23
44,8.60,48.40,9.67,524.00,400.00,s ext,83.07,7.22
45,8.80,38.63,8.36,532.00,536.00,s ext,85.88,9.85
46,9.00,32.97,7.99,544.00,556.00,s ext,87.61,5.68
47,9.20,25.89,6.35,668.00,532.00,s ext,91.32,7.26
48,9.40,14.74,1.97,644.00,648.00,s ext,99.61,11.98
49,9.60,8.58,-0.85,524.00,552.00,s ext,104.86,6.78
50,9.80,2.02,-4.34,496.00,588.00,s ext,111.06,7.43
51,10.00,0.25,-4.46,560.00,536.00,s ext,112.02,1.77
52,10.20,-4.27,-7.44,676.00,508.00,s ext,116.86,5.42
53,10.40,-4.59,-6.80,620.00,600.00,s ext,116.47,0.72
54,10.60,-3.45,-4.68,612.00,592.00,s ext,114.07,2.40
55,10.80,-1.07,-0.74,616.00,660.00,w ext,109.47,4.61
56,11.00,1.27,4.09,652.00,644.00,w ext,104.12,5.36
57,11.20,3.32,10.01,596.00,664.00,w ext,97.99,6.27
58,11.40,5.23,16.93,580.00,584.00,w ext,91.12,7.17
59,11.60,9.30,28.87,572.00,600.00,w ext,78.93,12.62
60,11.80,11.70,40.03,540.00,496.00,w ext,68.56,11.41
61,12.00,15.01,53.71,540.00,464.00,w ext,56.13,14.08
62,12.20,19.08,70.73,520.00,532.00,w ext,42.08,17.50
63,12.40,23.13,88.25,544.00,560.00,w ext,30.65,17.98
64,12.60,28.41,100.46,560.00,560.00,west,23.46,13.30
65,12.80,33.51,111.10,632.00,616.00,west,19.50,11.79
66,13.00,39.62,118.56,616.00,736.00,west,16.88,9.64
67,13.20,46.60,124.06,684.00,796.00,west,15.72,8.89
68,13.40,53.90,127.68,752.00,860.00,west,16.69,8.15
69,13.60,60.65,130.94,720.00,952.00,west,19.88,7.49
70,13.80,70.01,131.31,828.00,996.00,north,22.89,9.37
71,14.00,79.99,131.97,860.00,1072.00,north,28.98,10.00
72,14.20,90.11,133.64,892.00,1040.00,north,37.14,10.26
73,14.40,103.33,136.37,836.00,1112.00,north,49.21,13.49
74,14.60,116.10,140.55,888.00,980.00,north,62.06,13.45
75,14.80,131.31,148.41,848.00,1032.00,north,79.09,17.12
76,15.00,146.93,158.30,824.00,1000.00,north,97.58,18.49
77,15.20,163.59,170.69,760.00,968.00,north,118.30,20.77
78,15.40,182.18,186.78,760.00,952.00,north,142.69,24.58
79,15.60,196.59,200.34,720.00,848.00,e ext,162.28,19.79
80,15.80,208.77,212.91,664.00,776.00,e ext,179.50,17.50
81,16.00,213.90,216.79,536.00,720.00,e ext,185.93,6.43
82,16.20,212.77,213.37,464.00,512.00,e ext,183.01,3.60
83,16.40,207.50,203.00,548.00,460.00,e ext,172.75,11.63
84,16.60,203.33,191.69,556.00,624.00,e ext,163.10,12.06
85,16.80,198.34,176.43,564.00,576.00,e ext,151.21,16.05
86,17.00,193.30,157.50,540.00,640.00,e ext,138.69,19.59
87,17.20,188.86,133.32,580.00,672.00,e ext,127.12,24.59
88,17.40,185.47,111.96,540.00,608.00,e ext,120.45,21.63
89,17.60,180.81,90.68,612.00,696.00,e ext,115.87,21.78
90,17.80,175.89,75.67,664.00,740.00,east,113.23,15.79
91,18.00,171.78,64.99,684.00,740.00,east,112.08,11.44
92,18.20,164.94,60.43,716.00,880.00,east,107.19,8.23
93,18.40,156.27,59.66,772.00,960.00,east,99.41,8.70
94,18.60,145.62,64.34,732.00,952.00,east,87.78,11.63
95,18.80,134.80,69.23,764.00,1000.00,south,75.92,11.87
96,19.00,123.97,73.74,928.00,1052.00,south,64.19,11.74
97,19.20,112.76,76.85,952.00,1128.00,south,52.63,11.63
98,19.40,101.85,77.64,996.00,1180.00,south,42.41,10.93
99,19.60,90.81,76.11,980.00,1264.00,south,33.83,11.14
100,19.80,79.05,71.36,964.00,1232.00,south,28.53,12.69
101,20.00,67.11,62.90,880.00,1140.00,south,30.84,14.63
102,20.20,54.01,50.57,852.00,1044.00,south,41.84,17.99
103,20.40,38.62,34.33,752.00,980.00,south,60.75,22.38
104,20.60,22.94,18.19,696.00,848.00,south,81.46,22.51
105,20.80,5.70,1.05,668.00,796.00,s ext,104.56,24.31
106,21.00,-0.37,-4.76,540.00,272.00,s ext,112.60,8.40
107,21.20,2.22,-2.35,464.00,260.00,s ext,109.23,3.53
108,21.40,-1.07,-6.26,324.00,404.00,s ext,114.24,5.10
109,21.60,2.26,-3.59,432.00,316.00,s ext,110.28,4.27
110,21.80,4.45,-2.78,588.00,404.00,s ext,108.51,2.34
111,22.00,8.58,-1.64,588.00,592.00,s ext,105.57,4.28
112,22.20,16.96,1.34,600.00,676.00,s ext,99.28,8.90
113,22.40,24.43,2.53,572.00,596.00,s ext,95.42,7.56
114,22.60,35.76,5.70,588.00,656.00,s ext,89.12,11.77
115,22.80,46.14,8.09,632.00,636.00,s ext,84.90,10.65
116,23.00,60.33,9.64,556.00,636.00,s ext,82.76,14.28
117,23.20,75.23,10.62,684.00,656.00,s ext,83.58,14.93
118,23.40,94.26,10.13,572.00,688.00,s ext,89.71,19.04
119,23.60,113.30,8.28,608.00,668.00,s ext,100.10,19.12
120,23.80,128.09,6.01,624.00,656.00,s ext,110.24,14.96
121,24.00,146.22,1.23,512.00,744.00,s ext,125.49,18.75
122,24.20,163.90,-3.85,560.00,760.00,s ext,141.47,18.40
123,24.40,175.46,-8.05,596.00,660.00,s ext,152.79,12.30
124,24.60,188.33,-13.77,644.00,720.00,s ext,166.23,14.08
125,24.80,197.25,-17.79,584.00,692.00,s ext,175.65,9.79
126,25.00,207.93,-24.70,488.00,792.00,s ext,188.30,12.72
127,25.20,211.97,-26.81,544.00,648.00,s ext,192.76,4.56
128,25.40,213.98,-26.93,572.00,668.00,s ext,194.38,2.01
129,25.60,214.03,-24.70,508.00,672.00,s ext,193.02,2.23
130,25.80,212.35,-19.75,584.00,660.00,e ext,188.62,5.23
131,26.00,209.28,-11.70,580.00,628.00,e ext,181.29,8.62
132,26.20,205.33,-0.16,600.00,684.00,e ext,171.37,12.20
133,26.40,198.24,20.19,556.00,756.00,e ext,154.55,21.55
134,26.60,193.46,42.34,520.00,724.00,e ext,140.40,22.66
135,26.80,190.47,66.61,520.00,664.00,e ext,129.54,24.46
136,27.00,189.35,94.44,504.00,712.00,e ext,124.16,27.85
137,27.20,190.95,116.60,504.00,640.00,e ext,126.36,22.21
138,27.40,191.73,135.30,488.00,616.00,e ext,130.38,18.71
139,27.60,194.54,155.42,544.00,640.00,e ext,139.09,20.31
140,27.80,196.10,168.93,460.00,620.00,e ext,145.84,13.60
141,28.00,200.72,186.82,560.00,636.00,e ext,158.36,18.48
142,28.20,206.83,203.51,476.00,620.00,e ext,172.48,17.77
143,28.40,209.66,212.04,592.00,636.00,e ext,179.72,8.99
144,28.60,210.50,215.49,636.00,692.00,e ext,182.42,3.55
145,28.80,212.17,218.64,664.00,756.00,e ext,185.63,3.57
146,29.00,208.95,216.12,676.00,756.00,n ext,181.54,4.09
147,29.20,205.21,214.12,728.00,868.00,n ext,177.35,4.24
148,29.40,195.76,208.80,664.00,840.00,n ext,166.59,10.85
149,29.60,181.99,203.39,712.00,904.00,n ext,152.38,14.79
150,29.80,166.77,200.09,616.00,808.00,n ext,138.58,15.58
151,30.00,150.40,197.92,612.00,708.00,n ext,125.18,16.51
152,30.20,129.79,193.73,564.00,752.00,n ext,108.32,21.03
153,30.40,109.04,191.13,432.00,612.00,n ext,94.21,20.91
154,30.60,90.40,190.99,572.00,508.00,n ext,85.81,18.64
155,30.80,73.48,189.92,540.00,656.00,n ext,80.20,16.95
156,31.00,52.86,190.71,520.00,692.00,n ext,79.62,20.64
157,31.20,37.79,191.28,608.00,592.00,n ext,82.22,15.08
158,31.40,28.59,190.40,620.00,700.00,n ext,83.93,9.24
159,31.60,26.15,185.92,596.00,744.00,north,80.58,5.10
160,31.80,27.55,179.41,700.00,792.00,north,74.00,6.66
161,32.00,29.77,172.85,752.00,788.00,north,67.08,6.92
162,32.20,34.86,162.08,668.00,868.00,north,55.20,11.91
163,32.40,39.93,149.82,676.00,856.00,west,41.93,13.27
164,32.60,43.31,135.59,724.00,888.00,west,27.48,14.63
165,32.80,44.84,120.80,776.00,900.00,west,14.18,14.87
166,33.00,44.00,104.46,800.00,936.00,west,7.86,16.37
167,33.20,40.39,87.61,820.00,908.00,west,15.10,17.23
168,33.40,32.54,68.94,784.00,908.00,west,33.02,20.25
169,33.60,22.87,51.64,740.00,788.00,west,52.53,19.81
170,33.80,14.17,36.87,584.00,588.00,w ext,69.59,17.14
171,34.00,13.61,35.30,572.00,284.00,w ext,71.20,1.67
172,34.20,13.04,33.72,504.00,412.00,w ext,72.82,1.67
173,34.40,8.92,22.45,432.00,488.00,w ext,84.48,12.00
174,34.60,10.03,21.54,588.00,412.00,w ext,84.66,1.44
175,34.80,9.92,17.85,660.00,496.00,w ext,87.88,3.69
176,35.00,12.32,17.21,684.00,672.00,west,87.22,2.49
177,35.20,18.83,21.93,756.00,672.00,west,79.93,8.03
178,35.40,26.06,26.51,692.00,752.00,south,72.60,8.56
179,35.60,35.68,32.54,772.00,784.00,south,63.37,11.36
180,35.80,49.44,39.69,752.00,972.00,south,53.13,15.50
181,36.00,60.76,43.53,760.00,800.00,south,48.97,11.95
182,36.20,75.40,47.93,808.00,928.00,south,47.68,15.29
183,36.40,91.20,50.64,784.00,928.00,south,52.48,16.03
184,36.60,104.81,54.38,812.00,1004.00,south,58.52,14.11
185,36.80,116.51,56.99,752.00,916.00,south,65.86,11.99
186,37.00,124.19,60.48,876.00,876.00,south,70.30,8.44
187,37.20,130.28,64.57,844.00,960.00,south,73.67,7.33
188,37.40,135.15,69.92,860.00,1024.00,south,76.00,7.24
189,37.60,139.39,77.29,900.00,1056.00,east,77.49,8.50
190,37.80,143.61,85.43,892.00,960.00,east,79.65,9.17
191,38.00,149.07,97.91,848.00,1020.00,reveral larger,83.77,13.63
192,38.20,154.23,111.45,776.00,896.00,reveral larger,89.29,14.48
193,38.40,162.51,130.41,796.00,948.00,east,100.86,20.70
194,38.60,172.81,150.67,704.00,908.00,east,117.13,22.72
195,38.80,185.97,174.47,720.00,808.00,e ext,139.40,27.19
196,39.00,200.98,198.38,680.00,792.00,e ext,164.76,28.24
197,39.20,211.57,213.61,520.00,512.00,e ext,182.19,18.56
198,39.40,214.65,218.34,476.00,436.00,e ext,187.45,5.64
199,39.60,215.42,219.83,452.00,368.00,e ext,188.95,1.67
200,39.80,218.10,224.10,492.00,416.00,e ext,193.65,5.05
201,40.00,221.77,229.17,556.00,528.00,e ext,199.62,6.26
202,40.20,223.63,231.40,604.00,552.00,e ext,202.45,2.90
203,40.40,221.41,228.81,608.00,660.00,n ext,199.11,3.41
204,40.60,214.13,221.81,632.00,640.00,n ext,189.09,10.10
205,40.80,202.89,212.74,600.00,672.00,n ext,174.66,14.44
206,41.00,189.56,203.96,668.00,716.00,n ext,158.72,15.96
207,41.20,171.49,194.71,696.00,796.00,n ext,138.76,20.30
208,41.40,150.22,187.47,692.00,836.00,n ext,117.82,22.47
209,41.60,127.28,183.03,652.00,824.00,n ext,98.50,23.37
210,41.80,104.74,183.48,584.00,820.00,n ext,85.44,22.54
211,42.00,80.32,187.57,652.00,788.00,n ext,79.45,24.76
212,42.20,56.59,194.18,468.00,760.00,n ext,82.95,24.64
213,42.40,44.79,195.25,496.00,532.00,n ext,84.86,11.84
214,42.60,30.08,198.50,524.00,588.00,n ext,91.18,15.07
215,42.80,17.48,201.90,552.00,588.00,n ext,98.62,13.05
216,43.00,4.37,207.30,560.00,584.00,n ext,109.03,14.18
217,43.20,-4.69,211.04,584.00,568.00,n ext,116.70,9.80
218,43.40,-7.83,210.84,540.00,636.00,n ext,118.15,3.15
219,43.60,-8.05,208.58,552.00,684.00,n ext,116.36,2.27
220,43.80,-2.67,201.05,592.00,632.00,n ext,107.12,9.25
221,44.00,4.13,189.67,580.00,740.00,w ext,93.87,13.26
222,44.20,14.64,173.02,640.00,716.00,west,74.18,19.69
223,44.40,24.57,153.14,656.00,816.00,west,52.14,22.22
224,44.60,32.60,135.43,680.00,704.00,west,33.24,19.45
225,44.80,39.53,115.87,732.00,804.00,west,15.46,20.75
226,45.00,44.58,99.48,712.00,860.00,west,7.43,17.15
227,45.20,47.85,85.32,816.00,840.00,west,10.61,14.54
228,45.40,50.62,74.05,804.00,932.00,west,19.26,11.60
229,45.60,52.31,65.66,820.00,944.00,west,27.02,8.56
230,45.80,53.88,58.35,784.00,1004.00,west,34.09,7.48
231,46.00,54.83,52.20,844.00,908.00,south,40.17,6.22
232,46.20,54.68,44.99,828.00,1040.00,south,47.38,7.21
233,46.40,51.84,36.62,808.00,892.00,south,55.91,8.83
234,46.60,47.69,27.31,736.00,896.00,south,65.64,10.20
235,46.80,39.10,16.17,656.00,720.00,south,78.16,14.07
236,47.00,32.97,7.99,604.00,500.00,s ext,87.61,10.22
237,47.20,32.40,7.05,588.00,208.00,s ext,88.67,1.10
238,47.40,35.32,9.75,484.00,280.00,s ext,85.29,3.98
239,47.60,36.02,8.69,408.00,220.00,s ext,86.15,1.28
240,47.80,38.63,8.36,400.00,240.00,s ext,85.88,2.63
241,48.00,42.80,7.70,424.00,320.00,s ext,85.76,4.21
242,48.20,48.02,8.72,572.00,428.00,s ext,84.05,5.32
243,48.40,55.19,10.07,580.00,480.00,s ext,82.26,7.30
244,48.60,66.01,10.91,592.00,540.00,s ext,81.93,10.85
245,48.80,77.13,10.87,584.00,536.00,s ext,83.73,11.12
246,49.00,92.37,10.09,536.00,552.00,s ext,89.05,15.26
247,49.20,105.80,8.88,544.00,560.00,s ext,95.80,13.48
248,49.40,117.02,7.84,564.00,620.00,s ext,102.43,11.27
249,49.60,129.92,5.62,576.00,588.00,s ext,111.65,13.09
250,49.80,146.22,1.23,592.00,616.00,s ext,125.49,16.88
251,50.00,157.00,-0.86,540.00,540.00,s ext,134.44,10.98
252,50.20,168.08,-4.99,532.00,616.00,s ext,145.29,11.83
253,50.40,175.46,-8.05,456.00,532.00,s ext,152.79,7.99
254,50.60,180.38,-8.68,404.00,468.00,s ext,156.89,4.96
255,50.80,184.83,-9.47,432.00,428.00,s ext,160.78,4.51
256,51.00,184.73,-6.84,444.00,348.00,s ext,159.03,2.62
257,51.20,183.31,-2.77,492.00,360.00,s ext,155.36,4.31
258,51.40,176.02,7.38,544.00,508.00,south,143.29,12.50
259,51.60,165.92,19.54,592.00,536.00,south,127.86,15.81
260,51.80,155.99,31.38,568.00,576.00,south,112.86,15.45
261,52.00,145.77,43.65,648.00,656.00,south,97.51,15.97
262,52.20,135.87,54.23,744.00,680.00,south,83.53,14.49
263,52.40,125.56,66.00,780.00,852.00,south,68.81,15.65
264,52.60,118.43,74.07,920.00,804.00,south,58.94,10.77
