Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00093.trk,,,,,,,
Object,0,,,,,,,
Samples,32,,,,,,,
treatment,4,,,,,,,
cage,44,,,,,,,
mark,2,,,,,,,
id,84,,,,,,,
trial,1,,,,,,,
date,09:23.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,212.12,219.48,400,332,n ext,186.08,-
2,0.2,211.59,218.59,452,348,n ext,185.13,1.04
3,0.4,204.86,211.26,500,432,n ext,175.37,9.95
4,0.6,199.49,205.2,620,400,n ext,167.47,8.1
5,0.8,188.67,193.02,676,568,north,151.58,16.29
6,1,178.95,181.7,768,588,east,137.18,14.92
7,1.2,167.54,169.2,828,716,east,120.84,16.93
8,1.4,157.41,158.2,832,780,east,106.54,14.95
9,1.6,145.65,146.6,852,860,east,90.71,16.53
10,1.8,135.85,138.56,872,780,north,78.4,12.67
11,2,126.18,131.66,908,900,north,66.78,11.88
12,2.2,117.5,127.53,912,868,north,57.18,9.61
13,2.4,109.24,125.71,1024,872,north,48.86,8.46
14,2.6,101.71,125.5,1064,808,north,41.98,7.53
15,2.8,94.23,125.45,1052,780,north,35.49,7.48
16,3,87.91,124.82,1012,784,north,29.95,6.35
17,3.2,81.58,123.31,988,792,north,23.95,6.51
18,3.4,75.93,122.6,1048,756,west,19.26,5.7
19,3.6,70.7,121.16,1052,732,west,14.76,5.42
20,3.8,65.53,119.49,948,776,west,10.4,5.43
21,4,61.31,116.43,912,764,west,5.81,5.21
22,4.2,58.3,112.73,868,660,platform larger,1.53,4.77
23,4.4,57.69,105.69,860,608,platform,0,7.07
24,4.6,57.67,100.62,860,488,platform,0,5.06
25,4.8,57.67,100.62,860,96,platform,0,0
26,5,57.76,99.64,840,332,platform,0,0.99
27,5.2,58.45,99.81,816,240,platform,0,0.71
28,5.4,58.45,99.81,840,208,platform,0,0
29,5.6,59.82,100.14,956,268,platform,0,1.41
30,5.8,59.9,99.2,960,188,platform,0,0.95
31,6,59.9,99.2,948,116,platform,0,0
32,6.2,59.9,99.2,940,104,platform,0,0
