Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00115.trk
Object,0
Samples,450
treatment,3,
cage,42,
mark,1,
id,74,
trial,3,
date,2009-07-27 14:38:45.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,205.05,-7.51,444.00,556.00,e ext,175.40,-
2,0.20,203.80,-5.58,460.00,312.00,e ext,173.25,2.30
3,0.40,202.20,-1.77,392.00,436.00,e ext,169.72,4.13
4,0.60,199.53,4.13,444.00,444.00,e ext,164.16,6.47
5,0.80,197.05,10.18,580.00,336.00,e ext,158.75,6.54
6,1.00,195.64,16.89,664.00,476.00,e ext,153.99,6.86
7,1.20,192.76,31.10,576.00,616.00,e ext,144.53,14.50
8,1.40,192.73,44.46,588.00,604.00,e ext,138.91,13.36
9,1.60,192.06,60.18,540.00,576.00,e ext,132.86,15.74
10,1.80,191.32,75.06,436.00,536.00,e ext,128.45,14.89
11,2.00,189.51,85.79,492.00,368.00,e ext,125.01,10.88
12,2.20,186.97,100.20,584.00,468.00,e ext,121.58,14.63
13,2.40,185.42,115.91,568.00,560.00,e ext,120.79,15.78
14,2.60,183.27,129.61,588.00,564.00,e ext,120.86,13.87
15,2.80,182.50,143.70,644.00,632.00,e ext,123.86,14.12
16,3.00,183.48,155.59,676.00,616.00,e ext,128.88,11.92
17,3.20,185.47,168.65,728.00,628.00,e ext,136.20,13.22
18,3.40,187.14,179.39,620.00,748.00,east,142.88,10.86
19,3.60,189.63,186.76,652.00,552.00,east,148.89,7.78
20,3.80,192.13,193.25,608.00,604.00,e ext,154.56,6.96
21,4.00,195.75,199.93,644.00,612.00,e ext,161.35,7.60
22,4.20,199.01,204.89,652.00,624.00,n ext,166.90,5.93
23,4.40,203.79,210.84,600.00,604.00,n ext,174.26,7.63
24,4.60,205.21,212.61,564.00,468.00,n ext,176.45,2.27
25,4.80,210.94,218.52,560.00,468.00,n ext,184.56,8.23
26,5.00,211.37,219.12,472.00,264.00,n ext,185.27,0.74
27,5.20,213.49,221.29,464.00,288.00,n ext,188.26,3.04
28,5.40,210.06,218.13,436.00,396.00,n ext,183.62,4.67
29,5.60,206.93,215.62,396.00,400.00,n ext,179.62,4.00
30,5.80,199.40,209.89,416.00,340.00,n ext,170.15,9.47
31,6.00,192.43,205.03,580.00,396.00,n ext,161.66,8.50
32,6.20,181.79,198.21,632.00,476.00,n ext,149.06,12.64
33,6.40,169.24,191.30,724.00,516.00,n ext,134.88,14.33
34,6.60,155.16,185.66,752.00,612.00,n ext,120.37,15.17
35,6.80,137.07,180.44,640.00,696.00,n ext,103.42,18.82
36,7.00,118.39,177.00,656.00,672.00,north,88.14,19.00
37,7.20,101.36,175.46,680.00,600.00,north,76.85,17.10
38,7.40,84.39,176.03,644.00,652.00,north,69.69,16.98
39,7.60,70.23,176.62,664.00,532.00,north,66.52,14.17
40,7.80,57.53,179.21,700.00,612.00,north,67.97,12.97
41,8.00,44.34,182.51,656.00,724.00,north,72.34,13.59
42,8.20,-,-,-,-,-,-,-
43,8.40,31.21,186.71,424.00,424.00,north,79.59,-
44,8.60,28.53,186.29,404.00,292.00,north,80.08,2.72
45,8.80,28.87,184.43,460.00,280.00,north,78.21,1.90
46,9.00,33.90,178.95,584.00,356.00,north,71.38,7.43
47,9.20,40.40,171.58,660.00,444.00,north,62.46,9.83
48,9.40,46.31,164.52,732.00,528.00,north,54.28,9.20
49,9.60,56.05,154.59,756.00,672.00,north,43.40,13.90
50,9.80,66.13,145.09,780.00,736.00,north,34.82,13.86
51,10.00,76.64,135.81,824.00,812.00,north,30.14,14.02
52,10.20,83.41,130.88,888.00,752.00,north,30.41,8.38
53,10.40,90.39,126.02,868.00,852.00,north,32.67,8.51
54,10.60,95.42,123.66,928.00,724.00,north,35.57,5.56
55,10.80,102.16,122.53,872.00,808.00,north,41.10,6.83
56,11.00,108.61,123.14,972.00,836.00,north,47.30,6.49
57,11.20,115.87,125.15,968.00,852.00,north,54.81,7.53
58,11.40,121.17,127.67,860.00,652.00,north,60.65,5.87
59,11.60,128.75,133.51,896.00,780.00,north,69.86,9.56
