Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00056.trk
Object,0
Samples,342
rat,76,
trial,4,
date,2008-01-15 13:20:46.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:01:08.400,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00056.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-15 13:21:19.395,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-15 13:22:27.795,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,165.89,154.53,404.00,360.00,east,-,119.01
2,0.20,158.78,150.38,396.00,448.00,east,8.23,110.95
3,0.40,150.86,144.58,432.00,484.00,east,9.82,101.67
4,0.60,142.47,139.15,480.00,568.00,east,10.00,92.13
5,0.80,135.06,132.85,488.00,568.00,east,9.73,83.46
6,1.00,130.11,125.91,488.00,568.00,east,8.52,77.30
7,1.20,126.84,119.54,532.00,580.00,east,7.16,73.31
8,1.40,125.09,112.07,528.00,612.00,east,7.68,71.32
9,1.60,126.28,104.86,580.00,572.00,east,7.30,72.90
10,1.80,128.91,97.61,592.00,612.00,east,7.72,76.58
11,2.00,132.26,90.88,556.00,580.00,east,7.52,81.25
12,2.20,136.31,83.82,536.00,588.00,east,8.14,87.07
13,2.40,141.78,77.77,456.00,568.00,east,8.16,94.23
14,2.60,148.01,72.75,468.00,548.00,east,8.00,101.84
15,2.80,154.98,67.07,448.00,524.00,east,8.99,110.45
16,3.00,162.79,62.36,392.00,544.00,east,9.12,119.49
17,3.20,169.28,58.50,372.00,452.00,e ext,7.55,126.99
18,3.40,177.48,55.77,212.00,456.00,e ext,8.65,135.59
19,3.60,183.73,55.76,160.00,308.00,e ext,6.25,141.34
20,3.80,184.58,56.57,128.00,128.00,e ext,1.18,141.81
21,4.00,185.51,58.49,104.00,104.00,e ext,2.13,141.96
22,4.20,185.85,62.86,104.00,176.00,e ext,4.38,140.73
23,4.40,185.49,68.50,112.00,160.00,e ext,5.66,138.59
24,4.60,185.07,73.00,184.00,216.00,e ext,4.52,136.88
25,4.80,184.75,78.52,272.00,272.00,e ext,5.53,135.16
26,5.00,183.85,86.20,312.00,384.00,e ext,7.73,132.67
27,5.20,183.09,94.76,332.00,356.00,e ext,8.60,130.51
28,5.40,181.78,105.23,372.00,432.00,e ext,10.54,128.21
29,5.60,181.36,115.50,408.00,508.00,e ext,10.28,127.62
30,5.80,181.15,126.69,440.00,520.00,e ext,11.19,128.04
31,6.00,180.31,138.63,400.00,616.00,e ext,11.97,128.95
32,6.20,180.27,149.66,420.00,540.00,e ext,11.03,131.36
33,6.40,180.32,160.72,432.00,556.00,e ext,11.06,134.67
34,6.60,181.38,172.26,420.00,572.00,e ext,11.59,139.91
35,6.80,182.37,182.91,324.00,480.00,e ext,10.70,145.41
36,7.00,182.83,190.34,288.00,332.00,e ext,7.44,149.39
37,7.20,181.35,196.77,156.00,308.00,e ext,6.60,151.45
38,7.40,173.58,192.60,240.00,332.00,n ext,8.82,142.66
39,7.60,167.88,189.68,364.00,300.00,n ext,6.40,136.28
40,7.80,161.37,186.49,416.00,420.00,n ext,7.25,129.08
41,8.00,153.05,181.76,396.00,436.00,north,9.57,119.52
42,8.20,144.87,176.55,412.00,472.00,north,9.70,109.82
43,8.40,136.95,171.89,468.00,464.00,north,9.19,100.64
44,8.60,129.20,166.88,484.00,584.00,north,9.23,91.41
45,8.80,121.01,163.88,532.00,616.00,north,8.72,82.90
46,9.00,111.44,161.10,488.00,652.00,north,9.97,73.44
47,9.20,103.63,159.16,536.00,600.00,north,8.04,66.04
48,9.40,95.97,158.47,524.00,540.00,north,7.70,59.74
49,9.60,86.87,157.43,556.00,616.00,north,9.15,52.54
50,9.80,79.39,156.16,560.00,580.00,north,7.59,46.79
51,10.00,71.25,154.61,560.00,640.00,north,8.28,40.74
52,10.20,63.09,155.06,520.00,648.00,north,8.17,37.37
53,10.40,56.44,154.83,532.00,556.00,west,6.65,35.08
54,10.60,48.21,156.05,432.00,572.00,west,8.32,34.99
55,10.80,40.66,157.44,388.00,492.00,west,7.68,36.56
56,11.00,33.85,157.12,372.00,440.00,west,6.81,37.39
57,11.20,28.55,155.45,400.00,396.00,west,5.56,37.54
58,11.40,24.74,153.17,336.00,360.00,w ext,4.43,37.23
59,11.60,22.56,147.51,368.00,320.00,w ext,6.07,33.54
60,11.80,21.89,142.20,372.00,308.00,west,5.36,29.69
61,12.00,21.19,135.91,444.00,336.00,west,6.32,25.72
62,12.20,22.07,128.35,520.00,404.00,west,7.62,20.63
63,12.40,23.70,118.01,452.00,588.00,west,10.46,15.49
64,12.60,25.25,109.68,504.00,476.00,west,8.48,14.07
65,12.80,27.51,99.67,496.00,560.00,west,10.26,16.01
66,13.00,30.53,90.83,548.00,516.00,west,9.34,20.28
67,13.20,35.13,82.45,524.00,616.00,west,9.56,25.44
68,13.40,42.11,75.69,484.00,664.00,west,9.72,30.51
69,13.60,48.20,69.18,468.00,576.00,west,8.91,36.81
70,13.80,55.03,63.92,536.00,612.00,west,8.62,42.75
71,14.00,60.99,58.66,540.00,612.00,south,7.96,49.10
72,14.20,67.64,52.79,596.00,656.00,south,8.86,56.61
73,14.40,75.02,48.65,604.00,680.00,south,8.46,63.17
74,14.60,83.05,44.43,568.00,716.00,south,9.07,70.52
75,14.80,89.56,41.29,572.00,596.00,south,7.23,76.51
76,15.00,97.44,38.74,580.00,592.00,south,8.29,82.96
77,15.20,105.22,36.47,512.00,612.00,south,8.10,89.30
78,15.40,112.89,35.27,512.00,536.00,south,7.77,95.03
79,15.60,119.78,34.41,480.00,568.00,south,6.94,100.24
