Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00052.trk
Object,0
Samples,450
rat,67,
trial,4,
date,2008-01-16 13:01:16.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00052.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-16 13:01:42.700,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-16 13:03:12.700,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,85.03,12.75,180.00,192.00,s ext,-,100.18
2,0.20,84.11,8.80,136.00,212.00,s ext,4.06,103.57
3,0.40,83.07,2.80,132.00,180.00,s ext,6.09,108.92
4,0.60,83.90,3.96,216.00,100.00,s ext,1.43,108.07
5,0.80,83.07,2.80,148.00,108.00,s ext,1.43,108.92
6,1.00,83.12,3.78,100.00,56.00,s ext,0.98,108.00
7,1.20,83.12,3.78,68.00,56.00,s ext,0.00,108.00
8,1.40,-,-,-,-,-,-,-
9,1.60,80.85,5.14,96.00,-,s ext,-,106.01
10,1.80,79.32,5.70,188.00,140.00,s ext,1.63,105.03
11,2.00,78.53,5.48,252.00,136.00,s ext,0.82,105.02
12,2.20,77.78,6.23,312.00,164.00,s ext,1.06,104.09
13,2.40,76.24,6.75,328.00,184.00,s ext,1.62,103.18
14,2.60,72.28,6.47,308.00,316.00,s ext,3.97,102.49
15,2.80,69.97,7.63,412.00,240.00,s ext,2.58,100.86
16,3.00,66.08,9.14,368.00,268.00,s ext,4.18,98.63
17,3.20,62.92,9.88,344.00,296.00,s ext,3.25,97.35
18,3.40,58.97,11.22,292.00,252.00,s ext,4.17,95.46
19,3.60,57.52,13.53,272.00,252.00,s ext,2.72,93.01
20,3.80,56.07,15.81,240.00,232.00,s ext,2.71,90.59
21,4.00,55.46,18.41,240.00,176.00,s ext,2.67,87.94
22,4.20,55.90,24.20,320.00,256.00,s ext,5.80,82.23
23,4.40,56.23,28.91,400.00,256.00,south,4.73,77.58
24,4.60,57.42,34.71,432.00,368.00,south,5.93,71.97
25,4.80,59.35,40.59,396.00,380.00,south,6.19,66.48
26,5.00,61.96,45.61,404.00,336.00,south,5.66,62.04
27,5.20,65.23,49.79,428.00,296.00,south,5.30,58.76
28,5.40,68.43,53.77,384.00,324.00,south,5.10,55.95
29,5.60,70.78,56.64,464.00,240.00,south,3.71,54.15
30,5.80,73.83,59.54,492.00,356.00,south,4.21,52.85
31,6.00,77.60,63.95,528.00,444.00,south,5.80,50.98
32,6.20,82.00,68.23,520.00,448.00,south,6.14,49.97
33,6.40,85.61,72.22,532.00,452.00,south,5.38,49.28
34,6.60,89.86,78.23,580.00,560.00,south,7.36,48.36
35,6.80,92.64,83.96,564.00,544.00,south,6.37,47.35
36,7.00,94.70,90.24,608.00,620.00,south,6.61,45.99
37,7.20,95.36,97.08,644.00,604.00,south,6.87,44.03
38,7.40,96.00,104.55,628.00,640.00,west,7.50,42.95
39,7.60,97.37,112.05,644.00,576.00,north,7.62,43.60
40,7.80,98.05,119.58,648.00,628.00,north,7.56,44.66
41,8.00,99.48,126.55,640.00,608.00,north,7.12,47.36
42,8.20,100.24,134.33,600.00,624.00,north,7.82,50.41
43,8.40,101.04,141.58,616.00,584.00,north,7.30,54.20
44,8.60,101.91,149.79,548.00,636.00,north,8.25,59.21
45,8.80,102.83,157.51,512.00,516.00,north,7.78,64.39
46,9.00,103.79,164.72,484.00,444.00,north,7.27,69.73
47,9.20,104.02,172.08,492.00,480.00,north,7.36,74.97
48,9.40,104.28,179.69,428.00,440.00,north,7.62,80.75
49,9.60,103.67,184.79,404.00,296.00,north,5.14,84.28
50,9.80,103.05,190.01,328.00,308.00,n ext,5.26,88.05
51,10.00,103.19,193.66,268.00,252.00,n ext,3.65,91.04
52,10.20,103.30,196.43,264.00,228.00,n ext,2.78,93.35
53,10.40,104.27,199.39,264.00,200.00,n ext,3.12,96.33
54,10.60,105.21,201.45,208.00,168.00,n ext,2.26,98.56
55,10.80,110.36,202.56,192.00,184.00,n ext,5.27,102.46
