Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00010.trk
Object,0
Samples,170
rat,43,
trial,2,
comment,,
Status,Acquired,
Trial duration,0000:00:00:34.000,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00010.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-17 10:47:21.482,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-17 10:47:55.482,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,86.46,10.24,220.00,364.00,s ext,103.04,-
2,0.20,85.69,10.09,268.00,232.00,s ext,102.91,0.78
3,0.40,86.42,9.29,304.00,220.00,s ext,103.91,1.08
4,0.60,86.42,9.29,368.00,112.00,s ext,103.91,0.00
5,0.80,86.46,10.24,316.00,100.00,s ext,103.04,0.95
6,1.00,86.49,11.19,284.00,104.00,s ext,102.17,0.95
7,1.20,86.53,12.13,284.00,208.00,s ext,101.31,0.94
8,1.40,83.45,11.48,180.00,360.00,s ext,100.83,3.15
9,1.60,85.06,13.69,268.00,320.00,s ext,99.32,2.74
10,1.80,84.37,15.39,392.00,252.00,s ext,97.49,1.84
11,2.00,83.64,16.15,444.00,180.00,s ext,96.51,1.06
12,2.20,83.71,17.99,480.00,220.00,s ext,94.82,1.84
13,2.40,83.01,19.66,484.00,324.00,s ext,93.02,1.80
14,2.60,83.05,20.57,564.00,288.00,s ext,92.18,0.91
15,2.80,82.35,22.21,596.00,184.00,south,90.40,1.79
16,3.00,80.93,24.57,584.00,244.00,south,87.68,2.75
17,3.20,80.27,27.06,592.00,200.00,south,85.12,2.58
18,3.40,79.57,28.66,608.00,160.00,south,83.38,1.74
19,3.60,79.64,30.41,592.00,312.00,south,81.78,1.75
20,3.80,79.70,32.15,604.00,324.00,south,80.19,1.74
21,4.00,79.76,33.87,648.00,164.00,south,78.62,1.72
22,4.20,79.82,35.58,624.00,216.00,south,77.07,1.71
23,4.40,80.63,37.42,584.00,240.00,south,75.72,2.01
24,4.60,80.66,38.26,612.00,476.00,south,74.96,0.84
25,4.80,80.66,38.26,628.00,464.00,south,74.96,0.00
26,5.00,81.43,39.24,544.00,220.00,south,74.41,1.25
