Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00006.trk
Object,0
Samples,450
rat,53,
trial,2,
date,2008-01-15 10:25:01.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00006.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-15 10:25:33.191,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-15 10:27:03.191,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,119.43,198.41,300.00,320.00,n ext,-,104.81
2,0.20,123.47,195.95,336.00,300.00,n ext,4.73,105.66
3,0.40,126.61,193.30,388.00,276.00,n ext,4.12,105.95
4,0.60,129.65,189.77,420.00,328.00,n ext,4.66,105.71
5,0.80,133.42,185.68,408.00,380.00,north,5.57,105.88
6,1.00,137.26,182.60,456.00,408.00,north,4.92,106.98
7,1.20,139.45,179.84,448.00,256.00,north,3.52,107.13
8,1.40,141.62,177.09,448.00,320.00,north,3.50,107.38
9,1.60,142.16,174.63,508.00,356.00,north,2.52,106.51
10,1.80,141.00,171.56,520.00,268.00,north,3.28,103.87
11,2.00,138.82,166.48,504.00,328.00,north,5.53,99.36
12,2.20,135.90,161.31,536.00,400.00,north,5.94,94.25
13,2.40,132.19,155.30,604.00,412.00,north,7.07,88.17
14,2.60,126.99,148.43,576.00,524.00,north,8.61,80.54
15,2.80,122.01,142.03,656.00,528.00,north,8.11,73.49
16,3.00,116.45,135.18,716.00,652.00,north,8.82,66.00
17,3.20,110.37,128.71,728.00,716.00,north,8.88,58.46
18,3.40,103.06,122.56,716.00,716.00,north,9.56,50.06
19,3.60,97.34,117.50,784.00,724.00,north,7.64,43.74
20,3.80,91.02,110.53,728.00,816.00,west,9.41,37.30
21,4.00,86.86,103.66,792.00,784.00,west,8.04,34.14
22,4.20,83.41,96.03,748.00,772.00,west,8.37,33.30
23,4.40,81.33,88.29,840.00,716.00,west,8.01,35.53
24,4.60,78.48,80.28,772.00,772.00,south,8.50,38.54
25,4.80,76.24,71.29,748.00,720.00,south,9.27,44.12
26,5.00,73.90,62.65,692.00,704.00,south,8.95,50.15
27,5.20,71.43,53.58,652.00,712.00,south,9.40,57.23
28,5.40,68.11,45.50,632.00,684.00,south,8.73,63.69
29,5.60,63.13,38.24,512.00,624.00,south,8.81,69.50
30,5.80,57.30,32.89,500.00,556.00,south,7.91,73.76
31,6.00,52.30,30.24,512.00,332.00,south,5.66,75.91
32,6.20,46.34,27.04,524.00,428.00,s ext,6.77,78.95
33,6.40,41.44,27.91,468.00,440.00,s ext,4.98,78.21
34,6.60,37.45,30.12,496.00,412.00,s ext,4.56,76.32
35,6.80,35.45,36.03,488.00,360.00,south,6.24,70.70
36,7.00,35.08,41.59,540.00,356.00,west,5.57,65.26
37,7.20,35.75,50.22,572.00,472.00,west,8.66,56.63
38,7.40,37.12,57.93,580.00,464.00,west,7.83,48.80
39,7.60,40.08,66.66,608.00,532.00,west,9.22,39.72
40,7.80,42.92,75.82,616.00,584.00,west,9.58,30.31
41,8.00,47.15,84.70,588.00,636.00,west,9.84,21.28
42,8.20,51.16,93.05,576.00,612.00,west,9.26,13.43
43,8.40,55.74,100.96,668.00,652.00,west,9.14,8.07
44,8.60,60.89,107.70,704.00,708.00,west,8.49,7.98
45,8.80,66.66,113.39,736.00,704.00,west,8.10,12.90
46,9.00,73.05,118.86,748.00,724.00,west,8.42,19.93
47,9.20,80.12,124.25,728.00,764.00,west,8.89,28.06
48,9.40,85.06,129.04,664.00,752.00,north,6.89,34.36
49,9.60,87.88,133.95,680.00,744.00,north,5.65,38.99
50,9.80,89.28,138.22,632.00,640.00,north,4.50,42.34
51,10.00,90.71,142.55,584.00,416.00,north,4.57,45.88
52,10.20,91.43,145.49,512.00,456.00,north,3.02,48.09
53,10.40,92.91,147.74,580.00,420.00,north,2.69,50.59
54,10.60,95.15,148.57,608.00,260.00,north,2.39,52.90
55,10.80,98.13,147.99,560.00,392.00,north,3.04,55.06
56,11.00,101.86,146.79,596.00,372.00,north,3.91,57.55
57,11.20,105.53,143.44,588.00,408.00,north,4.97,59.04
58,11.40,109.18,140.16,672.00,508.00,north,4.91,60.90
59,11.60,113.47,134.81,688.00,648.00,north,6.86,63.05
60,11.80,115.48,128.51,744.00,680.00,north,6.61,63.41
61,12.00,116.71,120.74,716.00,724.00,east,7.86,63.33
62,12.20,117.21,112.27,744.00,724.00,east,8.49,63.44
63,12.40,116.35,103.80,764.00,772.00,east,8.52,63.16
64,12.60,114.84,94.69,752.00,788.00,east,9.23,63.43
65,12.80,112.04,86.32,780.00,820.00,east,8.83,63.41
66,13.00,109.98,77.91,676.00,760.00,south,8.66,65.28
67,13.20,107.94,70.10,700.00,648.00,south,8.07,67.76
68,13.40,106.59,64.31,640.00,604.00,south,5.95,70.12
69,13.60,102.45,58.40,596.00,620.00,south,7.21,70.96
70,13.80,99.66,56.10,640.00,572.00,south,3.62,70.66
71,14.00,94.74,55.88,604.00,588.00,south,4.93,67.57
72,14.20,91.92,57.96,560.00,388.00,south,3.50,64.18
73,14.40,90.51,60.11,536.00,320.00,south,2.57,61.62
74,14.60,91.25,63.88,624.00,384.00,south,3.85,59.23
75,14.80,93.37,67.68,724.00,492.00,south,4.35,57.98
76,15.00,96.87,71.44,732.00,536.00,south,5.14,58.07
77,15.20,102.41,74.41,728.00,588.00,south,6.29,60.76
78,15.40,108.61,76.52,768.00,624.00,south,6.54,64.81
79,15.60,113.41,77.82,664.00,488.00,south,4.98,68.31
80,15.80,116.85,77.69,620.00,420.00,south,3.43,71.41
81,16.00,120.96,77.47,564.00,416.00,east,4.12,75.18
82,16.20,123.01,75.87,516.00,320.00,east,2.60,77.73
83,16.40,124.38,73.54,600.00,436.00,east,2.69,80.00
84,16.60,125.05,71.25,576.00,248.00,east,2.39,81.68
85,16.80,123.68,69.14,568.00,368.00,east,2.51,81.53
86,17.00,122.31,68.53,580.00,292.00,south,1.50,80.67
87,17.20,118.90,67.36,624.00,348.00,south,3.61,78.42
88,17.40,114.80,67.65,588.00,444.00,south,4.11,74.83
89,17.60,110.69,70.02,636.00,528.00,south,4.75,70.09
90,17.80,107.93,72.97,652.00,496.00,south,4.03,66.17
91,18.00,106.54,77.25,672.00,524.00,south,4.50,62.67
92,18.20,106.53,81.46,672.00,440.00,south,4.21,60.53
93,18.40,107.21,84.25,640.00,408.00,south,2.87,59.85
94,18.60,109.28,87.03,632.00,480.00,south,3.46,60.59
95,18.80,110.66,87.02,652.00,460.00,south,1.38,61.86
96,19.00,112.73,85.61,652.00,352.00,east,2.51,64.32
97,19.20,114.10,82.77,652.00,344.00,east,3.16,66.72
98,19.40,114.79,81.33,644.00,320.00,south,1.59,67.94
99,19.60,114.10,79.22,596.00,232.00,south,2.22,68.26
100,19.80,113.42,75.68,604.00,336.00,south,3.61,69.37
101,20.00,112.74,72.11,596.00,424.00,south,3.63,70.65
102,20.20,112.07,67.79,632.00,444.00,south,4.37,72.47
103,20.40,112.77,62.61,684.00,484.00,south,5.23,76.05
104,20.60,114.16,58.02,692.00,512.00,south,4.79,79.96
105,20.80,117.61,51.58,700.00,584.00,south,7.30,86.73
106,21.00,122.41,46.21,680.00,604.00,south,7.20,93.88
107,21.20,127.89,39.47,660.00,604.00,south,8.69,102.46
108,21.40,134.06,31.04,612.00,688.00,south,10.44,112.70
109,21.60,140.21,23.57,600.00,604.00,s ext,9.68,122.32
110,21.80,145.02,15.95,440.00,544.00,s ext,9.01,131.08
111,22.00,147.06,14.00,356.00,292.00,s ext,2.82,133.90
112,22.20,147.72,14.61,272.00,188.00,s ext,0.90,133.95
113,22.40,149.75,13.54,236.00,164.00,s ext,2.29,136.14
114,22.60,149.75,13.54,220.00,152.00,s ext,0.00,136.14
115,22.80,149.09,12.94,168.00,132.00,s ext,0.90,136.09
116,23.00,148.41,13.30,208.00,160.00,s ext,0.77,135.36
117,23.20,147.75,12.69,236.00,100.00,s ext,0.90,135.31
118,23.40,146.40,13.38,252.00,168.00,s ext,1.52,133.87
119,23.60,144.39,13.44,292.00,304.00,s ext,2.01,132.41
120,23.80,141.74,11.87,328.00,412.00,s ext,3.08,131.70
121,24.00,138.39,11.48,380.00,436.00,s ext,3.37,129.72
122,24.20,134.38,9.36,368.00,468.00,s ext,4.54,128.69
123,24.40,131.00,8.70,412.00,404.00,s ext,3.44,127.05
124,24.60,126.23,7.37,412.00,512.00,s ext,4.95,125.19
125,24.80,120.00,6.03,368.00,516.00,s ext,6.37,122.69
126,25.00,115.78,6.73,384.00,464.00,s ext,4.28,119.76
127,25.20,111.51,6.26,420.00,508.00,s ext,4.30,117.84
128,25.40,106.45,5.57,424.00,508.00,s ext,5.10,115.86
129,25.60,100.57,4.51,388.00,508.00,s ext,5.98,114.02
130,25.80,96.09,4.14,364.00,440.00,s ext,4.49,112.41
131,26.00,90.82,4.38,312.00,420.00,s ext,5.28,110.09
132,26.20,88.55,4.95,320.00,352.00,s ext,2.33,108.73
133,26.40,84.72,5.12,276.00,404.00,s ext,3.83,107.25
134,26.60,80.80,4.16,208.00,372.00,s ext,4.03,106.93
135,26.80,78.53,5.48,240.00,304.00,s ext,2.63,105.02
136,27.00,74.58,5.28,272.00,312.00,s ext,3.95,104.19
