Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00026.trk
Object,0
Samples,450
rat,49,
trial,2,
date,2008-01-15 11:28:30.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00026.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-15 11:29:11.899,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-15 11:30:41.899,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,129.80,182.61,412.00,400.00,north,-,101.13
2,0.20,131.66,176.19,528.00,492.00,north,6.68,98.67
3,0.40,134.08,167.51,512.00,664.00,north,9.01,95.86
4,0.60,138.11,159.47,552.00,720.00,north,9.00,95.34
5,0.80,143.99,154.50,500.00,748.00,north,7.69,98.54
6,1.00,151.78,152.61,464.00,700.00,east,8.02,105.08
7,1.20,160.98,154.70,416.00,600.00,east,9.43,114.43
8,1.40,170.14,160.77,492.00,532.00,east,10.99,125.14
9,1.60,177.30,168.49,460.00,504.00,e ext,10.53,134.67
10,1.80,181.39,177.33,392.00,460.00,e ext,9.74,142.05
11,2.00,180.65,183.08,292.00,348.00,e ext,5.80,143.97
12,2.20,175.70,184.68,272.00,324.00,e ext,5.20,140.39
13,2.40,169.31,182.56,340.00,324.00,n ext,6.74,133.79
14,2.60,162.11,180.17,368.00,420.00,n ext,7.58,126.37
15,2.80,154.16,177.62,500.00,500.00,north,8.35,118.24
16,3.00,145.62,175.95,552.00,612.00,north,8.70,110.13
17,3.20,136.67,177.04,556.00,700.00,north,9.02,103.24
18,3.40,128.61,178.69,592.00,716.00,north,8.22,97.75
19,3.60,118.97,181.09,564.00,716.00,north,9.93,91.99
20,3.80,110.17,184.23,472.00,668.00,north,9.35,88.04
21,4.00,102.95,187.32,472.00,528.00,n ext,7.85,85.85
22,4.20,95.62,187.31,344.00,464.00,n ext,7.33,81.47
23,4.40,91.54,184.40,300.00,348.00,north,5.01,76.77
24,4.60,91.52,181.81,356.00,304.00,north,2.59,74.61
25,4.80,95.47,179.50,388.00,344.00,north,4.58,75.10
26,5.00,101.83,178.48,420.00,440.00,north,6.45,78.24
27,5.20,107.61,181.98,420.00,440.00,north,6.75,84.66
28,5.40,114.43,186.97,496.00,468.00,north,8.45,92.94
29,5.60,121.57,193.49,440.00,512.00,n ext,9.67,102.58
30,5.80,127.34,201.05,400.00,480.00,n ext,9.51,112.04
31,6.00,131.43,207.45,180.00,324.00,n ext,7.60,119.53
32,6.20,-,-,-,-,-,-,-
33,6.40,-,-,-,-,-,-,-
34,6.60,125.31,207.06,112.00,-,n ext,-,115.22
35,6.80,123.09,201.47,76.00,188.00,n ext,6.02,109.52
36,7.00,123.38,194.99,184.00,244.00,n ext,6.49,104.91
37,7.20,123.69,188.68,224.00,336.00,n ext,6.32,100.63
38,7.40,123.94,181.62,340.00,364.00,north,7.06,96.02
39,7.60,125.87,175.24,444.00,464.00,north,6.67,93.46
40,7.80,126.81,167.03,476.00,560.00,north,8.26,89.48
41,8.00,128.51,158.41,584.00,636.00,north,8.79,86.38
42,8.20,130.86,148.52,604.00,772.00,north,10.17,84.13
43,8.40,133.26,139.55,640.00,764.00,north,9.28,83.36
44,8.60,136.36,129.95,612.00,780.00,east,10.09,84.15
45,8.80,140.95,120.41,600.00,884.00,east,10.58,87.45
46,9.00,145.73,113.74,612.00,860.00,east,8.20,91.97
47,9.20,152.75,106.81,620.00,752.00,platform reversal,9.86,99.13
48,9.40,159.90,100.97,568.00,684.00,east,9.24,106.74
49,9.60,167.23,96.34,588.00,636.00,east,8.67,114.59
50,9.80,174.92,94.12,568.00,652.00,east,8.00,122.52
51,10.00,182.98,93.71,460.00,556.00,e ext,8.07,130.55
52,10.20,190.83,96.63,432.00,508.00,e ext,8.37,137.96
53,10.40,197.87,104.56,268.00,436.00,e ext,10.61,144.31
54,10.60,197.78,110.35,164.00,344.00,e ext,5.79,144.02
55,10.80,192.82,112.27,216.00,356.00,e ext,5.32,139.04
56,11.00,187.48,110.79,304.00,416.00,e ext,5.53,133.72
57,11.20,180.61,109.29,324.00,420.00,e ext,7.04,126.87
58,11.40,174.41,104.99,356.00,456.00,east,7.54,120.86
59,11.60,167.40,98.21,412.00,544.00,east,9.75,114.51
60,11.80,163.78,91.85,456.00,492.00,east,7.32,111.90
61,12.00,160.83,82.10,512.00,560.00,east,10.18,111.10
62,12.20,160.25,71.30,444.00,652.00,east,10.82,113.79
63,12.40,161.38,63.68,468.00,448.00,east,7.70,117.67
64,12.60,164.01,56.32,516.00,504.00,e ext,7.82,123.15
65,12.80,168.98,51.67,432.00,484.00,e ext,6.80,129.67
66,13.00,171.99,52.56,376.00,328.00,e ext,3.15,131.97
67,13.20,174.37,54.78,324.00,308.00,e ext,3.25,133.16
68,13.40,174.65,59.83,368.00,284.00,e ext,5.06,131.38
69,13.60,173.38,64.29,316.00,300.00,e ext,4.63,128.55
70,13.80,170.67,69.97,416.00,340.00,e ext,6.29,124.05
71,14.00,168.91,78.11,488.00,472.00,east,8.33,119.94
72,14.20,167.86,84.96,512.00,408.00,east,6.93,117.26
73,14.40,167.69,92.55,544.00,496.00,east,7.59,115.63
74,14.60,166.00,100.09,504.00,480.00,east,7.72,112.90
75,14.80,163.38,105.54,440.00,448.00,east,6.05,109.82
76,15.00,159.49,105.39,416.00,416.00,east,3.88,105.95
77,15.20,156.28,103.53,444.00,324.00,east,3.71,102.90
78,15.40,153.70,99.21,448.00,372.00,platform reversal,5.04,100.80
79,15.60,154.22,95.79,432.00,296.00,east,3.46,101.81
80,15.80,154.80,93.19,460.00,284.00,east,2.66,102.83
81,16.00,156.92,91.35,472.00,308.00,east,2.81,105.26
82,16.20,159.17,91.22,444.00,300.00,east,2.25,107.49
83,16.40,161.56,92.88,432.00,252.00,east,2.91,109.54
84,16.60,164.06,95.50,420.00,292.00,east,3.63,111.58
85,16.80,167.40,98.21,416.00,292.00,east,4.29,114.51
86,17.00,168.35,100.08,416.00,272.00,east,2.10,115.24
87,17.20,170.30,103.90,428.00,284.00,east,4.29,116.83
88,17.40,173.00,106.89,412.00,328.00,east,4.03,119.35
89,17.60,174.13,109.88,432.00,292.00,east,3.19,120.38
90,17.80,177.05,114.06,364.00,332.00,east,5.10,123.29
91,18.00,179.22,118.30,368.00,300.00,east,4.76,125.55
92,18.20,180.46,121.50,392.00,224.00,e ext,3.43,126.94
93,18.40,181.73,124.75,316.00,252.00,e ext,3.49,128.44
94,18.60,183.75,127.15,340.00,208.00,e ext,3.14,130.67
95,18.80,184.92,129.45,348.00,216.00,e ext,2.58,132.09
96,19.00,187.15,133.05,332.00,264.00,e ext,4.24,134.77
97,19.20,189.27,135.65,316.00,192.00,e ext,3.35,137.25
98,19.40,191.60,139.43,248.00,220.00,e ext,4.45,140.19
99,19.60,191.96,141.69,260.00,108.00,e ext,2.28,140.97
100,19.80,191.40,143.69,236.00,232.00,e ext,2.08,140.84
101,20.00,192.14,148.21,176.00,260.00,e ext,4.58,142.52
102,20.20,188.28,145.98,192.00,184.00,e ext,4.46,138.27
103,20.40,187.03,143.51,264.00,168.00,e ext,2.77,136.52
104,20.60,186.69,141.33,348.00,204.00,e ext,2.21,135.74
105,20.80,187.98,138.51,348.00,264.00,e ext,3.09,136.47
106,21.00,189.61,137.86,384.00,324.00,e ext,1.76,137.96
107,21.20,193.24,138.77,384.00,248.00,e ext,3.74,141.69
108,21.40,197.50,143.20,316.00,372.00,e ext,6.15,146.70
109,21.60,199.78,146.09,208.00,180.00,e ext,3.68,149.52
110,21.80,199.98,147.29,196.00,100.00,e ext,1.21,149.97
111,22.00,201.35,149.97,156.00,80.00,e ext,3.01,151.89
112,22.20,201.88,147.86,152.00,116.00,e ext,2.18,151.95
113,22.40,201.26,144.25,184.00,208.00,e ext,3.66,150.60
114,22.60,201.80,142.10,144.00,112.00,e ext,2.21,150.71
115,22.80,200.85,141.85,176.00,104.00,e ext,0.98,149.73
116,23.00,200.45,139.46,144.00,160.00,e ext,2.42,148.91
117,23.20,198.94,135.69,116.00,148.00,e ext,4.07,146.82
118,23.40,194.90,132.56,88.00,180.00,e ext,5.11,142.38
119,23.60,192.19,131.99,80.00,120.00,e ext,2.77,139.61
120,23.80,187.72,131.06,172.00,220.00,e ext,4.56,135.06
121,24.00,183.48,131.22,196.00,232.00,e ext,4.25,130.88
122,24.20,178.70,133.24,276.00,320.00,east,5.18,126.44
123,24.40,173.96,135.10,412.00,408.00,east,5.09,122.07
124,24.60,169.64,139.76,468.00,488.00,east,6.35,118.73
125,24.80,164.58,144.87,540.00,536.00,east,7.19,114.97
126,25.00,159.87,152.52,564.00,696.00,east,8.98,112.67
127,25.20,156.82,160.49,636.00,656.00,east,8.53,112.70
128,25.40,153.12,169.90,648.00,764.00,north,10.12,113.49
129,25.60,150.12,178.67,596.00,708.00,north,9.27,115.39
130,25.80,146.30,188.09,496.00,724.00,n ext,10.16,117.51
131,26.00,141.25,195.26,488.00,576.00,n ext,8.77,118.04
132,26.20,136.22,203.59,368.00,600.00,n ext,9.74,120.02
133,26.40,133.15,207.17,172.00,356.00,n ext,4.71,120.47
134,26.60,-,-,-,-,-,-,-
135,26.80,-,-,-,-,-,-,-
136,27.00,-,-,-,-,-,-,-
137,27.20,-,-,-,-,-,-,-
138,27.40,-,-,-,-,-,-,-
139,27.60,-,-,-,-,-,-,-
140,27.80,-,-,-,-,-,-,-
141,28.00,-,-,-,-,-,-,-
142,28.20,-,-,-,-,-,-,-
143,28.40,-,-,-,-,-,-,-
144,28.60,71.40,199.64,188.00,-,n ext,-,82.29
145,28.80,66.66,198.64,236.00,240.00,n ext,4.85,80.06
146,29.00,60.47,196.46,224.00,324.00,n ext,6.56,76.63
147,29.20,57.41,195.52,236.00,252.00,n ext,3.20,75.23
148,29.40,52.13,193.63,220.00,312.00,n ext,5.61,72.78
149,29.60,46.00,194.16,188.00,280.00,n ext,6.15,72.99
150,29.80,43.84,192.36,188.00,192.00,n ext,2.81,71.20
151,30.00,40.91,190.94,216.00,244.00,n ext,3.26,69.90
152,30.20,37.99,189.57,236.00,228.00,w ext,3.23,68.79
153,30.40,35.90,186.95,264.00,252.00,w ext,3.35,66.40
154,30.60,33.09,183.78,324.00,260.00,w ext,4.23,63.64
155,30.80,31.11,179.31,300.00,304.00,w ext,4.88,59.62
156,31.00,28.26,176.13,328.00,268.00,w ext,4.27,57.20
157,31.20,24.65,172.32,316.00,316.00,w ext,5.25,54.67
158,31.40,20.83,171.30,300.00,280.00,w ext,3.95,55.17
159,31.60,18.52,170.48,248.00,220.00,w ext,2.45,55.42
160,31.80,16.91,171.24,216.00,144.00,w ext,1.78,56.82
161,32.00,16.06,172.60,168.00,104.00,w ext,1.61,58.43
162,32.20,17.62,172.81,148.00,148.00,w ext,1.58,57.90
163,32.40,18.38,173.40,108.00,80.00,w ext,0.96,58.10
164,32.60,17.57,173.78,156.00,88.00,w ext,0.89,58.80
165,32.80,16.06,172.60,196.00,176.00,w ext,1.92,58.43
166,33.00,15.47,168.06,204.00,336.00,w ext,4.58,54.76
167,33.20,15.70,162.19,192.00,348.00,w ext,5.88,49.61
168,33.40,18.30,156.40,232.00,384.00,w ext,6.34,43.32
169,33.60,20.84,151.76,316.00,332.00,w ext,5.30,38.03
170,33.80,22.53,148.44,344.00,268.00,w ext,3.72,34.32
171,34.00,25.83,143.83,360.00,328.00,west,5.67,28.67
172,34.20,29.88,139.23,480.00,368.00,west,6.13,22.63
173,34.40,34.67,134.71,464.00,440.00,west,6.58,16.29
174,34.60,40.92,131.04,464.00,456.00,west,7.25,10.37
175,34.80,47.12,126.11,512.00,584.00,west,7.92,5.09
176,35.00,53.25,120.80,480.00,576.00,west,8.11,2.81
177,35.20,58.56,115.17,588.00,588.00,west,7.74,4.97
178,35.40,63.80,109.85,596.00,568.00,west,7.47,10.35
179,35.60,68.26,104.06,660.00,656.00,west,7.31,16.18
180,35.80,74.11,98.50,744.00,700.00,west,8.07,23.91
181,36.00,81.31,92.48,752.00,840.00,west,9.39,33.20
182,36.20,88.41,87.94,840.00,792.00,south,8.43,41.63
183,36.40,96.14,82.70,784.00,928.00,south,9.34,50.97
184,36.60,103.79,77.25,840.00,904.00,south,9.39,60.35
185,36.80,111.38,70.00,792.00,944.00,south,10.50,70.68
186,37.00,118.23,63.70,712.00,888.00,south,9.31,79.87
187,37.20,125.74,56.70,676.00,804.00,south,10.26,90.02
188,37.40,131.87,50.00,616.00,700.00,south,9.08,98.90
189,37.60,137.32,43.67,536.00,600.00,south,8.35,107.05
190,37.80,142.09,37.88,508.00,500.00,east,7.50,114.36
191,38.00,146.88,29.81,292.00,496.00,e ext,9.38,123.15
192,38.20,148.96,23.37,296.00,332.00,e ext,6.77,128.91
193,38.40,149.71,16.42,340.00,364.00,s ext,6.99,134.13
194,38.60,149.08,13.90,264.00,228.00,s ext,2.60,135.41
195,38.80,147.77,11.73,224.00,176.00,s ext,2.54,136.00
196,39.00,148.43,12.34,200.00,152.00,s ext,0.90,136.04
197,39.20,149.08,13.90,212.00,196.00,s ext,1.69,135.41
198,39.40,150.37,17.98,176.00,332.00,e ext,4.27,133.55
199,39.60,150.98,25.19,204.00,372.00,e ext,7.24,129.25
200,39.80,151.64,28.59,268.00,200.00,e ext,3.47,127.61
201,40.00,152.31,32.91,296.00,276.00,e ext,4.37,125.50
202,40.20,153.01,37.20,352.00,272.00,e ext,4.35,123.54
203,40.40,154.42,41.20,408.00,288.00,e ext,4.24,122.46
204,40.60,155.86,45.21,400.00,296.00,east,4.27,121.47
205,40.80,155.94,49.76,340.00,292.00,east,4.55,119.16
