Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00021.trk
Object,0
Samples,96
rat,58,
trial,1,
date,2008-01-15 11:13:16.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:00:19.200,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00021.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-15 11:14:09.822,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-15 11:14:29.022,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,82.42,5.54,112.00,256.00,s ext,-,106.11
2,0.20,86.31,6.42,228.00,276.00,s ext,3.99,106.56
3,0.40,89.32,5.09,260.00,400.00,s ext,3.29,108.88
4,0.60,91.70,8.34,292.00,424.00,s ext,4.03,106.79
5,0.80,94.74,9.68,336.00,364.00,s ext,3.32,106.81
6,1.00,102.17,13.01,372.00,564.00,s ext,8.15,107.27
7,1.20,107.96,13.91,464.00,484.00,s ext,5.85,109.48
8,1.40,115.72,23.06,408.00,776.00,s ext,12.00,106.33
9,1.60,120.48,31.78,448.00,672.00,south,9.93,102.66
10,1.80,123.13,40.44,580.00,780.00,south,9.05,98.32
11,2.00,123.72,52.33,524.00,928.00,south,11.91,90.99
12,2.20,120.96,61.93,580.00,880.00,south,9.98,83.12
13,2.40,112.74,70.67,648.00,1020.00,south,12.00,71.45
14,2.60,104.48,75.84,752.00,1000.00,south,9.75,61.71
15,2.80,93.36,79.11,740.00,1180.00,south,11.59,50.64
16,3.00,82.77,78.47,716.00,904.00,south,10.61,42.86
17,3.20,72.64,75.32,648.00,852.00,south,10.61,38.77
18,3.40,63.68,71.85,616.00,744.00,west,9.61,37.37
19,3.60,55.96,68.18,608.00,736.00,west,8.55,38.74
20,3.80,47.17,63.90,632.00,688.00,west,9.78,42.08
21,4.00,37.84,56.32,632.00,752.00,west,12.03,50.28
22,4.20,31.30,46.92,512.00,632.00,west,11.45,60.77
23,4.40,26.18,37.32,544.00,480.00,w ext,10.88,71.27
24,4.60,22.61,27.82,404.00,516.00,w ext,10.15,81.37
25,4.80,21.34,24.18,312.00,220.00,w ext,3.86,85.22
26,5.00,21.79,20.25,152.00,256.00,w ext,3.96,88.91
27,5.20,23.53,20.03,96.00,168.00,s ext,1.75,88.71
28,5.40,26.41,22.39,140.00,180.00,s ext,3.73,85.77
29,5.60,29.39,17.68,268.00,304.00,s ext,5.57,89.78
30,5.80,32.12,10.86,328.00,468.00,s ext,7.35,96.08
31,6.00,37.91,8.64,368.00,616.00,s ext,6.20,97.67
32,6.20,45.40,7.23,268.00,620.00,s ext,7.62,98.77
33,6.40,52.00,6.30,352.00,572.00,s ext,6.66,99.79
34,6.60,58.49,5.18,348.00,604.00,s ext,6.59,101.41
35,6.80,63.31,4.19,308.00,552.00,s ext,4.91,103.03
36,7.00,69.71,3.65,316.00,496.00,s ext,6.43,104.71
37,7.20,76.02,2.80,292.00,504.00,s ext,6.36,106.94
38,7.40,82.33,3.59,324.00,544.00,s ext,6.36,107.94
39,7.60,87.78,4.80,320.00,572.00,s ext,5.58,108.60
40,7.80,93.86,4.84,360.00,600.00,s ext,6.08,110.86
41,8.00,99.85,5.42,372.00,620.00,s ext,6.02,112.88
42,8.20,109.34,4.52,296.00,636.00,s ext,9.54,118.22
43,8.40,115.07,5.89,312.00,520.00,s ext,5.89,120.08
44,8.60,120.69,7.77,336.00,624.00,s ext,5.92,121.64
45,8.80,127.58,8.85,428.00,692.00,s ext,6.98,124.83
46,9.00,134.38,9.36,416.00,652.00,s ext,6.81,128.69
47,9.20,141.09,10.28,352.00,592.00,s ext,6.78,132.43
48,9.40,145.08,12.15,308.00,540.00,s ext,4.40,133.81
49,9.60,150.42,14.14,296.00,564.00,s ext,5.69,136.20
50,9.80,155.11,16.37,304.00,544.00,e ext,5.20,138.15
51,10.00,158.49,20.30,320.00,528.00,e ext,5.19,138.16
52,10.20,164.73,23.70,308.00,532.00,e ext,7.10,140.96
53,10.40,168.31,27.77,308.00,448.00,e ext,5.42,141.48
54,10.60,172.75,32.62,332.00,456.00,e ext,6.57,142.49
55,10.80,176.63,38.07,304.00,532.00,e ext,6.68,142.92
56,11.00,180.04,46.22,268.00,500.00,e ext,8.84,141.99
57,11.20,181.98,53.09,360.00,476.00,e ext,7.14,140.80
58,11.40,185.68,60.68,360.00,528.00,e ext,8.44,141.33
59,11.60,190.00,73.08,372.00,596.00,e ext,13.13,141.61
60,11.80,193.50,82.78,368.00,508.00,e ext,10.32,142.79
61,12.00,195.81,95.30,336.00,544.00,e ext,12.72,143.06
62,12.20,197.46,108.02,352.00,568.00,e ext,12.83,143.75
63,12.40,199.30,120.89,316.00,492.00,e ext,12.99,145.72
64,12.60,200.22,132.55,356.00,528.00,e ext,11.70,147.65
65,12.80,199.57,144.91,304.00,492.00,e ext,12.38,149.08
66,13.00,198.99,157.07,316.00,532.00,e ext,12.18,151.37
67,13.20,198.26,167.89,332.00,520.00,e ext,10.84,153.98
68,13.40,195.36,176.48,304.00,524.00,e ext,9.06,154.42
69,13.60,192.67,185.96,288.00,472.00,e ext,9.86,155.98
70,13.80,189.51,192.84,252.00,452.00,e ext,7.57,156.43
71,14.00,184.44,194.31,264.00,428.00,e ext,5.27,152.79
72,14.20,178.42,195.17,332.00,388.00,n ext,6.09,148.11
73,14.40,170.32,193.89,344.00,388.00,n ext,8.20,140.60
74,14.60,162.33,192.75,412.00,444.00,n ext,8.06,133.30
75,14.80,153.40,190.34,468.00,520.00,n ext,9.25,124.58
76,15.00,143.75,187.92,432.00,524.00,n ext,9.95,115.37
77,15.20,131.69,185.06,436.00,628.00,north,12.39,104.15
78,15.40,120.58,180.65,436.00,600.00,north,11.96,92.87
79,15.60,108.92,175.38,488.00,660.00,north,12.79,80.78
80,15.80,99.23,169.85,524.00,644.00,north,11.16,70.05
81,16.00,89.88,163.67,572.00,704.00,north,11.21,59.21
82,16.20,81.62,156.80,604.00,736.00,north,10.74,48.66
83,16.40,73.61,150.57,628.00,800.00,north,10.15,38.84
84,16.60,65.77,143.26,600.00,852.00,west,10.71,28.28
85,16.80,58.71,136.01,592.00,752.00,west,10.12,18.31
86,17.00,53.07,127.68,568.00,744.00,west,10.06,8.28
87,17.20,48.00,120.51,624.00,688.00,platform,8.78,0.00
88,17.40,45.04,115.23,644.00,548.00,platform,6.06,0.00
89,17.60,46.59,112.74,720.00,580.00,platform,2.93,0.00
90,17.80,47.37,111.12,672.00,312.00,platform,1.80,0.00
91,18.00,47.37,110.33,676.00,212.00,platform,0.79,0.00
92,18.20,47.37,110.33,688.00,140.00,platform,0.00,0.00
93,18.40,47.38,109.54,696.00,136.00,platform,0.79,0.00
94,18.60,47.37,110.33,676.00,164.00,platform,0.79,0.00
95,18.80,46.61,109.57,684.00,320.00,platform,1.08,0.00
96,19.00,45.84,110.40,684.00,336.00,platform,1.13,0.00
