Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00045.trk
Object,0
Samples,450
rat,82,
trial,1,
date,2008-01-15 12:45:31.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00045.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-15 12:46:28.263,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-15 12:47:58.263,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,84.18,10.70,188.00,176.00,s ext,-,101.81
2,0.20,83.41,10.53,192.00,204.00,s ext,0.79,101.71
3,0.40,83.98,5.91,232.00,240.00,s ext,4.65,106.26
4,0.60,84.72,5.12,276.00,164.00,s ext,1.08,107.25
5,0.80,83.07,2.80,204.00,168.00,s ext,2.85,108.92
6,1.00,82.33,3.59,180.00,168.00,s ext,1.08,107.94
7,1.20,83.25,6.70,192.00,204.00,s ext,3.24,105.27
8,1.40,86.53,12.13,76.00,220.00,s ext,6.34,101.31
9,1.60,83.37,9.58,208.00,196.00,s ext,4.06,102.59
10,1.80,82.59,9.40,396.00,260.00,s ext,0.80,102.51
11,2.00,81.03,9.02,484.00,224.00,s ext,1.61,102.38
12,2.20,79.51,9.57,440.00,292.00,s ext,1.62,101.38
13,2.40,77.98,10.11,336.00,200.00,s ext,1.62,100.43
14,2.60,78.08,12.02,364.00,180.00,s ext,1.91,98.62
15,2.80,77.38,13.70,416.00,132.00,s ext,1.82,96.81
16,3.00,77.48,15.58,496.00,176.00,s ext,1.88,95.04
17,3.20,77.61,18.37,556.00,220.00,s ext,2.80,92.42
18,3.40,76.92,20.01,544.00,188.00,s ext,1.78,90.64
19,3.60,77.00,21.84,504.00,168.00,south,1.83,88.93
20,3.80,77.08,23.66,440.00,200.00,south,1.82,87.23
21,4.00,74.92,26.66,432.00,464.00,south,3.70,83.71
22,4.20,73.36,26.25,464.00,280.00,south,1.61,83.64
23,4.40,72.63,26.93,540.00,268.00,south,1.01,82.77
24,4.60,71.06,26.49,556.00,208.00,south,1.63,82.77
25,4.80,68.69,25.80,620.00,232.00,south,2.47,82.85
26,5.00,64.64,23.61,548.00,280.00,south,4.61,84.15
27,5.20,63.77,22.40,568.00,132.00,s ext,1.49,85.17
28,5.40,62.08,20.90,536.00,176.00,s ext,2.26,86.35
29,5.60,61.26,20.60,544.00,280.00,s ext,0.87,86.50
30,5.80,60.44,20.31,520.00,328.00,s ext,0.87,86.67
31,6.00,59.62,20.00,600.00,272.00,s ext,0.88,86.84
32,6.20,58.79,19.70,568.00,304.00,s ext,0.88,87.04
33,6.40,56.45,20.68,540.00,228.00,s ext,2.54,85.78
34,6.60,55.83,23.24,504.00,292.00,s ext,2.64,83.17
35,6.80,55.41,28.62,588.00,396.00,south,5.39,77.78
36,7.00,55.09,35.73,600.00,516.00,south,7.12,70.67
37,7.20,54.68,41.79,528.00,432.00,south,6.08,64.60
38,7.40,53.49,48.40,552.00,504.00,south,6.71,57.91
39,7.60,51.46,54.72,612.00,564.00,south,6.63,51.43
40,7.80,47.76,59.77,632.00,564.00,west,6.27,46.21
41,8.00,42.45,65.43,636.00,588.00,west,7.76,40.69
42,8.20,36.25,71.16,676.00,624.00,west,8.44,36.03
43,8.40,29.08,76.18,652.00,640.00,west,8.75,33.55
44,8.60,22.64,81.75,660.00,640.00,west,8.51,32.28
45,8.80,15.22,87.69,644.00,704.00,west,9.50,33.03
46,9.00,7.61,93.21,584.00,604.00,w ext,9.40,36.36
47,9.20,2.51,98.28,436.00,468.00,w ext,7.20,38.93
48,9.40,1.77,101.49,388.00,352.00,w ext,3.29,38.71
49,9.60,1.87,103.63,308.00,256.00,w ext,2.14,38.13
50,9.80,2.06,107.90,392.00,228.00,w ext,4.27,37.19
51,10.00,2.31,114.27,436.00,356.00,w ext,6.38,36.56
52,10.20,2.50,120.62,520.00,372.00,w ext,6.35,36.82
53,10.40,3.53,127.84,452.00,460.00,w ext,7.29,37.34
54,10.60,4.49,134.95,372.00,384.00,w ext,7.18,39.15
55,10.80,6.22,138.65,384.00,364.00,w ext,4.09,39.53
56,11.00,7.07,142.51,360.00,320.00,w ext,3.95,40.96
57,11.20,8.74,144.05,328.00,320.00,w ext,2.27,40.51
58,11.40,9.56,145.81,296.00,248.00,w ext,1.94,40.99
59,11.60,11.25,144.30,272.00,272.00,w ext,2.26,38.73
60,11.80,12.87,146.75,248.00,280.00,w ext,2.94,39.19
61,12.00,16.13,147.66,336.00,368.00,w ext,3.38,37.60
62,12.20,19.38,146.64,436.00,284.00,w ext,3.41,34.71
63,12.40,23.33,148.19,532.00,344.00,w ext,4.24,33.68
64,12.60,27.98,150.32,564.00,456.00,west,5.11,33.16
65,12.80,33.20,154.75,516.00,528.00,west,6.85,35.29
66,13.00,38.23,160.76,536.00,564.00,west,7.83,40.12
67,13.20,41.59,168.05,516.00,580.00,west,8.03,47.02
68,13.40,44.96,174.47,496.00,524.00,w ext,7.25,53.29
69,13.60,46.68,183.28,424.00,520.00,n ext,8.98,62.12
70,13.80,47.73,190.79,352.00,400.00,n ext,7.58,69.66
71,14.00,49.12,192.94,240.00,256.00,n ext,2.56,71.86
72,14.20,49.90,192.65,160.00,248.00,n ext,0.83,71.62
73,14.40,49.95,191.74,132.00,172.00,n ext,0.91,70.71
74,14.60,54.67,189.24,264.00,308.00,n ext,5.33,68.66
75,14.80,58.63,186.32,424.00,352.00,n ext,4.93,66.33
76,15.00,64.21,181.52,408.00,456.00,n ext,7.35,62.88
77,15.20,69.70,177.96,472.00,448.00,north,6.54,61.13
78,15.40,75.93,174.67,544.00,488.00,north,7.05,60.52
79,15.60,83.68,171.71,560.00,600.00,north,8.30,61.86
80,15.80,90.66,170.91,648.00,616.00,north,7.02,65.35
81,16.00,99.27,171.49,644.00,684.00,north,8.63,71.28
82,16.20,108.89,174.53,648.00,708.00,north,10.09,80.15
83,16.40,117.14,178.01,600.00,632.00,north,8.95,88.55
84,16.60,124.01,182.53,488.00,520.00,north,8.22,96.68
85,16.80,130.33,188.19,448.00,384.00,n ext,8.49,105.16
