Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00014.trk
Object,0
Samples,119
rat,52,
trial,2,
date,2008-01-15 10:51:23.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:00:23.800,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00014.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-15 10:51:54.332,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-15 10:52:18.132,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,46.72,194.77,128.00,256.00,n ext,-,73.61
2,0.20,43.06,192.69,124.00,180.00,n ext,4.21,71.55
3,0.40,40.91,190.94,184.00,196.00,n ext,2.78,69.90
4,0.60,36.55,188.44,184.00,272.00,w ext,5.03,67.81
5,0.80,33.69,186.19,184.00,240.00,w ext,3.64,65.94
6,1.00,30.15,182.48,244.00,292.00,w ext,5.13,62.92
7,1.20,26.52,179.68,288.00,332.00,w ext,4.58,61.09
8,1.40,23.75,174.58,280.00,312.00,w ext,5.81,57.10
9,1.60,20.87,170.34,308.00,316.00,w ext,5.12,54.27
10,1.80,18.78,164.70,360.00,348.00,w ext,6.02,50.19
11,2.00,15.87,157.32,368.00,424.00,w ext,7.93,45.41
12,2.20,13.62,150.41,448.00,472.00,w ext,7.27,41.32
13,2.40,11.27,142.31,452.00,460.00,w ext,8.43,37.46
14,2.60,8.77,133.96,452.00,488.00,w ext,8.72,34.92
15,2.80,6.10,125.30,452.00,488.00,w ext,9.06,34.18
16,3.00,3.26,116.30,444.00,480.00,w ext,9.44,35.63
17,3.20,1.02,104.72,324.00,496.00,w ext,11.79,38.77
18,3.40,0.70,98.25,340.00,368.00,w ext,6.48,40.65
19,3.60,1.17,90.70,324.00,320.00,w ext,7.56,43.22
20,3.80,2.51,83.28,328.00,364.00,w ext,7.54,45.91
21,4.00,2.96,76.89,380.00,324.00,w ext,6.41,49.37
22,4.20,3.37,70.50,412.00,336.00,w ext,6.40,53.37
23,4.40,5.80,66.73,396.00,360.00,w ext,4.49,54.49
24,4.60,8.11,61.98,416.00,364.00,w ext,5.28,56.80
25,4.80,13.07,57.06,460.00,436.00,w ext,6.99,58.03
26,5.00,16.34,53.93,500.00,408.00,w ext,4.53,59.15
27,5.20,21.12,48.40,476.00,440.00,w ext,7.30,62.23
28,5.40,26.03,45.13,496.00,468.00,w ext,5.90,63.77
29,5.60,31.59,40.33,540.00,540.00,west,7.35,67.13
30,5.80,38.05,37.01,492.00,528.00,south,7.26,69.40
31,6.00,45.19,33.13,468.00,576.00,south,8.12,72.88
32,6.20,51.47,29.93,548.00,536.00,south,7.05,76.16
33,6.40,58.56,27.91,520.00,572.00,south,7.38,78.87
34,6.60,65.55,25.72,504.00,568.00,south,7.32,82.25
35,6.80,71.61,22.16,496.00,568.00,south,7.02,87.09
36,7.00,77.69,20.21,576.00,552.00,s ext,6.39,90.69
37,7.20,83.64,16.15,584.00,624.00,s ext,7.20,96.51
38,7.40,87.99,10.54,504.00,568.00,s ext,7.10,103.33
39,7.60,90.15,7.14,416.00,400.00,s ext,4.02,107.29
40,7.80,91.61,5.47,292.00,196.00,s ext,2.22,109.39
41,8.00,92.34,4.62,124.00,200.00,s ext,1.12,110.46
42,8.20,92.37,5.59,68.00,72.00,s ext,0.96,109.58
43,8.40,91.64,6.43,100.00,80.00,s ext,1.12,108.52
44,8.60,89.28,4.12,96.00,140.00,s ext,3.30,109.77
45,8.80,88.44,2.02,240.00,168.00,s ext,2.26,111.43
46,9.00,84.59,2.18,260.00,332.00,s ext,3.85,109.98
47,9.20,83.07,2.80,224.00,228.00,s ext,1.64,108.92
48,9.40,81.59,4.37,172.00,244.00,s ext,2.16,106.97
49,9.60,80.34,10.73,200.00,348.00,s ext,6.49,100.53
50,9.80,80.51,14.51,320.00,376.00,s ext,3.78,97.00
51,10.00,80.71,19.14,376.00,432.00,s ext,4.64,92.69
