Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00024.trk
Object,0
Samples,78
rat,58,
trial,4,
date,2008-01-15 11:21:51.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:00:15.600,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00024.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-15 11:22:23.657,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-15 11:22:39.257,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,186.20,194.22,228.00,204.00,e ext,-,154.26
2,0.20,185.65,196.01,176.00,140.00,e ext,1.88,154.70
3,0.40,184.32,198.41,144.00,176.00,e ext,2.75,154.83
4,0.60,180.58,197.38,68.00,188.00,n ext,3.88,151.12
5,0.80,-,-,-,-,-,-,-
6,1.00,172.84,188.23,120.00,-,n ext,-,139.71
7,1.20,170.41,184.07,188.00,180.00,n ext,4.81,135.50
8,1.40,168.97,180.46,248.00,164.00,e ext,3.89,132.46
9,1.60,167.98,174.22,276.00,276.00,e ext,6.31,128.65
10,1.80,168.84,168.85,276.00,264.00,east,5.44,127.08
11,2.00,170.91,165.86,340.00,296.00,east,3.64,127.77
12,2.20,173.88,163.17,352.00,300.00,e ext,4.01,129.50
13,2.40,177.35,163.55,348.00,236.00,e ext,3.49,132.87
14,2.60,181.95,165.40,400.00,324.00,e ext,4.96,137.83
15,2.80,187.97,169.98,348.00,340.00,e ext,7.56,145.10
16,3.00,192.65,176.30,240.00,324.00,e ext,7.87,151.86
17,3.20,192.87,177.48,212.00,132.00,e ext,1.19,152.53
18,3.40,192.65,176.30,168.00,108.00,e ext,1.19,151.86
19,3.60,194.60,177.21,84.00,132.00,e ext,2.15,154.02
20,3.80,193.95,173.67,68.00,112.00,e ext,3.60,152.03
21,4.00,190.97,167.03,120.00,172.00,e ext,7.28,146.84
22,4.20,190.56,164.74,184.00,152.00,e ext,2.32,145.67
23,4.40,188.65,158.72,252.00,268.00,e ext,6.32,141.93
24,4.60,187.53,152.03,276.00,264.00,e ext,6.78,138.98
25,4.80,186.47,145.44,332.00,336.00,e ext,6.68,136.38
26,5.00,186.59,135.02,376.00,452.00,e ext,10.41,134.51
27,5.20,185.91,124.40,420.00,492.00,e ext,10.64,132.58
28,5.40,185.92,111.74,400.00,564.00,e ext,12.66,132.15
29,5.60,186.17,100.01,428.00,548.00,e ext,11.73,132.97
30,5.80,187.11,85.84,392.00,588.00,e ext,14.20,135.95
31,6.00,189.19,73.25,276.00,508.00,e ext,12.76,140.78
32,6.20,189.30,65.27,216.00,340.00,e ext,7.98,143.20
33,6.40,187.34,61.29,148.00,292.00,e ext,4.43,142.67
34,6.60,184.66,57.66,108.00,224.00,e ext,4.51,141.47
35,6.80,182.19,56.29,144.00,196.00,e ext,2.82,139.71
36,7.00,179.82,56.03,260.00,244.00,e ext,2.38,137.64
37,7.20,176.61,53.98,328.00,332.00,e ext,3.81,135.54
38,7.40,171.99,52.56,376.00,376.00,e ext,4.83,131.97
39,7.60,166.73,50.53,332.00,452.00,e ext,5.65,128.19
40,7.80,162.31,48.35,400.00,444.00,e ext,4.93,125.37
41,8.00,155.85,44.30,392.00,536.00,e ext,7.62,121.95
42,8.20,150.95,39.86,416.00,504.00,east,6.61,120.33
43,8.40,145.49,35.75,436.00,516.00,east,6.84,118.35
44,8.60,140.81,29.58,416.00,580.00,s ext,7.74,118.68
45,8.80,138.21,22.55,412.00,516.00,s ext,7.50,121.59
46,9.00,135.60,17.21,348.00,416.00,s ext,5.95,123.61
47,9.20,133.64,13.35,324.00,288.00,s ext,4.33,125.17
48,9.40,130.94,12.44,248.00,308.00,s ext,2.84,124.12
49,9.60,126.83,13.69,364.00,308.00,s ext,4.29,120.56
50,9.80,124.76,15.14,364.00,264.00,s ext,2.53,118.13
51,10.00,120.60,17.86,376.00,404.00,s ext,4.97,113.43
52,10.20,117.81,21.89,380.00,308.00,s ext,4.91,108.53
53,10.40,115.01,25.76,368.00,308.00,south,4.77,103.76
54,10.60,112.21,31.99,408.00,432.00,south,6.84,97.13
55,10.80,109.42,37.16,496.00,400.00,south,5.87,91.36
56,11.00,106.63,43.72,548.00,492.00,south,7.13,84.53
57,11.20,103.15,50.81,548.00,608.00,south,7.90,76.91
58,11.40,98.26,56.81,568.00,596.00,south,7.74,69.19
59,11.60,93.36,63.28,580.00,676.00,south,8.12,61.11
60,11.80,89.14,68.87,568.00,620.00,south,7.00,54.16
61,12.00,84.19,75.00,592.00,648.00,south,7.88,46.31
62,12.20,80.63,79.74,628.00,556.00,south,5.93,40.44
63,12.40,75.61,85.80,640.00,660.00,west,7.87,32.61
64,12.60,70.53,91.22,596.00,636.00,west,7.42,25.21
65,12.80,66.13,96.07,560.00,564.00,west,6.55,18.70
66,13.00,60.95,101.79,600.00,624.00,west,7.72,11.08
67,13.20,55.70,107.78,536.00,568.00,west,7.97,3.41
68,13.40,54.17,110.85,524.00,332.00,west,3.43,0.75
69,13.60,51.88,113.24,604.00,336.00,platform,3.31,0.00
70,13.80,51.12,114.05,644.00,272.00,platform,1.11,0.00
71,14.00,49.60,114.92,612.00,192.00,platform,1.75,0.00
72,14.20,49.60,114.92,576.00,132.00,platform,0.00,0.00
73,14.40,48.85,114.19,548.00,268.00,platform,1.05,0.00
74,14.60,48.84,114.97,592.00,260.00,platform,0.78,0.00
