Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00065.trk
Object,0
Samples,450
rat,71,
trial,1,
date,2008-01-16 13:33:17.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00065.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-16 13:34:52.287,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-16 13:36:22.287,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,-,-,-,-,-,-,-
2,0.20,-,-,-,-,-,-,-
3,0.40,-,-,-,-,-,-,-
4,0.60,-,-,-,-,-,-,-
5,0.80,-,-,-,-,-,-,-
6,1.00,88.43,196.78,268.00,-,n ext,-,85.89
7,1.20,84.35,191.32,348.00,320.00,n ext,6.82,79.18
8,1.40,81.22,183.53,336.00,436.00,north,8.39,70.82
9,1.60,81.30,176.75,412.00,468.00,north,6.78,64.89
10,1.80,84.47,170.07,424.00,500.00,north,7.40,60.96
11,2.00,90.65,165.28,500.00,628.00,north,7.81,60.93
12,2.20,98.30,161.76,568.00,620.00,north,8.43,63.69
13,2.40,107.51,159.68,664.00,696.00,north,9.44,69.42
14,2.60,116.74,158.11,708.00,756.00,north,9.37,76.19
15,2.80,128.44,157.58,664.00,876.00,north,11.71,85.92
16,3.00,138.76,157.98,632.00,832.00,north,10.33,95.25
17,3.20,149.72,162.41,588.00,772.00,north,11.81,107.04
18,3.40,160.78,171.15,496.00,684.00,north,14.10,120.84
19,3.60,170.24,183.01,488.00,608.00,n ext,15.16,134.82
20,3.80,176.28,193.01,420.00,420.00,n ext,11.69,145.15
21,4.00,176.67,195.25,380.00,280.00,n ext,2.27,146.68
22,4.20,176.87,196.37,292.00,280.00,n ext,1.14,147.46
23,4.40,173.58,197.63,300.00,432.00,n ext,3.52,145.37
24,4.60,168.73,200.03,324.00,496.00,n ext,5.41,142.69
25,4.80,161.79,200.30,440.00,452.00,n ext,6.95,137.23
26,5.00,152.73,197.67,484.00,532.00,n ext,9.44,128.43
27,5.20,141.01,193.28,468.00,568.00,n ext,12.51,116.57
28,5.40,130.42,189.13,552.00,580.00,n ext,11.37,105.86
29,5.60,118.33,183.55,596.00,716.00,north,13.32,93.20
30,5.80,106.65,178.37,604.00,712.00,north,12.78,81.34
31,6.00,96.15,172.85,584.00,756.00,north,11.86,70.27
32,6.20,86.04,166.83,628.00,780.00,north,11.77,59.30
33,6.40,77.78,160.89,664.00,772.00,north,10.16,49.60
34,6.60,69.77,154.80,656.00,744.00,north,10.07,40.11
35,6.80,61.13,149.26,672.00,808.00,west,10.27,31.25
36,7.00,52.49,143.95,628.00,732.00,west,10.14,23.56
37,7.20,43.76,137.81,624.00,772.00,west,10.68,16.71
38,7.40,36.29,131.87,660.00,700.00,west,9.54,13.02
39,7.60,29.33,126.21,636.00,640.00,west,8.97,13.40
40,7.80,22.07,120.04,616.00,620.00,west,9.52,17.45
41,8.00,17.83,112.96,596.00,556.00,west,8.26,21.04
42,8.20,14.21,104.41,540.00,568.00,w ext,9.28,25.93
43,8.40,12.95,94.49,520.00,492.00,w ext,10.01,31.12
44,8.60,13.25,83.50,568.00,512.00,w ext,10.99,37.27
45,8.80,15.26,73.78,540.00,540.00,w ext,9.92,43.06
46,9.00,19.93,65.84,568.00,548.00,west,9.22,46.98
47,9.20,26.28,58.73,620.00,652.00,west,9.54,50.75
48,9.40,34.33,53.49,620.00,656.00,west,9.60,53.69
49,9.60,43.19,50.66,624.00,724.00,west,9.31,55.40
50,9.80,53.54,49.27,652.00,732.00,south,10.44,57.04
51,10.00,64.38,47.92,656.00,764.00,south,10.93,60.34
52,10.20,74.97,47.02,704.00,800.00,south,10.62,64.64
53,10.40,85.27,45.57,744.00,832.00,south,10.41,70.62
54,10.60,95.36,44.26,740.00,868.00,south,10.17,77.22
55,10.80,105.93,42.94,688.00,828.00,south,10.66,84.68
56,11.00,116.30,42.25,692.00,804.00,south,10.39,92.17
57,11.20,125.16,41.69,636.00,728.00,south,8.88,98.95
58,11.40,133.94,43.77,616.00,716.00,south,9.02,104.31
59,11.60,141.39,48.37,616.00,728.00,east,8.76,107.64
60,11.80,147.61,54.20,624.00,664.00,east,8.53,109.73
61,12.00,153.42,63.04,632.00,728.00,east,10.57,110.68
62,12.20,157.34,71.89,600.00,680.00,east,9.68,110.86
63,12.40,162.38,82.81,628.00,700.00,east,12.03,112.42
64,12.60,167.85,94.43,584.00,692.00,east,12.84,115.48
65,12.80,171.19,104.89,628.00,588.00,east,10.97,117.66
66,13.00,174.92,116.79,636.00,616.00,east,12.48,121.21
67,13.20,178.00,128.11,596.00,592.00,east,11.73,125.06
68,13.40,178.71,139.21,536.00,628.00,east,11.12,127.50
69,13.60,174.95,147.98,468.00,612.00,east,9.54,125.78
70,13.80,170.57,152.34,524.00,520.00,east,6.18,122.77
71,14.00,162.70,155.28,568.00,564.00,east,8.40,116.25
72,14.20,154.75,157.09,652.00,596.00,east,8.15,109.48
73,14.40,144.46,158.91,632.00,756.00,north,10.45,100.78
74,14.60,135.00,160.21,704.00,680.00,north,9.55,92.93
75,14.80,125.67,162.58,712.00,760.00,north,9.63,86.11
76,15.00,116.31,164.45,692.00,764.00,north,9.54,79.35
77,15.20,107.81,167.73,628.00,752.00,north,9.12,74.74
78,15.40,100.87,172.49,620.00,672.00,north,8.42,73.10
79,15.60,94.65,177.74,576.00,628.00,north,8.14,73.20
80,15.80,89.14,182.58,568.00,520.00,north,7.33,73.93
81,16.00,84.36,187.77,464.00,472.00,n ext,7.06,76.02
82,16.20,80.35,190.57,440.00,416.00,n ext,4.89,76.80
83,16.40,74.74,192.84,372.00,452.00,n ext,6.05,76.83
84,16.60,70.01,192.60,324.00,376.00,n ext,4.74,75.16
85,16.80,63.81,191.15,364.00,352.00,n ext,6.37,72.10
86,17.00,59.41,186.11,436.00,432.00,n ext,6.69,66.26
87,17.20,54.37,180.67,504.00,548.00,n ext,7.41,60.12
88,17.40,50.21,174.36,516.00,484.00,north,7.56,53.41
89,17.60,46.74,169.63,520.00,468.00,west,5.87,48.48
90,17.80,43.26,164.94,480.00,456.00,west,5.84,43.82
91,18.00,41.20,161.44,448.00,384.00,west,4.06,40.48
92,18.20,40.66,157.44,496.00,504.00,west,4.04,36.56
93,18.40,40.78,154.90,520.00,440.00,west,2.54,34.03
94,18.60,41.66,152.16,560.00,416.00,west,2.88,31.20
95,18.80,44.75,150.50,556.00,396.00,west,3.50,29.33
96,19.00,47.05,149.11,604.00,416.00,west,2.70,27.99
97,19.20,50.78,149.02,620.00,448.00,west,3.73,28.26
98,19.40,55.20,149.62,668.00,432.00,west,4.46,29.73
99,19.60,58.15,149.80,608.00,444.00,west,2.95,30.75
100,19.80,61.77,151.44,660.00,500.00,west,3.97,33.51
101,20.00,66.04,155.34,692.00,528.00,north,5.78,38.81
102,20.20,70.35,159.35,696.00,588.00,north,5.88,44.35
103,20.40,74.66,165.10,676.00,540.00,north,7.19,51.48
104,20.60,79.85,171.08,636.00,600.00,north,7.91,59.26
105,20.80,84.40,179.16,584.00,620.00,north,9.28,68.53
106,21.00,87.55,185.14,496.00,448.00,north,6.76,75.28
107,21.20,89.19,190.46,432.00,384.00,n ext,5.57,80.70
108,21.40,90.83,192.32,348.00,348.00,n ext,2.48,83.13
109,21.60,91.68,195.09,248.00,300.00,n ext,2.90,85.96
110,21.80,91.73,197.85,192.00,192.00,n ext,2.76,88.39
111,22.00,90.92,198.73,176.00,136.00,n ext,1.20,88.78
112,22.20,81.91,196.81,392.00,392.00,n ext,9.21,83.14
113,22.40,76.33,192.67,476.00,460.00,n ext,6.95,77.22
114,22.60,71.71,187.92,524.00,416.00,n ext,6.63,71.19
115,22.80,64.94,182.22,444.00,560.00,n ext,8.85,63.75
116,23.00,58.30,177.87,512.00,468.00,north,7.94,57.95
117,23.20,52.50,173.65,520.00,488.00,north,7.17,52.93
118,23.40,45.31,168.44,560.00,600.00,west,8.88,47.26
119,23.60,38.76,164.81,564.00,620.00,west,7.48,44.08
120,23.80,32.09,162.09,540.00,576.00,w ext,7.21,42.65
121,24.00,26.78,160.55,528.00,460.00,w ext,5.52,42.93
