Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00008.trk
Object,0
Samples,450
rat,53,
trial,4,
date,2008-01-15 10:31:27.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00008.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-15 10:32:14.043,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-15 10:33:44.043,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,179.22,148.33,304.00,180.00,e ext,-,130.00
2,0.20,175.96,143.40,368.00,264.00,east,5.91,125.67
3,0.40,172.93,139.66,380.00,276.00,east,4.81,121.93
4,0.60,167.92,132.78,440.00,388.00,east,8.51,115.72
5,0.80,163.13,126.33,524.00,436.00,east,8.04,110.08
6,1.00,156.96,120.05,536.00,548.00,east,8.80,103.39
7,1.20,151.06,114.25,544.00,512.00,east,8.27,97.30
8,1.40,145.34,108.06,568.00,568.00,east,8.42,91.67
9,1.60,140.67,103.88,544.00,512.00,east,6.27,87.31
10,1.80,136.16,100.68,524.00,428.00,east,5.53,83.22
11,2.00,132.47,97.62,436.00,376.00,east,4.80,80.07
12,2.20,129.58,96.13,516.00,320.00,east,3.24,77.50
13,2.40,126.72,94.68,464.00,364.00,east,3.21,74.99
14,2.60,123.93,95.42,520.00,328.00,east,2.89,72.10
15,2.80,121.84,96.13,612.00,372.00,east,2.21,69.91
16,3.00,119.08,98.95,656.00,420.00,east,3.94,66.67
17,3.20,116.34,103.10,664.00,480.00,east,4.98,63.25
18,3.40,112.89,109.24,692.00,604.00,east,7.04,59.21
19,3.60,110.83,114.00,720.00,564.00,east,5.18,57.08
20,3.80,107.35,121.43,708.00,716.00,north,8.21,54.13
21,4.00,104.54,127.54,744.00,628.00,north,6.72,52.52
22,4.20,101.70,134.42,772.00,716.00,north,7.44,51.81
23,4.40,98.83,142.88,724.00,792.00,north,8.94,52.92
24,4.60,95.91,150.85,652.00,720.00,north,8.48,54.85
25,4.80,92.92,159.08,592.00,660.00,north,8.76,57.94
26,5.00,91.42,166.90,564.00,620.00,north,7.96,62.67
27,5.20,89.89,174.17,536.00,532.00,north,7.43,67.47
28,5.40,88.34,181.70,508.00,524.00,north,7.69,72.77
29,5.60,87.57,189.54,404.00,456.00,n ext,7.87,79.10
30,5.80,86.78,194.92,236.00,272.00,n ext,5.44,83.49
31,6.00,85.97,196.74,108.00,152.00,n ext,1.99,84.77
32,6.20,-,-,-,-,-,-,-
33,6.40,-,-,-,-,-,-,-
34,6.60,-,-,-,-,-,-,-
35,6.80,-,-,-,-,-,-,-
36,7.00,80.27,198.73,72.00,-,n ext,-,84.29
37,7.20,78.67,197.00,108.00,108.00,n ext,2.36,82.09
38,7.40,77.12,193.49,292.00,248.00,n ext,3.83,78.26
