Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00019.trk
Object,0
Samples,450
rat,50,
trial,3,
date,2008-01-16 11:08:00.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00019.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-16 11:08:35.206,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-16 11:10:05.206,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,176.19,156.21,456.00,360.00,e ext,-,129.31
2,0.20,176.44,163.19,460.00,380.00,e ext,6.98,131.89
3,0.40,177.47,169.56,452.00,336.00,e ext,6.45,135.25
4,0.60,178.37,174.94,404.00,320.00,e ext,5.46,138.30
5,0.80,177.42,179.51,240.00,364.00,e ext,4.66,139.46
6,1.00,173.45,181.60,176.00,272.00,e ext,4.49,136.93
7,1.20,171.17,183.46,308.00,220.00,e ext,2.94,135.85
8,1.40,167.37,186.49,352.00,372.00,n ext,4.87,134.14
9,1.60,162.78,190.06,336.00,360.00,n ext,5.81,132.19
10,1.80,156.00,190.62,388.00,412.00,n ext,6.80,126.87
11,2.00,150.18,191.69,488.00,420.00,n ext,5.92,122.77
12,2.20,141.67,191.69,436.00,524.00,n ext,8.51,116.06
13,2.40,133.24,192.00,428.00,512.00,n ext,8.44,109.88
14,2.60,124.96,193.66,404.00,552.00,n ext,8.45,105.04
15,2.80,116.76,196.69,420.00,520.00,n ext,8.74,101.78
16,3.00,108.37,197.40,356.00,512.00,n ext,8.41,97.15
17,3.20,98.35,197.55,268.00,472.00,n ext,10.03,91.51
18,3.40,92.54,196.98,232.00,316.00,n ext,5.84,88.03
19,3.60,90.07,196.84,196.00,196.00,n ext,2.47,86.71
20,3.80,85.98,198.59,72.00,156.00,n ext,4.44,86.43
21,4.00,85.98,198.59,60.00,28.00,n ext,0.00,86.43
22,4.20,-,-,-,-,-,-,-
23,4.40,92.57,198.84,100.00,-,n ext,-,89.66
24,4.60,101.81,200.85,244.00,272.00,n ext,9.45,96.16
25,4.80,109.38,200.44,376.00,364.00,n ext,7.59,100.18
26,5.00,117.76,198.85,408.00,488.00,n ext,8.52,104.08
27,5.20,125.21,196.53,412.00,476.00,n ext,7.80,107.28
28,5.40,134.23,193.31,500.00,560.00,n ext,9.57,111.48
29,5.60,142.09,188.15,492.00,712.00,n ext,9.40,114.19
30,5.80,148.73,180.83,464.00,660.00,north,9.88,115.38
31,6.00,153.63,173.74,496.00,624.00,north,8.62,115.80
32,6.20,157.08,162.38,476.00,692.00,east,11.86,113.69
33,6.40,158.29,152.91,564.00,608.00,east,9.55,111.30
34,6.60,157.54,140.26,580.00,744.00,east,12.67,107.02
35,6.80,156.35,129.50,596.00,680.00,east,10.83,103.78
36,7.00,154.52,118.87,656.00,668.00,east,10.79,100.89
37,7.20,152.05,107.62,596.00,764.00,platform reversal,11.51,98.40
38,7.40,148.44,98.38,636.00,648.00,platform reversal,9.92,95.70
39,7.60,143.58,88.81,640.00,748.00,east,10.74,92.73
40,7.80,138.35,81.31,688.00,712.00,east,9.14,89.81
41,8.00,131.27,75.11,716.00,764.00,east,9.41,85.51
42,8.20,123.68,69.89,724.00,816.00,east,9.21,81.15
43,8.40,115.49,66.13,700.00,808.00,south,9.01,76.24
44,8.60,106.59,62.84,740.00,848.00,south,9.49,71.05
45,8.80,97.57,62.01,748.00,888.00,south,9.06,64.95
46,9.00,88.39,62.17,712.00,804.00,south,9.18,58.69
47,9.20,79.06,64.14,696.00,824.00,south,9.54,51.63
48,9.40,71.80,68.45,672.00,856.00,south,8.44,44.08
49,9.60,65.98,74.49,704.00,776.00,west,8.39,35.96
50,9.80,63.13,83.26,712.00,744.00,west,9.22,26.92
51,10.00,60.96,92.11,672.00,752.00,west,9.11,18.33
52,10.20,60.21,101.04,708.00,716.00,west,8.96,10.97
53,10.40,61.60,109.89,672.00,788.00,west,8.96,8.20
54,10.60,65.82,118.45,704.00,792.00,west,9.54,12.75
55,10.80,71.45,125.29,680.00,720.00,west,8.86,20.42
56,11.00,77.11,129.96,736.00,696.00,west,7.34,27.64
57,11.20,84.96,134.67,736.00,816.00,north,9.16,36.81
58,11.40,92.94,137.57,756.00,732.00,north,8.48,45.17
59,11.60,101.77,140.18,716.00,784.00,north,9.20,54.20
60,11.80,110.74,142.56,736.00,732.00,north,9.29,63.31
61,12.00,120.64,144.84,676.00,740.00,north,10.16,73.28
62,12.20,129.84,145.12,632.00,732.00,north,9.20,81.91
63,12.40,139.10,144.87,644.00,692.00,north,9.27,90.54
64,12.60,147.70,144.58,624.00,708.00,east,8.60,98.64
65,12.80,156.21,142.55,568.00,648.00,east,8.75,106.28
66,13.00,163.02,138.98,548.00,564.00,east,7.69,112.09
67,13.20,168.88,133.93,576.00,580.00,east,7.73,116.86
68,13.40,172.92,127.17,584.00,552.00,east,7.88,119.91
69,13.60,175.04,117.79,576.00,552.00,east,9.62,121.36
70,13.80,175.54,107.99,560.00,592.00,east,9.80,121.85
71,14.00,174.31,96.12,552.00,600.00,east,11.93,121.63
72,14.20,172.56,85.40,592.00,600.00,east,10.86,121.75
73,14.40,170.23,74.97,600.00,592.00,east,10.69,122.09
74,14.60,168.00,62.81,568.00,632.00,e ext,12.36,124.10
75,14.80,165.35,52.98,512.00,576.00,e ext,10.18,125.84
76,15.00,162.19,43.61,540.00,612.00,e ext,9.89,127.69
77,15.20,157.84,35.06,508.00,624.00,e ext,9.60,128.73
78,15.40,151.63,29.52,448.00,588.00,e ext,8.32,127.03
79,15.60,145.56,25.84,456.00,504.00,s ext,7.10,124.72
80,15.80,140.20,24.47,484.00,476.00,s ext,5.54,121.68
81,16.00,134.14,24.90,484.00,552.00,s ext,6.08,117.05
82,16.20,128.69,28.28,504.00,524.00,south,6.41,110.82
83,16.40,123.89,31.98,560.00,600.00,south,6.05,104.83
84,16.60,119.07,37.83,636.00,556.00,south,7.58,97.27
85,16.80,114.23,44.86,644.00,648.00,south,8.54,88.86
86,17.00,109.38,51.45,684.00,648.00,south,8.18,80.78
87,17.20,103.84,58.41,712.00,700.00,south,8.90,71.95
88,17.40,98.97,65.00,752.00,696.00,south,8.19,63.89
89,17.60,93.37,71.30,784.00,792.00,south,8.42,55.51
90,17.80,87.74,77.40,796.00,764.00,south,8.30,47.26
91,18.00,82.06,84.11,796.00,784.00,south,8.79,38.59
92,18.20,77.75,90.20,840.00,740.00,west,7.46,31.49
93,18.40,72.66,99.16,788.00,884.00,west,10.31,22.33
94,18.60,68.21,107.63,736.00,804.00,west,9.57,15.06
