Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00036.trk
Object,0
Samples,450
rat,60,
trial,4,
date,2008-01-15 12:19:43.000,yyyy-MM-dd HH:mm:ss
Status,Acquired,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss
Tracking profile,Tracking profile (1),
Arena,wm trial,
Track file,track_00036.trk,
Object,0,
Arena profile,wm learning ,
Start date & time,2008-01-15 12:20:06.731,yyyy-MM-dd HH:mm:ss
Stop date & time,2008-01-15 12:21:36.731,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,20,
Mobility high,60,
Movie file,,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,62.70,6.89,136.00,216.00,s ext,-,100.27
2,0.20,66.90,9.43,284.00,308.00,s ext,4.91,98.50
3,0.40,70.96,10.83,412.00,344.00,s ext,4.30,97.95
4,0.60,76.55,12.53,452.00,400.00,s ext,5.84,97.69
5,0.80,84.33,14.46,508.00,496.00,s ext,8.02,98.34
6,1.00,92.61,14.06,480.00,572.00,s ext,8.29,101.95
7,1.20,100.73,13.87,476.00,524.00,s ext,8.12,105.81
8,1.40,108.67,12.96,484.00,544.00,s ext,8.00,110.66
9,1.60,116.46,12.21,444.00,480.00,s ext,7.83,115.59
10,1.80,123.43,10.88,432.00,476.00,s ext,7.09,120.70
11,2.00,130.29,10.80,400.00,424.00,s ext,6.85,124.97
12,2.20,135.66,13.52,408.00,392.00,s ext,6.02,126.38
13,2.40,141.00,15.93,388.00,404.00,s ext,5.86,128.25
14,2.60,145.64,19.38,396.00,376.00,s ext,5.78,129.14
15,2.80,150.99,23.31,360.00,436.00,e ext,6.64,130.47
16,3.00,155.74,27.54,376.00,440.00,e ext,6.36,131.48
17,3.20,161.30,31.48,392.00,424.00,e ext,6.81,133.61
18,3.40,165.63,37.21,396.00,380.00,e ext,7.19,134.02
19,3.60,169.41,43.48,412.00,472.00,e ext,7.33,133.96
20,3.80,174.16,50.72,404.00,448.00,e ext,8.66,134.73
21,4.00,178.36,57.59,400.00,428.00,e ext,8.05,135.68
22,4.20,183.65,65.68,352.00,416.00,e ext,9.67,137.73
23,4.40,186.86,74.84,360.00,368.00,e ext,9.71,138.12
24,4.60,190.41,85.46,328.00,392.00,e ext,11.19,139.26
25,4.80,192.52,96.57,332.00,364.00,e ext,11.31,139.65
26,5.00,194.83,107.90,364.00,408.00,e ext,11.56,141.13
27,5.20,196.10,117.07,368.00,348.00,e ext,9.25,142.38
28,5.40,198.92,130.00,356.00,444.00,e ext,13.24,146.06
29,5.60,199.91,141.60,348.00,360.00,e ext,11.65,148.76
30,5.80,200.07,152.95,288.00,444.00,e ext,11.35,151.34
31,6.00,197.71,159.94,328.00,400.00,e ext,7.37,150.95
32,6.20,194.81,168.64,336.00,464.00,e ext,9.17,151.00
33,6.40,191.68,175.86,364.00,380.00,e ext,7.87,150.79
34,6.60,188.31,181.67,324.00,408.00,e ext,6.72,150.16
35,6.80,184.92,187.28,388.00,384.00,e ext,6.56,149.72
36,7.00,180.94,194.48,352.00,500.00,e ext,8.23,149.88
37,7.20,179.45,200.87,292.00,364.00,n ext,6.56,152.06
38,7.40,175.75,204.95,180.00,312.00,n ext,5.50,151.27
39,7.60,170.26,208.97,180.00,320.00,n ext,6.81,149.21
40,7.80,165.74,208.45,224.00,284.00,n ext,4.54,145.33
41,8.00,160.30,207.46,224.00,288.00,n ext,5.54,140.46
42,8.20,154.11,207.17,260.00,332.00,n ext,6.20,135.55
43,8.40,145.95,205.07,312.00,404.00,n ext,8.42,128.07
44,8.60,138.04,204.38,312.00,376.00,n ext,7.94,121.87
45,8.80,131.01,203.40,332.00,356.00,n ext,7.10,116.26
46,9.00,124.06,202.76,320.00,356.00,n ext,6.98,111.13
47,9.20,116.37,203.19,284.00,332.00,n ext,7.70,106.61
48,9.40,109.49,202.36,180.00,256.00,n ext,6.93,101.79
49,9.60,106.11,202.58,76.00,112.00,n ext,3.39,100.00
50,9.80,-,-,-,-,-,-,-
51,10.00,-,-,-,-,-,-,-
52,10.20,80.27,198.73,132.00,-,n ext,-,84.29
53,10.40,77.05,198.04,236.00,168.00,n ext,3.30,82.51
54,10.60,72.29,195.85,264.00,300.00,n ext,5.24,78.93
55,10.80,65.27,193.50,336.00,352.00,n ext,7.40,74.73
56,11.00,59.11,192.34,284.00,356.00,n ext,6.27,72.34
57,11.20,52.34,190.01,308.00,352.00,n ext,7.17,69.19
58,11.40,47.12,188.37,332.00,328.00,n ext,5.47,67.22
59,11.60,39.72,186.11,280.00,372.00,w ext,7.74,65.18
60,11.80,33.81,184.34,308.00,364.00,w ext,6.17,64.08
61,12.00,28.70,181.36,300.00,336.00,w ext,5.91,62.15
62,12.20,25.06,178.56,268.00,296.00,w ext,4.59,60.44
63,12.40,20.63,175.14,260.00,336.00,w ext,5.60,58.77
64,12.60,16.19,169.65,272.00,340.00,w ext,7.05,55.78
65,12.80,14.04,163.86,340.00,332.00,w ext,6.18,51.90
66,13.00,11.00,157.25,328.00,404.00,w ext,7.27,48.23
67,13.20,8.67,150.11,340.00,396.00,w ext,7.51,44.54
68,13.40,6.22,141.73,364.00,392.00,w ext,8.73,41.23
69,13.60,3.62,134.11,316.00,352.00,w ext,8.06,39.56
70,13.80,2.58,123.79,320.00,412.00,w ext,10.38,37.30
71,14.00,2.34,115.33,352.00,408.00,w ext,8.46,36.52
72,14.20,1.92,104.70,340.00,444.00,w ext,10.64,37.89
73,14.40,2.34,95.07,356.00,416.00,w ext,9.64,40.26
74,14.60,2.58,84.36,384.00,404.00,w ext,10.71,45.26
75,14.80,2.79,74.71,368.00,360.00,w ext,9.66,50.92
76,15.00,4.77,65.43,360.00,392.00,w ext,9.48,56.14
77,15.20,6.69,56.31,360.00,376.00,w ext,9.32,62.23
78,15.40,9.60,48.71,352.00,456.00,w ext,8.14,66.98
79,15.60,10.59,40.59,360.00,392.00,w ext,8.18,73.64
80,15.80,12.71,35.07,340.00,548.00,w ext,5.91,77.75
81,16.00,16.58,29.34,312.00,444.00,w ext,6.92,81.69
82,16.20,19.72,25.51,360.00,392.00,w ext,4.95,84.37
83,16.40,23.53,20.03,412.00,396.00,s ext,6.68,88.71
84,16.60,27.44,15.73,376.00,428.00,s ext,5.81,92.07
85,16.80,33.15,12.39,424.00,472.00,s ext,6.62,94.43
86,17.00,39.70,9.52,372.00,444.00,s ext,7.15,96.67
87,17.20,46.28,7.65,384.00,388.00,s ext,6.84,98.34
88,17.40,52.86,6.69,456.00,400.00,s ext,6.65,99.45
89,17.60,60.10,4.87,440.00,464.00,s ext,7.47,101.91
90,17.80,68.96,4.36,404.00,484.00,s ext,8.87,103.86
91,18.00,75.33,4.54,412.00,400.00,s ext,6.37,105.09
92,18.20,83.94,4.94,412.00,472.00,s ext,8.62,107.16
93,18.40,92.37,5.59,436.00,496.00,s ext,8.45,109.58
94,18.60,99.85,5.42,428.00,408.00,s ext,7.48,112.88
95,18.80,107.18,5.55,428.00,472.00,s ext,7.33,116.23
96,19.00,114.36,5.97,384.00,468.00,s ext,7.19,119.62
97,19.20,121.38,7.62,412.00,444.00,s ext,7.22,122.16
98,19.40,128.96,8.43,364.00,480.00,s ext,7.62,126.00
99,19.60,135.04,10.04,432.00,420.00,s ext,6.29,128.60
100,19.80,141.08,11.23,404.00,476.00,s ext,6.15,131.72
101,20.00,147.74,13.65,412.00,456.00,s ext,7.09,134.63
102,20.20,153.08,16.53,392.00,436.00,e ext,6.07,136.53
103,20.40,159.18,19.91,372.00,468.00,e ext,6.97,138.93
104,20.60,164.03,24.09,380.00,416.00,e ext,6.41,140.16
105,20.80,169.05,29.42,352.00,428.00,e ext,7.32,141.17
106,21.00,172.87,36.75,384.00,392.00,e ext,8.26,140.38
107,21.20,176.89,44.35,396.00,460.00,e ext,8.60,140.07
108,21.40,181.22,53.37,380.00,464.00,e ext,10.00,139.98
109,21.60,184.98,62.00,352.00,396.00,e ext,9.42,140.21
110,21.80,188.27,72.32,352.00,400.00,e ext,10.83,140.15
111,22.00,191.24,85.36,340.00,428.00,e ext,13.38,140.09
112,22.20,192.39,95.45,356.00,344.00,e ext,10.15,139.65
113,22.40,193.80,106.73,384.00,364.00,e ext,11.37,140.15
114,22.60,194.32,116.87,368.00,424.00,e ext,10.16,140.60
115,22.80,194.37,129.13,356.00,444.00,e ext,12.25,141.44
116,23.00,194.53,141.29,376.00,412.00,e ext,12.16,143.41
117,23.20,194.39,151.09,376.00,408.00,e ext,9.80,145.38
118,23.40,193.55,161.64,348.00,452.00,e ext,10.58,147.50
119,23.60,192.76,172.07,352.00,372.00,e ext,10.46,150.33
120,23.80,190.81,180.77,352.00,416.00,e ext,8.92,152.02
121,24.00,188.62,188.14,364.00,364.00,e ext,7.69,153.39
122,24.20,185.43,194.84,356.00,376.00,e ext,7.43,153.91
123,24.40,181.00,199.68,308.00,368.00,n ext,6.56,152.72
124,24.60,178.31,204.35,280.00,324.00,n ext,5.40,153.03
125,24.80,169.67,205.59,292.00,420.00,n ext,8.72,146.71
126,25.00,163.62,206.26,284.00,312.00,n ext,6.09,142.31
127,25.20,155.68,206.00,296.00,412.00,n ext,7.94,135.99
128,25.40,147.67,204.92,316.00,404.00,n ext,8.09,129.25
129,25.60,139.08,205.81,308.00,424.00,n ext,8.64,123.61
130,25.80,132.02,204.76,348.00,360.00,n ext,7.14,117.94
131,26.00,121.49,202.85,292.00,424.00,n ext,10.70,109.54
132,26.20,113.69,201.50,312.00,356.00,n ext,7.91,103.64
133,26.40,106.01,200.66,260.00,332.00,n ext,7.73,98.37
134,26.60,99.28,200.47,192.00,260.00,n ext,6.74,94.47
135,26.80,87.63,199.54,92.00,244.00,n ext,11.69,88.00
136,27.00,-,-,-,-,-,-,-
137,27.20,72.20,199.53,164.00,-,n ext,-,82.42
138,27.40,68.28,197.42,188.00,248.00,n ext,4.45,79.28
139,27.60,62.12,194.23,236.00,280.00,n ext,6.93,74.75
140,27.80,58.37,191.66,284.00,248.00,n ext,4.55,71.55
141,28.00,52.49,187.32,300.00,344.00,n ext,7.31,66.53
142,28.20,48.17,183.60,324.00,328.00,n ext,5.70,62.49
143,28.40,42.39,179.73,352.00,388.00,w ext,6.96,58.63
144,28.60,37.32,176.58,360.00,368.00,w ext,5.97,55.93
145,28.80,32.28,172.56,364.00,388.00,w ext,6.45,52.77
146,29.00,27.21,167.57,396.00,400.00,w ext,7.11,49.33
147,29.20,22.82,162.10,408.00,420.00,w ext,7.01,45.99
148,29.40,18.30,156.40,424.00,408.00,w ext,7.27,43.32
149,29.60,14.46,149.16,420.00,444.00,w ext,8.20,39.82
150,29.80,10.43,142.55,396.00,400.00,w ext,7.74,38.26
151,30.00,7.06,134.35,368.00,412.00,w ext,8.87,36.60
152,30.20,5.24,125.45,372.00,348.00,w ext,9.09,35.06
153,30.40,4.14,116.21,360.00,348.00,w ext,9.31,34.75
154,30.60,3.76,105.71,408.00,424.00,w ext,10.51,35.90
155,30.80,4.20,96.20,424.00,392.00,w ext,9.52,38.10
156,31.00,4.48,85.63,416.00,408.00,w ext,10.57,42.98
157,31.20,5.48,74.10,452.00,468.00,w ext,11.57,49.36
158,31.40,5.42,62.37,424.00,468.00,w ext,11.73,58.10
159,31.60,7.32,53.29,388.00,428.00,w ext,9.28,64.32
160,31.80,11.04,44.98,392.00,404.00,w ext,9.11,69.54
161,32.00,14.93,39.08,368.00,336.00,w ext,7.06,73.19
162,32.20,19.82,34.82,380.00,388.00,w ext,6.49,75.46
163,32.40,25.68,32.15,424.00,404.00,w ext,6.44,76.42
164,32.60,31.36,28.57,476.00,428.00,s ext,6.72,78.72
165,32.80,37.96,26.47,460.00,456.00,s ext,6.92,79.90
166,33.00,46.09,24.10,472.00,508.00,s ext,8.47,81.89
167,33.20,53.25,21.31,476.00,524.00,s ext,7.68,84.87
168,33.40,61.20,19.65,492.00,520.00,s ext,8.12,87.43
169,33.60,69.81,17.95,476.00,544.00,s ext,8.78,90.74
170,33.80,77.52,16.52,528.00,524.00,s ext,7.84,94.16
171,34.00,85.90,15.70,512.00,560.00,s ext,8.42,97.76
172,34.20,93.38,15.07,524.00,516.00,s ext,7.51,101.36
173,34.40,101.47,14.82,492.00,512.00,s ext,8.09,105.35
174,34.60,109.39,14.75,456.00,532.00,s ext,7.92,109.55
175,34.80,117.16,13.94,440.00,496.00,s ext,7.81,114.56
176,35.00,123.41,12.73,436.00,444.00,s ext,6.37,119.21
177,35.20,128.22,12.37,416.00,372.00,s ext,4.82,122.45
178,35.40,132.97,12.67,296.00,368.00,s ext,4.76,125.26
179,35.60,136.27,16.95,308.00,324.00,s ext,5.41,124.26
180,35.80,138.23,20.74,328.00,372.00,s ext,4.26,122.89
181,36.00,139.52,24.73,428.00,252.00,s ext,4.20,121.01
182,36.20,142.16,29.06,468.00,344.00,s ext,5.07,120.04
183,36.40,143.46,34.76,504.00,340.00,east,5.84,117.37
184,36.60,145.48,41.91,512.00,472.00,east,7.43,114.67
185,36.80,146.88,49.26,532.00,428.00,east,7.48,111.73
186,37.00,148.36,57.43,536.00,548.00,east,8.31,108.76
187,37.20,150.62,64.59,524.00,492.00,east,7.51,107.49
188,37.40,152.31,72.84,516.00,520.00,east,8.42,105.81
189,37.60,153.35,80.42,544.00,500.00,east,7.65,104.36
190,37.80,154.49,88.05,564.00,500.00,east,7.71,103.53
191,38.00,155.03,96.63,556.00,488.00,east,8.60,102.47
192,38.20,156.49,106.14,520.00,588.00,east,9.62,102.91
193,38.40,157.95,114.07,536.00,488.00,east,8.06,104.19
194,38.60,159.61,123.06,516.00,492.00,east,9.15,106.25
195,38.80,161.41,132.29,532.00,512.00,east,9.40,109.22
196,39.00,162.53,141.57,524.00,528.00,east,9.34,112.18
197,39.20,164.63,151.33,480.00,516.00,east,9.98,116.80
198,39.40,167.48,159.77,472.00,424.00,east,8.91,122.30
199,39.60,172.31,169.33,424.00,392.00,e ext,10.71,130.44
200,39.80,177.05,177.34,356.00,380.00,e ext,9.30,138.15
201,40.00,182.37,182.91,340.00,312.00,e ext,7.70,145.41
202,40.20,187.86,188.80,224.00,284.00,e ext,8.05,153.02
203,40.40,189.06,190.48,220.00,180.00,e ext,2.07,154.89
204,40.60,185.99,193.05,200.00,348.00,e ext,4.01,153.48
205,40.80,183.04,191.48,332.00,284.00,e ext,3.34,150.14
206,41.00,179.55,191.69,360.00,316.00,e ext,3.49,147.25
207,41.20,176.08,191.90,400.00,256.00,n ext,3.48,144.40
208,41.40,169.00,191.23,408.00,416.00,n ext,7.11,138.06
209,41.60,161.85,189.61,436.00,452.00,n ext,7.34,131.16
210,41.80,153.74,186.73,448.00,436.00,n ext,8.60,122.81
211,42.00,145.81,184.19,492.00,468.00,north,8.33,114.83
212,42.20,137.16,181.66,496.00,476.00,north,9.01,106.34
213,42.40,129.54,179.87,480.00,496.00,north,7.83,99.21
214,42.60,120.39,178.00,488.00,496.00,north,9.35,90.96
215,42.80,113.03,177.06,492.00,468.00,north,7.42,84.89
216,43.00,104.96,176.40,500.00,536.00,north,8.09,78.75
217,43.20,96.21,176.18,480.00,500.00,north,8.76,72.91
218,43.40,88.33,176.63,484.00,484.00,north,7.89,68.54
219,43.60,80.51,177.63,496.00,524.00,north,7.88,65.27
220,43.80,71.96,179.31,436.00,532.00,north,8.71,63.17
221,44.00,64.28,179.81,404.00,464.00,north,7.70,61.25
222,44.20,56.67,180.00,348.00,408.00,n ext,7.61,59.77
223,44.40,49.81,181.29,336.00,428.00,n ext,6.98,60.29
224,44.60,43.71,182.69,324.00,388.00,n ext,6.26,61.54
225,44.80,37.63,183.48,292.00,352.00,w ext,6.12,62.77
226,45.00,33.15,182.85,304.00,324.00,w ext,4.53,62.72
227,45.20,28.82,179.49,260.00,300.00,w ext,5.48,60.31
228,45.40,26.80,174.99,296.00,276.00,w ext,4.93,56.51
229,45.60,25.68,167.31,320.00,352.00,w ext,7.76,49.61
