Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00070.trk
Object,0
Samples,84
rat,122,
trial,2,
date,2007-12-16 14:12:00.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,70.96,-1.85,200.00,500.00,s ext,110.34,-
2,0.20,86.53,12.13,172.00,372.00,s ext,101.31,20.92
3,0.40,86.49,11.19,192.00,156.00,s ext,102.17,0.94
4,0.60,90.24,9.99,120.00,288.00,s ext,104.69,3.93
5,0.80,88.81,12.55,224.00,240.00,s ext,101.78,2.93
6,1.00,89.60,13.61,284.00,228.00,s ext,101.12,1.32
7,1.20,89.60,13.61,316.00,112.00,s ext,101.12,0.00
8,1.40,91.19,16.60,404.00,240.00,s ext,99.04,3.39
9,1.60,91.26,19.32,384.00,276.00,s ext,96.62,2.72
10,1.80,92.07,22.11,452.00,204.00,south,94.48,2.90
11,2.00,92.89,25.72,408.00,236.00,south,91.66,3.70
12,2.20,92.95,28.32,448.00,192.00,south,89.41,2.60
13,2.40,92.98,30.03,488.00,208.00,south,87.93,1.72
14,2.60,92.28,31.66,492.00,292.00,south,86.18,1.77
15,2.80,92.32,33.35,528.00,212.00,south,84.73,1.69
16,3.00,91.63,35.78,492.00,476.00,south,82.30,2.53
17,3.20,91.68,38.26,516.00,216.00,south,80.20,2.49
18,3.40,91.72,40.72,524.00,208.00,south,78.15,2.46
19,3.60,91.05,43.88,528.00,316.00,south,75.13,3.23
20,3.80,88.93,46.84,516.00,348.00,south,71.50,3.64
21,4.00,86.81,49.75,560.00,284.00,south,67.90,3.60
22,4.20,83.25,53.98,544.00,376.00,south,62.41,5.53
23,4.40,80.40,57.46,568.00,352.00,south,57.95,4.50
24,4.60,78.26,60.23,580.00,372.00,south,54.46,3.50
25,4.80,76.14,64.51,580.00,368.00,south,49.71,4.78
26,5.00,74.02,68.76,576.00,428.00,south,44.99,4.75
27,5.20,73.35,73.17,536.00,416.00,south,40.95,4.46
28,5.40,71.92,76.72,556.00,308.00,south,37.20,3.83
29,5.60,71.22,79.61,500.00,304.00,west,34.42,2.97
30,5.80,69.77,81.68,452.00,368.00,west,31.89,2.53
31,6.00,69.05,83.08,504.00,324.00,west,30.32,1.58
32,6.20,66.85,84.36,508.00,356.00,west,28.03,2.54
33,6.40,65.39,86.46,488.00,412.00,west,25.48,2.56
34,6.60,63.92,89.32,492.00,308.00,west,22.28,3.21
35,6.80,61.71,92.15,500.00,248.00,west,18.70,3.60
36,7.00,59.48,95.03,508.00,296.00,west,15.07,3.64
37,7.20,57.99,97.98,500.00,344.00,west,11.78,3.31
38,7.40,56.49,98.69,520.00,372.00,west,10.37,1.66
39,7.60,54.99,100.18,520.00,240.00,west,8.29,2.11
40,7.80,52.72,100.91,444.00,324.00,west,6.43,2.38
41,8.00,51.20,100.88,396.00,456.00,west,5.79,1.52
42,8.20,50.44,99.30,420.00,336.00,west,7.14,1.75
43,8.40,50.43,97.73,424.00,164.00,west,8.69,1.57
44,8.60,49.64,94.54,440.00,232.00,west,11.66,3.29
45,8.80,49.60,91.37,404.00,212.00,west,14.78,3.18
46,9.00,50.35,89.83,364.00,464.00,west,16.42,1.71
47,9.20,51.89,90.74,380.00,216.00,west,15.83,1.79
48,9.40,54.18,90.90,432.00,300.00,west,16.20,2.30
49,9.60,54.96,92.50,468.00,260.00,west,14.96,1.78
50,9.80,55.72,94.08,480.00,324.00,west,13.85,1.76
51,10.00,56.49,96.41,480.00,312.00,west,12.26,2.45
52,10.20,58.73,98.01,520.00,464.00,west,12.19,2.76
53,10.40,60.96,100.31,532.00,404.00,west,12.01,3.20
54,10.60,63.17,101.09,544.00,340.00,west,13.31,2.35
55,10.80,65.37,101.13,544.00,352.00,west,15.13,2.20
56,11.00,68.30,100.47,520.00,320.00,west,17.94,3.00
57,11.20,70.48,99.81,572.00,260.00,west,20.13,2.28
58,11.40,71.94,99.14,496.00,380.00,west,21.72,1.60
59,11.60,71.95,97.01,452.00,524.00,west,22.90,2.13
60,11.80,71.24,94.84,516.00,328.00,west,23.50,2.28
61,12.00,69.79,94.06,544.00,212.00,west,22.80,1.65
62,12.20,68.34,92.54,508.00,260.00,west,22.70,2.10
63,12.40,66.88,90.99,496.00,340.00,west,22.78,2.13
64,12.60,64.67,91.59,512.00,520.00,west,20.89,2.29
65,12.80,63.19,92.24,564.00,236.00,west,19.47,1.61
66,13.00,61.71,92.90,564.00,216.00,west,18.08,1.62
67,13.20,60.22,93.57,544.00,284.00,west,16.71,1.63
68,13.40,58.73,95.75,540.00,356.00,west,14.07,2.64
69,13.60,57.24,98.72,560.00,308.00,west,10.76,3.32
70,13.80,55.73,102.48,520.00,288.00,west,6.81,4.05
71,14.00,54.22,105.52,424.00,312.00,west,3.54,3.40
72,14.20,54.21,106.28,436.00,164.00,west,3.00,0.76
73,14.40,54.20,107.04,484.00,168.00,west,2.56,0.76
74,14.60,51.93,108.62,492.00,328.00,platform,0.00,2.77
