Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00079.trk
Object,0
Samples,135
rat,115,
trial,3,
date,2007-12-15 14:48:33.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,182.45,123.84,256.00,172.00,e ext,-,129.08
2,0.20,181.05,119.55,304.00,240.00,e ext,4.52,127.42
3,0.40,179.55,114.30,304.00,224.00,e ext,5.46,125.80
4,0.60,178.12,109.14,276.00,204.00,east,5.35,124.39
5,0.80,177.55,104.09,280.00,212.00,east,5.08,124.06
6,1.00,177.82,99.05,292.00,204.00,e ext,5.05,124.77
7,1.20,178.32,95.99,328.00,196.00,e ext,3.10,125.62
8,1.40,178.82,92.90,352.00,176.00,e ext,3.13,126.56
9,1.60,178.52,89.85,356.00,172.00,e ext,3.07,126.77
10,1.80,178.93,85.69,292.00,248.00,e ext,4.18,127.94
11,2.00,177.87,82.74,236.00,280.00,e ext,3.14,127.51
12,2.20,175.88,77.93,312.00,212.00,e ext,5.20,126.72
13,2.40,172.37,72.56,384.00,336.00,e ext,6.41,124.85
14,2.60,167.36,64.93,396.00,468.00,east,9.13,122.71
15,2.80,161.85,57.01,368.00,492.00,east,9.64,120.90
16,3.00,156.62,48.60,360.00,512.00,east,9.91,120.34
17,3.20,153.03,40.84,364.00,452.00,e ext,8.55,121.50
18,3.40,149.58,33.19,336.00,452.00,e ext,8.40,123.15
19,3.60,146.91,26.16,268.00,356.00,e ext,7.52,125.53
20,3.80,144.26,21.85,300.00,272.00,s ext,5.06,126.44
21,4.00,142.30,18.13,272.00,228.00,s ext,4.21,127.62
22,4.20,137.61,17.34,224.00,296.00,s ext,4.75,124.89
23,4.40,133.55,18.85,268.00,244.00,s ext,4.34,121.01
24,4.60,126.73,21.81,312.00,372.00,s ext,7.43,114.26
25,4.80,119.17,25.16,392.00,440.00,south,8.28,106.81
26,5.00,110.82,27.01,416.00,536.00,south,8.54,100.24
27,5.20,103.05,27.24,440.00,536.00,south,7.78,95.64
28,5.40,95.81,25.14,484.00,508.00,south,7.54,93.58
29,5.60,89.82,20.90,504.00,476.00,s ext,7.34,94.57
30,5.80,84.40,16.31,440.00,408.00,s ext,7.10,96.64
31,6.00,78.91,13.17,420.00,340.00,s ext,6.33,97.77
32,6.20,74.01,8.94,352.00,308.00,s ext,6.47,100.49
33,6.40,69.91,6.64,324.00,284.00,s ext,4.70,101.82
34,6.60,65.05,5.85,316.00,360.00,s ext,4.93,101.68
35,6.80,59.73,10.56,328.00,468.00,s ext,7.11,96.21
36,7.00,55.23,15.47,344.00,416.00,s ext,6.66,90.85
37,7.20,49.18,21.57,344.00,464.00,s ext,8.59,84.43
38,7.40,44.79,28.31,384.00,424.00,s ext,8.04,77.71
39,7.60,40.46,36.03,364.00,420.00,south,8.85,70.16
40,7.80,37.51,40.57,368.00,308.00,west,5.42,65.93
41,8.00,35.31,44.49,332.00,268.00,west,4.49,62.35
42,8.20,34.04,49.69,296.00,292.00,west,5.35,57.47
43,8.40,34.39,54.43,316.00,292.00,west,4.76,52.76
44,8.60,34.72,59.11,340.00,240.00,west,4.69,48.12
45,8.80,36.00,66.66,384.00,348.00,west,7.65,40.48
46,9.00,37.24,74.87,384.00,384.00,west,8.31,32.20
47,9.20,36.72,81.78,444.00,372.00,west,6.93,25.60
48,9.40,37.01,90.45,424.00,436.00,west,8.67,17.29
49,9.60,36.33,95.55,460.00,292.00,west,5.15,13.07
50,9.80,35.66,102.37,400.00,388.00,west,6.86,8.01
51,10.00,34.90,105.80,384.00,312.00,west,3.51,6.54
52,10.20,33.34,110.15,400.00,272.00,west,4.62,6.00
53,10.40,32.56,114.51,336.00,328.00,west,4.43,6.30
54,10.60,32.56,117.10,316.00,324.00,west,2.59,6.68
55,10.80,34.89,122.82,372.00,288.00,west,6.17,6.89
56,11.00,37.90,129.08,388.00,384.00,west,6.95,9.81
57,11.20,41.55,135.82,332.00,384.00,west,7.66,14.96
58,11.40,44.37,141.70,356.00,344.00,west,6.53,20.55
59,11.60,47.92,146.51,312.00,332.00,west,5.97,25.46
60,11.80,52.28,148.68,364.00,316.00,west,4.88,28.16
61,12.00,56.66,150.10,396.00,328.00,west,4.60,30.61
62,12.20,63.29,150.42,404.00,400.00,north,6.64,33.19
63,12.40,70.62,151.65,416.00,492.00,north,7.43,37.92
64,12.60,78.72,153.16,408.00,536.00,north,8.24,44.00
65,12.80,86.14,155.15,472.00,480.00,north,7.69,50.37
66,13.00,92.92,157.54,420.00,484.00,north,7.18,56.87
67,13.20,99.02,158.69,376.00,396.00,north,6.21,62.18
68,13.40,105.11,157.01,376.00,392.00,north,6.32,65.91
69,13.60,111.92,154.11,392.00,472.00,north,7.40,69.97
70,13.80,118.70,151.42,444.00,476.00,north,7.30,74.42
71,14.00,125.48,148.89,444.00,512.00,north,7.23,79.35
72,14.20,133.17,148.27,404.00,496.00,north,7.72,86.16
73,14.40,141.02,148.64,388.00,440.00,north,7.86,93.61
74,14.60,145.99,150.86,352.00,308.00,east,5.44,99.04
75,14.80,150.95,152.35,296.00,296.00,east,5.18,104.21
76,15.00,153.35,152.22,268.00,276.00,east,2.40,106.41
