Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00011.trk
Object,0
Samples,219
rat,87,
trial,3,
date,2007-12-14 10:50:07.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,152.37,44.72,120.00,188.00,east,118.82
2,0.20,155.87,46.13,108.00,172.00,east,121.00
3,0.40,156.60,47.69,184.00,188.00,east,120.79
4,0.60,158.79,50.59,144.00,184.00,east,121.21
5,0.80,160.99,52.61,76.00,124.00,east,122.15
6,1.00,161.73,53.29,92.00,64.00,east,122.49
7,1.20,162.47,53.98,84.00,56.00,e ext,122.83
8,1.40,163.22,54.68,72.00,52.00,e ext,123.18
9,1.60,163.98,55.38,84.00,52.00,e ext,123.53
10,1.80,164.77,57.03,92.00,48.00,e ext,123.52
11,2.00,164.08,58.20,96.00,68.00,east,122.40
12,2.20,161.92,58.87,152.00,184.00,east,120.15
13,2.40,159.80,60.42,212.00,172.00,east,117.57
14,2.60,157.71,62.82,340.00,272.00,east,114.67
15,2.80,152.81,66.68,324.00,368.00,east,108.62
16,3.00,147.94,70.25,428.00,400.00,east,102.73
17,3.20,141.68,73.77,480.00,492.00,east,95.60
18,3.40,136.14,76.09,480.00,488.00,east,89.58
19,3.60,129.92,78.27,500.00,596.00,east,83.01
20,3.80,124.40,77.97,516.00,568.00,east,78.08
21,4.00,119.58,75.37,544.00,532.00,east,74.91
22,4.20,114.80,71.29,572.00,572.00,south,72.83
23,4.40,110.70,66.39,608.00,556.00,south,72.14
24,4.60,106.60,59.87,624.00,536.00,south,72.99
25,4.80,103.15,53.11,668.00,588.00,south,75.22
26,5.00,98.91,45.25,688.00,620.00,south,78.50
27,5.20,95.27,36.95,664.00,648.00,south,83.24
28,5.40,91.50,29.01,668.00,596.00,south,88.11
29,5.60,89.10,21.68,592.00,500.00,south,93.55
30,5.80,88.24,17.95,528.00,344.00,s ext,96.59
31,6.00,88.09,13.35,332.00,404.00,s ext,100.76
32,6.20,90.97,9.17,264.00,356.00,s ext,105.74
33,6.40,94.74,9.68,244.00,260.00,s ext,106.81
34,6.60,99.26,13.80,288.00,268.00,s ext,105.18
35,6.80,102.96,18.47,356.00,332.00,s ext,102.97
36,7.00,108.00,24.58,412.00,448.00,south,100.60
37,7.20,114.30,30.11,472.00,548.00,south,99.90
38,7.40,121.14,35.02,464.00,608.00,south,100.73
39,7.60,128.57,39.31,448.00,568.00,south,103.07
40,7.80,135.97,43.22,412.00,556.00,south,106.25
41,8.00,143.43,45.19,352.00,548.00,east,111.11
42,8.20,150.30,46.36,324.00,428.00,east,116.19
43,8.40,156.59,46.78,260.00,384.00,east,121.26
44,8.60,164.50,49.43,240.00,412.00,e ext,126.76
45,8.80,168.21,50.96,248.00,296.00,e ext,129.31
46,9.00,174.31,53.77,136.00,280.00,e ext,133.54
47,9.20,178.36,57.59,88.00,224.00,e ext,135.68
48,9.40,179.46,62.55,108.00,140.00,e ext,134.85
49,9.60,182.95,66.96,152.00,188.00,e ext,136.65
50,9.80,187.37,71.39,120.00,208.00,e ext,139.54
51,10.00,190.81,72.90,124.00,164.00,e ext,142.44
52,10.20,191.14,76.27,92.00,144.00,e ext,141.91
53,10.40,190.06,82.12,64.00,148.00,e ext,139.55
54,10.60,189.82,87.76,116.00,148.00,e ext,138.26
55,10.80,187.93,93.44,180.00,224.00,e ext,135.49
56,11.00,186.88,98.92,260.00,264.00,e ext,133.79
57,11.20,186.23,107.50,300.00,344.00,e ext,132.54
58,11.40,186.04,119.16,280.00,444.00,e ext,132.40
59,11.60,187.24,127.79,300.00,372.00,e ext,134.21
60,11.80,189.27,135.65,284.00,416.00,e ext,137.25
61,12.00,194.19,149.94,112.00,356.00,e ext,144.92
62,12.20,192.36,154.74,72.00,168.00,e ext,144.35
63,12.40,191.07,157.49,124.00,132.00,e ext,143.88
64,12.60,186.78,158.03,200.00,196.00,e ext,139.95
65,12.80,181.62,158.18,268.00,276.00,e ext,135.09
66,13.00,173.98,158.34,264.00,364.00,east,127.91
67,13.20,166.45,158.46,304.00,360.00,east,120.87
68,13.40,156.46,157.67,268.00,452.00,east,111.28
69,13.60,146.66,157.04,344.00,468.00,north,102.01
70,13.80,137.05,156.64,372.00,500.00,north,93.12
71,14.00,126.72,155.53,404.00,592.00,north,83.42
72,14.20,116.50,153.34,360.00,540.00,north,73.45
73,14.40,107.97,150.46,348.00,444.00,north,64.68
74,14.60,98.88,148.05,284.00,472.00,north,55.72
75,14.80,91.44,144.02,260.00,424.00,north,47.28
76,15.00,86.33,140.37,348.00,368.00,north,41.01
77,15.20,80.61,134.78,480.00,476.00,north,33.18
78,15.40,75.01,127.23,464.00,672.00,west,24.48
79,15.60,69.40,120.42,496.00,640.00,west,16.70
80,15.80,61.54,113.56,460.00,644.00,west,7.78
81,16.00,54.94,108.55,396.00,520.00,west,2.40
82,16.20,48.16,104.79,388.00,472.00,west,1.42
83,16.40,43.53,103.21,340.00,400.00,west,3.25
84,16.60,38.83,102.38,332.00,352.00,west,6.06
85,16.80,35.66,102.37,368.00,380.00,west,8.01
86,17.00,31.69,105.00,388.00,324.00,west,9.66
87,17.20,27.67,107.77,356.00,328.00,west,12.06
88,17.40,21.98,111.71,192.00,300.00,west,16.95
89,17.60,27.71,110.45,148.00,276.00,west,11.50
90,17.80,16.86,107.26,144.00,292.00,west,22.73
91,18.00,15.98,106.32,260.00,196.00,west,23.77
92,18.20,13.32,103.44,276.00,232.00,w ext,27.05
93,18.40,11.47,100.46,276.00,272.00,w ext,29.76
94,18.60,4.14,95.14,144.00,300.00,w ext,38.58
95,18.80,1.30,92.87,156.00,180.00,w ext,42.12
96,19.00,0.25,90.64,144.00,100.00,w ext,44.06
97,19.20,1.10,89.62,96.00,144.00,w ext,43.80
98,19.40,0.96,87.44,68.00,92.00,w ext,45.03
99,19.60,3.42,83.38,72.00,132.00,w ext,45.09
100,19.80,5.87,79.45,140.00,204.00,w ext,45.49
101,20.00,9.13,74.74,204.00,232.00,w ext,46.32
102,20.20,12.43,71.23,320.00,260.00,w ext,46.80
103,20.40,16.45,66.03,360.00,360.00,w ext,48.66
104,20.60,21.24,60.29,308.00,364.00,west,51.27
105,20.80,26.13,56.77,328.00,284.00,west,52.64
106,21.00,31.04,54.39,312.00,320.00,west,53.54
107,21.20,38.36,51.93,264.00,376.00,west,54.55
108,21.40,44.85,51.15,268.00,308.00,west,54.87
109,21.60,50.51,51.88,284.00,320.00,south,54.19
110,21.80,55.41,54.87,296.00,356.00,south,51.74
111,22.00,59.44,58.32,304.00,352.00,south,49.09
112,22.20,64.99,64.26,420.00,404.00,south,44.92
113,22.40,68.88,70.32,416.00,444.00,south,41.01
114,22.60,71.92,76.72,444.00,468.00,south,37.20
115,22.80,73.43,83.47,420.00,440.00,west,32.76
116,23.00,74.88,89.33,476.00,416.00,west,29.73
117,23.20,76.29,95.06,460.00,424.00,west,27.59
118,23.40,76.96,99.98,512.00,420.00,west,25.78
119,23.60,77.62,104.87,520.00,384.00,west,24.84
120,23.80,78.27,109.03,456.00,376.00,west,24.72
121,24.00,78.91,113.17,420.00,308.00,west,25.15
122,24.20,79.59,115.24,372.00,216.00,west,25.87
123,24.40,79.52,118.70,348.00,312.00,west,26.21
124,24.60,78.77,120.10,340.00,208.00,west,25.78
125,24.80,77.99,122.91,400.00,244.00,west,25.64
126,25.00,77.26,123.63,444.00,172.00,west,25.15
127,25.20,76.49,125.76,380.00,248.00,west,25.18
128,25.40,76.45,127.17,376.00,284.00,west,25.74
129,25.60,75.70,128.62,264.00,184.00,west,25.75
130,25.80,75.71,127.91,184.00,168.00,west,25.42
131,26.00,74.99,127.94,220.00,76.00,west,24.80
132,26.20,74.95,129.36,324.00,152.00,west,25.49
133,26.40,73.40,133.02,468.00,344.00,west,26.17
134,26.60,71.16,135.35,300.00,392.00,west,25.83
135,26.80,70.43,135.41,296.00,244.00,west,25.33
136,27.00,65.91,139.54,216.00,272.00,west,25.40
137,27.20,65.18,139.63,368.00,232.00,west,25.02
138,27.40,61.41,142.38,444.00,324.00,west,25.18
139,27.60,56.93,143.88,416.00,420.00,west,24.74
140,27.80,51.67,145.68,408.00,344.00,west,25.09
141,28.00,46.37,147.67,380.00,388.00,west,26.52
142,28.20,41.81,148.83,320.00,364.00,west,27.88
143,28.40,38.72,150.51,324.00,308.00,west,29.91
144,28.60,35.60,152.28,256.00,292.00,west,32.27
145,28.80,34.01,153.63,276.00,220.00,west,33.98
146,29.00,34.86,151.65,108.00,224.00,west,31.85
147,29.20,26.07,159.02,96.00,204.00,w ext,41.81
148,29.40,25.43,155.65,140.00,172.00,w ext,39.06
149,29.60,26.36,151.73,156.00,176.00,west,35.17
150,29.80,27.25,148.77,184.00,180.00,west,32.16
151,30.00,29.78,142.75,228.00,268.00,west,25.70
152,30.20,33.89,134.88,324.00,360.00,west,16.83
153,30.40,36.38,127.66,364.00,392.00,west,9.37
154,30.60,38.06,118.26,372.00,464.00,west,1.79
155,30.80,39.65,108.20,392.00,492.00,west,1.23
156,31.00,41.94,99.10,412.00,468.00,west,7.53
157,31.20,46.47,89.52,376.00,532.00,west,16.47
158,31.40,50.96,81.90,432.00,504.00,west,24.34
159,31.60,57.68,74.07,432.00,584.00,west,33.35
160,31.80,64.34,68.07,448.00,528.00,south,41.13
161,32.00,71.71,63.84,448.00,544.00,south,48.05
162,32.20,78.26,60.23,448.00,536.00,south,54.46
163,32.40,84.04,57.94,416.00,448.00,south,59.56
164,32.60,89.08,58.48,544.00,376.00,south,62.02
165,32.80,94.75,58.90,564.00,500.00,south,65.29
166,33.00,101.06,61.37,572.00,632.00,south,67.90
167,33.20,105.90,62.85,588.00,560.00,south,70.52
168,33.40,111.39,64.89,556.00,560.00,south,73.58
169,33.60,116.85,68.25,608.00,516.00,south,76.21
170,33.80,123.00,72.92,572.00,628.00,east,79.08
171,34.00,128.55,79.13,572.00,640.00,east,81.41
172,34.20,134.26,86.25,544.00,668.00,east,84.39
173,34.40,139.44,92.94,548.00,580.00,east,87.79
174,34.60,145.63,100.81,500.00,680.00,platform reversal,92.59
175,34.80,152.18,109.31,460.00,656.00,east,98.46
176,35.00,158.98,116.81,412.00,584.00,east,105.27
177,35.20,167.00,125.17,328.00,452.00,east,113.81
178,35.40,173.70,133.11,296.00,400.00,east,121.47
179,35.60,180.62,140.72,304.00,376.00,e ext,129.67
180,35.80,188.09,150.12,156.00,372.00,e ext,139.03
181,36.00,194.44,156.55,136.00,236.00,e ext,146.85
182,36.20,198.14,162.31,72.00,168.00,e ext,152.07
183,36.40,198.79,165.89,100.00,124.00,e ext,153.82
184,36.60,197.95,171.07,104.00,180.00,e ext,154.79
185,36.80,194.16,174.85,124.00,220.00,e ext,152.68
186,37.00,187.47,177.08,128.00,252.00,e ext,147.45
187,37.20,181.20,176.23,264.00,288.00,e ext,141.40
188,37.40,173.67,177.76,268.00,332.00,e ext,135.33
189,37.60,164.07,176.31,312.00,428.00,n ext,126.16
190,37.80,154.52,174.10,260.00,412.00,north,116.75
191,38.00,144.10,170.05,204.00,424.00,north,105.71
192,38.20,139.01,168.26,296.00,260.00,north,100.44
193,38.40,131.37,164.15,256.00,384.00,north,91.77
194,38.60,124.74,160.71,328.00,328.00,north,84.33
195,38.80,116.66,156.51,360.00,416.00,north,75.25
196,39.00,109.52,151.43,352.00,448.00,north,66.51
197,39.20,102.58,145.38,340.00,492.00,north,57.42
198,39.40,96.60,139.86,376.00,436.00,north,49.48
199,39.60,90.78,133.97,468.00,532.00,north,41.59
200,39.80,83.61,129.76,444.00,568.00,north,33.31
201,40.00,77.19,126.44,456.00,572.00,west,26.10
202,40.20,70.04,123.95,420.00,532.00,west,18.56
203,40.40,62.81,122.26,400.00,476.00,west,11.44
204,40.60,57.67,121.92,368.00,400.00,west,6.93
205,40.80,51.73,121.70,348.00,364.00,west,2.62
206,41.00,47.97,122.08,300.00,256.00,west,1.32
207,41.20,45.69,122.33,248.00,236.00,west,1.19
208,41.40,44.93,122.41,272.00,160.00,west,1.30
209,41.60,44.93,122.41,244.00,100.00,west,1.30
210,41.80,44.96,120.82,352.00,132.00,platform,0.00
211,42.00,45.75,119.15,404.00,188.00,platform,0.00
212,42.20,46.53,117.49,412.00,168.00,platform,0.00
213,42.40,46.53,117.49,416.00,92.00,platform,0.00
214,42.60,46.52,118.29,380.00,92.00,platform,0.00
215,42.80,46.54,116.70,404.00,128.00,platform,0.00
216,43.00,46.53,117.49,360.00,140.00,platform,0.00
217,43.20,46.54,116.70,388.00,140.00,platform,0.00
218,43.40,45.78,116.76,400.00,116.00,platform,0.00
219,43.60,46.54,116.70,400.00,144.00,platform,0.00
