Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00045.trk
Object,0
Samples,450
rat,121,
trial,1,
date,2007-12-15 13:11:22.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,-,-,-,-,-,-,-
2,0.20,-,-,-,-,-,-,-
3,0.40,69.27,190.95,116.00,-,n ext,-,73.36
4,0.60,68.51,190.20,180.00,160.00,n ext,1.07,72.41
5,0.80,66.22,188.87,256.00,196.00,n ext,2.64,70.50
6,1.00,64.80,185.68,264.00,184.00,n ext,3.49,67.05
7,1.20,62.70,181.01,280.00,256.00,n ext,5.13,61.99
8,1.40,62.16,176.08,296.00,248.00,north,4.95,57.09
9,1.60,60.87,171.42,328.00,264.00,north,4.84,52.26
10,1.80,60.38,165.85,364.00,300.00,north,5.59,46.76
11,2.00,59.89,160.38,364.00,320.00,north,5.50,41.38
12,2.20,58.61,155.93,400.00,356.00,west,4.63,36.76
13,2.40,56.63,150.88,408.00,392.00,west,5.42,31.34
14,2.60,53.85,146.79,404.00,388.00,west,4.95,26.64
15,2.80,49.56,142.98,416.00,404.00,west,5.74,22.12
16,3.00,43.70,139.43,396.00,452.00,west,6.85,18.33
17,3.20,38.50,135.61,388.00,392.00,west,6.45,15.44
18,3.40,33.17,132.46,372.00,360.00,west,6.19,15.14
19,3.60,27.70,129.13,356.00,368.00,west,6.40,16.39
20,3.80,24.51,127.01,376.00,276.00,west,3.84,17.86
21,4.00,22.08,126.50,324.00,260.00,west,2.48,19.66
22,4.20,18.80,126.12,360.00,252.00,west,3.30,22.42
23,4.40,15.48,125.73,372.00,372.00,w ext,3.35,25.35
24,4.60,12.13,128.27,336.00,284.00,w ext,4.20,29.39
25,4.80,8.76,131.94,300.00,284.00,w ext,4.98,33.99
26,5.00,7.07,136.39,292.00,192.00,w ext,4.76,37.61
27,5.20,7.07,137.41,276.00,192.00,w ext,1.02,38.14
28,5.40,7.07,137.41,272.00,132.00,w ext,0.00,38.14
29,5.60,7.07,140.47,284.00,172.00,w ext,3.06,39.83
30,5.80,7.91,142.27,244.00,200.00,w ext,1.98,40.13
31,6.00,8.74,144.05,280.00,212.00,w ext,1.96,40.51
32,6.20,11.18,149.27,316.00,324.00,w ext,5.76,42.17
33,6.40,13.55,153.35,336.00,324.00,w ext,4.72,43.60
34,6.60,16.62,158.95,340.00,380.00,w ext,6.38,46.37
35,6.80,19.54,165.31,324.00,328.00,w ext,7.01,50.36
36,7.00,21.57,171.89,264.00,292.00,w ext,6.88,55.40
37,7.20,25.23,175.72,260.00,268.00,w ext,5.30,57.69
38,7.40,28.03,179.86,228.00,248.00,w ext,5.00,60.87
39,7.60,32.43,182.29,260.00,248.00,w ext,5.02,62.29
40,7.80,36.86,183.83,272.00,268.00,w ext,4.69,63.19
41,8.00,42.70,186.61,264.00,328.00,n ext,6.47,65.48
42,8.20,48.62,188.68,248.00,272.00,n ext,6.27,67.59
43,8.40,54.57,191.04,268.00,284.00,n ext,6.40,70.44
44,8.60,60.59,193.72,272.00,316.00,n ext,6.60,73.96
45,8.80,66.72,196.81,228.00,300.00,n ext,6.86,78.29
46,9.00,72.22,198.60,140.00,232.00,n ext,5.79,81.54
47,9.20,-,-,-,-,-,-,-
48,9.40,-,-,-,-,-,-,-
49,9.60,-,-,-,-,-,-,-
50,9.80,-,-,-,-,-,-,-
51,10.00,-,-,-,-,-,-,-
52,10.20,103.55,202.09,120.00,-,n ext,-,98.15
53,10.40,109.49,202.36,204.00,180.00,n ext,5.95,101.79
54,10.60,117.32,204.43,240.00,236.00,n ext,8.10,108.17
55,10.80,124.42,206.74,200.00,288.00,n ext,7.46,114.40
56,11.00,130.63,208.11,172.00,204.00,n ext,6.36,119.48
57,11.20,135.09,208.97,112.00,164.00,n ext,4.54,123.11
58,11.40,142.91,208.54,188.00,212.00,n ext,7.83,128.26
59,11.60,148.10,208.09,232.00,220.00,n ext,5.21,131.70
60,11.80,154.11,207.17,236.00,220.00,n ext,6.07,135.55
61,12.00,161.87,206.31,204.00,320.00,n ext,7.81,140.96
62,12.20,169.87,206.71,160.00,244.00,n ext,8.01,147.53
63,12.40,176.17,207.25,60.00,172.00,n ext,6.32,152.93
64,12.60,177.74,206.09,80.00,92.00,n ext,1.95,153.55
65,12.80,-,-,-,-,-,-,-
66,13.00,-,-,-,-,-,-,-
67,13.20,179.60,196.84,84.00,-,n ext,-,150.00
68,13.40,180.94,194.48,172.00,152.00,e ext,2.71,149.88
69,13.60,182.62,189.20,224.00,252.00,e ext,5.55,148.64
70,13.80,184.85,182.06,220.00,284.00,e ext,7.47,147.24
71,14.00,188.99,175.68,268.00,328.00,e ext,7.61,148.26
72,14.20,191.38,169.33,252.00,320.00,e ext,6.79,148.04
73,14.40,194.51,162.01,244.00,304.00,e ext,7.96,148.52
74,14.60,195.93,154.89,240.00,292.00,e ext,7.26,147.83
75,14.80,198.83,145.82,204.00,300.00,e ext,9.52,148.55
76,15.00,199.52,139.23,192.00,244.00,e ext,6.63,147.95
77,15.20,200.22,132.55,200.00,232.00,e ext,6.72,147.65
78,15.40,200.02,125.61,156.00,276.00,e ext,6.94,146.74
79,15.60,197.33,119.48,204.00,288.00,e ext,6.69,143.68
80,15.80,195.29,111.33,260.00,344.00,e ext,8.41,141.52
81,16.00,192.50,103.32,304.00,340.00,e ext,8.48,139.03
82,16.20,190.44,93.30,280.00,376.00,e ext,10.23,137.99
83,16.40,187.71,83.56,308.00,372.00,e ext,10.11,136.96
84,16.60,186.47,70.48,260.00,392.00,e ext,13.13,138.94
85,16.80,184.89,60.92,260.00,296.00,e ext,9.70,140.51
86,17.00,182.75,52.80,256.00,316.00,e ext,8.39,141.61
87,17.20,179.18,44.42,208.00,320.00,e ext,9.11,142.06
88,17.40,175.85,37.38,220.00,308.00,e ext,7.79,142.60
89,17.60,171.26,31.33,232.00,324.00,e ext,7.60,141.96
90,17.80,166.89,27.54,264.00,296.00,e ext,5.78,140.44
91,18.00,161.25,24.65,268.00,340.00,e ext,6.33,137.61
92,18.20,155.75,22.77,272.00,340.00,e ext,5.81,134.47
93,18.40,149.66,21.16,308.00,364.00,e ext,6.30,130.89
94,18.60,142.29,19.05,360.00,436.00,s ext,7.67,126.95
95,18.80,136.27,16.95,332.00,420.00,s ext,6.37,124.26
96,19.00,128.86,14.93,340.00,432.00,s ext,7.68,120.88
97,19.20,122.03,13.04,304.00,436.00,s ext,7.09,118.14
98,19.40,115.06,11.49,304.00,416.00,s ext,7.14,115.41
99,19.60,106.49,9.34,304.00,456.00,s ext,8.84,112.61
100,19.80,99.16,8.22,312.00,400.00,s ext,7.41,110.07
101,20.00,90.91,7.27,336.00,432.00,s ext,8.30,107.46
102,20.20,82.38,4.56,308.00,428.00,s ext,8.95,107.02
103,20.40,75.28,3.55,284.00,416.00,s ext,7.17,106.03
104,20.60,70.60,4.94,284.00,384.00,s ext,4.88,103.62
105,20.80,64.29,6.53,304.00,452.00,s ext,6.51,100.88
106,21.00,57.89,7.87,368.00,392.00,s ext,6.53,98.67
107,21.20,51.49,10.02,352.00,416.00,s ext,6.75,96.05
108,21.40,42.47,11.83,332.00,420.00,s ext,9.20,94.23
109,21.60,34.06,12.83,304.00,436.00,s ext,8.47,93.88
110,21.80,27.44,15.73,300.00,412.00,s ext,7.23,92.07
111,22.00,20.85,19.80,272.00,372.00,w ext,7.74,89.57
112,22.20,17.03,25.35,276.00,364.00,w ext,6.74,85.33
113,22.40,14.12,31.43,288.00,356.00,w ext,6.75,80.58
114,22.60,11.18,37.64,296.00,432.00,w ext,6.86,76.04
115,22.80,8.33,45.09,328.00,376.00,w ext,7.98,70.74
116,23.00,5.44,52.72,296.00,376.00,w ext,8.16,65.87
117,23.20,3.45,60.80,284.00,412.00,w ext,8.32,60.56
118,23.40,3.37,70.50,324.00,416.00,w ext,9.70,53.37
119,23.60,2.35,81.11,292.00,400.00,w ext,10.65,47.27
120,23.80,2.21,92.92,324.00,360.00,w ext,11.81,41.28
121,24.00,1.92,104.70,344.00,412.00,w ext,11.78,37.89
122,24.20,1.45,115.42,312.00,344.00,w ext,10.73,37.41
123,24.40,2.62,125.89,308.00,372.00,w ext,10.54,37.70
124,24.60,3.62,134.11,272.00,316.00,w ext,8.28,39.56
125,24.80,5.37,139.91,244.00,324.00,w ext,6.06,40.94
126,25.00,7.06,143.53,264.00,324.00,w ext,4.00,41.55
127,25.20,8.72,146.07,208.00,248.00,w ext,3.03,41.80
