Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00063.trk
Object,0
Samples,450
rat,114,
trial,3,
date,2007-12-15 14:10:21.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,167.49,122.47,376.00,312.00,east,-,114.06
2,0.20,165.25,116.63,416.00,296.00,east,6.25,111.54
3,0.40,164.07,112.86,428.00,252.00,east,3.95,110.30
4,0.60,162.23,109.99,452.00,280.00,east,3.40,108.49
5,0.80,160.34,106.31,380.00,360.00,east,4.14,106.75
6,1.00,160.04,102.75,348.00,432.00,east,3.58,106.71
7,1.20,160.59,100.08,392.00,364.00,east,2.72,107.53
8,1.40,161.98,98.28,436.00,276.00,east,2.27,109.12
9,1.60,165.06,98.24,416.00,332.00,east,3.08,112.19
10,1.80,165.84,98.23,392.00,392.00,east,0.78,112.96
11,2.00,167.74,101.96,416.00,344.00,east,4.19,114.44
12,2.20,166.52,105.66,464.00,336.00,east,3.90,112.95
13,2.40,164.68,111.08,464.00,304.00,east,5.72,110.92
14,2.60,162.15,117.18,456.00,472.00,east,6.60,108.45
15,2.80,161.31,124.22,428.00,484.00,east,7.10,108.05
16,3.00,161.20,130.46,444.00,504.00,east,6.24,108.72
17,3.20,161.13,136.71,440.00,380.00,east,6.25,109.77
18,3.40,160.03,140.90,400.00,368.00,east,4.34,109.59
19,3.60,157.15,143.68,452.00,340.00,east,4.00,107.47
20,3.80,150.86,144.58,432.00,404.00,east,6.35,101.67
21,4.00,144.47,143.74,476.00,444.00,east,6.45,95.30
22,4.20,137.37,142.84,496.00,420.00,east,7.15,88.26
23,4.40,131.17,142.26,476.00,444.00,north,6.23,82.18
24,4.60,124.22,140.90,472.00,436.00,north,7.08,75.17
25,4.80,116.59,138.90,488.00,464.00,north,7.88,67.32
26,5.00,109.86,138.04,548.00,492.00,north,6.79,60.72
27,5.20,103.19,135.96,544.00,484.00,north,7.00,53.75
28,5.40,96.60,135.56,544.00,472.00,north,6.60,47.53
29,5.60,92.23,134.70,528.00,400.00,north,4.45,43.22
30,5.80,88.59,134.66,488.00,360.00,north,3.63,39.96
31,6.00,82.09,133.32,508.00,516.00,north,6.64,33.64
32,6.20,75.66,130.03,528.00,500.00,west,7.22,26.45
33,6.40,69.96,126.81,484.00,516.00,west,6.55,19.91
34,6.60,64.98,122.83,504.00,468.00,west,6.37,13.58
