Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00035.trk
Object,0
Samples,450
rat,108,
trial,3,
date,2007-12-15 12:48:11.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,175.78,159.01,264.00,260.00,e ext,-,129.82
2,0.20,172.19,157.69,228.00,308.00,east,3.81,126.01
3,0.40,169.98,154.04,240.00,196.00,east,4.27,122.73
4,0.60,167.95,151.48,328.00,232.00,east,3.27,120.02
5,0.80,164.96,147.75,372.00,284.00,east,4.78,116.09
6,1.00,161.09,142.98,400.00,284.00,east,6.14,111.11
7,1.20,158.16,138.65,428.00,308.00,east,5.23,107.27
8,1.40,153.60,133.25,428.00,352.00,east,7.07,101.70
9,1.60,150.07,129.16,464.00,348.00,east,5.40,97.52
10,1.80,146.00,126.79,432.00,416.00,east,4.71,93.14
11,2.00,143.68,126.40,456.00,360.00,east,2.36,90.79
12,2.20,139.96,127.40,548.00,404.00,east,3.85,87.26
13,2.40,135.60,129.82,556.00,456.00,east,4.99,83.38
14,2.60,131.23,132.18,552.00,444.00,east,4.96,79.59
15,2.80,126.87,134.50,544.00,408.00,north,4.95,75.85
16,3.00,123.29,137.70,552.00,464.00,north,4.80,73.28
17,3.20,119.72,141.64,548.00,508.00,north,5.31,71.22
18,3.40,116.23,147.89,508.00,536.00,north,7.16,70.59
19,3.60,113.43,153.58,516.00,464.00,north,6.34,70.96
20,3.80,109.06,159.91,508.00,520.00,north,7.69,70.82
21,4.00,106.17,165.85,464.00,468.00,north,6.61,72.27
22,4.20,102.45,172.69,440.00,480.00,north,7.78,74.33
23,4.40,99.43,178.19,392.00,408.00,north,6.27,76.48
24,4.60,95.58,185.55,400.00,416.00,north,8.30,80.01
25,4.80,92.46,192.42,324.00,404.00,n ext,7.55,84.04
26,5.00,90.88,195.96,152.00,236.00,n ext,3.88,86.32
27,5.20,88.44,198.63,64.00,112.00,n ext,3.61,87.55
28,5.40,-,-,-,-,-,-,-
29,5.60,77.03,198.97,104.00,-,n ext,-,83.37
30,5.80,78.66,197.91,96.00,128.00,n ext,1.94,82.95
31,6.00,69.16,194.54,300.00,356.00,n ext,10.08,76.76
32,6.20,63.84,190.26,284.00,328.00,n ext,6.82,71.25
33,6.40,57.90,185.65,300.00,368.00,n ext,7.52,65.55
34,6.60,51.25,182.53,348.00,384.00,n ext,7.36,61.64
35,6.80,44.70,178.84,332.00,448.00,w ext,7.52,57.67
36,7.00,38.15,175.36,332.00,440.00,w ext,7.41,54.64
37,7.20,31.55,171.98,356.00,432.00,w ext,7.42,52.37
38,7.40,26.52,166.05,360.00,428.00,w ext,7.78,48.14
39,7.60,22.90,160.23,324.00,348.00,w ext,6.86,44.29
40,7.80,20.04,152.03,380.00,424.00,w ext,8.68,38.70
41,8.00,16.98,145.48,432.00,420.00,w ext,7.22,35.41
42,8.20,13.81,136.73,380.00,484.00,w ext,9.31,32.14
43,8.40,9.58,127.75,408.00,420.00,w ext,9.93,31.58
44,8.60,5.95,118.09,400.00,480.00,w ext,10.32,33.07
45,8.80,2.06,107.90,360.00,488.00,w ext,10.91,37.19
46,9.00,0.76,99.33,352.00,392.00,w ext,8.67,40.27
47,9.20,1.17,90.70,348.00,452.00,w ext,8.64,43.22
48,9.40,1.43,80.99,324.00,392.00,w ext,9.72,48.09
49,9.60,1.69,72.34,356.00,400.00,w ext,8.65,53.33
50,9.80,3.65,63.02,316.00,496.00,w ext,9.53,58.72
51,10.00,4.92,56.88,332.00,432.00,w ext,6.27,62.80
52,10.20,7.83,49.19,296.00,500.00,w ext,8.22,67.48
53,10.40,9.87,42.45,288.00,440.00,w ext,7.04,72.32
54,10.60,12.71,35.07,304.00,432.00,w ext,7.90,77.75
55,10.80,15.76,30.03,360.00,432.00,w ext,5.89,81.31
56,11.00,19.60,24.42,328.00,472.00,w ext,6.80,85.45
57,11.20,23.65,21.12,324.00,468.00,s ext,5.23,87.62
58,11.40,27.56,16.81,300.00,552.00,s ext,5.81,90.98
59,11.60,31.67,14.72,308.00,472.00,s ext,4.62,92.33
60,11.80,35.75,12.64,296.00,436.00,s ext,4.58,93.88
61,12.00,38.91,10.14,292.00,468.00,s ext,4.03,96.10
62,12.20,44.41,5.76,132.00,392.00,s ext,7.03,100.26
63,12.40,46.38,8.69,256.00,356.00,s ext,3.53,97.30
64,12.60,53.63,6.04,176.00,424.00,s ext,7.72,100.14
65,12.80,56.20,7.16,260.00,324.00,s ext,2.80,99.22
66,13.00,60.18,5.88,304.00,396.00,s ext,4.19,100.92
67,13.20,62.70,6.89,272.00,424.00,s ext,2.71,100.27
68,13.40,64.50,9.52,300.00,428.00,s ext,3.19,97.97
69,13.60,65.59,13.73,128.00,284.00,s ext,4.35,94.03
70,13.80,72.79,15.17,168.00,296.00,s ext,7.34,94.16
71,14.00,72.94,17.99,312.00,248.00,s ext,2.83,91.47
72,14.20,74.66,21.22,436.00,236.00,s ext,3.66,88.83
73,14.40,77.16,25.46,564.00,320.00,south,4.92,85.56
74,14.60,80.43,31.44,628.00,480.00,south,6.82,81.12
75,14.80,84.40,39.75,616.00,588.00,south,9.21,75.29
76,15.00,89.66,47.71,616.00,656.00,south,9.54,71.18
77,15.20,94.73,55.12,620.00,676.00,south,8.98,68.16
78,15.40,100.36,62.83,600.00,740.00,south,9.54,66.38
79,15.60,106.57,69.40,612.00,724.00,south,9.04,67.03
80,15.80,113.42,74.96,640.00,764.00,south,8.82,69.73
81,16.00,120.97,79.64,624.00,720.00,east,8.89,74.26
82,16.20,129.31,83.55,600.00,752.00,east,9.20,80.53
83,16.40,137.12,87.62,568.00,680.00,east,8.81,86.77
84,16.60,146.58,91.06,584.00,728.00,east,10.07,95.16
85,16.80,155.60,94.02,516.00,644.00,east,9.49,103.47
86,17.00,164.99,97.32,496.00,660.00,east,9.95,112.23
87,17.20,173.80,99.09,472.00,560.00,east,8.99,120.77
88,17.40,182.96,101.08,372.00,516.00,e ext,9.37,129.68
89,17.60,191.64,103.31,328.00,388.00,e ext,8.96,138.17
90,17.80,196.27,105.67,268.00,292.00,e ext,5.20,142.66
91,18.00,198.83,111.58,132.00,320.00,e ext,6.44,145.06
92,18.20,198.44,115.02,124.00,152.00,e ext,3.46,144.69
93,18.40,197.33,119.48,144.00,236.00,e ext,4.60,143.68
94,18.60,195.31,123.72,248.00,280.00,e ext,4.69,141.90
95,18.80,194.55,130.27,356.00,372.00,e ext,6.59,141.74
96,19.00,193.42,139.90,372.00,400.00,e ext,9.70,142.07
97,19.20,193.84,153.08,324.00,464.00,e ext,13.19,145.35
98,19.40,193.97,163.96,304.00,428.00,e ext,10.88,148.63
99,19.60,195.36,176.48,256.00,360.00,e ext,12.60,154.42
100,19.80,194.43,185.78,188.00,340.00,e ext,9.35,157.47
101,20.00,191.82,190.88,196.00,288.00,e ext,5.73,157.50
102,20.20,188.19,195.30,116.00,256.00,e ext,5.72,156.52
103,20.40,186.64,196.56,88.00,108.00,e ext,1.99,155.84
104,20.60,184.10,197.25,132.00,196.00,e ext,2.63,154.03
105,20.80,180.94,194.48,88.00,164.00,e ext,4.21,149.88
106,21.00,183.54,199.02,84.00,84.00,e ext,5.24,154.51
107,21.20,182.55,198.47,68.00,24.00,e ext,1.14,153.37
108,21.40,181.35,196.77,72.00,84.00,e ext,2.08,151.45
109,21.60,-,-,-,-,-,-,-
110,21.80,-,-,-,-,-,-,-
111,22.00,175.89,185.77,84.00,-,e ext,-,141.10
112,22.20,174.21,180.97,152.00,148.00,e ext,5.09,137.30
113,22.40,173.67,177.76,284.00,180.00,e ext,3.26,135.33
114,22.60,171.56,169.99,332.00,272.00,e ext,8.05,130.03
115,22.80,169.55,162.45,360.00,316.00,east,7.80,125.21
116,23.00,166.35,151.89,368.00,376.00,east,11.03,118.62
117,23.20,163.49,142.74,376.00,392.00,east,9.59,113.38
118,23.40,159.99,133.77,380.00,444.00,east,9.63,108.08
119,23.60,155.28,126.71,412.00,480.00,east,8.49,102.33
120,23.80,149.16,119.03,480.00,588.00,east,9.81,95.55
121,24.00,142.67,112.67,524.00,540.00,east,9.09,88.89
122,24.20,135.71,106.76,560.00,604.00,east,9.12,82.13
123,24.40,129.02,101.29,576.00,640.00,east,8.64,76.07
124,24.60,121.84,96.13,552.00,648.00,east,8.84,69.91
125,24.80,114.82,90.49,636.00,692.00,east,9.01,64.57
126,25.00,107.90,84.25,620.00,744.00,south,9.32,60.47
127,25.20,101.71,78.64,600.00,652.00,south,8.36,57.85
128,25.40,95.47,73.54,560.00,704.00,south,8.06,55.67
129,25.60,87.73,70.94,520.00,632.00,south,8.16,51.68
130,25.80,80.57,68.81,532.00,540.00,south,7.48,48.64
131,26.00,72.49,65.50,552.00,580.00,south,8.73,46.97
132,26.20,64.87,60.26,544.00,608.00,south,9.25,48.64
133,26.40,57.69,53.76,536.00,592.00,south,9.68,53.23
134,26.60,50.90,45.02,472.00,552.00,south,11.08,61.07
135,26.80,44.57,35.68,460.00,556.00,south,11.28,70.34
136,27.00,37.87,25.46,448.00,508.00,s ext,12.22,80.91
137,27.20,32.69,16.22,356.00,380.00,s ext,10.60,90.70
138,27.40,29.60,11.66,204.00,208.00,s ext,5.50,95.68
139,27.60,28.68,11.20,128.00,124.00,s ext,1.03,96.29
140,27.80,29.84,13.83,100.00,100.00,s ext,2.87,93.50
141,28.00,29.84,13.83,80.00,36.00,s ext,0.00,93.50
142,28.20,29.72,12.75,124.00,52.00,s ext,1.09,94.59
143,28.40,30.52,12.12,112.00,100.00,s ext,1.02,95.08
144,28.60,30.40,11.03,144.00,80.00,s ext,1.09,96.17
145,28.80,33.03,11.32,100.00,156.00,s ext,2.64,95.51
146,29.00,34.06,12.83,72.00,84.00,s ext,1.83,93.88
147,29.20,34.17,13.90,88.00,48.00,s ext,1.07,92.81
148,29.40,31.56,13.64,84.00,124.00,s ext,2.63,93.41
149,29.60,29.84,13.83,124.00,96.00,s ext,1.72,93.50
150,29.80,30.07,15.98,260.00,264.00,s ext,2.16,91.34
151,30.00,26.75,17.45,312.00,324.00,s ext,3.63,90.52
152,30.20,22.60,19.59,284.00,348.00,s ext,4.67,89.35
153,30.40,18.66,24.00,292.00,376.00,w ext,5.91,86.13
154,30.60,15.51,27.83,260.00,400.00,w ext,4.96,83.47
