Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00078.trk
Object,0
Samples,109
rat,115,
trial,2,
date,2007-12-14 14:01:40.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
97,19.20,49.30,128.95,408.00,400.00,west,8.23
98,19.40,45.64,124.71,384.00,376.00,west,3.55
99,19.60,43.41,121.78,380.00,332.00,west,0.81
100,19.80,43.47,117.75,444.00,288.00,platform,0.00
101,20.00,44.26,116.08,456.00,204.00,platform,0.00
102,20.20,45.04,115.23,424.00,144.00,platform,0.00
103,20.40,45.81,114.38,428.00,84.00,platform,0.00
104,20.60,45.04,115.23,408.00,140.00,platform,0.00
105,20.80,44.26,116.08,416.00,120.00,platform,0.00
106,21.00,44.26,116.08,424.00,96.00,platform,0.00
107,21.20,43.50,115.34,456.00,104.00,platform,0.00
108,21.40,44.26,116.08,400.00,104.00,platform,0.00
109,21.60,44.25,116.89,416.00,72.00,platform,0.00
