Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00078.trk
Object,0
Samples,59
rat,115,
trial,2,
date,2007-12-15 14:47:10.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,166.18,27.93,92.00,120.00,e ext,-,139.65
2,0.20,166.90,28.55,136.00,148.00,e ext,0.95,139.88
3,0.40,165.51,30.30,180.00,124.00,e ext,2.24,137.74
4,0.60,166.26,32.91,184.00,244.00,e ext,2.72,136.91
5,0.80,165.59,35.24,236.00,244.00,e ext,2.42,135.07
6,1.00,166.38,38.84,276.00,264.00,e ext,3.68,133.77
7,1.20,166.48,42.76,316.00,224.00,e ext,3.92,131.80
8,1.40,166.60,46.66,320.00,212.00,e ext,3.90,129.94
9,1.60,166.80,52.47,340.00,260.00,e ext,5.81,127.36
10,1.80,166.95,56.32,372.00,216.00,e ext,3.85,125.79
11,2.00,166.39,60.37,408.00,268.00,e ext,4.10,123.59
12,2.20,164.37,64.76,404.00,268.00,east,4.83,120.00
13,2.40,162.35,69.00,432.00,268.00,east,4.70,116.57
14,2.60,159.61,73.24,460.00,380.00,east,5.05,112.53
15,2.80,156.91,78.18,444.00,344.00,east,5.62,108.41
16,3.00,154.94,82.82,484.00,384.00,east,5.04,105.22
17,3.20,153.70,87.25,504.00,364.00,east,4.60,102.94
18,3.40,152.57,93.28,496.00,384.00,east,6.14,100.63
19,3.60,150.82,100.88,492.00,444.00,platform reversal,7.79,97.73
20,3.80,149.03,107.45,504.00,404.00,platform reversal,6.82,95.39
21,4.00,147.37,115.53,512.00,488.00,east,8.25,93.63
22,4.20,144.95,123.36,452.00,492.00,east,8.20,91.69
23,4.40,144.02,130.51,480.00,452.00,east,7.21,91.78
24,4.60,142.96,135.99,460.00,348.00,east,5.58,91.86
25,4.80,142.70,141.66,480.00,348.00,east,5.67,93.01
26,5.00,140.78,146.11,444.00,364.00,east,4.85,92.53
27,5.20,139.08,153.07,436.00,432.00,north,7.17,93.47
28,5.40,137.46,160.95,440.00,468.00,north,8.04,95.45
29,5.60,135.75,168.04,412.00,444.00,north,7.30,97.55
30,5.80,133.09,174.06,408.00,380.00,north,6.58,98.61
31,6.00,129.63,180.78,372.00,444.00,north,7.56,99.84
32,6.20,125.09,185.52,368.00,372.00,north,6.57,99.49
33,6.40,120.35,188.57,392.00,368.00,n ext,5.63,98.18
34,6.60,115.51,190.84,336.00,328.00,n ext,5.34,96.54
35,6.80,111.51,193.49,356.00,292.00,n ext,4.80,95.98
36,7.00,108.18,193.67,352.00,244.00,n ext,3.33,94.07
37,7.20,102.43,195.36,260.00,372.00,n ext,5.99,91.98
38,7.40,97.41,193.76,320.00,268.00,n ext,5.27,87.82
39,7.60,90.81,190.53,336.00,360.00,n ext,7.35,81.57
40,7.80,84.37,185.15,352.00,416.00,n ext,8.39,73.72
41,8.00,78.15,179.47,368.00,424.00,north,8.42,65.81
42,8.20,72.14,173.46,400.00,480.00,north,8.50,57.83
43,8.40,66.35,166.27,400.00,512.00,north,9.24,48.99
44,8.60,61.43,159.27,408.00,528.00,north,8.55,40.77
45,8.80,58.12,150.58,472.00,584.00,west,9.30,31.49
46,9.00,54.79,141.96,472.00,568.00,west,9.24,22.29
47,9.20,52.90,133.06,432.00,536.00,west,9.10,13.21
48,9.40,50.96,122.55,432.00,592.00,west,10.69,2.82
49,9.60,51.03,119.46,408.00,264.00,west,3.09,0.51
50,9.80,51.07,117.14,400.00,184.00,platform,2.32,0.00
51,10.00,50.32,117.20,404.00,196.00,platform,0.76,0.00
52,10.20,48.81,117.31,420.00,248.00,platform,1.51,0.00
53,10.40,48.04,118.16,432.00,156.00,platform,1.14,0.00
54,10.60,48.80,118.09,420.00,124.00,platform,0.76,0.00
55,10.80,48.81,117.31,412.00,112.00,platform,0.78,0.00
56,11.00,48.80,118.09,404.00,152.00,platform,0.78,0.00
57,11.20,48.04,118.16,424.00,164.00,platform,0.76,0.00
58,11.40,48.04,118.16,436.00,124.00,platform,0.00,0.00
59,11.60,48.06,116.59,388.00,144.00,platform,1.57,0.00
