Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00013.trk
Object,0
Samples,290
rat,103,
trial,1,
date,2007-12-16 12:15:09.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,172.82,161.79,264.00,208.00,east,128.01,-
2,0.20,169.10,159.43,292.00,228.00,east,123.69,4.41
3,0.40,164.29,154.91,300.00,280.00,east,117.63,6.59
4,0.60,160.48,150.91,324.00,264.00,east,112.73,5.53
5,0.80,156.53,145.27,380.00,328.00,east,107.31,6.88
6,1.00,151.83,138.84,352.00,388.00,east,101.13,7.97
7,1.20,148.81,132.26,432.00,384.00,east,96.82,7.23
8,1.40,145.09,125.01,484.00,468.00,east,92.01,8.15
9,1.60,142.24,117.40,480.00,524.00,east,88.56,8.13
10,1.80,140.24,109.34,524.00,540.00,east,86.52,8.30
11,2.00,138.37,101.48,528.00,508.00,east,85.30,8.07
12,2.20,137.35,94.54,548.00,500.00,east,85.44,7.01
13,2.40,137.09,86.85,552.00,524.00,east,86.95,7.70
14,2.60,136.90,79.12,544.00,544.00,east,89.18,7.73
15,2.80,137.45,71.22,552.00,512.00,east,92.75,7.92
16,3.00,138.75,65.43,548.00,452.00,east,96.50,5.93
17,3.20,140.77,60.16,480.00,420.00,east,100.81,5.65
18,3.40,142.80,56.37,452.00,324.00,east,104.49,4.30
19,3.60,144.84,53.29,436.00,312.00,east,107.84,3.69
20,3.80,146.88,50.12,416.00,220.00,east,111.27,3.78
21,4.00,148.93,47.71,372.00,236.00,east,114.30,3.16
22,4.20,151.68,44.97,428.00,360.00,east,118.10,3.88
23,4.40,154.45,43.93,360.00,396.00,east,120.98,2.96
24,4.60,156.57,45.86,376.00,368.00,east,121.73,2.87
25,4.80,157.32,48.34,388.00,292.00,east,121.07,2.59
26,5.00,158.13,52.66,380.00,280.00,east,119.61,4.39
27,5.20,157.57,58.33,380.00,296.00,east,116.48,5.69
28,5.40,157.06,64.79,432.00,348.00,east,113.27,6.48
29,5.60,155.90,72.17,452.00,388.00,east,109.41,7.47
30,5.80,153.31,79.57,452.00,488.00,east,104.57,7.84
31,6.00,150.73,86.65,504.00,460.00,east,100.19,7.54
32,6.20,145.29,94.36,504.00,632.00,platform reversal,93.27,9.44
33,6.40,139.71,99.17,564.00,580.00,east,86.95,7.37
34,6.60,133.37,102.89,564.00,592.00,east,80.17,7.34
35,6.80,127.02,105.62,616.00,580.00,east,73.56,6.92
36,7.00,119.98,108.89,644.00,604.00,east,66.30,7.76
37,7.20,113.64,111.37,628.00,592.00,east,59.87,6.81
38,7.40,106.57,114.46,600.00,644.00,north,52.82,7.71
39,7.60,99.48,117.57,604.00,580.00,north,45.87,7.75
40,7.80,92.34,120.10,620.00,640.00,north,39.09,7.57
41,8.00,85.87,123.48,604.00,592.00,north,33.41,7.30
42,8.20,79.32,127.76,608.00,596.00,west,28.59,7.83
43,8.40,73.45,131.59,540.00,556.00,west,25.43,7.01
44,8.60,66.75,136.50,524.00,544.00,west,23.52,8.31
45,8.80,60.76,140.22,492.00,488.00,west,22.98,7.06
46,9.00,54.70,144.29,484.00,496.00,west,24.48,7.30
