Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00005.trk
Object,0
Samples,115
rat,104,
trial,1,
date,2007-12-16 12:01:47.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,172.06,173.12,240.00,196.00,e ext,131.81,-
2,0.20,167.66,172.17,248.00,256.00,e ext,127.45,4.50
3,0.40,163.17,170.28,368.00,272.00,east,122.57,4.88
4,0.60,158.60,167.51,420.00,340.00,east,117.25,5.34
5,0.80,151.54,163.94,456.00,428.00,north,109.34,7.91
6,1.00,145.50,160.96,492.00,380.00,north,102.61,6.73
7,1.20,137.21,158.36,488.00,476.00,north,94.03,8.69
8,1.40,129.85,155.50,500.00,476.00,north,86.18,7.89
9,1.60,120.31,152.52,484.00,592.00,north,76.35,10.00
10,1.80,112.56,151.12,492.00,520.00,north,68.93,7.87
11,2.00,104.14,148.50,520.00,564.00,north,60.40,8.82
12,2.20,97.37,146.46,512.00,528.00,north,53.60,7.07
13,2.40,90.70,144.01,528.00,504.00,north,46.66,7.11
14,2.60,84.12,141.13,528.00,544.00,north,39.60,7.18
15,2.80,77.67,136.34,548.00,580.00,north,31.57,8.04
16,3.00,72.74,130.92,492.00,600.00,west,24.47,7.33
17,3.20,70.02,124.67,556.00,528.00,west,18.87,6.82
18,3.40,67.29,117.66,556.00,560.00,west,14.05,7.51
19,3.60,64.53,109.83,592.00,604.00,west,11.06,8.30
20,3.80,62.42,102.55,612.00,588.00,west,11.89,7.58
21,4.00,60.22,94.32,604.00,568.00,west,16.08,8.52
22,4.20,57.93,87.33,588.00,552.00,west,20.88,7.35
23,4.40,54.80,81.57,552.00,564.00,west,25.38,6.56
24,4.60,50.80,76.22,564.00,500.00,west,29.95,6.67
25,4.80,47.51,71.56,512.00,396.00,west,34.43,5.72
26,5.00,44.20,68.39,468.00,388.00,west,37.65,4.58
27,5.20,41.72,67.01,488.00,428.00,west,39.18,2.83
28,5.40,39.26,66.48,512.00,400.00,west,40.01,2.51
29,5.60,35.32,69.20,488.00,328.00,west,38.15,4.78
30,5.80,33.07,73.25,460.00,316.00,west,34.82,4.63
31,6.00,30.89,79.20,504.00,380.00,west,30.05,6.34
32,6.20,30.34,85.44,464.00,368.00,west,24.82,6.27
33,6.40,31.44,93.56,472.00,400.00,west,17.56,8.20
34,6.60,32.42,100.63,512.00,424.00,west,11.56,7.14
35,6.80,34.13,109.25,512.00,464.00,west,5.46,8.79
36,7.00,36.51,116.73,524.00,508.00,west,2.74,7.85
37,7.20,41.10,122.86,500.00,480.00,west,2.84,7.66
38,7.40,45.59,127.10,476.00,424.00,west,5.93,6.17
39,7.60,50.01,130.40,452.00,424.00,west,9.82,5.52
40,7.80,55.16,131.98,468.00,400.00,west,13.05,5.39
41,8.00,61.05,131.98,516.00,504.00,west,16.44,5.89
42,8.20,66.94,130.65,488.00,444.00,west,19.57,6.04
43,8.40,73.54,128.02,572.00,556.00,west,23.59,7.11
44,8.60,79.40,124.26,668.00,576.00,west,27.39,6.96
45,8.80,84.50,120.03,616.00,588.00,west,31.35,6.62
46,9.00,90.26,115.28,620.00,580.00,north,36.54,7.47
47,9.20,95.97,109.97,608.00,676.00,north,42.26,7.79
48,9.40,100.91,104.01,672.00,640.00,east,47.88,7.75
49,9.60,105.12,97.99,636.00,636.00,east,53.18,7.34
50,9.80,110.67,91.89,616.00,652.00,east,60.19,8.25
51,10.00,116.18,86.96,640.00,640.00,east,67.03,7.39
52,10.20,121.67,81.78,612.00,564.00,east,74.05,7.55
53,10.40,127.15,77.01,576.00,548.00,east,80.97,7.26
54,10.60,131.93,72.75,544.00,480.00,east,87.11,6.41
55,10.80,136.03,69.08,572.00,452.00,east,92.41,5.50
56,11.00,141.50,64.09,540.00,496.00,east,99.56,7.40
57,11.20,145.62,60.68,488.00,404.00,east,104.80,5.34
58,11.40,149.10,59.81,460.00,436.00,east,108.27,3.59
59,11.60,151.92,59.93,436.00,328.00,east,110.72,2.82
60,11.80,155.52,61.61,460.00,368.00,east,113.20,3.97
61,12.00,158.53,65.33,412.00,328.00,east,114.40,4.79
62,12.20,160.25,71.30,416.00,420.00,east,113.79,6.21
63,12.40,161.31,77.48,436.00,332.00,east,112.83,6.28
64,12.60,161.81,85.61,460.00,400.00,east,111.21,8.14
65,12.80,161.70,94.68,452.00,456.00,east,109.37,9.06
66,13.00,161.66,103.68,492.00,504.00,east,108.24,9.00
67,13.20,161.70,112.65,460.00,472.00,east,107.93,8.97
68,13.40,161.12,122.41,456.00,500.00,east,107.70,9.78
69,13.60,161.20,130.46,504.00,448.00,east,108.72,8.05
70,13.80,160.75,140.20,448.00,504.00,east,110.13,9.75
71,14.00,161.08,149.29,424.00,440.00,east,112.81,9.10
72,14.20,159.64,156.97,436.00,428.00,east,113.97,7.81
73,14.40,158.81,163.02,408.00,388.00,east,115.54,6.11
74,14.60,157.11,168.75,404.00,308.00,north,116.48,5.97
75,14.80,155.40,174.46,392.00,356.00,north,117.69,5.96
76,15.00,154.30,178.60,376.00,256.00,north,118.87,4.28
77,15.20,152.56,184.33,372.00,356.00,n ext,120.50,5.99
78,15.40,150.54,188.09,300.00,312.00,n ext,120.95,4.27
79,15.60,149.27,191.27,304.00,212.00,n ext,121.79,3.43
80,15.80,144.49,193.84,264.00,352.00,n ext,119.61,5.42
81,16.00,142.93,195.04,300.00,188.00,n ext,119.18,1.97
82,16.20,139.57,195.48,348.00,200.00,n ext,116.92,3.39
83,16.40,132.66,194.57,288.00,380.00,n ext,111.19,6.97
84,16.60,127.40,192.64,320.00,288.00,n ext,106.05,5.61
85,16.80,121.27,189.75,328.00,304.00,n ext,99.67,6.77
86,17.00,114.38,186.07,384.00,336.00,north,92.24,7.81
87,17.20,107.61,181.98,392.00,400.00,north,84.66,7.90
88,17.40,101.03,178.38,432.00,360.00,north,77.64,7.50
89,17.60,93.81,174.34,440.00,464.00,north,69.99,8.27
90,17.80,86.78,170.85,444.00,412.00,north,62.95,7.85
91,18.00,79.91,167.85,444.00,448.00,north,56.55,7.50
92,18.20,73.88,165.98,452.00,408.00,north,51.86,6.31
93,18.40,69.43,164.18,484.00,384.00,north,48.25,4.80
94,18.60,64.97,163.33,408.00,372.00,north,45.76,4.54
95,18.80,60.64,160.22,424.00,488.00,north,41.45,5.33
96,19.00,58.61,155.93,472.00,384.00,west,36.76,4.75
97,19.20,57.41,149.95,476.00,364.00,west,30.68,6.10
98,19.40,56.12,145.57,484.00,320.00,west,26.12,4.57
99,19.60,54.82,141.19,512.00,372.00,west,21.55,4.56
