Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00025.trk
Object,0
Samples,280
rat,91,
trial,1,
date,2007-12-15 12:23:40.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,-,-,-,-,-,-,-
2,0.20,-,-,-,-,-,-,-
3,0.40,-,-,-,-,-,-,-
4,0.60,-,-,-,-,-,-,-
5,0.80,-,-,-,-,-,-,-
6,1.00,-,-,-,-,-,-,-
7,1.20,-,-,-,-,-,-,-
8,1.40,-,-,-,-,-,-,-
9,1.60,84.34,196.75,220.00,-,n ext,-,84.08
10,1.80,77.93,192.52,272.00,300.00,n ext,7.68,77.66
11,2.00,72.47,188.69,300.00,292.00,n ext,6.67,72.17
12,2.20,67.97,183.34,284.00,344.00,n ext,6.99,65.69
13,2.40,65.19,176.27,316.00,352.00,north,7.59,58.13
14,2.60,63.22,169.28,404.00,408.00,north,7.26,50.87
15,2.80,61.36,160.86,424.00,452.00,north,8.62,42.27
16,3.00,58.79,152.00,436.00,540.00,west,9.23,33.04
17,3.20,55.44,144.15,480.00,532.00,west,8.53,24.57
18,3.40,52.07,135.50,448.00,568.00,west,9.28,15.31
19,3.60,46.34,127.00,440.00,600.00,west,10.25,5.90
20,3.80,41.16,118.78,432.00,528.00,platform,9.72,0.00
21,4.00,37.30,109.96,464.00,544.00,west,9.63,2.28
22,4.20,34.85,101.51,456.00,544.00,west,8.79,9.19
23,4.40,34.61,91.13,476.00,492.00,west,10.39,17.73
24,4.60,34.27,81.46,504.00,492.00,west,9.68,26.66
25,4.80,32.87,69.60,460.00,556.00,west,11.94,38.37
26,5.00,31.51,61.04,464.00,420.00,west,8.66,46.98
27,5.20,29.24,52.91,436.00,396.00,west,8.44,55.42
28,5.40,29.72,48.30,412.00,488.00,west,4.63,59.77
29,5.60,33.67,44.87,424.00,372.00,west,5.23,62.27
30,5.80,39.37,43.08,448.00,424.00,west,5.98,63.23
31,6.00,46.85,44.64,460.00,460.00,south,7.64,61.35
32,6.20,54.19,46.87,476.00,440.00,south,7.68,59.50
33,6.40,61.38,49.67,508.00,536.00,south,7.71,57.95
34,6.60,68.40,52.95,560.00,532.00,south,7.75,56.71
35,6.80,75.98,56.78,568.00,552.00,south,8.49,56.30
36,7.00,82.63,60.05,600.00,552.00,south,7.40,57.01
37,7.20,89.12,63.72,572.00,548.00,south,7.46,57.95
38,7.40,95.48,68.51,620.00,624.00,south,7.96,58.94
39,7.60,100.34,73.67,652.00,712.00,south,7.09,59.48
40,7.80,103.08,80.75,588.00,728.00,south,7.59,57.89
41,8.00,105.13,87.01,656.00,588.00,south,6.59,56.79
42,8.20,106.51,95.28,656.00,632.00,east,8.38,55.22
43,8.40,108.62,102.87,620.00,668.00,east,7.87,55.66
44,8.60,110.08,110.49,568.00,564.00,east,7.76,56.34
45,8.80,112.33,118.28,608.00,584.00,north,8.10,58.74
46,9.00,116.12,125.70,604.00,628.00,north,8.33,63.48
47,9.20,119.31,132.62,580.00,552.00,north,7.62,68.07
48,9.40,124.17,140.13,532.00,576.00,north,8.94,74.88
49,9.60,130.01,147.53,508.00,528.00,north,9.43,82.96
50,9.80,136.73,153.25,492.00,528.00,north,8.82,91.39
51,10.00,144.46,158.91,464.00,476.00,north,9.58,100.78
52,10.20,151.54,163.94,472.00,432.00,north,8.68,109.34
53,10.40,158.87,169.45,416.00,416.00,north,9.17,118.36
54,10.60,164.82,175.70,408.00,344.00,n ext,8.63,126.53
55,10.80,169.72,179.84,404.00,324.00,e ext,6.42,132.82
56,11.00,173.99,184.83,324.00,344.00,e ext,6.57,138.98
57,11.20,178.95,188.33,320.00,340.00,e ext,6.07,145.03
58,11.40,183.39,188.56,328.00,304.00,e ext,4.44,149.00
59,11.60,185.47,185.48,316.00,292.00,e ext,3.72,149.36
60,11.80,185.20,179.13,320.00,276.00,e ext,6.36,146.26
61,12.00,183.63,170.18,384.00,352.00,e ext,9.09,141.16
62,12.20,180.32,160.72,364.00,388.00,e ext,10.03,134.67
63,12.40,174.52,150.76,420.00,432.00,east,11.52,126.11
64,12.60,169.18,142.46,424.00,420.00,east,9.87,118.85
65,12.80,163.28,134.50,496.00,456.00,east,9.90,111.45
66,13.00,156.87,126.99,464.00,472.00,east,9.88,103.95
67,13.20,150.15,121.65,516.00,492.00,east,8.58,96.71
68,13.40,143.75,117.57,540.00,496.00,east,7.59,90.08
69,13.60,136.11,114.44,552.00,572.00,east,8.26,82.36
70,13.80,129.47,113.12,576.00,544.00,east,6.77,75.70
71,14.00,122.23,112.60,620.00,596.00,east,7.26,68.46
72,14.20,116.53,113.64,624.00,556.00,east,5.80,62.77
73,14.40,111.56,115.43,640.00,600.00,east,5.28,57.83
74,14.60,107.33,119.34,612.00,572.00,north,5.77,53.86
75,14.80,104.52,125.44,616.00,524.00,north,6.71,52.06
76,15.00,100.22,130.79,604.00,564.00,north,6.87,49.20
77,15.20,95.87,135.53,644.00,600.00,north,6.44,46.86
78,15.40,89.27,138.93,568.00,572.00,north,7.42,42.71
79,15.60,82.66,141.17,604.00,500.00,north,6.98,38.44
80,15.80,74.57,143.07,584.00,524.00,north,8.31,33.64
81,16.00,67.93,144.48,552.00,512.00,north,6.79,30.55
82,16.20,59.71,147.98,540.00,556.00,west,8.94,29.53
83,16.40,54.42,150.57,472.00,444.00,west,5.89,30.45
84,16.60,50.56,153.83,492.00,444.00,west,5.06,33.02
85,16.80,47.42,157.08,464.00,348.00,west,4.51,35.96
86,17.00,44.25,160.47,416.00,320.00,west,4.64,39.31
87,17.20,43.40,162.39,336.00,440.00,west,2.11,41.26
88,17.40,45.45,165.89,360.00,320.00,west,4.05,44.71
89,17.60,48.40,166.61,416.00,256.00,west,3.04,45.54
90,17.80,52.82,167.77,412.00,324.00,north,4.57,47.12
91,18.00,60.30,167.48,412.00,408.00,north,7.49,48.31
92,18.20,66.28,167.88,460.00,424.00,north,5.99,50.49
93,18.40,73.79,169.19,476.00,496.00,north,7.62,54.67
94,18.60,81.40,170.18,480.00,492.00,north,7.67,59.32
95,18.80,87.55,172.48,484.00,468.00,north,6.57,64.72
96,19.00,93.03,175.13,468.00,400.00,north,6.09,70.14
97,19.20,99.41,177.34,468.00,456.00,north,6.74,75.80
98,19.40,105.84,178.23,440.00,396.00,north,6.49,80.69
99,19.60,111.49,178.44,392.00,464.00,north,5.66,84.75
100,19.80,116.15,175.21,412.00,412.00,north,5.67,85.94
101,20.00,119.90,171.06,436.00,344.00,north,5.60,86.18
102,20.20,123.61,167.00,480.00,460.00,north,5.50,86.80
103,20.40,127.22,162.17,484.00,396.00,north,6.03,87.20
104,20.60,131.45,155.92,452.00,512.00,north,7.54,87.79
105,20.80,135.63,149.69,464.00,444.00,north,7.50,88.97
106,21.00,139.82,144.23,536.00,480.00,east,6.88,91.02
107,21.20,143.90,137.83,528.00,528.00,east,7.59,93.19
108,21.40,148.02,132.10,524.00,460.00,east,7.06,96.01
109,21.60,151.32,126.02,488.00,524.00,east,6.92,98.32
110,21.80,153.82,119.63,516.00,548.00,east,6.87,100.23
111,22.00,155.46,112.11,544.00,524.00,east,7.70,101.69
112,22.20,156.35,104.40,540.00,468.00,east,7.76,102.89
113,22.40,159.62,97.42,540.00,584.00,east,7.71,106.90
114,22.60,164.47,90.88,488.00,540.00,east,8.14,112.77
115,22.80,167.93,85.90,460.00,388.00,east,6.07,117.12
116,23.00,171.48,81.61,432.00,316.00,east,5.57,121.54
117,23.20,174.26,77.20,412.00,420.00,e ext,5.21,125.34
118,23.40,176.27,72.75,396.00,360.00,e ext,4.88,128.52
119,23.60,176.54,65.47,428.00,416.00,e ext,7.28,131.09
120,23.80,174.53,57.81,376.00,356.00,e ext,7.92,132.07
121,24.00,170.52,53.10,380.00,372.00,e ext,6.19,130.41
122,24.20,165.91,47.91,356.00,368.00,e ext,6.94,128.72
123,24.40,160.78,44.20,388.00,376.00,e ext,6.33,126.18
124,24.60,155.79,39.71,432.00,420.00,e ext,6.71,124.43
125,24.80,150.95,37.15,400.00,424.00,e ext,5.48,121.88
126,25.00,146.18,33.70,404.00,420.00,e ext,5.88,120.16
127,25.20,140.80,30.47,368.00,468.00,s ext,6.27,118.09
128,25.40,136.12,27.75,368.00,392.00,s ext,5.41,116.46
129,25.60,135.44,27.98,232.00,232.00,s ext,0.71,115.82
130,25.80,129.42,23.72,352.00,408.00,s ext,7.38,114.64
131,26.00,124.67,23.20,304.00,384.00,s ext,4.78,111.86
