Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00015.trk
Object,0
Samples,450
rat,103,
trial,3,
date,2007-12-14 11:01:01.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
72,14.20,113.71,188.58,268.00,296.00,n ext,93.65
73,14.40,116.90,186.71,204.00,248.00,north,94.44
74,14.60,120.01,184.01,176.00,284.00,north,94.73
75,14.80,123.09,181.37,192.00,240.00,north,95.23
76,15.00,123.65,178.04,200.00,208.00,north,93.48
77,15.20,124.14,173.88,212.00,220.00,north,91.26
78,15.40,123.11,171.06,304.00,236.00,north,88.74
79,15.60,120.37,166.19,396.00,332.00,north,83.67
80,15.80,116.83,159.72,404.00,440.00,north,77.13
81,16.00,113.47,154.36,404.00,432.00,north,71.41
82,16.20,108.64,147.52,432.00,476.00,north,63.73
83,16.40,104.00,141.09,452.00,532.00,north,56.60
84,16.60,99.52,135.71,460.00,504.00,north,50.27
85,16.80,94.42,130.54,484.00,600.00,north,43.63
86,17.00,88.71,125.56,524.00,656.00,north,36.68
87,17.20,83.07,120.04,536.00,620.00,west,29.95
88,17.40,77.44,115.26,532.00,620.00,west,23.73
89,17.60,71.07,109.74,524.00,704.00,west,17.50
90,17.80,63.87,104.75,524.00,696.00,west,11.92
91,18.00,55.74,99.43,548.00,712.00,west,9.33
92,18.20,48.09,93.66,440.00,636.00,west,12.34
93,18.40,40.92,87.38,488.00,584.00,west,19.18
94,18.60,34.20,79.68,516.00,612.00,west,28.36
95,18.80,28.08,73.24,528.00,580.00,west,36.63
96,19.00,19.85,64.84,436.00,620.00,west,47.88
97,19.20,11.24,56.54,368.00,572.00,w ext,59.45
98,19.40,8.15,52.48,276.00,260.00,w ext,64.54
99,19.60,8.05,51.39,240.00,172.00,w ext,65.51
100,19.80,7.94,50.29,204.00,132.00,w ext,66.49
101,20.00,9.38,46.52,228.00,272.00,w ext,68.98
102,20.20,10.81,42.79,312.00,324.00,w ext,71.58
103,20.40,13.88,37.64,360.00,464.00,w ext,74.93
104,20.60,15.88,31.13,364.00,436.00,w ext,80.24
105,20.80,19.60,24.42,352.00,492.00,w ext,85.45
106,21.00,25.14,18.73,344.00,504.00,s ext,89.61
107,21.20,30.87,15.35,380.00,500.00,s ext,91.83
108,21.40,37.34,11.39,400.00,508.00,s ext,94.97
109,21.60,43.83,8.49,356.00,500.00,s ext,97.54
110,21.80,51.22,6.94,376.00,460.00,s ext,99.11
111,22.00,58.41,4.16,316.00,500.00,s ext,102.42
112,22.20,64.90,3.83,312.00,460.00,s ext,103.64
113,22.40,72.97,4.76,308.00,476.00,s ext,104.31
114,22.60,79.32,5.70,380.00,464.00,s ext,105.03
115,22.80,86.31,6.42,340.00,488.00,s ext,106.56
116,23.00,93.15,6.65,336.00,412.00,s ext,108.92
117,23.20,101.34,6.45,340.00,460.00,s ext,112.64
118,23.40,107.91,6.48,340.00,456.00,s ext,115.80
119,23.60,115.07,6.83,348.00,448.00,s ext,119.29
120,23.80,121.38,7.62,332.00,440.00,s ext,122.16
121,24.00,126.89,9.05,296.00,356.00,s ext,124.25
122,24.20,132.99,11.73,292.00,428.00,s ext,125.97
123,24.40,137.64,15.50,312.00,388.00,s ext,126.26
124,24.60,142.29,19.05,336.00,400.00,s ext,126.95
125,24.80,146.25,24.62,328.00,456.00,s ext,126.04
126,25.00,150.95,29.83,332.00,460.00,e ext,126.30
127,25.20,156.46,35.69,300.00,496.00,e ext,127.23
128,25.40,160.74,42.31,328.00,500.00,e ext,127.15
129,25.60,165.22,49.15,360.00,520.00,e ext,127.52
130,25.80,169.97,57.29,340.00,508.00,e ext,128.12
131,26.00,173.50,66.28,364.00,488.00,e ext,127.96
132,26.20,175.81,76.93,364.00,504.00,e ext,126.91
133,26.40,177.44,86.88,380.00,480.00,e ext,126.25
134,26.60,178.42,97.00,440.00,492.00,e ext,125.60
135,26.80,178.83,108.17,472.00,568.00,e ext,125.13
136,27.00,179.35,119.32,436.00,540.00,east,125.72
137,27.20,181.73,130.86,404.00,560.00,e ext,129.10
138,27.40,184.17,141.68,360.00,540.00,e ext,133.34
139,27.60,189.37,152.65,364.00,468.00,e ext,140.92
140,27.80,194.92,164.34,284.00,448.00,e ext,149.66
141,28.00,197.19,171.84,200.00,276.00,e ext,154.36
142,28.20,197.33,177.39,164.00,268.00,e ext,156.59
143,28.40,194.07,179.12,136.00,236.00,e ext,154.30
144,28.60,187.13,180.05,204.00,316.00,e ext,148.40
145,28.80,181.58,178.44,328.00,380.00,e ext,142.70
146,29.00,172.40,175.22,292.00,476.00,e ext,133.04
147,29.20,164.06,170.65,384.00,436.00,east,123.54
148,29.40,153.87,163.01,400.00,560.00,north,111.05
149,29.60,145.83,156.78,448.00,544.00,north,101.14
150,29.80,137.15,149.27,456.00,624.00,north,90.23
151,30.00,128.06,141.63,456.00,688.00,north,79.04
152,30.20,120.84,133.57,484.00,652.00,north,69.79
153,30.40,115.37,124.91,524.00,712.00,north,62.60
154,30.60,110.16,116.74,532.00,752.00,north,56.48
155,30.80,104.42,108.89,584.00,756.00,east,50.77
156,31.00,99.53,100.58,636.00,812.00,south,47.16
157,31.20,93.99,92.27,580.00,792.00,south,44.48
158,31.40,89.14,83.81,640.00,812.00,south,44.50
159,31.60,84.19,75.72,564.00,772.00,south,45.80
160,31.80,79.82,67.24,576.00,724.00,south,49.48
161,32.00,76.02,58.34,560.00,696.00,south,54.94
162,32.20,72.03,48.85,516.00,644.00,south,61.82
163,32.40,68.58,38.88,540.00,640.00,south,70.17
164,32.60,65.76,29.37,564.00,616.00,south,78.72
165,32.80,63.71,21.46,556.00,464.00,s ext,86.08
166,33.00,59.58,8.56,328.00,652.00,s ext,98.18
167,33.20,58.49,5.18,240.00,168.00,s ext,101.41
168,33.40,57.56,3.80,184.00,80.00,s ext,102.69
169,33.60,58.41,4.16,92.00,100.00,s ext,102.42
170,33.80,56.79,4.46,100.00,88.00,s ext,101.96
171,34.00,54.31,4.36,108.00,136.00,s ext,101.86
172,34.20,50.26,5.51,124.00,208.00,s ext,100.51
173,34.40,49.67,8.22,260.00,304.00,s ext,97.79
174,34.60,46.47,9.73,312.00,372.00,s ext,96.26
175,34.80,41.69,12.46,332.00,444.00,s ext,93.63
176,35.00,36.76,14.13,356.00,440.00,s ext,92.30
177,35.20,30.99,16.42,320.00,412.00,s ext,90.76
178,35.40,27.21,21.74,360.00,456.00,s ext,86.22
179,35.60,21.69,27.42,368.00,456.00,w ext,82.00
180,35.80,17.27,35.85,380.00,524.00,w ext,75.33
181,36.00,13.72,44.87,404.00,504.00,w ext,68.42
182,36.20,10.12,54.13,340.00,512.00,w ext,62.09
183,36.40,6.45,63.69,352.00,500.00,w ext,56.43
184,36.60,3.63,73.78,352.00,464.00,w ext,50.93
185,36.80,1.66,84.26,312.00,416.00,w ext,46.09
186,37.00,2.34,95.07,304.00,480.00,w ext,40.26
187,37.20,2.87,105.74,308.00,476.00,w ext,36.77
188,37.40,3.26,116.30,312.00,460.00,w ext,35.63
189,37.60,5.24,125.45,300.00,468.00,w ext,35.06
190,37.80,6.21,135.57,332.00,408.00,w ext,37.93
191,38.00,8.73,145.06,340.00,424.00,w ext,41.15
192,38.20,11.08,154.25,296.00,460.00,w ext,45.88
193,38.40,13.36,160.25,252.00,332.00,w ext,49.24
194,38.60,14.78,165.47,216.00,316.00,w ext,52.90
195,38.80,17.05,168.31,184.00,272.00,w ext,54.19
196,39.00,19.37,169.15,156.00,252.00,w ext,53.85
197,39.20,19.93,173.60,152.00,212.00,w ext,57.63
198,39.40,22.06,177.25,100.00,212.00,w ext,60.20
199,39.60,27.31,179.30,108.00,208.00,w ext,60.51
200,39.80,30.33,179.68,208.00,252.00,w ext,60.15
201,40.00,35.48,181.78,256.00,344.00,w ext,61.32
202,40.20,39.90,183.38,272.00,392.00,w ext,62.44
203,40.40,44.85,188.38,216.00,384.00,n ext,67.20
204,40.60,49.12,192.94,248.00,320.00,n ext,71.86
205,40.80,54.27,196.51,192.00,328.00,n ext,75.85
206,41.00,58.85,197.81,180.00,260.00,n ext,77.71
207,41.20,64.31,198.23,132.00,296.00,n ext,79.12
208,41.40,70.62,198.84,128.00,228.00,n ext,81.30
209,41.60,74.61,199.22,88.00,200.00,n ext,82.83
210,41.80,-,-,-,-,-,-
211,42.00,-,-,-,-,-,-
212,42.20,-,-,-,-,-,-
213,42.40,-,-,-,-,-,-
214,42.60,-,-,-,-,-,-
215,42.80,-,-,-,-,-,-
216,43.00,-,-,-,-,-,-
217,43.20,-,-,-,-,-,-
218,43.40,-,-,-,-,-,-
219,43.60,119.73,202.29,120.00,-,n ext,107.99
220,43.80,123.71,198.84,220.00,308.00,n ext,107.96
221,44.00,129.24,194.22,244.00,392.00,n ext,108.47
222,44.20,135.68,191.10,256.00,396.00,n ext,111.10
223,44.40,142.98,188.52,292.00,476.00,n ext,115.12
224,44.60,150.67,189.09,240.00,428.00,n ext,121.63
225,44.80,159.70,192.41,248.00,384.00,n ext,130.93
226,45.00,167.41,197.33,228.00,324.00,n ext,140.07
227,45.20,174.57,203.25,184.00,260.00,n ext,149.32
228,45.40,177.53,204.94,144.00,144.00,n ext,152.72
229,45.60,178.31,204.35,116.00,76.00,n ext,153.03
230,45.80,180.30,205.50,88.00,68.00,n ext,155.32
231,46.00,180.08,204.34,80.00,40.00,n ext,154.49
232,46.20,180.08,204.34,68.00,44.00,n ext,154.49
233,46.40,179.30,204.93,84.00,80.00,n ext,154.18
234,46.60,177.53,204.94,92.00,104.00,n ext,152.72
235,46.80,174.19,206.11,104.00,164.00,n ext,150.66
236,47.00,172.22,204.99,140.00,172.00,n ext,148.41
237,47.20,166.94,205.08,228.00,304.00,n ext,144.21
238,47.40,159.78,204.19,192.00,356.00,n ext,138.01
239,47.60,155.36,203.86,200.00,272.00,n ext,134.37
240,47.80,148.96,201.65,212.00,300.00,n ext,128.05
241,48.00,141.87,200.28,180.00,288.00,n ext,121.83
242,48.20,133.65,195.89,232.00,364.00,n ext,112.81
243,48.40,126.44,191.40,300.00,372.00,n ext,104.50
244,48.60,118.58,187.17,316.00,400.00,north,95.94
245,48.80,110.12,183.35,340.00,480.00,north,87.35
246,49.00,102.73,181.17,344.00,492.00,north,80.88
247,49.20,94.70,181.15,368.00,544.00,north,75.94
248,49.40,86.75,181.69,392.00,504.00,north,71.91
249,49.60,78.86,183.68,344.00,496.00,north,69.91
250,49.80,71.00,185.42,316.00,452.00,n ext,68.59
251,50.00,64.77,186.56,308.00,400.00,n ext,67.88
252,50.20,56.95,189.42,232.00,380.00,n ext,69.13
253,50.40,51.56,190.27,200.00,288.00,n ext,69.38
254,50.60,47.84,188.98,148.00,212.00,n ext,67.85
255,50.80,44.97,186.57,208.00,188.00,n ext,65.39
256,51.00,43.05,181.21,240.00,296.00,w ext,60.08
257,51.20,43.37,175.90,268.00,276.00,w ext,54.76
258,51.40,43.78,168.96,292.00,368.00,west,47.81
259,51.60,45.68,161.67,344.00,380.00,west,40.50
260,51.80,48.37,152.79,384.00,480.00,west,31.76
261,52.00,51.71,144.89,396.00,508.00,west,24.32
262,52.20,55.72,137.21,484.00,568.00,west,18.06
263,52.40,58.96,128.50,488.00,660.00,west,12.40
264,52.60,62.13,120.11,464.00,624.00,west,9.77
265,52.80,65.24,111.26,520.00,664.00,west,11.52
266,53.00,67.55,102.62,532.00,660.00,west,16.18
267,53.20,69.79,94.78,532.00,648.00,west,22.36
268,53.40,71.25,85.47,528.00,684.00,west,29.82
269,53.60,72.66,76.81,576.00,632.00,south,37.54
270,53.80,74.00,68.00,552.00,688.00,south,45.62
271,54.00,75.30,59.00,512.00,624.00,south,54.02
272,54.20,78.05,50.82,572.00,636.00,south,62.53
273,54.40,80.81,43.24,604.00,568.00,south,70.54
274,54.60,83.64,38.80,724.00,496.00,south,75.78
275,54.80,87.15,31.81,732.00,616.00,south,83.60
276,55.00,89.96,26.21,752.00,564.00,south,89.86
277,55.20,93.49,19.61,628.00,532.00,s ext,97.35
278,55.40,97.03,12.71,492.00,536.00,s ext,105.11
279,55.60,100.60,6.41,236.00,416.00,s ext,112.33
280,55.80,102.08,6.48,252.00,200.00,s ext,112.96
281,56.00,104.28,6.53,212.00,200.00,s ext,113.96
282,56.20,106.47,7.46,212.00,248.00,s ext,114.22
283,56.40,108.64,7.39,264.00,228.00,s ext,115.39
284,56.60,112.94,8.01,288.00,384.00,s ext,117.13
285,56.80,116.47,10.37,312.00,352.00,s ext,117.12
286,57.00,121.35,11.35,324.00,388.00,s ext,119.10
287,57.20,126.15,13.87,312.00,396.00,s ext,119.98
288,57.40,130.87,17.03,316.00,364.00,s ext,120.58
289,57.60,134.86,21.09,320.00,364.00,s ext,120.28
290,57.80,138.17,25.25,324.00,372.00,s ext,119.68
291,58.00,141.48,30.21,268.00,416.00,s ext,118.76
292,58.20,144.13,36.27,272.00,388.00,east,116.96
293,58.40,146.84,42.30,348.00,428.00,east,115.56
294,58.60,149.65,50.11,368.00,492.00,east,113.61
295,58.80,151.88,58.19,440.00,528.00,east,111.49
296,59.00,154.21,65.48,428.00,564.00,east,110.38
297,59.20,157.42,73.66,436.00,536.00,east,110.33
298,59.40,160.73,80.30,420.00,528.00,east,111.47
299,59.60,165.78,88.00,432.00,540.00,east,114.59
300,59.80,170.27,95.29,396.00,500.00,east,117.75
301,60.00,175.71,102.05,336.00,460.00,east,122.38
302,60.20,180.36,107.23,288.00,424.00,e ext,126.70
303,60.40,185.92,111.74,308.00,340.00,e ext,132.15
304,60.60,192.56,116.68,288.00,356.00,e ext,138.84
305,60.80,197.67,121.81,236.00,324.00,e ext,144.14
306,61.00,199.11,125.46,200.00,196.00,e ext,145.82
307,61.20,199.84,130.18,132.00,204.00,e ext,147.00
308,61.40,198.38,132.16,160.00,204.00,e ext,145.77
309,61.60,196.36,136.22,168.00,248.00,e ext,144.34
310,61.80,193.06,137.63,180.00,276.00,e ext,141.32
311,62.00,187.65,136.32,232.00,300.00,e ext,135.76
312,62.20,181.31,133.82,248.00,336.00,e ext,129.10
313,62.40,174.15,130.30,248.00,360.00,east,121.51
314,62.60,166.29,125.97,288.00,432.00,east,113.18
315,62.80,157.04,120.93,392.00,568.00,east,103.53
316,63.00,149.80,117.45,432.00,584.00,east,96.11
317,63.20,140.53,114.06,392.00,664.00,east,86.77
318,63.40,130.76,109.50,412.00,700.00,east,77.04
319,63.60,122.74,105.45,456.00,676.00,east,69.32
320,63.80,115.60,100.28,520.00,664.00,east,63.00
321,64.00,107.90,95.30,500.00,740.00,east,56.55
322,64.20,101.66,89.72,560.00,732.00,south,52.52
323,64.40,94.75,82.65,588.00,788.00,south,49.83
324,64.60,89.86,76.10,608.00,676.00,south,49.70
325,64.80,83.44,68.37,516.00,748.00,south,50.75
326,65.00,79.01,61.10,572.00,632.00,south,54.13
327,65.20,73.66,53.21,508.00,632.00,south,58.46
328,65.40,69.65,45.87,432.00,532.00,south,63.81
329,65.60,64.67,37.81,468.00,548.00,south,70.24
330,65.80,60.31,30.31,452.00,464.00,south,76.77
331,66.00,55.76,22.28,420.00,472.00,s ext,84.12
332,66.20,50.13,13.33,316.00,448.00,s ext,92.70
333,66.40,46.38,8.69,272.00,244.00,s ext,97.30
334,66.60,43.73,7.44,220.00,220.00,s ext,98.59
335,66.80,42.95,8.07,160.00,164.00,s ext,97.98
336,67.00,38.91,10.14,84.00,220.00,s ext,96.10
337,67.20,37.76,15.60,144.00,212.00,s ext,90.75
338,67.40,38.27,20.76,268.00,356.00,s ext,85.55
339,67.60,35.41,26.37,276.00,352.00,s ext,80.28
340,67.80,35.36,35.04,328.00,436.00,s ext,71.69
341,68.00,34.21,41.28,400.00,360.00,west,65.71
342,68.20,33.26,50.38,368.00,456.00,west,56.96
343,68.40,31.45,60.10,420.00,524.00,west,47.91
344,68.60,29.50,68.90,416.00,508.00,west,40.09
345,68.80,25.79,77.50,392.00,544.00,west,33.96
346,69.00,21.02,83.45,392.00,496.00,west,31.90
347,69.20,16.19,89.74,456.00,456.00,west,31.00
348,69.40,12.17,96.46,436.00,468.00,w ext,30.80
349,69.60,7.30,105.60,368.00,500.00,w ext,32.44
350,69.80,4.11,115.16,308.00,444.00,w ext,34.76
351,70.00,3.43,122.60,264.00,380.00,w ext,36.26
352,70.20,4.42,128.72,232.00,312.00,w ext,36.77
353,70.40,5.34,133.71,204.00,308.00,w ext,37.83
354,70.60,6.22,138.65,224.00,292.00,w ext,39.53
355,70.80,7.07,142.51,192.00,304.00,w ext,40.96
356,71.00,7.86,148.37,192.00,304.00,w ext,43.95
357,71.20,8.67,150.11,160.00,200.00,w ext,44.54
358,71.40,9.48,151.84,116.00,140.00,w ext,45.20
359,71.60,11.10,153.26,136.00,116.00,w ext,45.12
360,71.80,11.05,155.25,156.00,116.00,w ext,46.66
361,72.00,11.03,156.25,168.00,100.00,w ext,47.44
362,72.20,11.86,155.94,152.00,64.00,w ext,46.68
363,72.40,11.05,155.25,156.00,132.00,w ext,46.66
364,72.60,10.27,153.56,224.00,124.00,w ext,45.90
365,72.80,9.46,152.85,212.00,116.00,w ext,45.94
366,73.00,9.48,151.84,256.00,164.00,w ext,45.20
367,73.20,8.69,149.10,212.00,220.00,w ext,43.83
368,73.40,7.89,145.32,192.00,252.00,w ext,41.97
369,73.60,7.07,142.51,200.00,232.00,w ext,40.96
370,73.80,5.37,138.88,180.00,196.00,w ext,40.37
371,74.00,3.63,135.15,172.00,224.00,w ext,40.01
372,74.20,3.57,129.93,220.00,296.00,w ext,37.97
373,74.40,3.50,125.74,280.00,348.00,w ext,36.82
374,74.60,2.44,118.51,240.00,376.00,w ext,36.60
375,74.80,1.34,112.22,276.00,276.00,w ext,37.54
376,75.00,0.17,105.83,228.00,296.00,w ext,39.40
377,75.20,0.81,100.41,200.00,332.00,w ext,39.91
378,75.40,1.49,96.11,196.00,308.00,w ext,40.64
379,75.60,1.10,89.62,212.00,352.00,w ext,43.80
380,75.80,1.66,84.26,252.00,328.00,w ext,46.09
381,76.00,1.10,76.59,276.00,408.00,w ext,50.99
382,76.20,2.44,70.32,260.00,424.00,w ext,54.17
383,76.40,3.65,63.02,244.00,408.00,w ext,58.72
384,76.60,4.08,57.73,244.00,312.00,w ext,62.61
385,76.80,5.44,52.72,268.00,392.00,w ext,65.87
386,77.00,7.83,49.19,272.00,436.00,w ext,67.48
387,77.20,9.16,44.32,220.00,284.00,w ext,71.01
388,77.40,9.76,41.35,176.00,228.00,w ext,73.35
389,77.60,9.64,40.24,112.00,104.00,w ext,74.38
390,77.80,10.47,39.49,92.00,108.00,w ext,74.68
391,78.00,14.59,35.82,112.00,204.00,w ext,76.33
392,78.20,17.49,38.00,208.00,264.00,w ext,73.24
393,78.40,19.71,33.75,232.00,312.00,w ext,76.51
394,78.60,22.95,31.02,220.00,364.00,w ext,78.20
395,78.80,27.07,28.73,260.00,376.00,w ext,79.44
396,79.00,29.94,22.98,276.00,336.00,s ext,84.47
397,79.20,32.01,17.91,284.00,296.00,s ext,89.13
398,79.40,33.26,13.46,264.00,292.00,s ext,93.36
399,79.60,34.51,8.99,228.00,276.00,s ext,97.64
400,79.80,37.79,7.57,164.00,336.00,s ext,98.74
401,80.00,40.49,8.89,144.00,228.00,s ext,97.25
402,80.20,44.82,9.95,120.00,224.00,s ext,96.06
403,80.40,50.39,16.34,108.00,228.00,s ext,89.70
404,80.60,55.00,22.93,312.00,396.00,s ext,83.40
405,80.80,60.13,27.54,356.00,460.00,south,79.47
406,81.00,65.92,32.07,416.00,492.00,south,76.11
407,81.20,70.67,34.28,556.00,420.00,south,75.17
408,81.40,76.86,36.64,556.00,488.00,south,74.96
409,81.60,82.15,38.54,660.00,456.00,south,75.35
410,81.80,87.35,40.19,632.00,508.00,south,76.32
411,82.00,93.18,41.67,660.00,500.00,south,78.16
412,82.20,99.61,43.68,648.00,580.00,south,80.17
413,82.40,105.93,46.11,668.00,572.00,south,82.27
414,82.60,111.47,46.66,624.00,556.00,south,85.64
415,82.80,116.27,47.82,576.00,456.00,south,88.25
416,83.00,121.71,48.70,552.00,472.00,south,91.72
417,83.20,127.13,49.37,592.00,504.00,south,95.50
418,83.40,132.55,51.46,576.00,536.00,south,98.59
419,83.60,137.31,55.24,560.00,568.00,east,100.45
420,83.80,142.83,59.68,536.00,592.00,east,102.84
421,84.00,146.39,64.70,528.00,496.00,east,103.64
422,84.20,151.47,69.56,508.00,596.00,east,106.25
423,84.40,155.29,74.92,488.00,492.00,east,107.90
424,84.60,160.73,80.30,496.00,528.00,east,111.47
425,84.80,165.72,87.07,416.00,472.00,east,114.71
426,85.00,170.88,93.34,392.00,440.00,east,118.65
427,85.20,175.61,101.06,424.00,456.00,east,122.36
428,85.40,180.61,109.29,352.00,464.00,e ext,126.87
429,85.60,184.90,116.92,332.00,396.00,e ext,131.18
430,85.80,189.41,124.98,308.00,376.00,e ext,136.12
431,86.00,193.26,133.31,288.00,372.00,e ext,140.85
432,86.20,197.70,144.37,252.00,380.00,e ext,147.13
433,86.40,199.65,150.57,164.00,272.00,e ext,150.37
434,86.60,199.53,155.02,152.00,204.00,e ext,151.35
435,86.80,199.21,158.26,172.00,204.00,e ext,151.91
436,87.00,197.82,165.50,156.00,296.00,e ext,152.77
437,87.20,196.97,170.65,252.00,296.00,e ext,153.73
438,87.40,195.36,176.48,244.00,312.00,e ext,154.42
439,87.60,193.98,183.39,200.00,332.00,e ext,156.02
440,87.80,192.36,189.02,172.00,276.00,e ext,157.10
441,88.00,188.74,193.48,208.00,316.00,e ext,156.08
442,88.20,185.32,198.97,216.00,328.00,e ext,155.97
443,88.40,182.21,201.40,208.00,272.00,n ext,154.66
444,88.60,177.32,203.79,164.00,308.00,n ext,151.90
445,88.80,174.39,207.25,136.00,236.00,n ext,151.49
446,89.00,169.47,209.54,104.00,208.00,n ext,148.93
447,89.20,164.17,209.59,156.00,244.00,n ext,144.81
448,89.40,158.09,210.28,184.00,300.00,n ext,140.60
449,89.60,152.68,209.41,228.00,300.00,n ext,135.97
450,89.80,146.66,210.35,144.00,260.00,n ext,132.20
