Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00068.trk
Object,0
Samples,160
rat,100,
trial,4,
date,2007-12-15 14:22:27.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,81.68,6.32,80.00,64.00,s ext,-,105.14
2,0.20,80.94,7.09,104.00,88.00,s ext,1.07,104.18
3,0.40,83.37,9.58,184.00,216.00,s ext,3.48,102.59
4,0.60,83.41,10.53,272.00,208.00,s ext,0.95,101.71
5,0.80,82.63,10.35,324.00,244.00,s ext,0.80,101.62
6,1.00,81.12,10.93,276.00,216.00,s ext,1.62,100.59
7,1.20,80.43,12.63,220.00,184.00,s ext,1.84,98.75
8,1.40,82.02,13.94,324.00,280.00,s ext,2.07,98.03
9,1.60,81.25,13.76,400.00,140.00,s ext,0.80,97.94
10,1.80,81.37,16.56,400.00,240.00,s ext,2.80,95.35
11,2.00,80.75,20.05,420.00,332.00,s ext,3.55,91.85
12,2.20,80.05,21.69,420.00,336.00,south,1.78,90.07
13,2.40,80.13,23.50,416.00,156.00,south,1.81,88.40
14,2.60,79.40,24.22,464.00,152.00,south,1.03,87.47
15,2.80,77.97,26.54,492.00,364.00,south,2.72,84.80
16,3.00,77.24,27.24,468.00,456.00,south,1.02,83.90
17,3.20,76.51,27.94,460.00,352.00,south,1.01,82.99
18,3.40,75.00,28.44,468.00,208.00,south,1.59,82.03
19,3.60,74.27,29.13,516.00,288.00,south,1.01,81.15
20,3.80,71.98,29.40,412.00,416.00,south,2.31,80.22
21,4.00,71.19,29.19,420.00,312.00,south,0.81,80.20
22,4.20,70.46,29.87,428.00,160.00,south,1.00,79.36
23,4.40,70.54,31.64,388.00,168.00,south,1.78,77.67
24,4.60,70.67,34.28,424.00,188.00,south,2.64,75.17
25,4.80,72.37,38.14,468.00,332.00,south,4.21,72.01
26,5.00,73.31,42.55,492.00,280.00,south,4.51,68.16
27,5.20,74.16,45.22,476.00,256.00,south,2.80,65.99
28,5.40,74.27,48.50,492.00,280.00,south,3.29,63.00
29,5.60,74.34,50.94,496.00,228.00,south,2.44,60.81
30,5.80,74.43,54.15,500.00,228.00,south,3.21,57.94
31,6.00,74.50,56.52,524.00,208.00,south,2.38,55.83
32,6.20,74.56,58.88,476.00,200.00,south,2.36,53.77
33,6.40,74.63,61.99,464.00,260.00,south,3.11,51.08
34,6.60,74.71,66.59,516.00,340.00,south,4.60,47.19
35,6.80,75.49,69.70,504.00,340.00,south,3.21,45.03
36,7.00,76.99,73.59,500.00,356.00,south,4.17,42.68
37,7.20,77.74,76.60,532.00,320.00,south,3.10,40.78
38,7.40,79.20,81.06,564.00,360.00,south,4.70,38.49
39,7.60,79.92,84.68,532.00,368.00,south,3.69,36.58
40,7.80,82.04,89.03,556.00,392.00,west,4.84,35.71
41,8.00,83.44,92.57,564.00,352.00,west,3.81,34.96
42,8.20,85.54,95.41,548.00,312.00,west,3.53,35.48
43,8.40,86.93,97.52,556.00,360.00,west,2.52,35.94
44,8.60,87.62,98.90,540.00,280.00,west,1.55,36.11
45,8.80,89.72,100.32,540.00,368.00,west,2.53,37.70
46,9.00,91.11,102.40,516.00,576.00,west,2.49,38.55
47,9.20,91.80,103.77,584.00,292.00,west,1.54,38.96
48,9.40,92.47,106.50,528.00,320.00,west,2.81,39.15
49,9.60,91.74,109.87,568.00,456.00,west,3.45,38.05
50,9.80,90.29,112.56,580.00,348.00,west,3.05,36.52
51,10.00,87.41,115.93,568.00,348.00,west,4.43,33.72
52,10.20,84.51,119.35,584.00,400.00,west,4.48,31.24
53,10.40,81.58,122.83,548.00,412.00,west,4.55,29.09
54,10.60,79.35,126.36,532.00,368.00,west,4.18,28.06
55,10.80,76.36,130.71,556.00,400.00,west,5.27,27.41
56,11.00,73.32,135.90,488.00,412.00,north,6.02,27.84
57,11.20,70.26,140.53,476.00,380.00,north,5.55,28.87
58,11.40,67.19,144.57,460.00,336.00,north,5.08,30.17
59,11.60,65.63,147.03,456.00,332.00,north,2.91,31.32
60,11.80,62.61,149.00,468.00,404.00,west,3.61,31.62
61,12.00,58.08,151.36,436.00,304.00,west,5.11,32.23
62,12.20,55.02,153.57,432.00,260.00,west,3.77,33.51
63,12.40,52.73,154.89,392.00,232.00,west,2.64,34.36
64,12.60,51.19,156.07,364.00,220.00,west,1.94,35.31
65,12.80,49.68,156.46,392.00,268.00,west,1.56,35.55
66,13.00,48.93,156.66,376.00,192.00,west,0.78,35.67
67,13.20,48.09,158.51,304.00,136.00,west,2.03,37.44
68,13.40,47.96,160.99,332.00,196.00,west,2.48,39.90
69,13.60,49.39,162.21,316.00,176.00,west,1.88,41.24
70,13.80,51.48,164.87,344.00,252.00,west,3.39,44.10
71,14.00,53.62,166.72,380.00,188.00,north,2.83,46.19
72,14.20,56.48,169.23,388.00,304.00,north,3.80,49.13
73,14.40,60.19,169.95,368.00,348.00,north,3.78,50.65
74,14.60,63.94,169.95,392.00,296.00,north,3.75,51.71
75,14.80,66.94,170.19,372.00,292.00,north,3.01,52.88
76,15.00,69.22,169.81,404.00,304.00,north,2.31,53.34
77,15.20,73.84,167.58,392.00,332.00,north,5.12,53.25
78,15.40,76.93,164.88,416.00,328.00,north,4.11,52.45
79,15.60,81.53,162.22,428.00,372.00,north,5.31,52.90
80,15.80,85.34,159.76,428.00,336.00,north,4.54,53.30
81,16.00,89.13,158.21,432.00,372.00,north,4.10,54.65
82,16.20,93.67,156.80,472.00,352.00,north,4.76,56.92
83,16.40,98.96,154.84,500.00,420.00,north,5.64,59.69
84,16.60,102.74,153.66,468.00,344.00,north,3.96,62.04
85,16.80,106.49,151.80,472.00,364.00,north,4.19,64.15
86,17.00,110.21,149.25,472.00,328.00,north,4.51,65.95
87,17.20,112.38,146.53,440.00,424.00,north,3.48,66.54
88,17.40,113.76,142.97,448.00,360.00,north,3.81,66.22
89,17.60,114.37,139.33,524.00,460.00,north,3.69,65.39
90,17.80,112.71,133.99,488.00,476.00,north,5.59,62.08
91,18.00,110.40,130.15,524.00,428.00,north,4.48,58.83
92,18.20,108.15,126.40,508.00,440.00,north,4.37,55.81
93,18.40,105.95,124.13,464.00,444.00,north,3.16,53.19
94,18.60,103.06,122.56,544.00,392.00,north,3.29,50.06
95,18.80,99.48,121.01,556.00,428.00,north,3.91,46.27
96,19.00,95.20,118.80,520.00,500.00,north,4.81,41.74
97,19.20,91.68,115.31,548.00,404.00,north,4.96,37.96
98,19.40,87.46,112.52,572.00,432.00,west,5.06,33.69
99,19.60,83.24,109.74,552.00,460.00,west,5.05,29.59
100,19.80,77.60,106.25,540.00,476.00,west,6.64,24.54
101,20.00,74.05,103.42,496.00,468.00,west,4.54,21.81
102,20.20,71.21,99.83,480.00,424.00,west,4.58,20.74
103,20.40,69.06,95.47,496.00,440.00,west,4.87,21.36
104,20.60,67.61,92.50,472.00,528.00,west,3.30,22.21
105,20.80,69.07,88.95,500.00,444.00,west,3.84,25.77
106,21.00,71.98,85.53,464.00,316.00,west,4.49,30.26
107,21.20,75.60,82.20,500.00,348.00,south,4.91,35.16
108,21.40,80.62,77.58,508.00,440.00,south,6.83,41.97
109,21.60,84.90,74.33,492.00,440.00,south,5.37,47.28
110,21.80,87.02,71.61,480.00,340.00,south,3.45,50.71
111,22.00,89.14,68.14,512.00,408.00,south,4.07,54.68
112,22.20,89.83,63.78,532.00,420.00,south,4.41,58.37
113,22.40,89.79,58.54,512.00,412.00,south,5.24,62.40
114,22.60,89.74,53.19,520.00,344.00,south,5.35,66.68
115,22.80,88.95,48.43,508.00,340.00,south,4.83,70.20
116,23.00,88.15,43.55,508.00,568.00,south,4.95,73.85
117,23.20,85.10,38.21,528.00,420.00,south,6.15,76.97
118,23.40,81.27,34.17,512.00,352.00,south,5.56,78.94
119,23.60,78.94,31.98,484.00,404.00,south,3.20,80.06
120,23.80,76.62,30.59,492.00,344.00,south,2.71,80.54
121,24.00,72.84,31.38,484.00,320.00,south,3.86,78.57
122,24.20,69.93,34.95,464.00,436.00,south,4.60,74.32
123,24.40,67.15,41.06,448.00,400.00,south,6.71,67.69
124,24.60,66.71,48.48,432.00,424.00,south,7.44,60.43
125,24.80,65.49,56.38,444.00,460.00,south,7.99,52.53
126,25.00,64.97,63.46,464.00,412.00,south,7.10,45.66
127,25.20,65.19,72.08,452.00,516.00,west,8.62,37.77
128,25.40,65.34,81.23,488.00,516.00,west,9.15,29.81
129,25.60,66.14,89.48,476.00,500.00,west,8.29,23.46
130,25.80,66.86,97.55,492.00,472.00,west,8.10,18.36
131,26.00,66.79,105.49,452.00,520.00,west,7.94,14.27
132,26.20,68.85,112.61,452.00,536.00,west,7.42,15.08
133,26.40,72.33,118.88,500.00,512.00,west,7.17,19.23
134,26.60,75.80,124.38,496.00,460.00,west,6.50,24.03
135,26.80,77.86,128.52,464.00,432.00,west,4.62,27.61
136,27.00,79.21,132.71,420.00,404.00,north,4.40,30.88
