Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00040.trk
Object,0
Samples,290
rat,118,
trial,4,
date,2007-12-15 13:00:06.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,85.61,8.18,156.00,340.00,s ext,-,104.67
2,0.20,88.58,5.91,92.00,184.00,s ext,3.74,107.85
3,0.40,90.08,5.22,208.00,164.00,s ext,1.65,109.04
4,0.60,93.15,6.65,316.00,308.00,s ext,3.39,108.92
5,0.80,96.16,7.01,348.00,288.00,s ext,3.03,109.84
6,1.00,99.18,9.16,344.00,452.00,s ext,3.70,109.24
7,1.20,103.63,13.04,368.00,408.00,s ext,5.91,107.97
8,1.40,107.97,16.63,360.00,384.00,s ext,5.63,107.21
9,1.60,111.53,21.75,432.00,368.00,s ext,6.24,104.93
10,1.80,113.62,25.91,460.00,356.00,south,4.66,102.79
11,2.00,116.37,31.55,440.00,380.00,south,6.28,100.11
12,2.20,117.72,34.72,484.00,300.00,south,3.44,98.62
13,2.40,118.39,36.28,440.00,332.00,south,1.70,97.93
14,2.60,119.75,38.55,496.00,440.00,south,2.64,97.23
15,2.80,121.77,41.49,496.00,520.00,south,3.57,96.60
16,3.00,123.09,45.30,488.00,376.00,south,4.04,95.00
17,3.20,125.11,48.15,500.00,340.00,south,3.49,94.68
18,3.40,125.78,49.62,528.00,332.00,south,1.62,94.28
19,3.60,127.12,51.76,524.00,388.00,south,2.52,94.03
20,3.80,128.47,52.30,464.00,484.00,south,1.46,94.80
21,4.00,129.15,52.97,508.00,276.00,south,0.95,94.95
22,4.20,131.19,52.56,512.00,316.00,south,2.08,96.85
23,4.40,133.90,51.97,516.00,388.00,east,2.78,99.42
24,4.60,136.62,52.14,508.00,432.00,east,2.72,101.58
25,4.80,140.03,52.10,536.00,420.00,east,3.41,104.45
26,5.00,144.16,54.33,532.00,412.00,east,4.69,106.71
27,5.20,148.33,55.72,484.00,376.00,east,4.40,109.58
28,5.40,151.14,56.65,456.00,332.00,east,2.96,111.58
29,5.60,153.26,56.91,492.00,252.00,east,2.13,113.31
30,5.80,155.39,57.17,492.00,336.00,east,2.15,115.07
31,6.00,157.54,57.43,416.00,292.00,east,2.16,116.86
32,6.20,158.96,56.99,364.00,452.00,east,1.49,118.33
33,6.40,159.67,56.77,396.00,256.00,east,0.75,119.06
34,6.60,159.65,55.85,424.00,356.00,east,0.92,119.46
35,6.80,158.86,53.34,384.00,200.00,east,2.64,119.93
36,7.00,156.69,52.23,452.00,292.00,east,2.43,118.57
37,7.20,153.85,51.38,452.00,264.00,east,2.97,116.54
38,7.40,151.06,51.41,436.00,256.00,east,2.80,114.12
39,7.60,148.29,52.28,456.00,276.00,east,2.90,111.30
40,7.80,145.53,53.95,376.00,392.00,east,3.22,108.09
41,8.00,145.53,53.95,444.00,180.00,east,0.00,108.09
42,8.20,144.17,56.01,472.00,308.00,east,2.47,105.85
43,8.40,142.83,59.68,460.00,260.00,east,3.91,102.84
44,8.60,142.86,62.16,496.00,340.00,east,2.47,101.67
45,8.80,143.61,65.29,488.00,248.00,east,3.22,100.88
46,9.00,143.69,69.38,476.00,540.00,east,4.09,99.19
47,9.20,141.68,73.77,500.00,384.00,east,4.82,95.60
48,9.40,139.64,76.45,536.00,356.00,east,3.37,92.70
49,9.60,136.88,78.34,568.00,376.00,east,3.35,89.44
50,9.80,134.80,79.33,580.00,284.00,east,2.30,87.15
51,10.00,131.33,79.65,560.00,524.00,east,3.49,83.79
52,10.20,127.85,78.44,572.00,388.00,east,3.68,81.04
53,10.40,123.70,76.55,588.00,408.00,east,4.56,78.05
54,10.60,119.58,75.37,612.00,440.00,east,4.29,74.91
55,10.80,116.16,74.84,624.00,476.00,south,3.47,72.16
56,11.00,112.05,75.01,624.00,416.00,south,4.12,68.53
57,11.20,106.55,75.83,628.00,476.00,south,5.56,63.44
58,11.40,102.41,76.53,636.00,424.00,south,4.20,59.59
59,11.60,97.55,77.15,624.00,516.00,south,4.89,55.20
60,11.80,91.96,79.75,600.00,560.00,south,6.17,49.13
61,12.00,88.44,81.67,636.00,476.00,south,4.01,45.14
62,12.20,84.90,85.68,600.00,484.00,south,5.35,39.94
63,12.40,82.05,88.33,548.00,404.00,south,3.89,36.10
64,12.60,79.19,90.28,608.00,388.00,west,3.46,32.63
65,12.80,74.15,91.42,624.00,504.00,west,5.16,27.86
66,13.00,69.80,91.90,572.00,436.00,west,4.38,24.21
67,13.20,64.67,91.59,512.00,428.00,west,5.14,20.89
68,13.40,61.70,89.91,548.00,404.00,west,3.42,20.56
69,13.60,57.15,85.72,572.00,456.00,west,6.18,22.07
70,13.80,53.24,80.59,536.00,476.00,west,6.46,26.06
71,14.00,49.18,74.33,548.00,452.00,west,7.46,31.70
72,14.20,45.80,68.71,496.00,412.00,west,6.56,37.29
73,14.40,42.16,60.13,472.00,496.00,west,9.33,46.01
74,14.60,40.04,52.43,480.00,424.00,west,7.98,53.86
75,14.80,38.66,44.69,460.00,356.00,west,7.86,61.70
76,15.00,38.29,39.91,504.00,292.00,south,4.79,66.49
77,15.20,37.96,36.03,520.00,312.00,south,3.89,70.38
78,15.40,36.66,30.76,468.00,284.00,s ext,5.43,75.77
79,15.60,36.39,27.75,436.00,272.00,s ext,3.02,78.79
80,15.80,35.12,23.30,400.00,308.00,s ext,4.63,83.36
81,16.00,34.81,20.20,348.00,356.00,s ext,3.11,86.47
82,16.20,36.08,15.81,400.00,340.00,s ext,4.57,90.69
83,16.40,39.23,13.30,420.00,284.00,s ext,4.03,92.93
84,16.60,44.23,12.65,380.00,376.00,s ext,5.04,93.37
85,16.80,50.98,13.70,392.00,396.00,s ext,6.83,92.36
86,17.00,56.91,16.14,424.00,368.00,s ext,6.41,90.34
87,17.20,63.59,19.57,492.00,380.00,s ext,7.50,87.91
88,17.40,69.23,21.44,584.00,444.00,s ext,5.94,87.21
89,17.60,75.57,24.16,600.00,496.00,south,6.91,86.28
90,17.80,82.52,26.67,620.00,492.00,south,7.38,86.33
91,18.00,89.28,28.71,612.00,552.00,south,7.07,87.33
92,18.20,95.91,31.16,588.00,584.00,south,7.06,88.46
93,18.40,102.39,35.64,588.00,536.00,south,7.89,88.31
94,18.60,108.02,38.85,604.00,560.00,south,6.48,89.16
95,18.80,114.24,43.27,576.00,548.00,south,7.62,90.00
96,19.00,119.68,47.41,584.00,528.00,south,6.84,91.04
97,19.20,124.41,51.44,580.00,540.00,south,6.21,92.08
98,19.40,129.82,56.01,584.00,564.00,south,7.08,93.77
99,19.60,135.28,62.10,580.00,628.00,east,8.18,95.10
100,19.80,140.18,68.39,544.00,596.00,east,7.97,96.44
101,20.00,145.21,74.04,560.00,600.00,east,7.57,98.76
102,20.20,149.64,78.37,520.00,528.00,east,6.19,101.44
103,20.40,151.94,81.45,472.00,536.00,east,3.85,102.71
104,20.60,154.94,82.82,460.00,516.00,east,3.29,105.22
105,20.80,156.45,83.52,412.00,392.00,east,1.67,106.50
