Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00053.trk
Object,0
Samples,450
rat,113,
trial,1,
date,2007-12-15 13:46:41.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,81.58,159.11,416.00,452.00,north,-,50.46
2,0.20,77.27,151.76,464.00,488.00,north,8.52,42.00
3,0.40,74.50,145.28,432.00,528.00,north,7.04,35.24
4,0.60,74.72,137.96,408.00,520.00,north,7.32,30.23
5,0.80,77.09,130.67,504.00,520.00,west,7.67,28.00
6,1.00,79.42,123.57,504.00,528.00,west,7.48,27.19
7,1.20,79.57,115.93,520.00,560.00,west,7.64,25.90
8,1.40,77.59,106.95,524.00,628.00,west,9.20,24.42
9,1.60,75.55,97.84,520.00,644.00,west,9.33,25.49
10,1.80,71.99,89.14,456.00,576.00,west,9.40,27.69
11,2.00,67.55,80.71,436.00,524.00,west,9.53,31.46
12,2.20,63.75,74.95,384.00,452.00,west,6.90,34.56
13,2.40,60.65,71.38,420.00,348.00,west,4.73,36.76
14,2.60,56.79,69.94,412.00,456.00,west,4.12,37.17
15,2.80,52.93,70.06,400.00,412.00,west,3.86,36.34
16,3.00,49.12,72.67,432.00,368.00,west,4.62,33.36
17,3.20,44.52,76.07,428.00,388.00,west,5.72,29.96
18,3.40,40.70,80.59,452.00,392.00,west,5.91,25.87
19,3.60,36.88,86.13,456.00,404.00,west,6.73,21.38
20,3.80,32.99,91.01,416.00,336.00,west,6.24,18.70
21,4.00,29.83,94.36,432.00,272.00,west,4.61,17.88
22,4.20,26.64,97.84,396.00,316.00,west,4.72,17.78
23,4.40,23.40,100.54,380.00,240.00,west,4.22,19.07
24,4.60,21.78,102.40,408.00,180.00,west,2.46,19.53
25,4.80,19.34,105.26,328.00,376.00,west,3.76,20.76
26,5.00,19.45,110.00,344.00,328.00,west,4.74,19.68
27,5.20,19.55,115.65,412.00,284.00,west,5.66,19.33
28,5.40,21.26,122.93,404.00,336.00,west,7.47,18.96
29,5.60,23.66,132.62,396.00,400.00,west,9.98,21.72
30,5.80,25.88,142.02,412.00,448.00,west,9.66,27.13
31,6.00,27.94,151.22,392.00,452.00,west,9.42,33.98
32,6.20,29.14,159.66,320.00,408.00,w ext,8.53,41.24
33,6.40,27.95,168.16,308.00,372.00,w ext,8.58,49.66
34,6.60,25.90,177.23,248.00,340.00,w ext,9.30,58.92
35,6.80,25.68,181.02,192.00,184.00,w ext,3.79,62.61
36,7.00,26.34,182.53,160.00,224.00,w ext,1.65,63.88
37,7.20,29.97,185.29,128.00,248.00,w ext,4.56,65.71
38,7.40,33.75,185.26,228.00,292.00,w ext,3.78,65.01
39,7.60,38.89,187.37,264.00,388.00,w ext,5.55,66.51
40,7.80,44.80,189.29,212.00,348.00,n ext,6.21,68.11
41,8.00,47.56,193.54,172.00,248.00,n ext,5.07,72.40
42,8.20,51.97,196.39,108.00,240.00,n ext,5.25,75.51
43,8.40,56.53,197.59,132.00,168.00,n ext,4.72,77.18
44,8.60,60.38,198.30,188.00,200.00,n ext,3.92,78.43
45,8.80,65.06,198.98,160.00,236.00,n ext,4.73,80.01
46,9.00,73.00,199.42,100.00,260.00,n ext,7.95,82.54
47,9.20,-,-,-,-,-,-,-
48,9.40,-,-,-,-,-,-,-
49,9.60,-,-,-,-,-,-,-
50,9.80,-,-,-,-,-,-,-
51,10.00,-,-,-,-,-,-,-
52,10.20,-,-,-,-,-,-,-
53,10.40,-,-,-,-,-,-,-
54,10.60,-,-,-,-,-,-,-
55,10.80,-,-,-,-,-,-,-
56,11.00,145.20,212.63,76.00,-,n ext,-,132.76
57,11.20,153.16,212.67,68.00,144.00,n ext,7.96,138.52
58,11.40,157.47,211.95,96.00,148.00,n ext,4.37,141.24
59,11.60,165.33,211.26,80.00,176.00,n ext,7.89,146.76
60,11.80,172.23,210.11,64.00,144.00,n ext,7.00,151.47
61,12.00,176.17,207.25,60.00,116.00,n ext,4.87,152.93
62,12.20,181.86,204.33,72.00,132.00,n ext,6.40,155.97
63,12.40,184.98,201.93,72.00,136.00,e ext,3.93,157.29
64,12.60,187.42,195.93,112.00,176.00,e ext,6.48,156.18
65,12.80,187.64,187.63,200.00,304.00,e ext,8.30,152.28
66,13.00,190.04,181.46,188.00,300.00,e ext,6.63,151.63
67,13.20,194.51,181.49,104.00,220.00,e ext,4.47,155.69
68,13.40,197.79,179.80,76.00,140.00,e ext,3.69,157.98
69,13.60,198.62,174.68,112.00,164.00,e ext,5.19,156.74
70,13.80,199.23,168.30,140.00,220.00,e ext,6.41,155.04
71,14.00,199.86,161.86,180.00,248.00,e ext,6.47,153.57
72,14.20,201.24,154.48,216.00,268.00,e ext,7.51,152.86
73,14.40,201.46,145.45,232.00,344.00,e ext,9.03,151.04
74,14.60,201.54,135.13,220.00,372.00,e ext,10.32,149.30
75,14.80,200.75,124.57,200.00,348.00,e ext,10.59,147.39
76,15.00,199.17,113.93,228.00,364.00,e ext,10.76,145.41
77,15.20,198.03,105.73,216.00,332.00,e ext,8.28,144.41
78,15.40,196.24,98.76,196.00,332.00,e ext,7.19,143.12
79,15.60,191.15,92.13,248.00,380.00,e ext,8.35,138.86
