Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00021.trk
Object,0
Samples,450
rat,106,
trial,1,
date,2007-12-16 12:31:44.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,186.54,191.25,132.00,216.00,e ext,153.06,-
2,0.20,179.92,188.82,220.00,328.00,e ext,146.11,7.05
3,0.40,173.02,189.32,292.00,424.00,n ext,140.43,6.91
4,0.60,163.71,190.52,304.00,500.00,n ext,133.22,9.39
5,0.80,153.54,191.36,292.00,468.00,n ext,125.29,10.20
6,1.00,146.82,192.05,280.00,396.00,n ext,120.31,6.76
7,1.20,141.91,193.66,268.00,348.00,n ext,117.50,5.16
8,1.40,135.43,196.59,240.00,380.00,n ext,114.60,7.11
9,1.60,132.29,199.12,224.00,176.00,n ext,114.08,4.04
10,1.80,128.92,199.74,256.00,224.00,n ext,112.16,3.42
11,2.00,124.59,199.14,256.00,248.00,n ext,108.77,4.37
12,2.20,117.55,195.99,292.00,300.00,n ext,101.75,7.71
13,2.40,111.45,192.57,276.00,288.00,n ext,95.22,6.99
14,2.60,103.84,189.25,312.00,332.00,n ext,87.92,8.31
15,2.80,96.43,187.38,360.00,384.00,n ext,82.00,7.64
16,3.00,87.55,185.14,336.00,440.00,north,75.28,9.16
17,3.20,78.86,183.68,412.00,484.00,north,69.91,8.82
18,3.40,71.08,182.83,316.00,416.00,n ext,66.17,7.82
19,3.60,61.85,182.91,308.00,424.00,n ext,63.63,9.23
20,3.80,53.46,183.53,296.00,404.00,n ext,62.86,8.42
21,4.00,46.62,184.17,312.00,352.00,n ext,63.01,6.86
22,4.20,40.61,183.96,300.00,356.00,w ext,62.96,6.01
23,4.40,36.20,182.34,264.00,252.00,w ext,61.79,4.70
24,4.60,32.55,180.44,260.00,276.00,w ext,60.45,4.12
25,4.80,29.77,176.34,296.00,260.00,w ext,57.02,4.96
26,5.00,26.32,169.75,300.00,348.00,w ext,51.69,7.43
27,5.20,24.37,162.39,332.00,320.00,w ext,45.59,7.62
28,5.40,21.59,153.35,352.00,412.00,w ext,39.01,9.46
29,5.60,19.43,144.75,404.00,396.00,w ext,33.24,8.86
30,5.80,17.13,134.98,360.00,420.00,w ext,28.41,10.04
31,6.00,16.30,123.67,424.00,480.00,w ext,23.92,11.34
32,6.20,14.41,111.27,408.00,512.00,w ext,24.53,12.54
33,6.40,12.30,99.46,392.00,528.00,w ext,29.37,12.00
34,6.60,10.83,87.29,360.00,504.00,w ext,36.78,12.27
35,6.80,8.44,77.74,368.00,424.00,w ext,44.70,9.84
36,7.00,6.98,70.15,320.00,328.00,w ext,51.14,7.72
37,7.20,6.63,65.85,308.00,268.00,w ext,54.63,4.31
38,7.40,7.37,63.91,272.00,316.00,w ext,55.69,2.08
39,7.60,8.11,61.98,260.00,268.00,w ext,56.80,2.06
40,7.80,10.31,56.28,280.00,372.00,w ext,60.18,6.11
41,8.00,13.51,52.04,348.00,324.00,w ext,62.15,5.31
42,8.20,17.60,48.24,376.00,308.00,w ext,63.73,5.58
43,8.40,23.35,44.20,416.00,384.00,w ext,65.44,7.03
44,8.60,29.83,39.69,396.00,404.00,w ext,68.15,7.90
45,8.80,36.23,35.37,400.00,476.00,south,71.24,7.71
46,9.00,42.47,30.22,408.00,472.00,s ext,75.85,8.09
47,9.20,48.65,25.13,392.00,440.00,s ext,80.86,8.00
48,9.40,56.52,21.64,412.00,500.00,s ext,84.84,8.61
49,9.60,64.34,18.91,376.00,492.00,s ext,88.71,8.28
50,9.80,70.44,15.37,364.00,468.00,s ext,93.40,7.06
51,10.00,74.22,12.79,360.00,308.00,s ext,96.82,4.57
52,10.20,79.60,11.48,384.00,344.00,s ext,99.59,5.54
53,10.40,86.49,11.19,368.00,384.00,s ext,102.17,6.90
54,10.60,92.59,13.13,356.00,404.00,s ext,102.78,6.40
55,10.80,99.28,14.71,412.00,400.00,s ext,104.38,6.87
56,11.00,106.54,16.67,396.00,408.00,s ext,106.39,7.52
57,11.20,113.64,18.90,428.00,424.00,s ext,108.48,7.44
58,11.40,120.57,21.42,428.00,456.00,s ext,110.61,7.38
59,11.60,127.40,22.51,368.00,436.00,s ext,114.17,6.92
60,11.80,133.48,23.35,372.00,436.00,s ext,117.70,6.14
61,12.00,137.52,23.71,364.00,432.00,s ext,120.29,4.05
62,12.20,142.90,23.36,332.00,424.00,s ext,124.41,5.39
63,12.40,147.63,22.15,312.00,324.00,s ext,128.71,4.88
64,12.60,152.35,22.63,296.00,328.00,e ext,131.95,4.75
65,12.80,155.74,24.68,292.00,268.00,e ext,133.25,3.97
66,13.00,159.88,27.34,284.00,280.00,e ext,134.89,4.91
67,13.20,162.71,32.72,316.00,296.00,e ext,134.07,6.08
68,13.40,165.67,39.17,320.00,308.00,e ext,132.99,7.10
69,13.60,169.55,47.45,300.00,420.00,e ext,132.14,9.14
70,13.80,172.14,55.56,324.00,328.00,e ext,130.81,8.51
71,14.00,175.71,64.66,320.00,372.00,e ext,130.60,9.78
72,14.20,178.14,76.50,336.00,400.00,e ext,129.27,12.09
73,14.40,181.53,87.50,340.00,444.00,e ext,130.16,11.51
74,14.60,184.50,100.02,348.00,448.00,e ext,131.31,12.86
75,14.80,187.62,111.87,332.00,392.00,e ext,133.85,12.26
76,15.00,188.53,124.83,312.00,380.00,e ext,135.23,12.99
77,15.20,190.51,138.09,280.00,384.00,e ext,138.88,13.40
78,15.40,190.48,148.77,300.00,332.00,e ext,141.03,10.68
79,15.60,191.26,158.63,272.00,364.00,e ext,144.40,9.89
80,15.80,192.67,166.67,232.00,296.00,e ext,148.31,8.16
81,16.00,192.55,170.90,252.00,292.00,e ext,149.70,4.24
82,16.20,193.62,176.75,188.00,232.00,e ext,152.94,5.95
83,16.40,192.01,172.80,64.00,172.00,e ext,149.91,4.27
84,16.60,191.78,181.24,132.00,156.00,e ext,153.11,8.44
85,16.80,190.26,182.62,192.00,228.00,e ext,152.34,2.06
86,17.00,183.13,182.25,232.00,344.00,e ext,145.79,7.14
87,17.20,178.17,183.89,268.00,332.00,e ext,142.18,5.22
88,17.40,170.41,184.07,268.00,344.00,n ext,135.50,7.76
89,17.60,163.05,186.34,340.00,408.00,n ext,130.41,7.70
90,17.80,155.71,188.58,348.00,432.00,n ext,125.47,7.68
91,18.00,149.27,191.27,280.00,468.00,n ext,121.79,6.98
92,18.20,146.30,194.65,308.00,396.00,n ext,121.53,4.49
93,18.40,144.35,199.48,228.00,296.00,n ext,123.15,5.21
94,18.60,143.30,204.80,260.00,272.00,n ext,125.95,5.42
95,18.80,141.98,208.11,184.00,244.00,n ext,127.29,3.56
96,19.00,140.38,209.34,136.00,184.00,n ext,127.04,2.02
97,19.20,138.66,209.55,140.00,132.00,n ext,125.98,1.74
98,19.40,136.25,211.45,60.00,112.00,n ext,125.72,3.07
99,19.60,-,-,-,-,-,-,-
100,19.80,-,-,-,-,-,-,-
101,20.00,-,-,-,-,-,-,-
102,20.20,-,-,-,-,-,-,-
103,20.40,-,-,-,-,-,-,-
104,20.60,-,-,-,-,-,-,-
105,20.80,-,-,-,-,-,-,-
106,21.00,-,-,-,-,-,-,-
107,21.20,-,-,-,-,-,-,-
108,21.40,-,-,-,-,-,-,-
109,21.60,-,-,-,-,-,-,-
110,21.80,-,-,-,-,-,-,-
111,22.00,-,-,-,-,-,-,-
112,22.20,-,-,-,-,-,-,-
113,22.40,70.75,194.28,144.00,-,n ext,76.97,-
114,22.60,67.76,189.45,280.00,304.00,n ext,71.48,5.67
115,22.80,63.36,183.41,284.00,372.00,n ext,64.48,7.47
116,23.00,59.06,177.67,300.00,360.00,north,57.91,7.18
117,23.20,54.11,171.51,348.00,424.00,north,51.00,7.90
118,23.40,49.97,165.31,360.00,388.00,west,44.38,7.46
119,23.60,45.86,158.34,364.00,460.00,west,37.17,8.09
120,23.80,42.47,151.11,372.00,440.00,west,30.08,7.98
121,24.00,38.22,143.97,452.00,520.00,west,23.58,8.31
122,24.20,33.09,135.90,408.00,564.00,west,18.12,9.57
123,24.40,27.71,128.25,436.00,492.00,west,15.86,9.35
124,24.60,23.71,121.67,408.00,460.00,west,16.24,7.70
125,24.80,18.72,115.73,396.00,500.00,west,20.16,7.76
126,25.00,14.43,112.25,344.00,428.00,w ext,24.45,5.52
127,25.20,10.09,110.56,312.00,344.00,w ext,28.90,4.66
128,25.40,6.57,109.76,308.00,316.00,w ext,32.48,3.61
129,25.60,4.77,108.82,304.00,300.00,w ext,34.38,2.03
130,25.80,4.69,106.73,260.00,292.00,w ext,34.79,2.09
131,26.00,9.09,106.56,104.00,220.00,w ext,30.51,4.40
132,26.20,4.20,96.20,88.00,192.00,w ext,38.10,11.46
133,26.40,6.78,94.20,204.00,260.00,w ext,36.62,3.26
134,26.60,7.32,88.00,320.00,252.00,w ext,39.31,6.23
135,26.80,8.59,79.84,348.00,332.00,w ext,43.18,8.26
136,27.00,10.71,71.93,348.00,328.00,w ext,47.35,8.19
137,27.20,11.95,64.99,372.00,344.00,w ext,52.10,7.04
138,27.40,12.25,57.86,328.00,284.00,w ext,57.80,7.14
139,27.60,13.41,50.98,344.00,328.00,w ext,63.13,6.98
140,27.80,15.47,44.45,348.00,276.00,w ext,68.06,6.85
141,28.00,18.52,39.42,380.00,280.00,w ext,71.55,5.89
142,28.20,21.55,34.50,380.00,296.00,w ext,75.24,5.78
143,28.40,25.57,31.11,340.00,272.00,w ext,77.46,5.26
144,28.60,28.67,27.42,328.00,332.00,s ext,80.37,4.81
145,28.80,34.62,27.01,320.00,304.00,s ext,79.75,5.97
146,29.00,39.71,27.20,344.00,288.00,s ext,79.02,5.09
147,29.20,47.19,27.37,348.00,380.00,s ext,78.61,7.49
148,29.40,54.45,26.43,420.00,408.00,south,79.87,7.32
149,29.60,61.52,24.38,444.00,480.00,south,82.82,7.36
150,29.80,66.88,21.61,472.00,492.00,s ext,86.55,6.04
151,30.00,71.46,19.38,452.00,452.00,s ext,89.74,5.09
152,30.20,75.21,16.80,432.00,348.00,s ext,93.22,4.56
153,30.40,78.17,13.91,424.00,360.00,s ext,96.84,4.14
154,30.60,81.08,9.97,324.00,380.00,s ext,101.48,4.89
155,30.80,84.80,7.05,340.00,368.00,s ext,105.45,4.73
156,31.00,87.82,5.77,300.00,408.00,s ext,107.70,3.28
157,31.20,92.34,4.62,256.00,364.00,s ext,110.46,4.67
158,31.40,96.87,5.18,272.00,368.00,s ext,111.79,4.56
159,31.60,102.80,5.55,268.00,444.00,s ext,114.11,5.94
160,31.80,108.63,5.50,272.00,468.00,s ext,117.00,5.83
161,32.00,113.65,7.00,264.00,456.00,s ext,118.37,5.24
162,32.20,119.99,6.97,312.00,480.00,s ext,121.91,6.34
163,32.40,125.54,7.56,296.00,472.00,s ext,124.63,5.58
164,32.60,131.68,8.47,236.00,452.00,s ext,127.66,6.21
