Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00071.trk
Object,0
Samples,241
rat,122,
trial,3,
date,2007-12-14 13:45:13.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,149.58,33.19,208.00,236.00,e ext,123.15
2,0.20,144.80,38.65,264.00,328.00,east,116.04
3,0.40,140.03,43.71,404.00,396.00,east,109.20
4,0.60,133.91,49.53,480.00,532.00,south,100.83
5,0.80,127.11,54.91,464.00,568.00,south,92.16
6,1.00,120.98,57.36,468.00,508.00,south,85.76
7,1.20,116.89,58.56,472.00,380.00,south,81.77
8,1.40,112.10,58.91,444.00,436.00,south,77.80
9,1.60,107.98,59.09,444.00,376.00,south,74.54
10,1.80,105.22,57.65,460.00,360.00,south,73.48
11,2.00,103.84,56.15,456.00,244.00,south,73.53
12,2.20,101.75,55.38,416.00,440.00,south,72.61
13,2.40,100.36,55.36,444.00,484.00,south,71.68
14,2.60,98.96,56.08,532.00,384.00,south,70.20
15,2.80,98.97,59.09,660.00,408.00,south,68.01
16,3.00,100.36,64.30,688.00,548.00,south,65.39
17,3.20,102.43,70.13,648.00,544.00,south,63.26
18,3.40,105.17,76.54,600.00,568.00,south,61.89
19,3.60,109.28,82.14,616.00,664.00,south,62.65
20,3.80,113.42,85.60,592.00,536.00,east,64.96
21,4.00,117.57,87.64,544.00,424.00,east,68.10
22,4.20,121.05,89.71,512.00,320.00,east,70.75
23,4.40,123.16,91.11,428.00,308.00,east,72.38
24,4.60,125.99,93.23,448.00,276.00,east,74.60
25,4.80,128.15,95.40,492.00,284.00,east,76.24
26,5.00,130.31,96.87,492.00,312.00,east,78.09
27,5.20,133.18,97.62,488.00,396.00,east,80.77
28,5.40,135.32,97.62,460.00,356.00,east,82.88
29,5.60,137.44,96.85,420.00,352.00,east,85.10
30,5.80,137.32,93.77,444.00,416.00,east,85.55
31,6.00,135.80,90.75,532.00,288.00,east,84.71
32,6.20,131.47,87.16,528.00,444.00,east,81.46
33,6.40,125.14,83.06,544.00,568.00,east,76.79
34,6.60,117.54,80.53,604.00,652.00,east,70.77
35,6.80,109.29,79.33,612.00,712.00,south,63.97
36,7.00,100.33,77.91,616.00,772.00,south,57.09
37,7.20,90.56,76.14,548.00,756.00,south,50.22
38,7.40,82.76,74.15,500.00,640.00,south,45.93
39,7.60,76.25,72.03,480.00,572.00,south,43.51
40,7.80,70.32,68.24,416.00,504.00,south,43.53
41,8.00,65.77,65.18,380.00,364.00,south,44.34
42,8.20,61.94,63.69,404.00,304.00,south,44.49
43,8.40,58.86,63.08,372.00,336.00,south,44.31
44,8.60,55.84,64.91,392.00,340.00,west,41.93
45,8.80,53.68,69.39,432.00,392.00,west,37.14
46,9.00,51.53,74.71,444.00,380.00,west,31.54
47,9.20,50.94,81.10,416.00,396.00,west,25.14
48,9.40,51.86,88.37,396.00,428.00,west,18.16
49,9.60,52.71,96.26,424.00,468.00,west,10.65
50,9.80,53.47,103.99,468.00,484.00,west,4.31
51,10.00,54.91,110.82,448.00,468.00,west,1.50
52,10.20,54.82,116.88,384.00,520.00,west,1.81
53,10.40,54.01,119.97,412.00,388.00,west,2.80
54,10.60,53.90,124.54,364.00,400.00,west,6.19
55,10.80,54.54,128.26,372.00,384.00,west,9.54
56,11.00,56.67,131.02,392.00,324.00,west,13.02
57,11.20,59.47,135.16,468.00,340.00,west,18.02
58,11.40,62.32,137.76,448.00,340.00,west,21.80
59,11.60,66.57,141.68,444.00,412.00,west,27.50
60,11.80,71.56,145.56,472.00,404.00,north,33.60
61,12.00,75.89,148.13,432.00,392.00,north,38.31
62,12.20,80.30,148.58,364.00,340.00,north,41.59
63,12.40,85.48,148.41,360.00,332.00,north,45.22
64,12.60,90.69,146.20,384.00,368.00,north,47.90
65,12.80,94.40,144.84,380.00,300.00,north,50.22
66,13.00,97.35,142.79,304.00,316.00,north,51.61
67,13.20,99.55,140.02,336.00,264.00,north,52.15
68,13.40,104.68,137.52,280.00,368.00,north,55.73
69,13.60,106.14,136.93,336.00,248.00,north,56.86
70,13.80,109.07,135.77,300.00,332.00,north,59.18
71,14.00,111.93,132.46,352.00,340.00,north,60.89
72,14.20,113.32,129.72,412.00,364.00,north,61.56
73,14.40,113.17,123.99,512.00,524.00,north,60.27
74,14.60,111.60,117.53,548.00,556.00,north,57.96
75,14.80,109.37,110.46,572.00,624.00,east,55.63
76,15.00,104.42,103.43,592.00,748.00,east,51.43
77,15.20,96.75,97.11,568.00,784.00,south,45.35
78,15.40,89.08,92.79,588.00,748.00,south,39.81
79,15.60,79.90,90.32,548.00,760.00,west,33.21
80,15.80,69.80,88.27,512.00,740.00,west,26.76
81,16.00,60.17,86.00,500.00,684.00,west,23.07
82,16.20,51.77,83.60,428.00,584.00,west,22.81
83,16.40,45.46,80.39,352.00,492.00,west,25.63
84,16.60,42.11,75.69,320.00,376.00,west,30.51
85,16.80,40.35,71.94,296.00,264.00,west,34.46
86,17.00,40.08,66.66,356.00,284.00,west,39.72
87,17.20,40.66,62.40,380.00,240.00,west,43.88
88,17.40,41.23,58.12,336.00,204.00,west,48.08
89,17.60,41.83,54.73,288.00,240.00,west,51.41
90,17.80,43.37,53.39,332.00,156.00,west,52.67
91,18.00,44.79,50.25,272.00,196.00,west,55.77
92,18.20,45.50,48.68,344.00,160.00,south,57.33
93,18.40,47.79,46.72,344.00,232.00,south,59.27
94,18.60,50.14,45.67,372.00,204.00,south,60.38
95,18.80,51.60,43.47,368.00,276.00,south,62.65
96,19.00,52.24,41.03,356.00,252.00,south,65.14
97,19.20,52.94,39.48,372.00,216.00,south,66.74
98,19.40,52.76,36.74,360.00,252.00,south,69.45
99,19.60,54.15,33.62,256.00,288.00,south,72.68
100,19.80,56.55,33.53,260.00,236.00,south,73.03
101,20.00,57.36,33.80,288.00,156.00,south,72.86
102,20.20,59.84,35.49,344.00,176.00,south,71.58
103,20.40,61.54,37.77,356.00,188.00,south,69.66
104,20.60,63.32,41.73,428.00,288.00,south,66.12
105,20.80,65.90,47.46,404.00,368.00,south,61.18
106,21.00,66.87,52.62,356.00,288.00,south,56.53
107,21.20,66.99,55.89,360.00,332.00,south,53.47
108,21.40,65.65,61.21,412.00,364.00,south,48.01
109,21.60,63.58,67.94,484.00,488.00,south,40.98
110,21.80,62.26,75.52,528.00,524.00,west,33.44
111,22.00,60.90,84.55,492.00,588.00,west,24.69
112,22.20,59.48,94.28,476.00,640.00,west,15.70
113,22.40,57.97,102.50,484.00,584.00,west,8.33
114,22.60,55.65,111.55,452.00,616.00,west,2.06
115,22.80,54.03,119.21,428.00,512.00,west,2.43
116,23.00,51.68,124.01,340.00,464.00,west,4.42
117,23.20,49.37,126.60,352.00,396.00,west,6.01
118,23.40,45.54,128.70,364.00,324.00,west,7.53
119,23.60,40.92,131.04,352.00,332.00,west,10.37
120,23.80,37.82,132.42,340.00,260.00,west,12.74
121,24.00,33.95,132.31,312.00,340.00,west,14.61
122,24.20,32.42,130.89,296.00,248.00,west,14.27
123,24.40,31.69,127.57,300.00,196.00,west,12.33
124,24.60,31.73,124.11,364.00,232.00,west,10.24
125,24.80,33.35,117.03,420.00,344.00,west,5.89
126,25.00,35.72,110.03,484.00,448.00,west,3.70
127,25.20,38.81,100.70,460.00,568.00,west,7.45
128,25.40,41.83,92.47,448.00,540.00,west,14.02
129,25.60,44.81,85.27,388.00,452.00,west,20.75
130,25.80,48.56,79.16,356.00,408.00,west,26.85
131,26.00,52.36,76.46,308.00,352.00,west,29.94
132,26.20,54.66,76.00,328.00,260.00,west,30.82
133,26.40,57.74,76.44,324.00,212.00,west,31.07
134,26.60,59.28,77.44,304.00,164.00,west,30.58
135,26.80,60.82,79.18,328.00,152.00,west,29.51
136,27.00,62.34,80.13,336.00,144.00,west,29.28
137,27.20,63.10,80.98,336.00,112.00,west,28.88
138,27.40,63.86,81.82,308.00,164.00,west,28.52
139,27.60,63.87,82.58,296.00,100.00,west,27.88
140,27.80,64.62,83.40,300.00,156.00,west,27.59
141,28.00,65.38,85.72,280.00,220.00,west,26.10
142,28.20,64.65,86.40,328.00,176.00,west,25.12
143,28.40,65.39,87.95,368.00,96.00,west,24.25
144,28.60,64.66,89.37,364.00,172.00,west,22.66
145,28.80,63.93,90.06,440.00,156.00,west,21.67
146,29.00,63.19,92.98,440.00,304.00,west,18.88
147,29.20,62.45,95.91,424.00,336.00,west,16.17
148,29.40,63.16,101.82,480.00,416.00,west,12.92
149,29.60,64.58,106.93,496.00,384.00,west,11.71
150,29.80,66.67,112.67,432.00,512.00,west,12.90
151,30.00,70.95,116.11,432.00,416.00,west,17.34
152,30.20,75.92,119.47,468.00,476.00,west,22.85
153,30.40,80.18,121.46,440.00,412.00,west,27.42
154,30.60,85.15,123.48,440.00,360.00,north,32.72
155,30.80,90.86,125.58,444.00,492.00,north,38.76
156,31.00,97.32,126.45,500.00,472.00,north,45.24
157,31.20,104.55,128.24,456.00,564.00,north,52.69
158,31.40,113.36,131.17,492.00,620.00,north,61.94
159,31.60,121.62,134.43,520.00,636.00,north,70.77
160,31.80,131.71,139.24,448.00,624.00,north,81.79
161,32.00,141.42,144.63,452.00,628.00,east,92.66
162,32.20,151.57,150.81,404.00,608.00,east,104.26
163,32.40,161.23,156.61,352.00,508.00,east,115.34
164,32.60,171.34,163.14,376.00,488.00,east,127.13
165,32.80,181.57,168.28,336.00,504.00,e ext,138.54
166,33.00,191.25,173.53,292.00,428.00,e ext,149.49
167,33.20,195.90,174.55,168.00,284.00,e ext,154.17
168,33.40,198.62,174.68,112.00,144.00,e ext,156.74
169,33.60,198.93,171.49,80.00,136.00,e ext,155.86
170,33.80,197.82,165.50,96.00,152.00,e ext,152.77
171,34.00,195.80,159.22,140.00,204.00,e ext,148.91
172,34.20,193.65,151.93,240.00,308.00,e ext,144.87
173,34.40,192.32,143.95,292.00,332.00,e ext,141.79
174,34.60,193.44,134.44,300.00,384.00,e ext,141.19
175,34.80,196.56,126.17,232.00,356.00,e ext,143.34
176,35.00,198.57,121.94,248.00,296.00,e ext,145.05
177,35.20,199.68,117.46,168.00,264.00,e ext,145.98
178,35.40,197.06,111.45,152.00,264.00,e ext,143.29
179,35.60,194.67,106.76,216.00,224.00,e ext,141.01
180,35.80,191.37,101.08,300.00,276.00,e ext,138.06
181,36.00,187.10,93.49,320.00,332.00,e ext,134.66
182,36.20,181.23,84.38,280.00,392.00,e ext,130.45
183,36.40,175.88,77.93,320.00,392.00,e ext,126.72
184,36.60,169.28,72.23,284.00,452.00,east,122.02
185,36.80,163.73,66.81,296.00,428.00,east,118.64
186,37.00,158.33,59.93,340.00,452.00,east,116.47
187,37.20,153.91,54.05,288.00,436.00,east,115.25
188,37.40,151.03,49.65,312.00,312.00,east,115.02
189,37.60,148.22,43.56,252.00,316.00,east,115.99
190,37.80,144.80,40.40,260.00,304.00,east,115.00
191,38.00,140.05,39.44,320.00,348.00,east,111.79
192,38.20,133.98,38.75,376.00,424.00,south,107.51
193,38.40,125.86,39.08,476.00,596.00,south,101.23
194,38.60,117.68,40.47,532.00,608.00,south,94.41
195,38.80,108.72,40.44,592.00,700.00,south,88.38
196,39.00,98.87,39.63,608.00,776.00,south,83.03
197,39.20,88.78,38.74,644.00,796.00,south,78.29
198,39.40,79.07,35.42,732.00,808.00,south,76.92
199,39.60,70.54,31.64,684.00,784.00,south,77.67
200,39.80,63.31,27.70,520.00,628.00,south,79.89
201,40.00,57.48,23.86,408.00,392.00,south,82.74
202,40.20,51.40,18.68,276.00,396.00,s ext,87.40
203,40.40,45.89,12.42,252.00,264.00,s ext,93.58
204,40.60,43.05,9.12,136.00,172.00,s ext,96.92
205,40.80,43.94,9.54,164.00,100.00,s ext,96.49
