Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00055.trk
Object,0
Samples,30
rat,113,
trial,3,
date,2007-12-16 13:42:05.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,103.57,182.16,244.00,300.00,north,82.17,-
2,0.20,101.92,181.06,292.00,240.00,north,80.28,1.99
3,0.40,99.43,178.19,272.00,356.00,north,76.48,3.80
4,0.60,98.50,172.24,276.00,396.00,north,71.33,6.02
5,0.80,97.61,166.46,344.00,300.00,north,66.48,5.84
6,1.00,96.00,161.58,408.00,376.00,north,61.89,5.14
7,1.20,92.16,156.74,412.00,460.00,north,55.77,6.18
8,1.40,87.66,153.63,404.00,432.00,north,50.36,5.48
9,1.60,82.47,151.47,416.00,420.00,north,45.17,5.62
10,1.80,78.81,149.41,436.00,340.00,north,41.18,4.20
11,2.00,75.93,146.64,416.00,324.00,north,37.20,3.99
12,2.20,72.39,142.52,460.00,372.00,north,31.77,5.43
13,2.40,68.87,138.47,452.00,424.00,west,26.40,5.37
14,2.60,64.55,136.74,424.00,412.00,west,22.35,4.65
15,2.80,60.92,135.71,412.00,348.00,west,19.32,3.77
16,3.00,58.00,135.36,388.00,328.00,west,17.39,2.95
17,3.20,55.14,132.74,328.00,428.00,west,13.72,3.88
18,3.40,53.03,129.22,372.00,284.00,west,9.63,4.11
19,3.60,51.68,124.01,408.00,308.00,west,4.42,5.38
20,3.80,50.26,120.30,468.00,332.00,west,0.78,3.97
21,4.00,48.82,116.53,476.00,312.00,platform,0.00,4.03
22,4.20,47.33,115.07,496.00,244.00,platform,0.00,2.09
23,4.40,47.34,113.49,532.00,116.00,platform,0.00,1.58
24,4.60,48.10,114.23,476.00,160.00,platform,0.00,1.06
25,4.80,48.09,115.02,440.00,164.00,platform,0.00,0.79
26,5.00,47.33,115.07,452.00,204.00,platform,0.00,0.76
27,5.20,47.33,114.28,476.00,152.00,platform,0.00,0.79
28,5.40,46.57,114.33,468.00,96.00,platform,0.00,0.76
29,5.60,46.57,114.33,472.00,84.00,platform,0.00,0.00
30,5.80,46.57,114.33,448.00,80.00,platform,0.00,0.00
