Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00066.trk
Object,0
Samples,41
rat,100,
trial,2,
date,2007-12-16 14:04:29.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,75.73,-2.23,176.00,436.00,s ext,111.75,-
2,0.20,87.32,13.21,88.00,264.00,s ext,100.60,19.31
3,0.40,86.49,11.19,108.00,148.00,s ext,102.17,2.19
4,0.60,91.03,11.05,156.00,200.00,s ext,104.03,4.54
5,0.80,92.56,12.20,252.00,160.00,s ext,103.61,1.92
6,1.00,93.36,14.15,308.00,336.00,s ext,102.18,2.11
7,1.20,94.95,18.87,404.00,296.00,s ext,98.67,4.98
8,1.40,96.51,23.45,384.00,284.00,south,95.39,4.84
9,1.60,98.00,26.18,496.00,248.00,south,93.81,3.11
10,1.80,98.79,31.35,468.00,380.00,south,89.86,5.23
11,2.00,98.84,35.53,512.00,316.00,south,86.41,4.18
12,2.20,98.87,39.63,520.00,360.00,south,83.03,4.10
13,2.40,98.20,44.42,532.00,468.00,south,78.74,4.84
14,2.60,96.10,48.25,528.00,356.00,south,74.41,4.37
15,2.80,94.01,52.78,520.00,360.00,south,69.54,4.98
16,3.00,91.91,57.20,556.00,388.00,south,64.76,4.90
17,3.20,89.81,61.55,548.00,352.00,south,60.07,4.82
18,3.40,87.71,66.56,544.00,404.00,south,54.89,5.43
19,3.60,86.31,70.83,572.00,348.00,south,50.78,4.49
20,3.80,84.90,74.33,592.00,332.00,south,47.28,3.78
21,4.00,82.77,78.47,584.00,408.00,south,42.86,4.66
22,4.20,81.35,81.94,560.00,384.00,south,39.46,3.74
23,4.40,79.20,85.34,576.00,336.00,south,35.60,4.02
24,4.60,76.32,89.41,596.00,436.00,west,30.80,4.99
25,4.80,72.70,94.20,572.00,448.00,west,25.06,6.00
26,5.00,69.04,98.34,508.00,424.00,west,19.73,5.53
27,5.20,66.83,101.88,532.00,352.00,west,15.93,4.18
28,5.40,63.86,105.48,532.00,344.00,west,11.58,4.66
29,5.60,60.13,109.18,560.00,364.00,west,6.84,5.25
30,5.80,57.87,112.22,520.00,360.00,west,4.10,3.79
31,6.00,54.85,115.37,464.00,320.00,west,1.50,4.37
32,6.20,50.34,115.65,448.00,432.00,platform,0.00,4.51
33,6.40,48.83,115.75,472.00,216.00,platform,0.00,1.52
34,6.60,49.59,115.70,436.00,132.00,platform,0.00,0.76
35,6.80,48.83,115.75,464.00,180.00,platform,0.00,0.76
36,7.00,48.82,116.53,484.00,156.00,platform,0.00,0.78
37,7.20,48.81,117.31,416.00,164.00,platform,0.00,0.78
38,7.40,48.82,116.53,444.00,284.00,platform,0.00,0.78
39,7.60,48.09,115.02,468.00,288.00,platform,0.00,1.68
40,7.80,46.58,113.54,464.00,220.00,platform,0.00,2.11
41,8.00,46.58,113.54,452.00,132.00,platform,0.00,0.00
