Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00076.trk
Object,0
Samples,108
rat,101,
trial,4,
date,2007-12-15 14:41:03.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,85.06,13.69,116.00,436.00,s ext,-,99.32
2,0.20,84.96,10.87,156.00,120.00,s ext,2.82,101.92
3,0.40,86.27,5.46,80.00,236.00,s ext,5.57,107.45
4,0.60,87.89,7.69,212.00,212.00,s ext,2.75,105.94
5,0.80,87.92,8.64,252.00,248.00,s ext,0.95,105.06
6,1.00,90.24,9.99,380.00,248.00,s ext,2.68,104.69
7,1.20,92.54,11.27,372.00,160.00,s ext,2.63,104.45
8,1.40,94.08,13.32,384.00,228.00,s ext,2.57,103.24
9,1.60,94.85,14.33,384.00,176.00,s ext,1.27,102.68
10,1.80,97.12,17.28,392.00,264.00,s ext,3.72,101.10
11,2.00,99.35,19.23,376.00,328.00,s ext,2.96,100.47
12,2.20,100.82,20.19,384.00,288.00,s ext,1.75,100.39
13,2.40,102.26,20.24,392.00,136.00,s ext,1.45,101.09
14,2.60,103.72,22.03,420.00,260.00,s ext,2.31,100.36
15,2.80,104.43,22.03,440.00,172.00,s ext,0.72,100.74
16,3.00,105.16,22.91,440.00,208.00,south,1.13,100.41
17,3.20,106.60,26.36,416.00,264.00,south,3.74,98.34
18,3.40,106.61,28.92,444.00,276.00,south,2.57,96.23
19,3.60,106.61,31.46,460.00,272.00,south,2.54,94.17
20,3.80,105.92,33.98,496.00,300.00,south,2.62,91.72
21,4.00,105.22,35.65,464.00,328.00,south,1.81,89.96
22,4.20,105.22,38.11,464.00,504.00,south,2.46,88.00
23,4.40,105.93,40.53,520.00,376.00,south,2.52,86.54
24,4.60,107.32,42.90,552.00,264.00,south,2.75,85.61
25,4.80,108.71,46.03,540.00,260.00,south,3.41,84.20
26,5.00,110.77,49.05,572.00,312.00,south,3.66,83.45
27,5.20,112.13,52.07,568.00,308.00,south,3.31,82.33
28,5.40,112.81,55.09,564.00,316.00,south,3.09,80.81
29,5.60,114.84,58.73,552.00,388.00,south,4.17,80.05
30,5.80,116.19,61.63,560.00,360.00,south,3.20,79.38
31,6.00,118.91,63.64,584.00,376.00,south,3.38,80.47
32,6.20,120.27,65.00,524.00,324.00,south,1.93,80.85
33,6.40,123.68,66.15,484.00,392.00,south,3.59,83.08
34,6.60,125.05,68.25,460.00,392.00,east,2.51,83.16
35,6.80,126.42,70.35,508.00,304.00,east,2.51,83.31
36,7.00,127.14,75.52,516.00,408.00,east,5.22,81.59
37,7.20,127.18,79.98,524.00,368.00,east,4.46,79.82
38,7.40,127.24,85.15,548.00,416.00,east,5.17,78.05
39,7.60,127.33,90.29,560.00,420.00,east,5.14,76.63
40,7.80,128.82,93.93,492.00,348.00,east,3.93,77.20
41,8.00,129.64,98.35,536.00,340.00,east,4.50,77.16
42,8.20,130.48,102.06,508.00,372.00,east,3.80,77.40
43,8.40,130.56,104.29,528.00,564.00,east,2.23,77.21
44,8.60,127.05,106.35,568.00,464.00,east,4.07,73.52
45,8.80,123.49,106.92,560.00,384.00,east,3.60,69.94
46,9.00,119.22,106.72,536.00,384.00,east,4.27,65.70
47,9.20,114.97,105.85,572.00,492.00,east,4.35,61.54
48,9.40,111.42,103.64,592.00,420.00,east,4.17,58.31
49,9.60,108.60,100.12,576.00,408.00,east,4.51,56.15
50,9.80,105.81,96.64,616.00,472.00,east,4.47,54.19
51,10.00,103.73,93.18,596.00,396.00,south,4.03,53.21
52,10.20,101.66,89.72,584.00,340.00,south,4.03,52.52
53,10.40,100.28,87.64,508.00,244.00,south,2.50,52.14
54,10.60,99.60,85.55,476.00,304.00,south,2.19,52.48
55,10.80,97.53,83.43,464.00,260.00,south,2.97,51.75
56,11.00,96.15,81.31,540.00,332.00,south,2.54,51.74
57,11.20,94.76,79.16,564.00,240.00,south,2.55,51.76
58,11.40,93.37,75.58,616.00,348.00,south,3.84,52.76
59,11.60,91.27,71.90,556.00,340.00,south,4.24,53.55
60,11.80,89.85,68.92,540.00,280.00,south,3.30,54.61
61,12.00,89.13,65.94,500.00,432.00,south,3.06,56.29
62,12.20,88.41,63.66,500.00,368.00,south,2.39,57.54
