Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00026.trk
Object,0
Samples,450
rat,91,
trial,2,
date,2007-12-14 11:36:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
237,47.20,99.26,13.80,396.00,400.00,s ext,105.18
238,47.40,94.08,13.32,404.00,376.00,s ext,103.24
239,47.60,87.19,9.45,316.00,416.00,s ext,104.05
240,47.80,82.42,5.54,272.00,268.00,s ext,106.11
241,48.00,79.27,4.72,236.00,276.00,s ext,105.96
242,48.20,76.08,3.79,156.00,200.00,s ext,105.99
243,48.40,76.13,4.78,220.00,200.00,s ext,105.05
244,48.60,74.58,5.28,164.00,160.00,s ext,104.19
245,48.80,70.53,3.94,116.00,152.00,s ext,104.59
246,49.00,69.71,3.65,108.00,80.00,s ext,104.71
247,49.20,68.89,3.36,160.00,124.00,s ext,104.84
248,49.40,69.78,4.65,192.00,112.00,s ext,103.74
249,49.60,68.21,5.07,156.00,140.00,s ext,103.03
250,49.80,-,-,-,-,-,-
251,50.00,64.70,12.46,104.00,-,s ext,95.11
252,50.20,64.08,15.08,268.00,276.00,s ext,92.43
253,50.40,62.83,20.24,360.00,412.00,s ext,87.13
254,50.60,59.88,23.80,412.00,356.00,south,83.12
255,50.80,56.23,28.91,464.00,476.00,south,77.58
256,51.00,50.29,35.89,352.00,544.00,south,70.15
257,51.20,44.99,41.33,400.00,464.00,south,64.69
258,51.40,38.87,47.52,392.00,504.00,west,58.86
259,51.60,32.62,52.98,404.00,468.00,west,54.57
260,51.80,27.08,57.99,436.00,472.00,west,51.18
261,52.00,19.70,62.84,356.00,488.00,west,49.70
262,52.20,14.58,64.59,340.00,392.00,w ext,50.90
263,52.40,8.38,65.20,288.00,300.00,w ext,54.05
264,52.60,5.70,65.64,244.00,180.00,w ext,55.38
265,52.80,5.70,65.64,184.00,140.00,w ext,55.38
266,53.00,3.10,67.21,84.00,108.00,w ext,55.93
267,53.20,2.25,68.11,104.00,60.00,w ext,55.86
268,53.40,2.53,71.42,132.00,148.00,w ext,53.34
269,53.60,6.63,77.46,196.00,320.00,w ext,46.23
270,53.80,7.96,83.91,276.00,312.00,w ext,41.09
271,54.00,9.28,91.25,372.00,384.00,w ext,35.94
272,54.20,11.47,100.46,388.00,416.00,w ext,29.76
273,54.40,12.65,109.41,376.00,412.00,w ext,26.49
274,54.60,13.69,117.22,384.00,368.00,w ext,25.28
275,54.80,15.48,127.65,396.00,484.00,w ext,26.07
276,55.00,17.92,137.64,332.00,432.00,w ext,29.34
277,55.20,20.24,144.52,300.00,368.00,w ext,32.53
278,55.40,23.33,148.19,332.00,296.00,w ext,33.68
279,55.60,27.87,153.02,280.00,356.00,west,35.61
280,55.80,32.30,157.65,352.00,328.00,west,38.33
281,56.00,36.64,162.16,360.00,440.00,west,41.74
282,56.20,40.10,167.73,316.00,428.00,west,46.85
283,56.40,42.71,174.44,208.00,332.00,w ext,53.33
284,56.60,43.21,178.54,244.00,244.00,w ext,57.41
285,56.80,44.48,182.39,188.00,232.00,n ext,61.22
286,57.00,47.12,188.37,64.00,220.00,n ext,67.22
287,57.20,-,-,-,-,-,-
288,57.40,50.89,188.74,108.00,-,n ext,67.80
289,57.60,53.26,187.06,160.00,124.00,n ext,66.35
290,57.80,58.72,184.56,228.00,260.00,n ext,64.62
291,58.00,63.36,183.41,264.00,236.00,n ext,64.48
292,58.20,69.59,181.35,256.00,344.00,north,64.29
293,58.40,76.57,180.45,280.00,328.00,north,66.03
294,58.60,82.04,180.08,324.00,348.00,north,68.15
295,58.80,88.34,181.70,280.00,364.00,north,72.77
296,59.00,93.14,183.62,244.00,308.00,north,77.03
297,59.20,98.04,186.67,240.00,228.00,north,82.36
298,59.40,100.54,188.75,236.00,180.00,n ext,85.52
299,59.60,103.15,192.74,180.00,208.00,n ext,90.28
300,59.80,105.83,196.89,172.00,136.00,n ext,95.21
301,60.00,106.82,199.88,120.00,116.00,n ext,98.21
302,60.20,106.82,199.88,108.00,60.00,n ext,98.21
303,60.40,-,-,-,-,-,-
304,60.60,-,-,-,-,-,-
305,60.80,-,-,-,-,-,-
306,61.00,-,-,-,-,-,-
307,61.20,-,-,-,-,-,-
308,61.40,112.09,202.99,64.00,-,n ext,103.84
309,61.60,110.30,201.60,96.00,80.00,n ext,101.66
310,61.80,110.24,200.64,120.00,88.00,n ext,100.86
311,62.00,109.23,197.59,196.00,156.00,n ext,97.82
312,62.20,109.92,194.97,200.00,180.00,n ext,96.15
313,62.40,111.35,190.73,240.00,224.00,n ext,93.73
314,62.60,113.60,186.77,288.00,264.00,north,92.22
315,62.80,116.54,181.33,344.00,352.00,north,90.38
316,63.00,120.26,176.24,360.00,400.00,north,89.72
317,63.20,123.05,170.20,388.00,412.00,north,88.18
318,63.40,127.35,163.85,400.00,476.00,north,88.22
319,63.60,132.40,157.82,424.00,552.00,north,89.51
320,63.80,137.54,153.47,424.00,528.00,north,92.22
321,64.00,143.62,151.03,448.00,472.00,north,96.89
322,64.20,149.71,148.54,424.00,456.00,east,101.76
323,64.40,157.37,145.51,436.00,524.00,east,108.17
324,64.60,165.18,143.21,404.00,464.00,east,115.14
325,64.80,171.35,140.21,360.00,404.00,east,120.49
326,65.00,175.09,137.31,364.00,292.00,east,123.58
327,65.20,180.58,134.66,324.00,328.00,e ext,128.52
328,65.40,184.50,132.48,292.00,296.00,e ext,132.07
329,65.60,188.28,129.05,276.00,280.00,e ext,135.38
330,65.80,191.02,124.15,192.00,252.00,e ext,137.65
331,66.00,191.59,122.06,184.00,136.00,e ext,138.08
332,66.20,193.85,113.47,120.00,224.00,e ext,140.08
333,66.40,193.23,108.95,156.00,164.00,e ext,139.50
334,66.60,191.64,103.31,260.00,240.00,e ext,138.17
335,66.80,189.27,97.78,332.00,200.00,e ext,136.28
336,67.00,187.69,91.27,332.00,256.00,e ext,135.57
337,67.20,185.37,84.95,304.00,260.00,e ext,134.40
338,67.40,183.15,78.79,256.00,264.00,e ext,133.54
339,67.60,180.32,73.99,292.00,228.00,e ext,132.05
340,67.80,178.36,69.17,296.00,220.00,e ext,131.60
341,68.00,174.95,64.87,344.00,296.00,e ext,129.81
342,68.20,171.60,59.77,336.00,304.00,e ext,128.61
343,68.40,167.68,56.07,332.00,300.00,e ext,126.56
344,68.60,163.85,51.60,332.00,336.00,e ext,125.15
345,68.80,159.41,46.63,328.00,388.00,e ext,123.75
346,69.00,154.42,41.20,304.00,408.00,e ext,122.46
347,69.20,149.58,35.91,340.00,396.00,e ext,121.51
348,69.40,144.85,30.66,356.00,400.00,e ext,121.04
349,69.60,140.17,26.27,396.00,416.00,s ext,120.43
350,69.80,134.88,20.19,300.00,464.00,s ext,120.95
351,70.00,130.87,17.03,220.00,312.00,s ext,120.58
352,70.20,126.82,14.60,180.00,256.00,s ext,119.84
353,70.40,123.39,14.56,212.00,184.00,s ext,117.75
354,70.60,117.15,14.85,272.00,300.00,s ext,113.81
355,70.80,112.23,16.35,360.00,312.00,s ext,109.79
356,71.00,105.12,17.59,412.00,444.00,s ext,104.85
357,71.20,97.14,18.18,524.00,552.00,s ext,100.31
358,71.40,90.44,16.49,552.00,524.00,s ext,98.83
359,71.60,82.79,14.12,476.00,548.00,s ext,98.12
360,71.80,74.86,10.15,312.00,484.00,s ext,99.53
361,72.00,70.03,8.61,276.00,292.00,s ext,99.91
362,72.20,64.43,8.53,176.00,316.00,s ext,98.94
363,72.40,60.57,10.89,212.00,228.00,s ext,96.00
364,72.60,56.76,14.18,284.00,232.00,s ext,92.28
365,72.80,52.01,16.06,324.00,304.00,s ext,90.04
366,73.00,46.53,19.51,336.00,396.00,s ext,86.48
367,73.20,40.12,22.55,320.00,432.00,s ext,83.63
368,73.40,35.32,25.35,348.00,324.00,s ext,81.30
369,73.60,30.57,29.22,368.00,364.00,s ext,78.23
370,73.80,27.78,35.97,328.00,392.00,w ext,72.22
371,74.00,26.74,43.43,368.00,360.00,w ext,65.22
372,74.20,26.62,52.11,400.00,368.00,west,56.91
373,74.40,25.62,61.42,488.00,512.00,west,48.47
374,74.60,25.52,72.77,468.00,532.00,west,38.20
375,74.80,24.39,82.91,428.00,504.00,west,30.30
376,75.00,25.66,93.23,444.00,464.00,west,21.55
377,75.20,27.59,103.28,436.00,496.00,west,14.05
378,75.40,30.96,112.90,420.00,496.00,west,7.92
379,75.60,32.55,120.55,476.00,496.00,west,7.62
380,75.80,34.00,129.75,424.00,516.00,west,12.41
381,76.00,35.36,137.95,428.00,476.00,west,18.79
382,76.20,37.36,146.71,368.00,492.00,west,26.44
383,76.40,40.10,153.44,384.00,424.00,west,32.64
384,76.60,42.90,157.58,344.00,344.00,west,36.48
385,76.80,44.16,162.15,312.00,360.00,west,40.99
386,77.00,44.69,166.14,216.00,256.00,west,44.97
387,77.20,43.83,168.10,224.00,184.00,west,46.95
388,77.40,42.92,170.96,276.00,204.00,west,49.84
389,77.60,40.51,173.56,300.00,208.00,w ext,52.61
390,77.80,37.26,177.47,244.00,240.00,w ext,56.83
391,78.00,32.49,181.36,148.00,232.00,w ext,61.37
392,78.20,30.09,183.41,120.00,100.00,w ext,63.84
393,78.40,30.87,183.03,120.00,48.00,w ext,63.31
394,78.60,30.03,184.35,92.00,52.00,w ext,64.78
395,78.80,29.31,183.80,80.00,60.00,w ext,64.39
396,79.00,29.31,183.80,92.00,52.00,w ext,64.39
397,79.20,29.31,183.80,76.00,40.00,w ext,64.39
398,79.40,32.37,183.22,76.00,152.00,w ext,63.21
399,79.60,37.04,181.09,128.00,196.00,w ext,60.45
400,79.80,40.90,179.46,180.00,260.00,w ext,58.45
401,80.00,45.41,179.43,292.00,288.00,n ext,58.26
402,80.20,52.98,178.55,308.00,384.00,n ext,57.86
403,80.40,60.51,178.99,264.00,404.00,north,59.51
404,80.60,68.87,179.78,344.00,440.00,north,62.57
405,80.80,76.54,182.16,284.00,428.00,north,67.56
406,81.00,82.78,186.06,268.00,360.00,n ext,73.78
407,81.20,87.57,189.54,216.00,308.00,n ext,79.10
408,81.40,91.66,193.27,192.00,224.00,n ext,84.37
409,81.60,96.68,197.35,188.00,228.00,n ext,90.46
410,81.80,100.89,198.83,200.00,220.00,n ext,93.97
411,82.00,106.82,199.88,224.00,264.00,n ext,98.21
412,82.20,113.63,200.53,192.00,240.00,n ext,102.83
413,82.40,122.21,201.18,192.00,256.00,n ext,108.72
414,82.60,128.23,201.38,236.00,268.00,n ext,112.88
415,82.80,136.10,202.58,248.00,284.00,n ext,119.23
416,83.00,144.23,205.23,176.00,280.00,n ext,126.92
417,83.20,150.78,208.44,152.00,232.00,n ext,133.91
418,83.40,156.51,211.43,96.00,176.00,n ext,140.17
419,83.60,160.82,210.76,92.00,148.00,n ext,142.98
420,83.80,-,-,-,-,-,-
421,84.00,-,-,-,-,-,-
422,84.20,164.83,202.92,180.00,-,n ext,141.23
423,84.40,167.41,197.33,224.00,284.00,n ext,140.07
424,84.60,169.00,191.23,272.00,280.00,n ext,138.06
425,84.80,170.24,183.01,284.00,348.00,n ext,134.82
426,85.00,171.65,175.85,320.00,340.00,e ext,132.66
427,85.20,174.38,166.29,324.00,484.00,e ext,131.13
428,85.40,176.51,158.30,352.00,428.00,e ext,130.28
429,85.60,178.81,151.18,356.00,388.00,e ext,130.34
430,85.80,180.36,144.67,312.00,324.00,e ext,130.25
431,86.00,181.19,138.85,280.00,296.00,e ext,129.86
432,86.20,180.58,134.66,292.00,260.00,e ext,128.52
433,86.40,178.28,130.16,284.00,280.00,east,125.58
434,86.60,174.48,126.48,344.00,284.00,east,121.38
435,86.80,170.18,124.78,392.00,312.00,east,116.94
436,87.00,163.73,124.62,428.00,404.00,east,110.51
437,87.20,157.49,125.35,428.00,424.00,east,104.37
438,87.40,150.46,125.04,480.00,476.00,east,97.35
439,87.60,142.01,124.54,520.00,552.00,east,88.90
440,87.80,133.77,124.90,480.00,560.00,east,80.77
441,88.00,126.38,125.42,516.00,548.00,east,73.54
442,88.20,117.59,125.85,468.00,576.00,north,64.95
443,88.40,108.86,125.75,520.00,588.00,north,56.37
444,88.60,100.20,124.50,512.00,664.00,north,47.64
445,88.80,92.33,122.16,524.00,580.00,north,39.45
446,89.00,83.79,119.35,524.00,656.00,west,30.53
447,89.20,77.40,117.35,560.00,548.00,west,23.90
448,89.40,69.55,114.02,504.00,592.00,west,15.80
449,89.60,61.58,111.36,500.00,588.00,west,7.87
450,89.80,54.95,107.79,456.00,460.00,west,2.76
