Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00064.trk
Object,0
Samples,95
rat,114,
trial,4,
date,2007-12-16 13:59:59.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,168.72,44.78,164.00,168.00,e ext,132.72,-
2,0.20,168.79,46.75,240.00,164.00,e ext,131.81,1.97
3,0.40,168.17,49.98,232.00,200.00,e ext,129.73,3.29
4,0.60,167.60,54.14,200.00,224.00,e ext,127.33,4.19
5,0.80,167.03,58.24,264.00,144.00,e ext,125.06,4.14
6,1.00,166.48,62.28,340.00,220.00,east,122.91,4.08
7,1.20,165.98,67.20,320.00,244.00,east,120.59,4.95
8,1.40,165.44,71.13,356.00,204.00,east,118.74,3.96
9,1.60,164.17,75.14,372.00,256.00,east,116.25,4.21
10,1.80,162.05,77.36,384.00,300.00,east,113.57,3.07
11,2.00,159.94,79.51,368.00,256.00,east,110.93,3.01
12,2.20,157.09,81.68,416.00,288.00,east,107.60,3.58
13,2.40,154.98,83.68,360.00,288.00,east,105.04,2.90
14,2.60,154.34,85.47,416.00,240.00,east,103.98,1.91
15,2.80,153.02,88.16,488.00,296.00,east,102.07,3.00
16,3.00,151.78,92.47,480.00,384.00,east,100.00,4.49
17,3.20,151.25,95.85,512.00,376.00,platform reversal,98.87,3.42
18,3.40,148.59,100.85,468.00,476.00,platform reversal,95.52,5.66
19,3.60,145.09,104.02,504.00,364.00,platform reversal,91.70,4.73
20,3.80,141.58,107.06,528.00,424.00,east,87.97,4.64
21,4.00,136.56,109.10,500.00,428.00,east,82.85,5.42
22,4.20,131.52,110.29,548.00,376.00,east,77.78,5.18
23,4.40,127.92,110.80,532.00,336.00,east,74.17,3.63
24,4.60,123.58,109.80,548.00,488.00,east,69.85,4.46
25,4.80,119.26,108.14,576.00,404.00,east,65.62,4.63
26,5.00,114.96,105.15,600.00,416.00,east,61.61,5.24
27,5.20,110.01,101.53,612.00,468.00,east,57.27,6.13
28,5.40,105.11,99.36,648.00,476.00,east,52.88,5.36
29,5.60,100.94,96.54,620.00,444.00,south,49.53,5.04
30,5.80,97.47,94.41,632.00,428.00,south,46.89,4.07
31,6.00,94.00,91.59,588.00,380.00,south,44.77,4.47
32,6.20,90.51,90.10,644.00,400.00,south,42.33,3.79
33,6.40,86.30,88.54,608.00,444.00,south,39.53,4.49
34,6.60,83.47,87.01,580.00,468.00,south,38.02,3.21
35,6.80,80.63,86.14,552.00,516.00,south,36.22,2.97
36,7.00,79.20,86.05,556.00,444.00,south,35.15,1.43
37,7.20,77.77,85.95,556.00,336.00,west,34.11,1.44
38,7.40,76.33,85.85,480.00,324.00,west,33.10,1.44
39,7.60,74.88,86.47,400.00,336.00,west,31.63,1.57
40,7.80,74.16,86.42,352.00,144.00,west,31.15,0.72
41,8.00,72.71,86.31,372.00,244.00,west,30.19,1.45
42,8.20,71.98,86.25,400.00,188.00,west,29.73,0.73
43,8.40,71.26,88.37,384.00,248.00,west,27.71,2.24
44,8.60,70.53,90.49,408.00,200.00,west,25.70,2.24
45,8.80,71.25,92.70,488.00,240.00,west,24.79,2.32
46,9.00,71.95,97.01,464.00,368.00,west,22.90,4.37
47,9.20,72.65,99.87,540.00,364.00,west,21.97,2.94
48,9.40,74.07,102.02,524.00,296.00,west,22.32,2.57
49,9.60,74.74,105.53,508.00,416.00,west,21.89,3.58
50,9.80,74.71,107.63,504.00,260.00,west,21.47,2.10
51,10.00,76.07,111.81,492.00,572.00,west,22.31,4.40
52,10.20,79.59,115.24,492.00,408.00,west,25.87,4.91
53,10.40,83.12,117.29,556.00,432.00,west,29.56,4.08
54,10.60,87.36,119.35,556.00,424.00,north,34.05,4.72
55,10.80,92.34,120.10,568.00,452.00,north,39.09,5.04
56,11.00,96.62,120.21,576.00,472.00,north,43.33,4.28
57,11.20,99.48,120.32,552.00,464.00,north,46.17,2.86
58,11.40,101.62,119.73,552.00,448.00,north,48.22,2.22
59,11.60,103.74,117.07,528.00,496.00,north,50.09,3.40
60,11.80,103.73,112.96,552.00,456.00,north,49.96,4.12
61,12.00,102.31,109.49,596.00,468.00,north,48.63,3.75
62,12.20,100.21,106.70,588.00,400.00,north,46.78,3.49
63,12.40,97.41,104.59,604.00,480.00,west,44.33,3.51
64,12.60,93.21,102.45,616.00,420.00,west,40.60,4.71
65,12.80,88.31,100.29,648.00,544.00,west,36.36,5.36
66,13.00,84.10,98.11,616.00,424.00,west,33.08,4.74
67,13.20,79.85,96.59,604.00,412.00,west,29.87,4.51
68,13.40,76.29,95.76,580.00,336.00,west,27.20,3.66
69,13.60,74.13,95.68,472.00,324.00,west,25.45,2.16
70,13.80,72.69,94.91,332.00,220.00,west,24.67,1.63
71,14.00,69.80,93.34,412.00,360.00,west,23.26,3.29
72,14.20,63.19,91.50,504.00,492.00,west,20.07,6.86
73,14.40,58.71,90.45,508.00,372.00,west,18.48,4.60
74,14.60,54.18,90.12,452.00,352.00,west,16.94,4.55
75,14.80,48.82,90.51,436.00,432.00,west,15.54,5.37
76,15.00,44.17,91.80,480.00,324.00,west,14.27,4.82
77,15.20,40.26,93.21,448.00,296.00,west,13.64,4.15
78,15.40,37.12,94.73,412.00,340.00,west,13.37,3.50
79,15.60,35.55,96.37,356.00,256.00,west,12.86,2.27
80,15.80,34.80,98.93,372.00,368.00,west,11.22,2.67
81,16.00,34.06,102.37,392.00,300.00,west,9.17,3.52
82,16.20,34.89,104.95,464.00,272.00,west,6.95,2.70
83,16.40,34.92,107.51,460.00,332.00,west,5.63,2.57
84,16.60,36.51,109.15,420.00,440.00,west,3.38,2.29
85,16.80,38.09,109.92,380.00,208.00,west,1.67,1.76
86,17.00,40.43,108.99,416.00,228.00,west,0.39,2.52
87,17.20,43.54,109.69,432.00,296.00,platform,0.00,3.18
88,17.40,45.08,109.63,488.00,232.00,platform,0.00,1.54
89,17.60,45.84,110.40,424.00,176.00,platform,0.00,1.08
90,17.80,45.08,109.63,440.00,104.00,platform,0.00,1.08
