Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00034.trk
Object,0
Samples,450
rat,108,
trial,2,
date,2007-12-15 12:45:06.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,168.30,26.76,88.00,280.00,e ext,-,142.05
2,0.20,170.48,28.64,124.00,196.00,e ext,2.88,142.79
3,0.40,172.78,33.66,108.00,216.00,e ext,5.52,141.95
4,0.60,175.09,36.70,108.00,200.00,e ext,3.82,142.30
5,0.80,174.47,40.16,276.00,312.00,e ext,3.52,140.00
6,1.00,177.63,44.02,328.00,356.00,e ext,4.99,140.88
7,1.20,180.90,48.04,284.00,364.00,e ext,5.18,141.96
8,1.40,183.66,54.68,304.00,412.00,e ext,7.19,141.69
9,1.60,185.76,61.77,356.00,404.00,e ext,7.39,141.03
10,1.80,187.27,70.30,360.00,372.00,e ext,8.67,139.76
11,2.00,187.38,80.29,348.00,364.00,e ext,9.99,137.32
12,2.20,187.45,89.09,360.00,300.00,e ext,8.80,135.70
13,2.40,187.72,98.91,416.00,392.00,e ext,9.82,134.62
14,2.60,188.06,108.67,376.00,400.00,e ext,9.77,134.34
15,2.80,188.49,118.40,380.00,364.00,e ext,9.74,134.82
16,3.00,189.90,128.29,380.00,400.00,e ext,9.99,136.90
17,3.20,191.60,139.43,388.00,408.00,e ext,11.28,140.19
18,3.40,193.26,149.64,368.00,380.00,e ext,10.34,143.94
19,3.60,195.80,159.22,296.00,328.00,e ext,9.91,148.91
20,3.80,196.53,168.27,304.00,328.00,e ext,9.08,152.48
21,4.00,196.66,173.80,228.00,284.00,e ext,5.53,154.59
22,4.20,194.83,178.40,292.00,296.00,e ext,4.95,154.70
23,4.40,192.99,182.90,340.00,296.00,e ext,4.86,154.91
24,4.60,189.61,188.65,356.00,384.00,e ext,6.67,154.50
25,4.80,183.81,190.85,308.00,360.00,e ext,6.21,150.49
26,5.00,176.47,194.13,296.00,380.00,n ext,8.03,145.91
27,5.20,170.69,196.08,340.00,340.00,n ext,6.11,142.10
28,5.40,163.95,197.49,356.00,384.00,n ext,6.88,137.32
29,5.60,156.92,196.83,328.00,364.00,n ext,7.06,131.25
30,5.80,150.59,194.73,288.00,304.00,n ext,6.67,124.94
31,6.00,142.45,191.08,312.00,320.00,n ext,8.93,116.28
32,6.20,135.26,187.27,408.00,344.00,north,8.13,108.31
33,6.40,126.47,182.41,424.00,440.00,north,10.05,98.45
34,6.60,117.08,177.14,480.00,488.00,north,10.77,87.92
35,6.80,108.04,173.55,468.00,540.00,north,9.72,78.86
36,7.00,97.68,170.52,476.00,584.00,north,10.80,69.50
37,7.20,88.33,170.05,460.00,568.00,north,9.36,63.25
38,7.40,79.11,169.51,460.00,576.00,north,9.24,57.53
39,7.60,70.72,170.40,448.00,556.00,north,8.44,54.46
40,7.80,60.83,172.25,432.00,592.00,north,10.06,53.05
41,8.00,52.45,174.50,428.00,508.00,north,8.67,53.78
42,8.20,44.03,177.37,360.00,492.00,w ext,8.89,56.21
43,8.40,36.26,181.43,296.00,392.00,w ext,8.77,60.88
44,8.60,30.87,183.03,264.00,288.00,w ext,5.62,63.31
45,8.80,28.70,181.36,196.00,324.00,w ext,2.74,62.15
46,9.00,22.74,178.78,100.00,256.00,w ext,6.50,61.39
47,9.20,19.83,175.53,152.00,188.00,w ext,4.36,59.44
48,9.40,19.98,172.63,232.00,264.00,w ext,2.90,56.73
49,9.60,16.24,168.67,228.00,364.00,w ext,5.45,54.90
50,9.80,14.07,162.87,280.00,404.00,w ext,6.19,51.04
51,10.00,11.80,157.93,236.00,340.00,w ext,5.44,48.27
52,10.20,9.48,151.84,296.00,364.00,w ext,6.51,45.20
53,10.40,7.06,144.56,276.00,380.00,w ext,7.68,42.16
54,10.60,5.36,136.81,300.00,432.00,w ext,7.93,39.29
55,10.80,4.44,129.75,348.00,424.00,w ext,7.12,37.10
56,11.00,3.40,121.55,304.00,404.00,w ext,8.27,36.08
57,11.20,3.16,113.14,304.00,480.00,w ext,8.42,35.71
58,11.40,2.87,105.74,296.00,408.00,w ext,7.41,36.77
59,11.60,2.57,99.35,300.00,428.00,w ext,6.39,38.54
60,11.80,2.27,93.99,280.00,412.00,w ext,5.36,40.76
61,12.00,1.59,83.17,112.00,368.00,w ext,10.85,46.74
62,12.20,4.81,90.95,132.00,236.00,w ext,8.42,39.92
63,12.40,6.01,81.58,228.00,256.00,w ext,9.45,44.05
64,12.60,9.35,77.88,248.00,324.00,w ext,4.98,43.95
65,12.80,12.79,76.38,320.00,272.00,w ext,3.76,42.62
66,13.00,17.97,75.25,392.00,256.00,west,5.29,40.28
67,13.20,22.20,74.06,416.00,296.00,west,4.40,38.79
