Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00050.trk
Object,0
Samples,40
rat,98,
trial,2,
date,2007-12-16 13:33:36.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,88.58,5.91,72.00,284.00,s ext,107.85,-
2,0.20,92.40,6.54,120.00,152.00,s ext,108.71,3.87
3,0.40,92.43,7.50,200.00,184.00,s ext,107.85,0.95
4,0.60,96.21,8.91,268.00,268.00,s ext,108.15,4.03
5,0.80,99.26,13.80,356.00,280.00,s ext,105.18,5.77
6,1.00,102.24,18.46,392.00,324.00,s ext,102.61,5.53
7,1.20,105.88,24.64,388.00,492.00,south,99.37,7.18
8,1.40,106.61,31.46,400.00,420.00,south,94.17,6.86
9,1.60,106.63,38.90,428.00,500.00,south,88.25,7.44
10,1.80,105.23,44.54,508.00,488.00,south,83.00,5.81
11,2.00,102.45,50.80,524.00,552.00,south,76.45,6.85
12,2.20,98.26,56.05,520.00,572.00,south,69.75,6.72
13,2.40,92.64,60.27,572.00,572.00,south,62.87,7.02
14,2.60,85.55,63.39,544.00,580.00,south,55.97,7.75
15,2.80,79.08,65.65,548.00,508.00,south,50.38,6.85
16,3.00,73.28,68.66,544.00,492.00,south,44.67,6.53
17,3.20,67.40,70.87,512.00,496.00,south,39.83,6.28
18,3.40,62.98,74.07,548.00,444.00,west,35.06,5.46
19,3.60,59.28,77.44,480.00,324.00,west,30.58,5.00
20,3.80,57.03,78.70,480.00,280.00,west,28.71,2.58
21,4.00,55.51,79.29,464.00,312.00,west,27.76,1.62
22,4.20,53.24,80.59,408.00,312.00,west,26.06,2.61
23,4.40,51.72,81.19,356.00,276.00,west,25.16,1.64
24,4.60,49.41,81.71,416.00,380.00,west,24.35,2.37
25,4.80,47.89,83.16,420.00,340.00,west,22.83,2.10
26,5.00,47.18,86.34,476.00,280.00,west,19.65,3.26
27,5.20,46.50,91.15,464.00,284.00,west,14.85,4.86
28,5.40,45.80,95.96,476.00,348.00,west,10.04,4.87
29,5.60,45.07,101.59,476.00,328.00,west,4.44,5.68
30,5.80,44.31,104.01,452.00,248.00,west,2.31,2.54
31,6.00,44.31,107.24,436.00,248.00,platform,0.00,3.23
32,6.20,45.08,109.63,452.00,240.00,platform,0.00,2.51
33,6.40,45.83,111.99,476.00,240.00,platform,0.00,2.48
34,6.60,45.82,112.79,448.00,84.00,platform,0.00,0.80
35,6.80,45.82,113.58,452.00,84.00,platform,0.00,0.80
36,7.00,46.58,113.54,436.00,224.00,platform,0.00,0.77
37,7.20,45.81,114.38,480.00,188.00,platform,0.00,1.14
38,7.40,45.80,115.17,464.00,168.00,platform,0.00,0.80
39,7.60,45.03,116.02,496.00,112.00,platform,0.00,1.15
40,7.80,45.04,115.23,460.00,140.00,platform,0.00,0.80
