Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00051.trk
Object,0
Samples,33
rat,98,
trial,3,
date,2007-12-15 13:43:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,176.72,170.23,260.00,244.00,e ext,-,134.84
2,0.20,171.73,171.03,304.00,276.00,e ext,5.06,130.62
3,0.40,166.01,172.42,300.00,300.00,east,5.88,126.07
4,0.60,158.54,173.00,372.00,384.00,north,7.50,119.72
5,0.80,150.88,171.73,332.00,376.00,north,7.76,112.42
6,1.00,143.14,168.83,372.00,352.00,north,8.27,104.27
7,1.20,136.41,166.55,396.00,352.00,north,7.11,97.32
8,1.40,128.10,163.23,388.00,456.00,north,8.95,88.51
9,1.60,122.39,160.95,392.00,364.00,north,6.14,82.48
10,1.80,116.79,158.92,408.00,344.00,north,5.96,76.66
11,2.00,111.27,157.12,404.00,372.00,north,5.80,71.05
12,2.20,106.58,154.87,392.00,396.00,north,5.20,65.90
13,2.40,101.95,152.06,420.00,356.00,north,5.42,60.48
14,2.60,96.65,149.39,424.00,372.00,north,5.93,54.60
15,2.80,91.43,146.22,436.00,388.00,north,6.11,48.51
16,3.00,85.55,144.00,484.00,424.00,north,6.29,42.45
17,3.20,79.73,141.28,444.00,432.00,north,6.42,36.21
18,3.40,73.23,138.80,448.00,452.00,north,6.96,29.69
19,3.60,67.50,135.69,444.00,452.00,west,6.52,23.43
20,3.80,61.76,132.64,436.00,440.00,west,6.50,17.39
21,4.00,55.95,130.36,388.00,368.00,west,6.24,12.07
22,4.20,51.62,126.32,388.00,368.00,west,5.92,6.42
23,4.40,47.18,123.74,384.00,332.00,west,5.14,2.74
24,4.60,44.96,120.82,388.00,412.00,platform,3.67,0.00
25,4.80,43.46,118.56,364.00,288.00,platform,2.71,0.00
26,5.00,44.24,117.69,392.00,148.00,platform,1.17,0.00
27,5.20,45.01,117.62,356.00,116.00,platform,0.77,0.00
28,5.40,45.77,117.56,356.00,136.00,platform,0.77,0.00
29,5.60,45.79,115.97,380.00,176.00,platform,1.59,0.00
30,5.80,46.55,115.91,356.00,256.00,platform,0.76,0.00
31,6.00,46.56,115.12,396.00,208.00,platform,0.79,0.00
32,6.20,45.80,115.17,380.00,192.00,platform,0.76,0.00
33,6.40,45.80,115.17,400.00,116.00,platform,0.00,0.00
