Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00032.trk
Object,0
Samples,240
rat,93,
trial,4,
date,2007-12-14 11:51:24.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,163.98,146.53,336.00,380.00,east,114.82
2,0.20,156.32,143.46,332.00,444.00,east,106.61
3,0.40,148.78,139.80,424.00,500.00,east,98.40
4,0.60,139.96,136.98,432.00,504.00,east,89.16
5,0.80,132.00,132.31,404.00,540.00,east,80.36
6,1.00,124.26,127.37,452.00,584.00,east,71.78
7,1.20,117.43,120.81,500.00,608.00,east,64.05
8,1.40,111.54,114.04,532.00,640.00,east,57.79
9,1.60,105.12,107.55,600.00,724.00,east,51.58
10,1.80,98.12,101.90,588.00,724.00,south,45.52
11,2.00,91.17,95.60,536.00,724.00,south,40.58
12,2.20,84.16,91.22,484.00,724.00,west,36.28
13,2.40,75.60,87.95,496.00,628.00,west,31.17
14,2.60,66.85,84.36,504.00,680.00,west,28.03
15,2.80,58.58,80.46,468.00,636.00,west,27.50
16,3.00,49.24,75.98,444.00,600.00,west,30.06
17,3.20,40.26,70.19,396.00,528.00,west,36.20
18,3.40,35.06,64.65,404.00,416.00,west,42.65
19,3.60,30.46,57.97,356.00,384.00,west,50.21
20,3.80,27.25,49.42,364.00,400.00,west,59.31
21,4.00,27.54,42.74,360.00,388.00,w ext,65.69
22,4.20,27.68,34.95,352.00,392.00,w ext,73.24
23,4.40,29.57,27.81,312.00,432.00,s ext,79.81
24,4.60,28.59,18.32,184.00,336.00,s ext,89.30
25,4.80,29.62,19.82,276.00,188.00,s ext,87.64
26,5.00,27.79,18.96,196.00,280.00,s ext,88.83
27,5.20,26.41,22.39,168.00,260.00,s ext,85.77
28,5.40,27.07,28.73,200.00,304.00,w ext,79.44
29,5.60,27.48,32.89,284.00,244.00,w ext,75.30
30,5.80,27.97,38.01,316.00,256.00,w ext,70.19
31,6.00,29.39,44.36,352.00,276.00,west,63.69
32,6.20,30.74,50.53,352.00,232.00,west,57.37
33,6.40,31.18,56.30,324.00,276.00,west,51.65
34,6.60,33.15,60.54,272.00,236.00,west,47.08
35,6.80,35.01,63.73,340.00,252.00,west,43.56
36,7.00,37.71,67.91,372.00,320.00,west,38.88
37,7.20,41.97,72.24,412.00,320.00,west,33.95
38,7.40,47.72,77.40,360.00,428.00,west,28.59
39,7.60,54.03,81.48,392.00,416.00,west,25.32
40,7.80,60.16,85.24,452.00,476.00,west,23.74
41,8.00,66.88,90.26,472.00,556.00,west,23.33
42,8.20,73.41,94.94,512.00,576.00,west,25.26
43,8.40,79.09,101.43,512.00,696.00,west,27.22
44,8.60,83.99,107.02,608.00,656.00,west,30.69
45,8.80,88.13,115.25,544.00,696.00,west,34.41
46,9.00,93.04,122.17,548.00,684.00,north,40.15
47,9.20,98.77,130.01,568.00,708.00,north,47.58
48,9.40,103.94,137.46,512.00,640.00,north,55.02
49,9.60,110.08,145.46,472.00,624.00,north,64.01
50,9.80,116.54,154.13,440.00,648.00,north,73.89
51,10.00,122.51,162.61,488.00,544.00,north,83.47
52,10.20,128.82,171.84,424.00,560.00,north,93.84
53,10.40,135.44,181.03,328.00,464.00,north,104.58
54,10.60,142.98,188.52,292.00,412.00,n ext,115.12
55,10.80,149.82,195.32,280.00,348.00,n ext,124.69
56,11.00,157.72,202.12,240.00,328.00,n ext,135.11
