Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00062.trk
Object,0
Samples,77
rat,114,
trial,2,
date,2007-12-15 14:08:50.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,154.39,70.71,328.00,356.00,east,-,108.52
2,0.20,150.26,75.75,336.00,336.00,east,6.52,102.88
3,0.40,146.04,78.03,384.00,344.00,east,4.79,98.15
4,0.60,140.40,78.73,400.00,368.00,east,5.69,92.59
5,0.80,134.79,78.56,448.00,432.00,east,5.61,87.41
6,1.00,129.90,76.01,428.00,436.00,east,5.52,83.89
7,1.20,124.37,72.06,472.00,468.00,east,6.79,80.69
8,1.40,119.59,67.30,504.00,496.00,south,6.75,79.02
9,1.60,115.51,62.43,528.00,464.00,south,6.35,78.36
10,1.80,110.74,56.73,576.00,520.00,south,7.43,78.17
11,2.00,105.93,50.79,544.00,544.00,south,7.64,78.82
12,2.20,102.44,46.13,508.00,404.00,south,5.82,80.00
13,2.40,100.31,42.11,528.00,396.00,south,4.55,81.85
14,2.60,98.15,37.96,548.00,356.00,south,4.67,84.00
15,2.80,95.94,33.69,552.00,420.00,south,4.81,86.35
16,3.00,94.47,31.88,484.00,324.00,south,2.33,87.10
17,3.20,91.50,29.01,488.00,332.00,south,4.13,88.11
18,3.40,87.70,24.99,528.00,392.00,south,5.52,89.97
19,3.60,84.67,23.57,512.00,496.00,south,3.35,90.02
20,3.80,81.66,23.84,504.00,448.00,south,3.02,88.63
21,4.00,77.16,25.46,520.00,448.00,south,4.78,85.56
22,4.20,74.31,30.02,532.00,444.00,south,5.38,80.32
23,4.40,72.30,36.42,552.00,524.00,south,6.71,73.61
24,4.60,70.31,43.53,524.00,532.00,south,7.38,66.24
25,4.80,70.62,51.80,496.00,524.00,south,8.28,58.56
26,5.00,70.87,59.81,480.00,496.00,south,8.01,51.29
27,5.20,71.82,69.21,460.00,516.00,south,9.45,43.43
28,5.40,71.21,78.13,496.00,532.00,south,8.94,35.63
29,5.60,71.26,86.93,512.00,528.00,west,8.80,28.74
30,5.80,71.97,94.88,528.00,592.00,west,7.98,24.08
31,6.00,72.63,101.99,516.00,604.00,west,7.14,21.01
32,6.20,74.69,109.02,508.00,568.00,west,7.33,21.18
33,6.40,78.15,115.26,520.00,524.00,west,7.13,24.44
34,6.60,81.62,120.75,564.00,492.00,west,6.50,28.70
35,6.80,84.38,126.96,516.00,544.00,north,6.79,32.96
36,7.00,86.44,133.24,500.00,536.00,north,6.62,37.39
37,7.20,86.35,138.93,448.00,468.00,north,5.69,40.26
38,7.40,84.83,142.56,464.00,416.00,north,3.93,41.02
39,7.60,81.84,145.56,488.00,456.00,north,4.24,40.61
40,7.80,78.16,145.75,444.00,356.00,north,3.69,38.07
41,8.00,73.79,144.61,472.00,364.00,north,4.52,34.26
42,8.20,69.50,141.34,508.00,372.00,north,5.39,29.01
43,8.40,65.26,137.40,492.00,440.00,west,5.80,23.30
44,8.60,61.03,132.73,496.00,436.00,west,6.30,17.03
45,8.80,58.96,128.50,480.00,408.00,west,4.70,12.40
46,9.00,57.63,123.42,412.00,500.00,west,5.26,7.80
47,9.20,59.96,118.79,436.00,384.00,west,5.18,7.24
48,9.40,64.44,114.90,488.00,436.00,west,5.93,10.74
49,9.60,69.63,109.76,524.00,508.00,west,7.30,16.07
50,9.80,73.31,104.82,516.00,464.00,west,6.17,20.69
51,10.00,76.95,100.68,556.00,496.00,west,5.51,25.50
52,10.20,81.97,98.05,568.00,524.00,west,5.67,31.15
53,10.40,84.82,96.76,488.00,544.00,west,3.12,34.27
54,10.60,86.94,96.83,464.00,472.00,west,2.12,36.20
55,10.80,88.33,98.92,540.00,372.00,west,2.51,36.77
56,11.00,88.28,103.01,524.00,400.00,west,4.08,35.66
57,11.20,87.53,107.07,544.00,412.00,west,4.13,34.17
58,11.40,85.35,111.13,564.00,364.00,west,4.61,31.60
59,11.60,83.13,116.60,608.00,468.00,west,5.90,29.50
60,11.80,80.91,120.76,552.00,416.00,west,4.71,28.00
61,12.00,77.96,124.31,540.00,404.00,west,4.61,26.03
62,12.20,72.82,128.06,536.00,476.00,west,6.37,22.99
63,12.40,66.94,130.65,496.00,488.00,west,6.42,19.57
64,12.60,61.79,131.90,436.00,444.00,west,5.30,16.82
65,12.80,56.67,131.02,444.00,472.00,west,5.19,13.02
66,13.00,51.60,127.10,448.00,500.00,west,6.41,7.13
67,13.20,47.98,121.30,448.00,464.00,west,6.83,0.79
68,13.40,45.73,119.94,420.00,252.00,platform,2.62,0.00
69,13.60,46.51,119.08,408.00,204.00,platform,1.16,0.00
70,13.80,47.25,119.80,412.00,124.00,platform,1.04,0.00
71,14.00,46.51,119.08,416.00,108.00,platform,1.04,0.00
72,14.20,46.52,118.29,416.00,80.00,platform,0.79,0.00
73,14.40,46.51,119.08,412.00,92.00,platform,0.79,0.00
74,14.60,47.27,119.01,416.00,100.00,platform,0.76,0.00
75,14.80,46.51,119.08,416.00,72.00,platform,0.76,0.00
76,15.00,46.52,118.29,432.00,136.00,platform,0.79,0.00
77,15.20,46.53,117.49,408.00,144.00,platform,0.79,0.00
