Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00044.trk
Object,0
Samples,224
rat,95,
trial,4,
date,2007-12-15 13:08:45.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,86.63,14.92,96.00,176.00,s ext,-,98.75
2,0.20,85.87,14.77,80.00,64.00,s ext,0.78,98.60
3,0.40,-,-,-,-,-,-,-
4,0.60,90.30,11.87,76.00,-,s ext,-,102.99
5,0.80,92.61,14.06,156.00,168.00,s ext,3.18,101.95
6,1.00,94.19,17.89,188.00,232.00,s ext,4.15,99.20
7,1.20,94.99,20.67,240.00,180.00,s ext,2.88,97.10
8,1.40,95.78,23.39,392.00,264.00,south,2.84,95.09
9,1.60,96.61,29.51,432.00,360.00,south,6.18,90.23
10,1.80,96.69,35.40,472.00,400.00,south,5.89,85.32
11,2.00,96.04,41.09,504.00,384.00,south,5.72,80.22
12,2.20,95.39,47.43,516.00,452.00,south,6.37,74.65
13,2.40,94.73,55.12,524.00,520.00,south,7.72,68.16
14,2.60,94.06,61.85,520.00,500.00,south,6.76,62.64
15,2.80,93.37,68.41,536.00,472.00,south,6.60,57.47
16,3.00,93.37,76.29,548.00,540.00,south,7.88,52.32
17,3.20,92.65,82.57,500.00,472.00,south,6.33,48.12
18,3.40,92.61,90.17,544.00,532.00,south,7.60,44.14
19,3.60,92.55,97.68,544.00,520.00,south,7.51,41.18
20,3.80,93.20,103.80,520.00,544.00,west,6.16,40.34
21,4.00,94.55,110.61,512.00,536.00,north,6.94,40.82
22,4.20,95.92,117.45,512.00,528.00,north,6.98,42.32
23,4.40,98.04,124.40,544.00,512.00,north,7.26,45.51
24,4.60,100.95,130.83,484.00,484.00,north,7.05,49.91
25,4.80,103.21,138.12,472.00,484.00,north,7.64,54.62
26,5.00,104.83,145.59,416.00,448.00,north,7.64,59.47
27,5.20,105.77,153.23,384.00,440.00,north,7.70,64.32
28,5.40,105.95,159.46,408.00,384.00,north,6.23,68.05
29,5.60,106.08,163.43,376.00,376.00,north,3.98,70.63
30,5.80,105.46,168.18,384.00,344.00,north,4.79,73.30
31,6.00,104.07,173.75,360.00,408.00,north,5.73,76.20
32,6.20,103.45,178.71,320.00,328.00,north,5.00,79.46
33,6.40,101.94,181.93,284.00,324.00,north,3.55,80.97
34,6.60,101.22,184.43,232.00,268.00,north,2.61,82.50
35,6.80,95.57,184.67,100.00,300.00,north,5.66,79.29
36,7.00,94.74,183.73,192.00,180.00,north,1.25,78.05
37,7.20,92.31,180.99,236.00,164.00,north,3.67,74.40
38,7.40,89.90,177.50,308.00,256.00,north,4.24,70.16
39,7.60,87.55,172.48,348.00,328.00,north,5.54,64.72
40,7.80,86.04,166.03,356.00,400.00,north,6.63,58.67
41,8.00,84.59,159.00,380.00,376.00,north,7.17,52.24
42,8.20,85.42,152.89,348.00,360.00,north,6.17,48.25
43,8.40,86.26,145.46,416.00,444.00,north,7.48,43.91
44,8.60,88.54,138.93,440.00,464.00,north,6.91,42.10
45,8.80,90.06,133.25,448.00,400.00,north,5.87,40.64
46,9.00,92.27,128.39,440.00,448.00,north,5.35,40.90
47,9.20,95.18,122.92,436.00,436.00,north,6.19,42.40
48,9.40,97.33,120.92,488.00,388.00,north,2.93,44.14
49,9.60,99.48,118.95,412.00,508.00,north,2.92,46.00
50,9.80,101.61,119.04,456.00,316.00,north,2.14,48.14
51,10.00,103.75,119.14,444.00,332.00,north,2.14,50.28
52,10.20,105.91,120.65,488.00,356.00,north,2.63,52.60
53,10.40,108.84,124.34,500.00,348.00,north,4.71,56.07
54,10.60,110.40,130.15,508.00,464.00,north,6.02,58.83
55,10.80,110.51,134.47,448.00,436.00,north,4.33,60.13
56,11.00,110.63,138.86,444.00,348.00,north,4.39,61.74
57,11.20,110.77,143.31,416.00,332.00,north,4.45,63.65
58,11.40,109.40,147.62,376.00,336.00,north,4.53,64.44
59,11.60,108.02,151.99,360.00,328.00,north,4.58,65.55
60,11.80,106.61,155.65,344.00,408.00,north,3.92,66.35
61,12.00,104.36,157.69,360.00,368.00,north,3.03,65.72
62,12.20,99.02,158.69,380.00,332.00,north,5.44,62.18
63,12.40,92.93,159.86,380.00,352.00,north,6.21,58.48
64,12.60,86.85,160.52,436.00,432.00,north,6.12,54.84
65,12.80,80.04,160.74,392.00,484.00,north,6.81,50.82
66,13.00,73.27,161.32,384.00,456.00,north,6.80,47.51
67,13.20,67.23,162.94,368.00,408.00,north,6.26,46.23
68,13.40,61.21,164.07,292.00,404.00,north,6.12,45.30
69,13.60,61.25,163.27,188.00,280.00,north,0.81,44.54
70,13.80,52.91,166.10,276.00,376.00,north,8.81,45.48
71,14.00,49.21,165.54,236.00,360.00,west,3.74,44.53
72,14.20,47.20,161.22,148.00,240.00,west,4.76,40.08
73,14.40,47.25,160.38,260.00,136.00,west,0.83,39.26
74,14.60,48.21,156.05,344.00,260.00,west,4.44,34.99
75,14.80,50.67,151.42,352.00,360.00,west,5.24,30.63
76,15.00,54.56,147.42,348.00,292.00,west,5.58,27.44
77,15.20,59.19,142.73,368.00,364.00,west,6.58,24.49
78,15.40,64.41,140.46,372.00,404.00,west,5.70,25.22
79,15.60,68.85,139.21,384.00,348.00,west,4.61,26.94
80,15.80,73.96,138.74,412.00,340.00,north,5.14,30.19
81,16.00,79.80,138.39,396.00,424.00,north,5.85,34.50
82,16.20,86.36,138.22,436.00,408.00,north,6.56,39.88
83,16.40,91.47,138.25,432.00,380.00,north,5.11,44.23
84,16.60,96.60,138.42,412.00,380.00,north,5.13,48.79
85,16.80,101.76,139.45,420.00,456.00,north,5.26,53.87
86,17.00,106.98,141.38,388.00,376.00,north,5.57,59.41
87,17.20,113.06,144.37,404.00,408.00,north,6.77,66.18
88,17.40,119.27,147.66,400.00,420.00,north,7.03,73.20
89,17.60,124.07,150.95,356.00,364.00,north,5.82,78.96
90,17.80,127.22,151.65,164.00,296.00,north,3.22,82.10
91,18.00,134.84,158.50,288.00,364.00,north,10.25,91.99
92,18.20,135.50,157.03,156.00,300.00,north,1.61,91.90
93,18.40,139.38,164.10,252.00,320.00,north,8.07,98.65
94,18.60,140.70,168.84,240.00,260.00,north,4.92,102.18
95,18.80,141.10,172.48,260.00,252.00,north,3.66,104.45
96,19.00,141.85,171.87,144.00,244.00,north,0.97,104.75
97,19.20,142.92,174.03,76.00,148.00,north,2.41,106.81
98,19.40,135.81,176.74,128.00,204.00,north,7.60,102.37
99,19.60,134.87,175.53,240.00,208.00,north,1.53,100.91
100,19.80,131.33,172.62,316.00,260.00,north,4.59,96.34
101,20.00,126.13,168.52,360.00,300.00,north,6.62,89.73
102,20.20,121.76,163.24,328.00,328.00,north,6.85,83.18
103,20.40,118.41,160.05,324.00,268.00,north,4.62,78.65
104,20.60,115.92,157.16,380.00,344.00,north,3.82,74.98
105,20.80,113.40,152.80,380.00,448.00,north,5.04,70.52
106,21.00,111.65,147.18,388.00,304.00,north,5.89,66.20
107,21.20,111.45,141.17,396.00,424.00,north,6.01,63.38
108,21.40,111.25,134.55,432.00,412.00,north,6.62,60.85
109,21.60,110.33,126.58,480.00,512.00,north,8.03,57.98
110,21.80,110.19,118.83,472.00,552.00,north,7.75,56.65
111,22.00,109.37,110.46,516.00,604.00,east,8.41,55.63
112,22.20,108.61,101.50,520.00,612.00,east,9.00,55.91
113,22.40,107.20,93.23,556.00,668.00,east,8.38,56.48
114,22.60,105.83,83.55,532.00,648.00,south,9.78,58.93
115,22.80,104.48,75.13,532.00,584.00,south,8.53,62.10
116,23.00,103.13,67.97,488.00,532.00,south,7.29,65.13
117,23.20,102.45,61.38,468.00,476.00,south,6.62,68.90
118,23.40,101.76,57.65,412.00,384.00,south,3.80,71.00
119,23.60,101.75,54.63,440.00,380.00,south,3.02,73.16
120,23.80,101.05,50.78,428.00,388.00,south,3.91,75.54
121,24.00,102.44,47.69,368.00,412.00,south,3.39,78.79
122,24.20,103.14,47.70,436.00,356.00,south,0.70,79.24
123,24.40,105.93,49.24,456.00,324.00,south,3.18,79.95
124,24.60,108.00,53.04,512.00,352.00,south,4.33,78.67
125,24.80,109.36,58.29,532.00,460.00,south,5.43,76.10
126,25.00,110.71,64.19,524.00,464.00,south,6.04,73.45
127,25.20,110.69,71.47,540.00,536.00,south,7.28,69.29
128,25.40,109.98,79.32,532.00,568.00,south,7.89,64.58
129,25.60,109.28,87.72,520.00,596.00,south,8.43,60.32
130,25.80,109.29,95.32,524.00,548.00,east,7.60,57.89
131,26.00,109.32,103.58,512.00,548.00,east,8.25,56.24
132,26.20,107.97,111.77,524.00,604.00,east,8.31,54.20
133,26.40,105.91,119.95,488.00,548.00,north,8.43,52.50
