Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00016.trk
Object,0
Samples,109
rat,103,
trial,4,
date,2007-12-16 12:21:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,167.54,23.09,60.00,124.00,e ext,143.57,-
2,0.20,166.83,22.48,92.00,56.00,e ext,143.36,0.93
3,0.40,164.72,21.69,104.00,156.00,e ext,142.16,2.25
4,0.60,161.93,20.30,72.00,168.00,e ext,140.82,3.11
5,0.80,159.18,22.85,152.00,200.00,e ext,137.08,3.75
6,1.00,155.75,23.73,244.00,324.00,e ext,133.86,3.54
7,1.20,153.02,24.18,256.00,284.00,e ext,131.47,2.76
8,1.40,150.30,24.58,272.00,248.00,e ext,129.13,2.75
9,1.60,147.58,26.77,304.00,240.00,e ext,125.63,3.50
10,1.80,144.86,28.86,320.00,224.00,s ext,122.21,3.43
11,2.00,141.46,31.99,340.00,252.00,s ext,117.59,4.62
12,2.20,137.39,34.29,292.00,312.00,south,113.01,4.68
13,2.40,134.69,35.15,316.00,216.00,south,110.41,2.84
14,2.60,131.28,37.80,344.00,284.00,south,106.10,4.31
15,2.80,127.88,40.29,376.00,264.00,south,101.90,4.22
16,3.00,124.46,44.25,476.00,316.00,south,96.71,5.23
17,3.20,120.36,48.11,556.00,392.00,south,91.08,5.63
18,3.40,115.55,52.57,556.00,544.00,south,84.54,6.55
19,3.60,110.74,56.73,560.00,500.00,south,78.17,6.36
20,3.80,105.91,61.37,572.00,500.00,south,71.48,6.70
21,4.00,101.05,66.50,628.00,544.00,south,64.45,7.06
22,4.20,96.87,71.44,620.00,576.00,south,58.07,6.47
23,4.40,91.97,77.63,604.00,624.00,south,50.39,7.90
24,4.60,87.73,83.74,636.00,648.00,south,43.37,7.43
25,4.80,83.46,89.10,588.00,608.00,south,36.86,6.85
26,5.00,78.44,94.45,584.00,532.00,west,29.73,7.33
27,5.20,74.83,98.52,552.00,488.00,west,24.53,5.45
28,5.40,70.45,103.37,552.00,464.00,west,18.46,6.53
29,5.60,66.03,107.65,568.00,480.00,west,12.92,6.15
30,5.80,61.58,111.36,580.00,452.00,west,7.87,5.80
31,6.00,57.06,115.99,536.00,492.00,west,3.72,6.47
32,6.20,52.50,120.86,512.00,440.00,west,2.46,6.68
33,6.40,47.90,125.22,504.00,440.00,west,4.30,6.34
34,6.60,42.50,129.16,416.00,464.00,west,8.24,6.68
35,6.80,37.09,130.89,472.00,432.00,west,11.77,5.68
36,7.00,32.43,130.03,448.00,448.00,west,13.59,4.73
37,7.20,27.73,126.47,476.00,404.00,west,14.87,5.90
38,7.40,23.71,121.67,424.00,412.00,west,16.24,6.26
39,7.60,21.20,114.57,420.00,404.00,west,17.67,7.53
40,7.80,21.06,107.10,436.00,392.00,west,18.64,7.47
41,8.00,22.53,99.60,412.00,416.00,west,20.28,7.64
42,8.20,26.43,91.45,416.00,444.00,west,22.30,9.04
43,8.40,30.37,86.34,452.00,444.00,west,24.04,6.45
44,8.60,35.88,80.79,460.00,464.00,west,26.78,7.82
45,8.80,41.38,77.27,464.00,452.00,west,29.03,6.53
46,9.00,47.60,74.07,444.00,484.00,west,31.91,7.00
47,9.20,52.96,70.88,468.00,416.00,west,35.54,6.23
48,9.40,58.28,68.60,468.00,416.00,west,38.80,5.79
49,9.60,62.06,67.68,440.00,348.00,south,40.72,3.89
50,9.80,67.32,67.00,492.00,404.00,south,43.28,5.30
51,10.00,71.79,67.69,504.00,396.00,south,44.73,4.53
