Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00071.trk
Object,0
Samples,92
rat,122,
trial,3,
date,2007-12-15 14:28:59.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,-,-,-,-,-,-,-
2,0.20,-,-,-,-,-,-,-
3,0.40,190.31,142.31,72.00,-,e ext,-,139.48
4,0.60,187.42,140.47,128.00,128.00,e ext,3.43,136.28
5,0.80,183.52,137.40,152.00,160.00,e ext,4.96,131.88
6,1.00,179.42,132.39,128.00,192.00,e ext,6.47,127.03
7,1.20,177.56,131.00,192.00,128.00,east,2.33,124.98
8,1.40,173.77,127.32,300.00,244.00,east,5.29,120.76
9,1.60,170.18,124.78,320.00,228.00,east,4.39,116.94
10,1.80,167.38,121.52,372.00,180.00,east,4.29,113.89
11,2.00,164.74,119.31,368.00,220.00,east,3.44,111.13
12,2.20,161.97,115.36,416.00,272.00,east,4.83,108.23
13,2.40,157.87,113.19,416.00,344.00,east,4.64,104.10
14,2.60,155.46,112.11,448.00,376.00,east,2.64,101.69
15,2.80,151.55,110.94,452.00,332.00,east,4.08,97.79
16,3.00,147.76,110.66,456.00,340.00,east,3.80,94.00
17,3.20,144.75,110.44,440.00,320.00,east,3.01,91.00
18,3.40,140.19,108.55,456.00,328.00,east,4.93,86.51
19,3.60,136.44,106.80,500.00,300.00,east,4.14,82.86
20,3.80,131.25,103.57,524.00,424.00,east,6.12,77.98
21,4.00,124.76,101.20,540.00,496.00,east,6.91,71.87
22,4.20,118.37,98.23,544.00,524.00,east,7.05,66.10
23,4.40,111.37,95.35,536.00,608.00,east,7.57,59.90
24,4.60,104.43,93.19,568.00,568.00,south,7.27,53.86
25,4.80,98.19,90.33,572.00,564.00,south,6.86,49.10
26,5.00,91.23,87.37,552.00,580.00,south,7.57,44.32
27,5.20,87.02,83.70,476.00,500.00,south,5.58,42.81
28,5.40,84.20,80.00,480.00,452.00,south,4.65,42.87
29,5.60,82.77,76.32,460.00,412.00,south,3.95,44.37
30,5.80,82.04,73.36,488.00,364.00,south,3.05,46.03
31,6.00,81.29,68.89,496.00,464.00,south,4.54,49.01
32,6.20,80.53,65.83,508.00,300.00,south,3.15,51.05
33,6.40,79.03,62.63,500.00,296.00,south,3.54,52.88
34,6.60,79.71,59.67,440.00,508.00,south,3.04,55.72
35,6.80,81.86,57.66,496.00,232.00,south,2.94,58.58
36,7.00,83.99,54.85,500.00,316.00,south,3.52,62.09
37,7.20,86.89,55.20,476.00,496.00,south,2.92,63.41
38,7.40,90.48,56.33,544.00,340.00,south,3.77,64.58
39,7.60,94.05,59.61,528.00,368.00,south,4.85,64.29
40,7.80,96.87,62.72,516.00,356.00,south,4.20,63.95
41,8.00,98.97,67.18,516.00,392.00,south,4.93,62.43
42,8.20,100.35,71.54,580.00,416.00,south,4.57,60.75
43,8.40,101.02,77.22,500.00,456.00,south,5.72,58.06
44,8.60,100.31,81.41,564.00,440.00,south,4.25,55.18
45,8.80,97.51,86.88,592.00,548.00,south,6.15,50.01
46,9.00,94.70,91.61,604.00,460.00,south,5.50,45.39
47,9.20,91.16,96.96,588.00,552.00,south,6.42,40.09
48,9.40,86.88,102.29,560.00,564.00,west,6.84,34.45
49,9.60,82.59,105.63,544.00,424.00,west,5.43,29.57
50,9.80,78.98,109.03,508.00,428.00,west,4.96,25.43
51,10.00,74.67,109.72,440.00,468.00,west,4.36,21.07
52,10.20,71.78,110.44,512.00,336.00,west,2.98,18.12
53,10.40,68.18,109.78,512.00,336.00,west,3.67,14.64
54,10.60,65.99,109.81,484.00,244.00,west,2.18,12.49
55,10.80,63.08,109.13,416.00,276.00,west,2.99,9.75
56,11.00,61.62,108.42,392.00,192.00,west,1.62,8.46
57,11.20,60.90,106.96,384.00,392.00,west,1.63,8.27
58,11.40,60.19,104.00,468.00,228.00,west,3.04,9.23
59,11.60,60.21,101.78,436.00,216.00,west,2.23,10.49
60,11.80,60.22,99.55,376.00,228.00,west,2.23,12.00
61,12.00,60.97,98.08,388.00,276.00,west,1.65,13.57
62,12.20,62.45,95.91,456.00,252.00,west,2.63,16.17
63,12.40,64.67,93.80,468.00,236.00,west,3.06,19.22
64,12.60,66.88,90.99,508.00,336.00,west,3.57,22.78
65,12.80,68.34,87.43,492.00,304.00,west,3.85,26.43
66,13.00,68.32,83.75,480.00,420.00,west,3.68,29.36
67,13.20,68.29,80.04,468.00,228.00,west,3.71,32.42
68,13.40,67.50,76.20,424.00,260.00,west,3.92,35.21
69,13.60,66.73,74.59,416.00,320.00,west,1.79,36.23
70,13.80,64.45,72.74,408.00,288.00,west,2.93,36.87
71,14.00,62.91,70.96,436.00,292.00,west,2.36,37.92
72,14.20,59.84,69.67,464.00,220.00,west,3.33,38.16
73,14.40,58.28,68.60,388.00,220.00,west,1.89,38.80
74,14.60,56.02,69.81,380.00,424.00,west,2.56,37.15
75,14.80,53.79,72.65,436.00,280.00,west,3.61,33.94
76,15.00,51.61,77.16,404.00,344.00,west,5.01,29.14
77,15.20,51.00,83.51,448.00,364.00,west,6.39,22.76
78,15.40,51.13,90.68,456.00,424.00,west,7.17,15.75
79,15.60,51.19,97.76,456.00,432.00,west,7.08,8.80
80,15.80,51.20,103.99,388.00,372.00,west,6.23,3.03
81,16.00,51.20,105.54,368.00,164.00,west,1.55,1.74
82,16.20,51.19,107.09,332.00,140.00,west,1.55,0.55
83,16.40,49.66,108.68,440.00,212.00,platform,2.20,0.00
84,16.60,48.13,110.30,460.00,204.00,platform,2.23,0.00
85,16.80,48.14,109.52,384.00,132.00,platform,0.79,0.00
86,17.00,48.89,111.06,432.00,240.00,platform,1.71,0.00
87,17.20,48.89,111.06,424.00,112.00,platform,0.00,0.00
88,17.40,48.88,111.84,400.00,168.00,platform,0.78,0.00
89,17.60,48.87,112.62,432.00,144.00,platform,0.78,0.00
90,17.80,48.86,113.40,468.00,188.00,platform,0.78,0.00
91,18.00,49.62,113.36,460.00,160.00,platform,0.76,0.00
92,18.20,48.87,112.62,452.00,88.00,platform,1.05,0.00
