Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00012.trk
Object,0
Samples,47
rat,87,
trial,4,
date,2007-12-16 12:13:49.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,158.22,56.30,316.00,344.00,east,117.98,-
2,0.20,153.24,56.03,364.00,352.00,east,113.71,4.99
3,0.40,149.00,53.80,364.00,360.00,east,111.13,4.79
4,0.60,144.14,51.80,388.00,376.00,east,108.05,5.25
5,0.80,140.03,47.93,400.00,388.00,east,106.76,5.65
6,1.00,135.97,44.05,440.00,400.00,south,105.74,5.61
7,1.20,132.60,41.63,420.00,364.00,south,104.61,4.15
8,1.40,129.92,38.98,396.00,352.00,south,104.30,3.77
9,1.60,127.90,37.80,408.00,396.00,south,103.60,2.34
10,1.80,122.48,38.09,412.00,436.00,south,99.48,5.44
11,2.00,117.70,38.02,440.00,388.00,south,96.18,4.78
12,2.20,112.88,37.73,528.00,440.00,south,93.16,4.82
13,2.40,109.42,37.16,496.00,344.00,south,91.36,3.51
14,2.60,105.92,37.28,464.00,520.00,south,89.09,3.50
15,2.80,103.12,38.93,528.00,424.00,south,86.08,3.26
16,3.00,98.89,42.06,568.00,456.00,south,81.06,5.25
17,3.20,95.39,47.43,568.00,480.00,south,74.65,6.41
18,3.40,91.16,52.55,568.00,496.00,south,68.02,6.64
19,3.60,87.64,57.58,544.00,488.00,south,61.88,6.14
20,3.80,83.36,60.90,540.00,516.00,south,56.71,5.41
21,4.00,77.58,63.19,528.00,508.00,south,51.60,6.21
22,4.20,73.19,64.08,520.00,424.00,south,48.56,4.48
23,4.40,68.78,65.69,524.00,460.00,south,45.09,4.70
24,4.60,64.36,68.85,556.00,440.00,south,40.41,5.43
25,4.80,59.91,72.05,504.00,460.00,west,35.90,5.48
26,5.00,56.14,73.83,516.00,396.00,west,33.23,4.17
27,5.20,52.36,76.46,460.00,448.00,west,29.94,4.60
28,5.40,50.90,79.48,432.00,404.00,west,26.74,3.36
29,5.60,50.22,83.42,480.00,408.00,west,22.74,4.00
30,5.80,51.08,87.51,460.00,436.00,west,18.84,4.17
31,6.00,53.42,90.85,452.00,456.00,west,16.04,4.08
32,6.20,55.72,94.08,484.00,344.00,west,13.85,3.97
33,6.40,57.99,97.98,500.00,560.00,west,11.78,4.51
34,6.60,59.47,101.77,520.00,468.00,west,9.93,4.06
35,6.80,58.69,106.24,520.00,480.00,west,6.77,4.54
36,7.00,57.17,109.25,488.00,416.00,west,3.95,3.37
37,7.20,54.90,111.58,496.00,336.00,west,1.39,3.25
38,7.40,51.13,113.28,516.00,452.00,platform,0.00,4.14
39,7.60,49.60,114.92,500.00,240.00,platform,0.00,2.24
40,7.80,48.83,115.75,448.00,188.00,platform,0.00,1.13
41,8.00,48.08,115.80,480.00,264.00,platform,0.00,0.76
42,8.20,48.06,116.59,456.00,144.00,platform,0.00,0.78
43,8.40,47.30,116.64,468.00,148.00,platform,0.00,0.76
44,8.60,47.30,116.64,484.00,160.00,platform,0.00,0.00
45,8.80,47.30,116.64,488.00,140.00,platform,0.00,0.00
46,9.00,47.30,116.64,500.00,124.00,platform,0.00,0.00
47,9.20,48.05,117.37,452.00,136.00,platform,0.00,1.04
