Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00056.trk
Object,0
Samples,62
rat,113,
trial,4,
date,2007-12-15 13:53:13.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,82.55,8.44,172.00,132.00,s ext,-,103.40
2,0.20,78.58,6.46,232.00,260.00,s ext,4.44,104.09
3,0.40,77.14,8.92,244.00,268.00,s ext,2.85,101.33
4,0.60,74.91,11.12,300.00,168.00,s ext,3.13,98.62
5,0.80,74.27,13.75,336.00,236.00,s ext,2.71,95.91
6,1.00,74.52,18.45,356.00,236.00,s ext,4.71,91.45
7,1.20,74.70,22.14,356.00,248.00,south,3.69,87.96
8,1.40,75.65,25.96,532.00,320.00,south,3.94,84.59
9,1.60,76.58,29.71,516.00,296.00,south,3.86,81.35
10,1.80,78.25,33.54,500.00,336.00,south,4.18,78.35
11,2.00,79.13,37.12,496.00,228.00,south,3.68,75.38
12,2.20,80.76,41.59,504.00,328.00,south,4.76,71.99
13,2.40,83.09,46.05,508.00,372.00,south,5.03,69.12
14,2.60,86.83,51.32,556.00,448.00,south,6.46,66.61
15,2.80,90.48,56.33,536.00,492.00,south,6.20,64.58
16,3.00,93.35,60.31,512.00,480.00,south,4.91,63.30
17,3.20,94.77,66.30,492.00,492.00,south,6.15,59.95
18,3.40,94.08,72.05,564.00,488.00,south,5.79,55.55
19,3.60,92.66,79.78,588.00,576.00,south,7.86,49.68
20,3.80,90.52,88.03,536.00,636.00,south,8.53,43.37
21,4.00,89.06,95.53,544.00,552.00,south,7.64,38.65
22,4.20,88.98,103.70,540.00,620.00,west,8.17,36.20
23,4.40,89.62,109.83,548.00,520.00,west,6.16,35.94
24,4.60,90.97,115.29,480.00,420.00,north,5.63,37.25
25,4.80,90.93,119.39,504.00,448.00,north,4.10,37.58
26,5.00,90.19,121.44,520.00,392.00,north,2.18,37.21
27,5.20,88.73,123.49,508.00,452.00,north,2.51,36.21
28,5.40,85.87,123.48,492.00,424.00,north,2.86,33.41
29,5.60,82.33,121.43,544.00,388.00,west,4.09,29.52
30,5.80,78.10,118.03,520.00,480.00,west,5.43,24.70
31,6.00,74.60,113.91,576.00,416.00,west,5.41,20.84
32,6.20,70.36,109.04,516.00,516.00,west,6.45,16.92
33,6.40,66.80,104.05,472.00,484.00,west,6.13,14.86
34,6.60,65.40,97.50,480.00,488.00,west,6.70,17.22
35,6.80,65.40,90.90,500.00,428.00,west,6.59,21.89
36,7.00,65.36,83.48,488.00,500.00,west,7.42,27.95
37,7.20,64.53,76.59,488.00,528.00,west,6.94,33.43
38,7.40,62.89,70.17,436.00,484.00,west,6.62,38.64
39,7.60,61.23,65.15,440.00,404.00,south,5.29,42.89
40,7.80,58.02,61.28,396.00,444.00,south,5.03,45.91
41,8.00,54.89,60.59,416.00,308.00,west,3.20,46.00
42,8.20,51.76,60.72,452.00,316.00,west,3.13,45.48
43,8.40,48.69,62.55,380.00,312.00,west,3.57,43.46
44,8.60,46.45,65.45,408.00,300.00,west,3.67,40.55
45,8.80,45.08,70.26,420.00,308.00,west,5.01,35.75
46,9.00,43.75,76.79,432.00,364.00,west,6.66,29.27
47,9.20,43.18,83.43,444.00,372.00,west,6.66,22.70
48,9.40,41.76,89.13,464.00,348.00,west,5.88,17.28
49,9.60,41.89,95.79,452.00,428.00,west,6.66,10.79
50,9.80,42.73,100.75,452.00,320.00,west,5.03,5.75
51,10.00,42.76,104.84,396.00,288.00,west,4.08,1.79
52,10.20,42.77,106.47,348.00,152.00,west,1.63,0.56
53,10.40,44.31,108.85,424.00,260.00,platform,2.84,0.00
54,10.60,45.07,110.43,428.00,164.00,platform,1.75,0.00
55,10.80,45.84,111.19,392.00,76.00,platform,1.08,0.00
56,11.00,46.60,111.95,432.00,136.00,platform,1.07,0.00
57,11.20,46.60,111.95,400.00,120.00,platform,0.00,0.00
58,11.40,46.60,111.95,396.00,132.00,platform,0.00,0.00
59,11.60,47.37,111.12,404.00,160.00,platform,1.13,0.00
60,11.80,47.37,111.12,396.00,136.00,platform,0.00,0.00
61,12.00,47.37,111.12,380.00,80.00,platform,0.00,0.00
62,12.20,48.13,111.09,376.00,140.00,platform,0.76,0.00
