Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00054.trk
Object,0
Samples,60
rat,113,
trial,2,
date,2007-12-15 13:50:10.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,173.50,33.28,72.00,156.00,e ext,-,142.76
2,0.20,174.29,34.98,60.00,68.00,e ext,1.88,142.52
3,0.40,-,-,-,-,-,-,-
4,0.60,-,-,-,-,-,-,-
5,0.80,170.14,43.16,104.00,-,e ext,-,134.75
6,1.00,168.76,45.77,196.00,180.00,e ext,2.95,132.26
7,1.20,167.49,51.23,256.00,252.00,e ext,5.61,128.54
8,1.40,166.91,55.36,280.00,240.00,e ext,4.16,126.18
9,1.60,164.20,61.02,248.00,240.00,east,6.28,121.33
10,1.80,162.06,62.56,304.00,280.00,east,2.64,118.75
11,2.00,159.90,63.15,280.00,248.00,east,2.24,116.53
12,2.20,156.97,62.12,340.00,252.00,east,3.11,114.29
13,2.40,152.60,58.87,396.00,352.00,east,5.45,111.81
14,2.60,147.65,56.77,412.00,408.00,east,5.37,108.47
15,2.80,142.77,53.03,420.00,408.00,east,6.15,106.24
16,3.00,137.98,49.32,436.00,424.00,east,6.05,104.28
17,3.20,133.25,46.42,424.00,396.00,south,5.56,102.14
18,3.40,129.21,42.46,440.00,368.00,south,5.65,101.48
19,3.60,125.85,40.73,372.00,372.00,south,3.79,100.10
20,3.80,121.78,39.86,380.00,344.00,south,4.16,97.74
21,4.00,118.38,38.75,384.00,292.00,south,3.58,96.13
22,4.20,114.26,37.60,432.00,328.00,south,4.27,94.17
23,4.40,111.51,35.38,448.00,264.00,south,3.54,94.06
24,4.60,107.32,33.95,452.00,404.00,south,4.42,92.59
25,4.80,102.38,33.15,512.00,396.00,south,5.01,90.35
26,5.00,95.93,32.85,500.00,468.00,south,6.45,87.05
27,5.20,89.39,32.99,528.00,476.00,south,6.55,83.60
28,5.40,82.72,32.75,512.00,464.00,south,6.67,80.83
29,5.60,75.08,30.21,548.00,500.00,south,8.05,80.38
30,5.80,67.15,26.22,508.00,616.00,south,8.88,82.09
31,6.00,60.44,20.31,500.00,512.00,s ext,8.95,86.67
32,6.20,51.67,12.05,328.00,500.00,s ext,12.05,94.03
33,6.40,44.62,7.86,344.00,416.00,s ext,8.20,98.15
34,6.60,39.59,8.46,292.00,300.00,s ext,5.06,97.73
35,6.80,35.75,12.64,328.00,364.00,s ext,5.68,93.88
36,7.00,33.60,16.64,316.00,388.00,s ext,4.55,90.16
37,7.20,32.54,23.15,324.00,312.00,s ext,6.59,83.87
38,7.40,31.46,29.59,364.00,312.00,s ext,6.54,77.69
39,7.60,31.24,36.34,372.00,320.00,w ext,6.75,71.11
40,7.80,30.89,42.00,364.00,280.00,west,5.67,65.65
41,8.00,31.38,47.89,364.00,296.00,west,5.91,59.80
42,8.20,31.61,50.80,364.00,240.00,west,2.92,56.92
43,8.40,33.68,56.07,376.00,316.00,west,5.66,51.31
44,8.60,35.68,61.18,396.00,276.00,west,5.48,45.89
45,8.80,39.36,68.26,420.00,368.00,west,7.98,38.25
46,9.00,42.92,75.82,412.00,424.00,west,8.35,30.31
47,9.20,46.34,83.79,420.00,488.00,west,8.68,22.20
48,9.40,49.60,91.37,456.00,484.00,west,8.24,14.78
49,9.60,51.20,100.10,432.00,552.00,west,8.88,6.53
50,9.80,51.95,106.31,428.00,396.00,west,6.25,1.60
51,10.00,51.93,109.39,412.00,264.00,platform,3.08,0.00
52,10.20,51.16,110.96,436.00,160.00,platform,1.75,0.00
53,10.40,51.16,110.96,432.00,164.00,platform,0.00,0.00
54,10.60,50.40,110.99,420.00,124.00,platform,0.76,0.00
55,10.80,50.41,110.22,396.00,104.00,platform,0.78,0.00
56,11.00,48.89,111.06,432.00,180.00,platform,1.74,0.00
57,11.20,49.65,111.02,376.00,96.00,platform,0.76,0.00
58,11.40,48.89,111.06,416.00,72.00,platform,0.76,0.00
59,11.60,48.89,111.06,408.00,64.00,platform,0.00,0.00
60,11.80,48.89,111.06,412.00,116.00,platform,0.00,0.00
