Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00024.trk
Object,0
Samples,92
rat,106,
trial,4,
date,2007-12-15 12:21:32.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,84.84,8.01,124.00,160.00,s ext,-,104.56
2,0.20,87.26,11.34,180.00,224.00,s ext,4.11,102.32
3,0.40,89.57,12.68,240.00,212.00,s ext,2.68,101.96
4,0.60,93.41,15.99,324.00,316.00,s ext,5.06,100.55
5,0.80,98.62,19.18,368.00,364.00,s ext,6.12,100.15
6,1.00,105.15,22.03,416.00,416.00,s ext,7.12,101.14
7,1.20,110.82,24.42,396.00,444.00,south,6.16,102.34
8,1.40,117.78,26.25,420.00,464.00,south,7.19,105.10
9,1.60,123.95,26.84,428.00,448.00,south,6.20,108.65
10,1.80,131.40,27.52,404.00,536.00,s ext,7.49,113.27
11,2.00,136.78,28.40,360.00,412.00,s ext,5.45,116.50
12,2.20,142.82,30.58,324.00,412.00,s ext,6.42,119.54
13,2.40,146.86,33.42,284.00,344.00,e ext,4.94,120.86
14,2.60,148.89,37.98,288.00,276.00,east,4.99,119.73
15,2.80,150.98,44.34,340.00,372.00,east,6.69,117.86
16,3.00,151.78,52.94,408.00,420.00,east,8.64,113.96
17,3.20,153.39,62.17,388.00,524.00,east,9.37,111.04
18,3.40,154.42,71.58,420.00,504.00,east,9.47,108.24
19,3.60,155.53,80.13,428.00,520.00,east,8.63,106.53
20,3.80,156.81,89.61,428.00,512.00,east,9.56,105.48
21,4.00,158.99,99.19,436.00,584.00,east,9.83,106.04
22,4.20,161.36,109.04,436.00,504.00,east,10.13,107.64
23,4.40,163.04,118.18,368.00,468.00,east,9.30,109.38
24,4.60,164.05,127.40,408.00,416.00,east,9.27,111.12
25,4.80,164.22,135.63,356.00,444.00,east,8.23,112.59
26,5.00,165.78,141.53,328.00,340.00,east,6.10,115.33
27,5.20,167.27,146.59,312.00,400.00,east,5.28,118.00
28,5.40,172.47,153.94,280.00,312.00,east,9.01,125.07
29,5.60,176.51,158.30,332.00,252.00,e ext,5.94,130.28
30,5.80,179.57,161.44,276.00,184.00,e ext,4.38,134.21
31,6.00,183.26,162.87,216.00,212.00,e ext,3.95,138.16
32,6.20,184.74,161.40,176.00,200.00,e ext,2.09,139.07
33,6.40,186.04,158.80,164.00,172.00,e ext,2.91,139.48
34,6.60,186.42,155.82,256.00,164.00,e ext,3.00,138.95
35,6.80,184.61,150.04,304.00,232.00,e ext,6.05,135.65
36,7.00,180.77,141.77,324.00,348.00,e ext,9.12,130.04
37,7.20,174.68,134.30,376.00,412.00,east,9.64,122.64
38,7.40,168.05,127.22,396.00,444.00,east,9.70,115.07
39,7.60,161.02,121.50,408.00,516.00,east,9.06,107.54
40,7.80,151.97,116.02,412.00,556.00,east,10.58,98.24
41,8.00,143.41,112.73,436.00,600.00,east,9.16,89.64
42,8.20,133.71,110.44,472.00,644.00,east,9.97,79.96
43,8.40,125.04,110.61,492.00,700.00,east,8.67,71.29
44,8.60,116.51,112.94,520.00,732.00,east,8.84,62.74
45,8.80,109.45,117.39,560.00,704.00,north,8.35,55.81
46,9.00,103.77,121.91,548.00,644.00,north,7.26,50.66
47,9.20,98.76,127.91,548.00,664.00,north,7.81,47.00
48,9.40,95.14,134.79,480.00,588.00,north,7.78,45.89
49,9.60,94.40,141.93,476.00,524.00,north,7.18,48.64
50,9.80,95.15,150.06,432.00,540.00,north,8.16,53.77
51,10.00,98.24,157.08,460.00,516.00,north,7.67,60.54
52,10.20,101.41,162.85,424.00,396.00,north,6.58,66.71
53,10.40,106.25,168.30,360.00,440.00,north,7.29,73.96
54,10.60,111.99,172.62,352.00,328.00,north,7.18,81.11
55,10.80,117.79,175.61,280.00,352.00,north,6.52,87.44
56,11.00,123.44,175.40,264.00,304.00,north,5.66,91.65
57,11.20,129.89,174.75,308.00,332.00,north,6.48,96.39
58,11.40,134.78,174.63,288.00,324.00,north,4.89,100.32
59,11.60,138.94,175.21,288.00,280.00,north,4.20,104.11
60,11.80,144.00,176.22,248.00,320.00,north,5.16,108.91
61,12.00,147.36,176.64,284.00,220.00,north,3.39,111.97
62,12.20,150.63,176.15,268.00,248.00,north,3.30,114.46
63,12.40,152.88,174.34,268.00,216.00,north,2.89,115.46
64,12.60,154.13,171.20,304.00,220.00,north,3.37,114.99
65,12.80,155.23,167.11,268.00,244.00,north,4.24,114.06
66,13.00,154.49,161.44,324.00,304.00,east,5.71,110.95
67,13.20,152.10,155.33,332.00,328.00,east,6.57,106.36
68,13.40,147.25,147.84,388.00,416.00,east,8.92,99.21
69,13.60,142.55,139.98,408.00,460.00,east,9.16,92.41
70,13.80,138.14,133.42,448.00,472.00,east,7.91,86.60
71,14.00,131.61,126.12,480.00,592.00,east,9.79,78.81
72,14.20,123.91,119.25,488.00,656.00,east,10.32,70.36
73,14.40,116.53,113.64,512.00,648.00,east,9.27,62.77
74,14.60,108.65,108.36,532.00,692.00,east,9.48,55.02
75,14.80,100.91,104.69,568.00,700.00,east,8.57,47.77
76,15.00,92.52,101.75,560.00,688.00,west,8.89,40.06
77,15.20,84.08,100.17,584.00,688.00,west,8.59,32.35
78,15.40,74.81,99.93,516.00,708.00,west,9.27,23.86
79,15.60,66.83,101.88,456.00,636.00,west,8.22,15.93
80,15.80,59.44,105.49,440.00,608.00,west,8.22,7.79
81,16.00,54.93,109.31,368.00,432.00,west,5.91,1.92
82,16.20,53.41,111.64,392.00,200.00,platform,2.79,0.00
83,16.40,52.66,111.67,472.00,192.00,platform,0.75,0.00
84,16.60,49.63,112.58,460.00,316.00,platform,3.16,0.00
85,16.80,48.12,111.88,428.00,176.00,platform,1.67,0.00
86,17.00,48.87,112.62,412.00,120.00,platform,1.06,0.00
87,17.20,48.88,111.84,436.00,112.00,platform,0.78,0.00
88,17.40,47.35,112.70,444.00,152.00,platform,1.75,0.00
89,17.60,48.11,112.66,404.00,128.00,platform,0.76,0.00
90,17.80,48.11,112.66,428.00,168.00,platform,0.00,0.00
91,18.00,48.10,113.45,412.00,160.00,platform,0.79,0.00
92,18.20,48.09,115.02,452.00,200.00,platform,1.57,0.00
