Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00041.trk
Object,0
Samples,96
rat,95,
trial,1,
date,2007-12-15 13:02:42.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,112.03,173.46,116.00,252.00,north,-,81.72
2,0.20,123.44,175.40,128.00,244.00,north,11.57,91.65
3,0.40,119.26,173.43,272.00,248.00,north,4.63,87.15
4,0.60,121.79,174.94,276.00,372.00,north,2.95,90.07
5,0.80,122.68,176.04,272.00,388.00,north,1.42,91.46
6,1.00,122.05,178.45,312.00,232.00,north,2.49,92.52
7,1.20,117.25,179.77,256.00,336.00,north,4.98,89.83
8,1.40,111.44,177.57,260.00,308.00,north,6.21,84.11
9,1.60,104.16,176.27,308.00,328.00,north,7.40,78.11
10,1.80,95.39,174.45,304.00,428.00,north,8.96,71.04
11,2.00,87.55,174.13,348.00,396.00,north,7.85,66.05
12,2.20,79.02,174.40,284.00,392.00,north,8.54,61.72
13,2.40,69.79,175.45,260.00,376.00,north,9.29,58.80
14,2.60,62.16,176.08,264.00,324.00,north,7.65,57.09
15,2.80,51.54,177.31,124.00,356.00,n ext,10.69,56.48
16,3.00,54.60,176.37,112.00,124.00,north,3.20,55.88
17,3.20,42.00,173.85,108.00,220.00,w ext,12.86,52.78
18,3.40,42.00,173.85,192.00,164.00,w ext,0.00,52.78
19,3.60,40.77,169.19,212.00,244.00,west,4.82,48.23
20,3.80,41.02,164.87,264.00,236.00,west,4.33,43.90
21,4.00,43.62,158.18,280.00,280.00,west,7.17,37.05
22,4.20,46.94,151.55,324.00,324.00,west,7.42,30.41
23,4.40,51.77,143.31,332.00,408.00,west,9.55,22.79
24,4.60,57.94,136.88,376.00,452.00,west,8.91,18.68
25,4.80,64.01,130.92,388.00,436.00,west,8.50,17.58
26,5.00,71.47,124.58,356.00,504.00,west,9.78,20.12
27,5.20,79.50,119.39,440.00,540.00,west,9.57,26.33
28,5.40,86.01,114.55,528.00,536.00,west,8.11,32.27
29,5.60,93.15,109.90,520.00,592.00,west,8.52,39.45
30,5.80,100.21,103.99,500.00,628.00,east,9.21,47.20
31,6.00,105.81,98.01,564.00,600.00,east,8.19,53.86
32,6.20,110.66,90.50,540.00,584.00,east,8.94,60.64
33,6.40,114.79,82.75,528.00,660.00,east,8.78,67.35
34,6.60,118.21,74.73,536.00,600.00,south,8.72,74.01
35,6.80,119.59,67.30,560.00,512.00,south,7.56,79.02
36,7.00,119.60,62.82,460.00,388.00,south,4.48,81.49
37,7.20,120.30,57.44,456.00,404.00,south,5.43,85.17
38,7.40,120.32,54.36,436.00,396.00,south,3.08,87.05
39,7.60,122.38,50.97,480.00,428.00,south,3.97,90.78
40,7.80,124.42,49.06,448.00,616.00,south,2.80,93.57
41,8.00,127.82,48.44,436.00,348.00,south,3.45,96.61
42,8.20,130.51,51.90,424.00,364.00,south,4.38,96.68
43,8.40,132.54,57.07,440.00,352.00,east,5.55,95.46
44,8.60,134.61,64.59,480.00,464.00,east,7.80,93.27
45,8.80,136.78,72.89,488.00,528.00,east,8.58,91.45
46,9.00,139.76,81.17,464.00,536.00,east,8.80,91.18
47,9.20,141.56,92.09,456.00,584.00,east,11.06,90.04
48,9.40,143.52,102.38,440.00,552.00,platform reversal,10.48,90.30
49,9.60,144.17,112.80,448.00,496.00,east,10.44,90.39
50,9.80,142.59,122.22,388.00,548.00,east,9.55,89.23
51,10.00,138.73,131.15,412.00,512.00,east,9.73,86.71
52,10.20,134.82,139.88,448.00,556.00,east,9.56,84.95
53,10.40,130.07,148.34,424.00,584.00,north,9.70,83.33
54,10.60,125.92,155.34,400.00,496.00,north,8.14,82.63
55,10.80,121.76,163.24,428.00,540.00,north,8.93,83.18
56,11.00,117.46,170.47,376.00,460.00,north,8.41,83.90
57,11.20,112.26,177.75,368.00,440.00,north,8.94,84.81
58,11.40,107.65,182.86,320.00,368.00,north,6.88,85.35
59,11.60,101.36,188.86,248.00,384.00,n ext,8.69,86.11
60,11.80,97.38,192.85,184.00,296.00,n ext,5.63,87.05
61,12.00,95.78,194.50,140.00,180.00,n ext,2.30,87.56
62,12.20,93.33,195.20,84.00,184.00,n ext,2.55,86.88
