Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00066.trk
Object,0
Samples,259
rat,100,
trial,2,
date,2007-12-14 13:32:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,128.09,182.04,296.00,288.00,north,99.45
2,0.20,124.96,174.12,344.00,368.00,north,92.06
3,0.40,121.12,165.55,396.00,436.00,north,83.92
4,0.60,117.58,159.08,396.00,440.00,north,77.41
5,0.80,112.56,151.12,376.00,500.00,north,68.93
6,1.00,107.07,145.09,404.00,452.00,north,61.17
7,1.20,101.01,138.68,452.00,464.00,north,52.86
8,1.40,96.59,133.43,464.00,468.00,north,46.69
9,1.60,92.28,127.69,464.00,408.00,north,40.70
10,1.80,88.07,120.04,496.00,544.00,north,34.86
11,2.00,83.20,112.48,476.00,532.00,west,29.43
12,2.20,79.76,104.90,488.00,548.00,west,26.92
13,2.40,77.00,96.49,476.00,588.00,west,27.42
14,2.60,74.88,87.18,524.00,576.00,west,31.14
15,2.80,74.12,77.70,452.00,608.00,south,37.67
16,3.00,74.00,68.00,448.00,564.00,south,45.62
17,3.20,75.30,59.00,468.00,516.00,south,54.02
18,3.40,78.81,51.74,496.00,508.00,south,62.07
19,3.60,83.07,45.24,548.00,516.00,south,69.82
20,3.80,87.33,39.37,628.00,496.00,south,77.03
21,4.00,93.03,32.58,584.00,604.00,south,85.76
22,4.20,97.26,25.26,532.00,556.00,south,94.21
23,4.40,100.80,19.30,448.00,444.00,s ext,101.14
24,4.60,102.90,13.03,304.00,360.00,s ext,107.62
25,4.80,102.84,8.39,240.00,256.00,s ext,111.64
26,5.00,102.84,8.39,240.00,152.00,s ext,111.64
27,5.20,102.85,9.33,240.00,160.00,s ext,110.82
28,5.40,102.89,12.11,272.00,320.00,s ext,108.41
29,5.60,100.71,12.96,364.00,380.00,s ext,106.61
30,5.80,97.09,15.46,416.00,412.00,s ext,102.69
31,6.00,92.01,19.42,460.00,452.00,s ext,96.85
32,6.20,88.40,23.34,564.00,400.00,south,91.75
33,6.40,83.33,28.57,568.00,516.00,south,84.90
34,6.60,77.55,35.10,620.00,604.00,south,76.65
35,6.80,71.01,42.02,508.00,672.00,south,67.89
36,7.00,66.00,49.97,508.00,600.00,south,58.80
37,7.20,60.25,59.31,452.00,632.00,south,48.30
38,7.40,55.93,67.37,448.00,572.00,west,39.54
39,7.60,53.96,78.29,416.00,624.00,west,28.44
40,7.80,53.39,88.50,424.00,552.00,west,18.31
41,8.00,55.74,98.67,464.00,584.00,west,9.97
42,8.20,57.19,107.75,444.00,540.00,west,4.66
43,8.40,57.78,117.44,444.00,568.00,west,4.71
44,8.60,57.55,126.42,428.00,592.00,west,9.89
45,8.80,54.29,135.91,448.00,556.00,west,16.35
46,9.00,51.02,143.46,444.00,468.00,west,22.80
47,9.20,47.62,152.98,388.00,488.00,west,31.89
48,9.40,43.35,163.24,364.00,496.00,west,42.11
49,9.60,40.67,170.93,280.00,404.00,w ext,49.97
50,9.80,37.32,176.58,184.00,328.00,w ext,55.93
51,10.00,37.93,178.95,96.00,240.00,w ext,58.23
52,10.20,29.54,180.05,208.00,296.00,w ext,60.68
53,10.40,24.27,178.95,192.00,240.00,w ext,61.06
54,10.60,21.26,177.64,104.00,184.00,w ext,60.85
55,10.80,20.57,176.11,60.00,92.00,w ext,59.68
56,11.00,22.11,176.29,84.00,80.00,w ext,59.28
57,11.20,24.44,176.10,80.00,140.00,w ext,58.30
58,11.40,28.21,177.06,80.00,160.00,w ext,58.11
59,11.60,30.55,175.98,172.00,164.00,w ext,56.49
60,11.80,34.33,176.09,244.00,216.00,w ext,55.86
61,12.00,41.17,175.03,264.00,356.00,w ext,54.01
62,12.20,48.88,171.44,284.00,340.00,west,50.39
63,12.40,56.56,167.57,312.00,396.00,north,47.52
64,12.60,65.69,164.00,372.00,484.00,north,46.63
65,12.80,76.28,161.02,408.00,580.00,north,48.85
66,13.00,86.09,160.53,392.00,560.00,north,54.36
67,13.20,97.50,159.35,424.00,608.00,north,61.47
68,13.40,108.28,159.79,436.00,620.00,north,70.12
69,13.60,119.90,158.77,404.00,624.00,north,79.20
70,13.80,130.12,158.84,392.00,532.00,north,88.00
71,14.00,140.50,159.36,412.00,548.00,north,97.42
72,14.20,151.19,161.16,368.00,524.00,north,107.84
73,14.40,159.81,164.31,304.00,440.00,east,116.99
74,14.60,168.68,167.83,272.00,360.00,east,126.52
75,14.80,173.05,168.68,220.00,332.00,e ext,130.85
76,15.00,178.40,169.95,312.00,300.00,e ext,136.26
77,15.20,181.76,169.38,300.00,292.00,e ext,139.13
78,15.40,182.33,162.51,292.00,312.00,e ext,137.17
79,15.60,179.87,152.53,324.00,376.00,e ext,131.74
80,15.80,175.66,141.36,348.00,400.00,east,124.95
81,16.00,170.78,129.62,340.00,440.00,east,118.08
82,16.20,165.35,117.56,412.00,512.00,east,111.66
83,16.40,159.42,104.50,404.00,592.00,east,105.94
84,16.60,154.16,94.93,452.00,544.00,east,101.90
85,16.80,150.78,87.49,440.00,484.00,east,100.04
86,17.00,146.91,82.03,416.00,488.00,east,97.72
87,17.20,143.21,78.39,416.00,496.00,east,95.36
88,17.40,138.94,76.53,452.00,508.00,east,92.01
89,17.60,135.46,76.95,472.00,524.00,east,88.63
90,17.80,131.33,79.65,512.00,488.00,east,83.79
91,18.00,129.29,82.81,512.00,440.00,east,80.77
92,18.20,127.31,88.82,512.00,480.00,east,77.00
93,18.40,127.43,94.68,536.00,472.00,east,75.68
94,18.60,129.07,102.76,512.00,496.00,east,75.91
95,18.80,130.89,112.49,500.00,580.00,east,77.12
96,19.00,132.84,121.72,492.00,592.00,east,79.47
97,19.20,135.06,132.85,464.00,652.00,east,83.46
98,19.40,135.86,143.29,408.00,584.00,north,86.97
99,19.60,136.08,154.72,432.00,576.00,north,91.41
100,19.80,133.75,164.03,432.00,536.00,north,93.74
101,20.00,132.08,172.00,388.00,452.00,north,96.62
102,20.20,128.86,181.41,336.00,452.00,north,99.64
103,20.40,125.41,189.23,272.00,400.00,n ext,102.25
104,20.60,121.80,196.34,252.00,324.00,n ext,104.83
105,20.80,118.85,202.02,120.00,268.00,n ext,107.22
106,21.00,-,-,-,-,-,-
107,21.20,-,-,-,-,-,-
108,21.40,-,-,-,-,-,-
109,21.60,-,-,-,-,-,-
110,21.80,-,-,-,-,-,-
111,22.00,-,-,-,-,-,-
112,22.20,102.66,200.99,64.00,-,n ext,96.74
113,22.40,99.99,196.84,100.00,132.00,n ext,91.81
114,22.60,99.06,193.96,164.00,160.00,n ext,88.91
115,22.80,95.64,188.19,272.00,284.00,n ext,82.21
116,23.00,92.29,179.29,316.00,404.00,north,73.01
117,23.20,90.65,169.28,348.00,448.00,north,64.05
118,23.40,88.37,159.75,392.00,548.00,north,55.26
119,23.60,86.20,149.89,396.00,540.00,north,46.74
120,23.80,85.61,139.66,416.00,580.00,north,40.02
121,24.00,86.48,130.43,452.00,588.00,north,36.21
122,24.20,87.34,120.72,420.00,568.00,north,34.28
123,24.40,91.00,112.57,488.00,596.00,west,37.23
124,24.60,96.70,105.25,504.00,624.00,west,43.52
125,24.80,103.02,98.63,476.00,620.00,east,51.00
126,25.00,110.67,92.58,576.00,684.00,east,59.99
127,25.20,117.57,87.64,548.00,652.00,east,68.10
128,25.40,123.75,82.40,560.00,628.00,east,75.73
129,25.60,127.82,75.46,504.00,600.00,east,82.24
130,25.80,129.15,68.51,484.00,556.00,east,86.59
131,26.00,128.45,61.70,440.00,452.00,east,89.50
132,26.20,127.10,56.48,428.00,380.00,south,91.26
133,26.40,124.41,51.44,432.00,428.00,south,92.08
134,26.60,121.73,45.52,380.00,492.00,south,93.83
135,26.80,119.07,37.83,372.00,496.00,south,97.27
136,27.00,116.37,31.55,376.00,460.00,south,100.11
137,27.20,113.62,24.18,344.00,408.00,south,104.18
138,27.40,111.53,19.10,292.00,324.00,s ext,107.12
139,27.60,109.39,15.65,200.00,292.00,s ext,108.80
140,27.80,108.64,8.33,96.00,232.00,s ext,114.58
141,28.00,109.36,8.29,124.00,76.00,s ext,114.99
142,28.20,109.36,8.29,200.00,132.00,s ext,114.99
143,28.40,110.80,10.07,208.00,240.00,s ext,114.25
144,28.60,110.81,14.66,280.00,344.00,s ext,110.42
145,28.80,110.12,20.97,328.00,376.00,s ext,104.78
146,29.00,108.01,27.17,368.00,384.00,south,98.48
147,29.20,105.91,30.63,392.00,408.00,south,94.43
148,29.40,104.51,34.00,460.00,380.00,south,90.88
149,29.60,103.11,36.48,468.00,344.00,south,88.05
150,29.80,101.70,38.91,444.00,368.00,south,85.25
151,30.00,100.29,39.69,480.00,260.00,south,83.80
152,30.20,97.48,42.79,484.00,580.00,south,79.64
153,30.40,93.92,43.35,492.00,464.00,south,77.17
154,30.60,91.02,42.27,524.00,512.00,south,76.47
155,30.80,88.08,40.29,524.00,344.00,south,76.60
156,31.00,84.32,36.41,540.00,392.00,south,78.21
157,31.20,79.67,31.28,556.00,512.00,south,80.98
158,31.40,75.61,25.07,588.00,504.00,south,85.44
159,31.60,72.25,19.62,524.00,512.00,s ext,89.71
160,31.80,67.03,11.39,392.00,596.00,s ext,96.60
161,32.00,64.22,5.53,284.00,340.00,s ext,101.85
162,32.20,61.47,1.47,140.00,232.00,s ext,105.46
163,32.40,60.02,3.85,88.00,148.00,s ext,102.91
164,32.60,57.73,5.84,92.00,172.00,s ext,100.67
165,32.80,54.57,7.44,116.00,200.00,s ext,98.80
166,33.00,50.72,10.66,140.00,256.00,s ext,95.38
167,33.20,48.49,13.58,268.00,280.00,s ext,92.41
168,33.40,40.42,16.82,336.00,420.00,s ext,89.34
169,33.60,33.23,21.47,320.00,448.00,s ext,85.43
170,33.80,26.86,26.63,300.00,452.00,w ext,81.53
171,34.00,20.30,30.92,340.00,392.00,w ext,79.03
172,34.20,13.88,37.64,288.00,412.00,w ext,74.93
173,34.40,10.93,43.89,320.00,376.00,w ext,70.56
174,34.60,8.66,48.40,260.00,420.00,w ext,67.72
175,34.80,4.71,54.66,120.00,308.00,w ext,64.72
176,35.00,5.02,57.98,128.00,144.00,w ext,61.85
177,35.20,6.99,59.58,212.00,276.00,w ext,59.40
178,35.40,7.55,66.06,256.00,380.00,w ext,53.89
179,35.60,8.97,72.63,348.00,348.00,w ext,47.96
180,35.80,11.35,81.24,356.00,320.00,w ext,40.20
181,36.00,14.45,89.61,356.00,376.00,w ext,32.48
182,36.20,17.47,99.53,392.00,428.00,west,24.68
183,36.40,21.15,111.77,392.00,552.00,west,17.77
184,36.60,25.34,122.36,404.00,500.00,west,14.93
185,36.80,29.27,130.61,388.00,504.00,west,16.17
186,37.00,33.00,139.35,396.00,456.00,west,21.12
187,37.20,37.99,149.88,376.00,564.00,west,29.42
188,37.40,42.14,157.81,384.00,504.00,west,36.77
189,37.60,46.17,166.49,348.00,540.00,west,45.32
190,37.80,50.88,175.83,328.00,500.00,north,54.94
191,38.00,55.72,183.69,304.00,456.00,n ext,63.29
192,38.20,60.63,192.82,268.00,444.00,n ext,73.08
193,38.40,65.86,198.81,92.00,320.00,n ext,80.03
194,38.60,-,-,-,-,-,-
195,38.80,-,-,-,-,-,-
196,39.00,-,-,-,-,-,-
197,39.20,-,-,-,-,-,-
198,39.40,-,-,-,-,-,-
199,39.60,-,-,-,-,-,-
200,39.80,-,-,-,-,-,-
201,40.00,-,-,-,-,-,-
202,40.20,101.77,199.90,160.00,-,n ext,95.35
203,40.40,110.13,198.73,172.00,260.00,n ext,99.28
204,40.60,117.55,195.99,260.00,320.00,n ext,101.75
205,40.80,127.40,192.64,268.00,440.00,n ext,106.05
206,41.00,138.11,190.22,308.00,480.00,n ext,112.38
207,41.20,148.10,188.87,308.00,488.00,n ext,119.42
208,41.40,158.92,187.24,312.00,508.00,n ext,127.42
209,41.60,169.65,184.68,288.00,512.00,n ext,135.16
210,41.80,180.45,181.97,316.00,516.00,e ext,143.28
211,42.00,190.81,180.77,260.00,464.00,e ext,152.02
212,42.20,197.11,176.19,152.00,348.00,e ext,155.92
213,42.40,197.41,173.04,176.00,224.00,e ext,155.01
214,42.60,-,-,-,-,-,-
215,42.80,198.89,161.49,120.00,-,e ext,152.53
216,43.00,198.25,157.92,164.00,220.00,e ext,150.89
217,43.20,197.55,148.79,204.00,312.00,e ext,147.92
218,43.40,195.81,138.31,260.00,384.00,e ext,144.14
