Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00080.trk
Object,0
Samples,71
rat,115,
trial,4,
date,2007-12-15 14:50:16.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,-,-,-,-,-,-,-
2,0.20,82.38,4.56,72.00,-,s ext,-,107.02
3,0.40,81.68,6.32,116.00,108.00,s ext,1.89,105.14
4,0.60,80.94,7.09,176.00,116.00,s ext,1.07,104.18
5,0.80,80.94,7.09,196.00,108.00,s ext,0.00,104.18
6,1.00,79.41,7.64,184.00,140.00,s ext,1.63,103.20
7,1.20,78.67,8.40,240.00,160.00,s ext,1.06,102.26
8,1.40,77.93,9.14,288.00,112.00,s ext,1.05,101.33
9,1.60,76.40,9.66,256.00,112.00,s ext,1.62,100.42
10,1.80,74.75,8.22,212.00,268.00,s ext,2.19,101.38
11,2.00,75.60,9.43,204.00,200.00,s ext,1.48,100.43
12,2.20,75.55,8.46,236.00,224.00,s ext,0.97,101.35
13,2.40,75.50,7.48,260.00,184.00,s ext,0.97,102.28
14,2.60,77.83,7.21,328.00,292.00,s ext,2.35,103.17
15,2.80,80.94,7.09,292.00,348.00,s ext,3.11,104.18
16,3.00,84.02,6.88,300.00,256.00,s ext,3.09,105.36
17,3.20,86.31,6.42,288.00,188.00,s ext,2.33,106.56
18,3.40,87.89,7.69,264.00,232.00,s ext,2.02,105.94
19,3.60,92.51,10.33,284.00,260.00,s ext,5.33,105.29
20,3.80,96.29,12.64,352.00,252.00,s ext,4.43,104.83
21,4.00,102.21,15.75,356.00,364.00,s ext,6.69,104.92
22,4.20,107.27,18.44,408.00,316.00,s ext,5.73,105.30
23,4.40,113.63,22.43,400.00,416.00,s ext,7.51,105.59
24,4.60,119.17,25.16,392.00,384.00,south,6.17,106.81
25,4.80,124.61,28.42,424.00,392.00,south,6.34,107.92
26,5.00,129.32,32.40,412.00,372.00,south,6.17,108.34
27,5.20,134.01,35.35,440.00,404.00,south,5.54,109.76
28,5.40,138.70,39.87,444.00,404.00,south,6.51,110.46
29,5.60,143.43,46.05,412.00,496.00,east,7.78,110.63
30,5.80,147.60,53.35,372.00,496.00,east,8.40,110.17
31,6.00,151.23,60.98,388.00,448.00,east,8.45,109.63
32,6.20,155.07,69.69,448.00,508.00,east,9.52,109.54
33,6.40,158.46,79.72,452.00,532.00,east,10.59,109.46
34,6.60,161.37,90.18,428.00,536.00,east,10.85,109.84
35,6.80,162.98,100.99,448.00,508.00,east,10.93,109.80
36,7.00,163.89,111.02,392.00,440.00,east,10.07,110.13
37,7.20,165.05,122.10,404.00,484.00,east,11.14,111.60
38,7.40,166.49,134.32,388.00,512.00,east,12.31,114.57
39,7.60,167.14,145.62,368.00,484.00,east,11.32,117.63
40,7.80,168.07,158.10,364.00,492.00,east,12.52,122.26
41,8.00,169.00,169.87,376.00,476.00,e ext,11.80,127.65
42,8.20,167.88,178.99,308.00,428.00,e ext,9.18,130.79
43,8.40,166.60,187.09,252.00,344.00,n ext,8.21,133.81
44,8.60,164.04,192.64,228.00,304.00,n ext,6.11,134.66
45,8.80,157.54,195.21,208.00,316.00,n ext,6.99,130.78
46,9.00,151.66,196.19,264.00,280.00,n ext,5.96,126.68
47,9.20,142.93,195.04,284.00,356.00,n ext,8.80,119.18
48,9.40,133.34,192.97,336.00,428.00,n ext,9.81,110.60
49,9.60,122.05,189.08,296.00,472.00,n ext,11.94,99.74
50,9.80,111.87,185.48,320.00,440.00,north,10.80,90.11
51,10.00,101.92,181.06,352.00,504.00,north,10.90,80.28
52,10.20,92.26,176.76,384.00,504.00,north,10.57,70.97
53,10.40,82.91,171.74,384.00,560.00,north,10.61,61.45
54,10.60,73.88,165.98,416.00,584.00,north,10.71,51.86
55,10.80,65.89,159.24,392.00,608.00,north,10.46,42.30
56,11.00,60.28,151.71,424.00,544.00,west,9.38,33.24
57,11.20,56.19,144.01,444.00,548.00,west,8.72,24.64
58,11.40,52.79,136.15,404.00,504.00,west,8.56,16.16
59,11.60,49.26,130.51,368.00,428.00,west,6.66,9.74
60,11.80,47.14,125.32,336.00,320.00,west,5.61,4.31
61,12.00,44.17,122.50,316.00,308.00,west,4.10,1.60
62,12.20,43.45,119.37,316.00,208.00,platform,3.21,0.00
63,12.40,43.47,117.75,416.00,188.00,platform,1.61,0.00
64,12.60,43.46,118.56,392.00,120.00,platform,0.81,0.00
65,12.80,44.24,117.69,372.00,148.00,platform,1.17,0.00
66,13.00,45.02,116.82,412.00,136.00,platform,1.16,0.00
67,13.20,45.03,116.02,360.00,116.00,platform,0.80,0.00
68,13.40,45.79,115.97,364.00,76.00,platform,0.77,0.00
69,13.60,45.79,115.97,364.00,88.00,platform,0.00,0.00
70,13.80,45.03,116.02,404.00,104.00,platform,0.77,0.00
71,14.00,45.03,116.02,396.00,72.00,platform,0.00,0.00
