Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00075.trk
Object,0
Samples,60
rat,101,
trial,3,
date,2007-12-15 14:39:36.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0.00,177.41,141.84,368.00,192.00,east,-,126.76
2,0.20,174.79,141.13,352.00,224.00,east,2.71,124.06
3,0.40,171.21,139.22,364.00,252.00,east,4.06,120.16
4,0.60,166.01,136.98,360.00,284.00,east,5.67,114.60
5,0.80,163.39,135.44,384.00,256.00,east,3.04,111.73
6,1.00,159.99,133.77,388.00,244.00,east,3.79,108.08
7,1.20,156.63,132.17,416.00,252.00,east,3.72,104.49
8,1.40,155.73,131.11,368.00,160.00,east,1.39,103.42
9,1.60,152.36,128.74,364.00,332.00,east,4.12,99.72
10,1.80,149.83,126.61,444.00,208.00,east,3.31,96.91
11,2.00,146.43,122.77,456.00,340.00,east,5.13,93.10
12,2.20,142.47,120.61,468.00,324.00,east,4.51,88.97
13,2.40,139.33,118.64,452.00,248.00,east,3.70,85.72
14,2.60,136.25,116.76,472.00,276.00,east,3.62,82.55
15,2.80,133.98,115.77,512.00,272.00,east,2.47,80.25
16,3.00,131.69,114.05,532.00,388.00,east,2.86,77.94
17,3.20,128.74,113.07,508.00,432.00,east,3.11,74.97
18,3.40,125.11,112.80,536.00,284.00,east,3.64,71.34
19,3.60,121.49,111.83,532.00,444.00,east,3.75,67.72
20,3.80,117.14,108.74,564.00,496.00,east,5.33,63.47
21,4.00,113.55,105.10,588.00,472.00,east,5.12,60.22
22,4.20,110.70,100.86,532.00,392.00,east,5.10,58.09
23,4.40,108.60,98.06,572.00,336.00,east,3.50,56.56
24,4.60,106.51,95.97,612.00,392.00,east,2.96,55.04
25,4.80,104.42,95.25,588.00,408.00,south,2.21,53.23
26,5.00,102.34,94.52,604.00,312.00,south,2.21,51.46
27,5.20,100.95,94.49,632.00,516.00,south,1.39,50.15
28,5.40,99.55,95.14,600.00,520.00,south,1.54,48.62
29,5.60,98.85,97.17,592.00,360.00,south,2.14,47.34
30,5.80,98.83,100.56,600.00,360.00,south,3.39,46.48
31,6.00,98.81,104.63,596.00,452.00,east,4.07,45.70
32,6.20,97.38,108.65,628.00,536.00,north,4.27,43.77
33,6.40,95.95,112.01,588.00,360.00,north,3.64,42.18
34,6.60,93.10,114.65,600.00,540.00,north,3.89,39.36
35,6.80,88.82,116.63,584.00,512.00,north,4.71,35.18
36,7.00,85.27,116.60,560.00,528.00,west,3.56,31.63
37,7.20,81.75,113.85,556.00,516.00,west,4.46,28.00
38,7.40,79.65,111.79,568.00,276.00,west,2.95,25.88
39,7.60,76.85,108.33,560.00,416.00,west,4.45,23.43
40,7.80,74.74,105.53,516.00,348.00,west,3.50,21.89
41,8.00,73.35,102.00,548.00,304.00,west,3.79,21.66
42,8.20,71.92,100.56,528.00,348.00,west,2.03,21.00
43,8.40,71.21,99.12,568.00,480.00,west,1.60,21.12
44,8.60,69.04,99.06,512.00,376.00,west,2.18,19.34
45,8.80,66.11,99.70,520.00,288.00,west,2.99,16.55
46,9.00,64.64,100.39,516.00,356.00,west,1.63,14.93
47,9.20,61.68,103.28,524.00,328.00,west,4.14,10.87
48,9.40,59.42,106.97,468.00,336.00,west,4.33,6.96
49,9.60,56.42,110.02,472.00,292.00,west,4.28,3.03
50,9.80,54.88,113.10,444.00,292.00,west,3.44,1.12
51,10.00,51.11,114.82,432.00,388.00,platform,4.15,0.00
52,10.20,50.37,114.10,460.00,196.00,platform,1.04,0.00
53,10.40,49.60,114.92,448.00,100.00,platform,1.12,0.00
54,10.60,49.61,114.14,436.00,108.00,platform,0.78,0.00
55,10.80,49.61,114.14,432.00,92.00,platform,0.00,0.00
56,11.00,49.61,114.14,412.00,92.00,platform,0.00,0.00
57,11.20,48.84,114.97,432.00,156.00,platform,1.13,0.00
58,11.40,48.08,115.80,440.00,128.00,platform,1.13,0.00
59,11.60,47.32,115.86,440.00,128.00,platform,0.76,0.00
60,11.80,47.32,115.86,420.00,60.00,platform,0.00,0.00
