Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00068.trk
Object,0
Samples,450
treatment,1,
cage,43,
mark,1,
id,75,
trial,12,
date,2009-07-28 11:54:13.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,207.18,-12.82,488.00,1228.00,e ext,180.29,-
2,0.20,210.97,-17.80,476.00,212.00,e ext,186.33,6.26
3,0.40,211.21,-18.58,556.00,184.00,e ext,187.00,0.82
4,0.60,211.45,-19.34,624.00,212.00,s ext,187.66,0.79
5,0.80,211.69,-20.07,624.00,224.00,s ext,188.30,0.77
6,1.00,210.54,-18.89,664.00,248.00,s ext,186.66,1.65
7,1.20,208.03,-15.85,572.00,252.00,s ext,182.81,3.94
8,1.40,204.62,-12.43,588.00,408.00,s ext,178.02,4.83
9,1.60,202.34,-10.20,600.00,324.00,s ext,174.86,3.18
10,1.80,201.35,-9.75,704.00,232.00,s ext,173.80,1.09
11,2.00,199.17,-8.17,576.00,248.00,s ext,171.11,2.69
12,2.20,196.68,-4.79,620.00,276.00,s ext,167.07,4.20
13,2.40,190.98,0.97,560.00,364.00,south,159.05,8.11
14,2.60,186.49,6.08,584.00,240.00,south,152.40,6.80
15,2.80,180.05,13.36,552.00,352.00,south,142.91,9.72
16,3.00,174.98,19.39,604.00,300.00,south,135.29,7.88
17,3.20,171.17,24.37,608.00,332.00,south,129.33,6.28
18,3.40,168.51,28.48,700.00,324.00,south,124.85,4.89
19,3.60,165.17,33.84,696.00,332.00,south,119.15,6.32
20,3.80,162.67,37.10,692.00,308.00,south,115.32,4.10
21,4.00,160.42,40.95,668.00,192.00,south,111.42,4.46
22,4.20,158.98,43.48,636.00,400.00,south,108.92,2.91
23,4.40,158.45,45.46,640.00,420.00,east,107.49,2.05
24,4.60,158.62,46.21,580.00,284.00,east,107.28,0.76
25,4.80,160.31,45.16,640.00,468.00,east,109.26,1.98
26,5.00,162.58,42.00,640.00,272.00,east,112.78,3.90
27,5.20,164.19,40.10,604.00,308.00,east,115.11,2.49
28,5.40,163.19,39.93,652.00,352.00,east,114.33,1.01
29,5.60,161.30,40.37,648.00,396.00,south,112.47,1.94
30,5.80,156.90,43.19,792.00,432.00,south,107.25,5.23
31,6.00,151.87,47.00,788.00,388.00,south,100.99,6.31
32,6.20,147.79,50.04,832.00,460.00,south,95.95,5.08
33,6.40,144.66,52.45,852.00,404.00,south,92.03,3.95
34,6.60,142.96,53.29,900.00,280.00,south,90.14,1.90
35,6.80,140.41,54.50,784.00,452.00,south,87.33,2.82
36,7.00,138.21,56.24,744.00,432.00,south,84.56,2.80
37,7.20,133.51,60.41,724.00,484.00,south,78.44,6.29
38,7.40,130.68,65.18,804.00,416.00,south,73.76,5.55
39,7.60,127.06,70.77,832.00,516.00,south,68.17,6.66
40,7.80,124.02,77.42,948.00,660.00,south,62.91,7.31
41,8.00,121.30,84.42,892.00,680.00,south,58.12,7.51
42,8.20,120.39,88.10,872.00,452.00,east,56.35,3.80
43,8.40,119.48,92.41,888.00,616.00,east,54.70,4.40
44,8.60,120.22,95.29,896.00,560.00,east,55.11,2.97
45,8.80,121.46,99.72,1016.00,592.00,east,56.11,4.60
46,9.00,122.92,104.29,984.00,656.00,east,57.55,4.80
47,9.20,126.56,110.33,960.00,752.00,east,61.69,7.05
48,9.40,130.05,116.00,992.00,600.00,east,65.98,6.66
49,9.60,132.51,120.76,996.00,540.00,east,69.40,5.36
50,9.80,137.14,128.20,988.00,640.00,east,75.94,8.76
51,10.00,141.30,134.19,884.00,488.00,east,81.78,7.29
