Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00119.trk
Object,0
Samples,52
treatment,3,
cage,42,
mark,2,
id,82,
trial,7,
date,2009-07-28 14:46:51.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,213.75,220.91,348.00,244.00,n ext,188.24,-
2,0.20,219.09,226.38,284.00,296.00,n ext,195.80,7.65
3,0.40,224.85,232.61,376.00,348.00,n ext,204.15,8.48
4,0.60,224.06,231.80,560.00,224.00,n ext,203.03,1.13
5,0.80,224.83,232.73,540.00,348.00,e ext,204.21,1.21
6,1.00,223.49,231.28,540.00,440.00,e ext,202.26,1.98
7,1.20,221.77,229.17,504.00,332.00,e ext,199.62,2.72
8,1.40,216.40,222.22,560.00,392.00,e ext,191.16,8.78
9,1.60,210.05,213.42,628.00,348.00,e ext,180.84,10.85
10,1.80,202.73,201.43,556.00,512.00,e ext,167.93,14.05
11,2.00,197.65,192.23,596.00,400.00,e ext,158.59,10.51
12,2.20,191.63,182.05,604.00,432.00,e ext,148.10,11.83
13,2.40,184.12,170.06,636.00,464.00,east,135.66,14.14
14,2.60,177.92,160.31,640.00,484.00,east,125.72,11.55
15,2.80,174.09,154.83,628.00,292.00,east,119.95,6.69
16,3.00,169.93,150.17,568.00,404.00,east,114.28,6.24
17,3.20,165.92,145.83,612.00,396.00,east,108.94,5.91
18,3.40,159.79,140.94,712.00,548.00,east,101.48,7.84
19,3.60,153.62,135.50,796.00,556.00,east,93.86,8.23
20,3.80,145.41,129.24,800.00,780.00,east,84.12,10.33
21,4.00,139.32,125.70,848.00,672.00,east,77.27,7.04
22,4.20,131.40,122.41,876.00,820.00,east,68.75,8.57
23,4.40,124.43,120.10,932.00,840.00,east,61.42,7.34
24,4.60,116.95,118.11,964.00,920.00,north,53.67,7.75
25,4.80,109.61,116.75,972.00,912.00,north,46.24,7.47
26,5.00,103.59,116.76,968.00,788.00,north,40.49,6.02
27,5.20,98.82,117.29,964.00,724.00,north,36.11,4.80
28,5.40,94.63,118.12,1000.00,572.00,north,32.45,4.28
29,5.60,89.99,120.40,960.00,608.00,north,29.24,5.17
30,5.80,85.05,123.04,936.00,648.00,north,26.60,5.60
31,6.00,80.49,126.03,992.00,504.00,north,24.92,5.45
32,6.20,75.93,128.70,996.00,468.00,north,23.94,5.28
33,6.40,70.72,132.50,928.00,580.00,north,24.28,6.46
34,6.60,65.56,135.98,864.00,480.00,north,25.81,6.22
35,6.80,59.83,139.32,884.00,532.00,north,28.14,6.63
36,7.00,55.04,141.19,800.00,700.00,west,30.05,5.14
37,7.20,54.15,138.57,724.00,604.00,west,27.49,2.76
38,7.40,55.27,134.22,804.00,416.00,west,23.08,4.50
39,7.60,57.35,128.59,820.00,480.00,west,17.37,5.99
40,7.80,59.75,121.10,808.00,556.00,west,10.02,7.87
41,8.00,61.85,114.58,736.00,512.00,platform larger,4.29,6.85
42,8.20,62.81,110.94,772.00,500.00,platform larger,1.96,3.77
43,8.40,61.08,106.14,736.00,556.00,platform,0.00,5.10
44,8.60,59.36,103.95,764.00,340.00,platform,0.00,2.79
45,8.80,59.36,103.95,732.00,136.00,platform,0.00,0.00
46,9.00,58.68,103.83,680.00,204.00,platform,0.00,0.69
47,9.20,57.44,102.60,744.00,264.00,platform,0.00,1.75
48,9.40,56.75,102.46,752.00,152.00,platform,0.00,0.70
49,9.60,56.06,102.32,712.00,128.00,platform,0.00,0.71
50,9.80,55.93,103.33,768.00,208.00,platform,0.00,1.03
51,10.00,56.06,102.32,724.00,300.00,platform,0.00,1.03
52,10.20,56.87,101.46,712.00,268.00,platform,0.00,1.18
