Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00089.trk
Object,0
Samples,450
treatment,4,
cage,44,
mark,1,
id,76,
trial,1,
date,2009-07-26 15:56:34.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,103.17,12.09,256.00,360.00,s ext,91.73,-
2,0.20,103.66,10.02,172.00,164.00,s ext,93.79,2.13
3,0.40,102.03,17.14,104.00,252.00,s ext,86.74,7.30
4,0.60,103.41,11.06,196.00,220.00,s ext,92.75,6.23
5,0.80,109.88,7.56,160.00,172.00,s ext,98.95,7.36
6,1.00,106.53,12.94,304.00,272.00,s ext,92.62,6.34
7,1.20,106.26,13.96,348.00,220.00,s ext,91.59,1.06
8,1.40,106.53,12.94,328.00,244.00,s ext,92.62,1.06
9,1.60,105.25,10.97,344.00,352.00,s ext,93.70,2.34
10,1.80,99.50,12.19,336.00,352.00,s ext,89.98,5.88
11,2.00,88.48,10.94,420.00,412.00,s ext,86.91,11.09
12,2.20,75.23,10.62,436.00,528.00,s ext,83.58,13.26
13,2.40,65.84,9.95,420.00,416.00,s ext,82.88,9.42
14,2.60,60.33,9.64,480.00,332.00,s ext,82.76,5.52
15,2.80,49.90,9.33,444.00,452.00,s ext,83.27,10.44
16,3.00,42.80,7.70,464.00,348.00,s ext,85.76,7.29
17,3.20,36.28,6.65,540.00,324.00,s ext,88.07,6.60
18,3.40,26.92,4.41,496.00,492.00,s ext,92.82,9.63
19,3.60,18.03,1.43,440.00,464.00,s ext,98.78,9.38
20,3.80,13.15,0.02,392.00,400.00,s ext,102.06,5.08
21,4.00,7.71,-1.85,488.00,448.00,s ext,106.15,5.75
22,4.20,2.02,-4.34,512.00,544.00,s ext,111.06,6.21
23,4.40,-1.37,-5.82,508.00,468.00,s ext,114.02,3.70
24,4.60,-4.79,-7.77,476.00,528.00,s ext,117.42,3.93
25,4.80,-7.61,-9.76,476.00,464.00,s ext,120.57,3.45
26,5.00,-5.18,-6.82,440.00,452.00,s ext,116.80,3.81
27,5.20,-1.39,-2.26,484.00,444.00,s ext,110.94,5.94
28,5.40,3.83,4.74,480.00,556.00,w ext,102.27,8.72
29,5.60,9.47,13.42,500.00,532.00,w ext,91.93,10.36
30,5.80,15.14,23.99,548.00,576.00,west,79.95,11.99
31,6.00,19.89,37.07,612.00,720.00,west,66.26,13.92
32,6.20,22.87,51.64,548.00,712.00,west,52.53,14.87
33,6.40,23.56,66.33,508.00,608.00,w ext,41.23,14.70
34,6.60,21.41,82.22,508.00,632.00,w ext,34.37,16.04
35,6.80,17.21,98.52,496.00,500.00,w ext,34.76,16.84
36,7.00,13.75,111.38,436.00,460.00,w ext,38.78,13.31
37,7.20,12.78,121.27,308.00,440.00,w ext,42.21,9.95
38,7.40,12.67,129.11,424.00,364.00,w ext,45.40,7.84
39,7.60,11.33,136.83,392.00,376.00,w ext,50.52,7.83
40,7.80,10.33,142.53,352.00,296.00,w ext,54.65,5.78
41,8.00,9.14,148.16,408.00,272.00,w ext,59.03,5.75
42,8.20,7.77,153.72,376.00,360.00,w ext,63.73,5.73
43,8.40,5.39,162.71,420.00,332.00,w ext,71.74,9.30
44,8.60,2.39,174.19,444.00,480.00,w ext,82.34,11.86
45,8.80,-0.62,185.29,428.00,504.00,w ext,92.96,11.51
46,9.00,-4.63,195.97,428.00,528.00,w ext,103.97,11.40
47,9.20,-5.97,202.05,448.00,620.00,w ext,109.76,6.23
48,9.40,-4.24,203.14,476.00,620.00,n ext,109.73,2.04
49,9.60,-0.47,202.18,484.00,640.00,n ext,106.93,3.89
50,9.80,5.94,199.36,468.00,608.00,n ext,101.28,7.01
51,10.00,17.76,193.37,472.00,628.00,n ext,90.66,13.25
52,10.20,33.17,186.41,496.00,552.00,north,78.71,16.91
53,10.40,52.04,179.97,492.00,636.00,north,68.94,19.93
54,10.60,72.39,175.49,532.00,664.00,north,65.85,20.84
55,10.80,94.98,174.27,532.00,736.00,north,72.55,22.62
56,11.00,118.33,178.61,488.00,692.00,n ext,89.35,23.75
57,11.20,138.16,185.31,560.00,656.00,n ext,107.60,20.93
58,11.40,163.42,196.58,504.00,744.00,n ext,133.75,27.67
59,11.60,177.85,204.33,500.00,500.00,n ext,149.76,16.38
60,11.80,185.31,207.90,368.00,436.00,n ext,157.80,8.27
61,12.00,183.98,206.09,256.00,320.00,n ext,155.62,2.25
62,12.20,198.40,214.23,420.00,428.00,n ext,171.98,16.56
63,12.40,203.74,216.88,432.00,476.00,n ext,177.82,5.95
64,12.60,212.52,222.31,468.00,556.00,n ext,188.10,10.33
65,12.80,216.71,225.04,420.00,544.00,n ext,193.09,5.00
66,13.00,224.53,231.89,476.00,600.00,n ext,203.46,10.40
67,13.20,226.67,234.22,420.00,576.00,n ext,206.58,3.17
68,13.40,227.29,235.17,396.00,440.00,n ext,207.65,1.14
69,13.60,224.83,232.73,440.00,476.00,e ext,204.21,3.47
70,13.80,225.02,233.07,452.00,428.00,e ext,204.56,0.38
71,14.00,220.65,227.32,464.00,628.00,e ext,197.61,7.22
72,14.20,214.19,216.78,448.00,608.00,e ext,186.17,12.36
73,14.40,207.50,203.00,400.00,544.00,e ext,172.75,15.32
74,14.60,201.57,185.69,344.00,528.00,e ext,158.51,18.30
75,14.80,197.68,169.12,384.00,472.00,e ext,147.35,17.02
76,15.00,193.48,149.45,412.00,476.00,e ext,136.09,20.11
77,15.20,191.09,124.98,328.00,548.00,e ext,127.66,24.58
78,15.40,190.32,105.61,396.00,420.00,e ext,124.96,19.39
79,15.60,189.35,94.44,376.00,460.00,e ext,124.16,11.21
80,15.80,190.53,79.38,316.00,420.00,e ext,126.91,15.11
81,16.00,189.52,70.86,396.00,408.00,e ext,127.58,8.58
82,16.20,191.44,56.29,364.00,456.00,e ext,133.49,14.69
83,16.40,193.31,40.63,428.00,464.00,e ext,140.94,15.78
84,16.60,195.43,24.98,456.00,532.00,e ext,149.76,15.79
85,16.80,198.86,9.71,476.00,596.00,e ext,160.52,15.65
86,17.00,202.20,-1.77,452.00,592.00,e ext,169.72,11.95
87,17.20,206.29,-12.50,476.00,616.00,e ext,179.39,11.48
88,17.40,211.81,-22.84,404.00,616.00,s ext,190.12,11.72
89,17.60,212.69,-25.65,372.00,480.00,s ext,192.58,2.95
90,17.80,210.45,-24.61,340.00,392.00,s ext,190.19,2.47
91,18.00,209.26,-24.26,372.00,384.00,s ext,189.04,1.24
92,18.20,206.54,-23.04,464.00,420.00,s ext,186.17,2.98
93,18.40,200.56,-19.37,404.00,508.00,s ext,179.22,7.01
94,18.60,192.74,-14.40,456.00,508.00,s ext,170.02,9.27
95,18.80,177.14,-4.57,484.00,612.00,s ext,151.76,18.44
96,19.00,161.81,2.19,452.00,576.00,s ext,135.80,16.76
97,19.20,143.04,8.86,488.00,588.00,s ext,117.73,19.92
98,19.40,123.37,12.91,440.00,624.00,s ext,101.89,20.08
99,19.60,102.93,13.11,504.00,664.00,s ext,90.71,20.44
100,19.80,77.13,10.87,456.00,680.00,s ext,83.73,25.90
101,20.00,62.02,9.12,392.00,496.00,s ext,83.37,15.21
102,20.20,51.43,8.97,404.00,436.00,s ext,83.52,10.59
103,20.40,44.67,8.38,340.00,368.00,s ext,84.80,6.79
104,20.60,36.80,7.60,520.00,364.00,s ext,87.03,7.91
105,20.80,27.66,7.29,388.00,524.00,s ext,89.86,9.14
106,21.00,20.47,7.01,428.00,512.00,s ext,92.69,7.20
107,21.20,18.51,9.26,464.00,524.00,s ext,91.42,2.99
108,21.40,17.38,11.38,464.00,496.00,south,89.98,2.40
109,21.60,17.74,14.54,544.00,528.00,south,86.99,3.18
110,21.80,20.61,20.20,552.00,624.00,south,80.65,6.34
111,22.00,23.04,26.41,576.00,680.00,west,74.01,6.67
112,22.20,23.48,31.41,544.00,624.00,west,69.38,5.02
113,22.40,21.57,35.67,600.00,752.00,west,66.61,4.67
114,22.60,20.11,40.80,560.00,648.00,west,63.00,5.33
115,22.80,17.12,46.41,528.00,600.00,w ext,60.19,6.36
116,23.00,14.38,54.63,404.00,516.00,w ext,55.93,8.66
117,23.20,15.02,64.53,352.00,444.00,w ext,48.97,9.92
118,23.40,14.88,73.00,404.00,364.00,w ext,44.49,8.48
119,23.60,16.08,82.83,416.00,412.00,w ext,39.05,9.90
120,23.80,14.54,97.55,352.00,400.00,w ext,37.50,14.80
121,24.00,15.22,107.70,468.00,404.00,w ext,36.80,10.18
122,24.20,14.08,119.40,440.00,420.00,w ext,40.40,11.75
123,24.40,12.21,136.70,444.00,460.00,w ext,49.72,17.41
124,24.60,9.55,153.06,404.00,472.00,w ext,61.97,16.57
125,24.80,6.26,167.94,476.00,512.00,w ext,75.07,15.24
126,25.00,-2.56,186.78,444.00,600.00,w ext,95.31,20.80
127,25.20,-7.92,196.59,376.00,444.00,w ext,106.38,11.17
128,25.40,-7.17,196.73,400.00,288.00,w ext,106.06,0.76
129,25.60,-10.38,202.39,320.00,360.00,w ext,112.53,6.50
130,25.80,-16.67,211.62,248.00,320.00,w ext,123.70,11.17
131,26.00,-16.26,212.13,300.00,316.00,w ext,123.88,0.65
132,26.20,-12.59,208.19,140.00,320.00,w ext,118.55,5.39
133,26.40,-17.85,216.30,344.00,404.00,n ext,128.21,9.67
134,26.60,-17.87,217.26,400.00,432.00,n ext,129.02,0.96
135,26.80,-13.77,214.36,412.00,468.00,n ext,124.33,5.02
136,27.00,-7.69,210.16,364.00,432.00,n ext,117.51,7.39
137,27.20,3.57,202.98,436.00,560.00,n ext,105.60,13.35
138,27.40,14.48,197.32,424.00,540.00,n ext,95.61,12.29
139,27.60,29.64,191.18,472.00,568.00,n ext,84.33,16.35
140,27.80,48.83,185.42,468.00,588.00,n ext,74.63,20.04
141,28.00,65.38,183.99,456.00,548.00,n ext,73.13,16.61
142,28.20,89.57,183.69,400.00,592.00,n ext,78.72,24.19
143,28.40,113.92,186.35,400.00,568.00,n ext,92.92,24.49
144,28.60,131.53,189.86,276.00,380.00,n ext,106.45,17.96
145,28.80,159.47,198.31,468.00,632.00,n ext,131.97,29.19
146,29.00,175.46,204.91,400.00,420.00,n ext,148.30,17.30
