Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00058.trk
Object,0
Samples,48
treatment,4,
cage,38,
mark,1,
id,58,
trial,6,
date,2009-07-27 11:27:49.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,201.53,-6.64,596.00,700.00,e ext,172.06,-
2,0.20,202.43,-6.92,592.00,316.00,e ext,172.95,0.95
3,0.40,201.01,-4.26,548.00,292.00,e ext,170.22,3.01
4,0.60,197.27,2.10,568.00,276.00,e ext,163.46,7.38
5,0.80,193.74,8.46,552.00,256.00,e ext,156.94,7.27
6,1.00,189.57,14.66,600.00,352.00,east,150.04,7.47
7,1.20,184.69,21.41,600.00,384.00,east,142.29,8.33
8,1.40,182.81,23.83,652.00,324.00,east,139.42,3.06
9,1.60,180.97,26.20,640.00,236.00,east,136.62,3.00
10,1.80,176.50,31.45,640.00,352.00,east,130.10,6.89
11,2.00,174.77,33.65,592.00,344.00,east,127.50,2.80
12,2.20,171.40,37.91,660.00,220.00,east,122.47,5.43
13,2.40,168.92,40.54,680.00,220.00,east,119.03,3.62
14,2.60,164.09,45.53,556.00,500.00,east,112.43,6.94
15,2.80,162.28,45.71,580.00,488.00,east,110.74,1.82
16,3.00,161.30,45.42,636.00,232.00,east,110.01,1.02
17,3.20,159.46,45.69,712.00,436.00,east,108.27,1.86
18,3.40,157.77,46.72,664.00,376.00,east,106.29,1.98
19,3.60,155.25,48.22,620.00,300.00,south,103.36,2.94
20,3.80,152.95,50.38,676.00,296.00,south,100.31,3.16
21,4.00,149.87,52.89,736.00,268.00,south,96.42,3.98
22,4.20,144.69,57.14,776.00,360.00,south,89.88,6.70
23,4.40,139.72,60.99,764.00,452.00,south,83.73,6.29
24,4.60,134.16,64.74,788.00,512.00,south,77.10,6.70
25,4.80,128.81,68.03,860.00,544.00,south,70.87,6.28
26,5.00,122.91,71.05,908.00,512.00,south,64.25,6.63
27,5.20,116.25,74.39,924.00,696.00,south,56.80,7.46
28,5.40,109.03,77.74,956.00,720.00,south,48.85,7.95
29,5.60,101.46,80.84,932.00,880.00,south,40.67,8.18
30,5.80,93.68,82.97,936.00,900.00,south,32.71,8.06
31,6.00,86.26,84.36,912.00,912.00,south,25.50,7.55
32,6.20,79.06,85.27,888.00,912.00,west,18.93,7.26
33,6.40,70.63,86.16,900.00,1060.00,west,11.85,8.48
34,6.60,64.09,87.25,888.00,836.00,west,7.05,6.64
35,6.80,57.39,90.65,892.00,956.00,platform larger,1.81,7.51
36,7.00,52.41,91.69,704.00,804.00,platform larger,2.84,5.09
37,7.20,52.38,93.82,612.00,396.00,platform larger,1.75,2.13
38,7.40,54.55,93.55,620.00,456.00,platform larger,0.00,2.19
39,7.60,57.33,95.52,640.00,588.00,platform,0.00,3.41
40,7.80,57.29,96.50,704.00,160.00,platform,0.00,0.98
41,8.00,57.33,95.52,672.00,112.00,platform,0.00,0.98
42,8.20,56.63,95.29,640.00,64.00,platform,0.00,0.73
43,8.40,56.59,96.28,664.00,120.00,platform,0.00,1.00
44,8.60,57.29,96.50,636.00,100.00,platform,0.00,0.73
45,8.80,57.29,96.50,632.00,92.00,platform,0.00,0.00
46,9.00,57.29,96.50,680.00,112.00,platform,0.00,0.00
47,9.20,57.98,96.71,680.00,184.00,platform,0.00,0.73
48,9.40,57.98,96.71,692.00,100.00,platform,0.00,0.00
