Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00028.trk
Object,0
Samples,125
treatment,4,
cage,33,
mark,1,
id,53,
trial,12,
date,2009-07-28 09:51:58.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,204.79,-9.84,660.00,912.00,e ext,176.58,-
2,0.20,208.73,-15.51,624.00,220.00,e ext,183.16,6.90
3,0.40,208.95,-16.27,684.00,164.00,s ext,183.80,0.79
4,0.60,210.76,-19.59,700.00,280.00,s ext,187.28,3.79
5,0.80,211.41,-21.59,752.00,412.00,s ext,189.03,2.10
6,1.00,210.77,-22.19,764.00,508.00,s ext,188.90,0.87
7,1.20,204.71,-16.70,776.00,540.00,s ext,180.74,8.18
8,1.40,199.81,-13.04,764.00,516.00,s ext,174.63,6.12
9,1.60,193.39,-7.92,784.00,460.00,s ext,166.41,8.21
10,1.80,189.41,-5.15,736.00,432.00,s ext,161.58,4.85
11,2.00,183.05,0.37,716.00,404.00,south,153.16,8.42
12,2.20,174.51,7.82,720.00,396.00,south,141.85,11.33
13,2.40,169.73,11.72,652.00,332.00,south,135.68,6.17
14,2.60,165.95,14.16,664.00,276.00,south,131.20,4.50
15,2.80,156.71,21.02,712.00,448.00,south,119.70,11.51
16,3.00,150.47,24.28,748.00,364.00,south,112.81,7.04
17,3.20,141.66,29.82,800.00,484.00,south,102.48,10.41
18,3.40,136.14,32.75,768.00,432.00,south,96.35,6.25
19,3.60,129.01,36.71,764.00,540.00,south,88.35,8.15
20,3.80,123.70,41.39,812.00,536.00,south,81.27,7.08
21,4.00,118.80,45.70,812.00,488.00,south,74.75,6.52
22,4.20,114.57,48.82,876.00,432.00,south,69.51,5.26
23,4.40,110.37,52.48,856.00,412.00,south,63.93,5.58
24,4.60,107.89,54.23,904.00,328.00,south,60.91,3.04
25,4.80,103.09,58.19,940.00,556.00,south,54.69,6.22
26,5.00,98.70,62.43,936.00,636.00,south,48.60,6.10
27,5.20,94.84,66.26,992.00,648.00,south,43.17,5.44
28,5.40,91.46,71.08,1008.00,704.00,south,37.51,5.89
29,5.60,87.70,74.11,1108.00,708.00,south,32.68,4.82
30,5.80,84.36,77.57,1056.00,724.00,south,27.90,4.81
31,6.00,81.19,80.28,1060.00,724.00,south,23.73,4.17
32,6.20,78.93,83.93,1040.00,684.00,west,19.67,4.29
33,6.40,76.54,86.35,1036.00,644.00,west,16.28,3.40
34,6.60,75.48,90.09,1000.00,604.00,west,13.30,3.88
35,6.80,72.93,94.34,1020.00,612.00,west,9.17,4.96
36,7.00,70.79,98.38,1092.00,616.00,west,5.71,4.58
37,7.20,67.05,102.54,1092.00,664.00,platform larger,1.67,5.59
38,7.40,64.41,106.54,904.00,596.00,platform larger,0.33,4.79
39,7.60,62.55,109.10,840.00,552.00,platform larger,0.33,3.16
40,7.80,60.34,112.75,932.00,532.00,platform larger,2.00,4.27
41,8.00,57.50,115.68,964.00,496.00,platform larger,4.46,4.08
42,8.20,53.82,120.94,948.00,576.00,west,10.08,6.42
43,8.40,51.58,125.31,872.00,380.00,west,14.90,4.91
44,8.60,49.09,129.85,864.00,440.00,west,20.02,5.18
45,8.80,46.34,134.58,852.00,516.00,west,25.42,5.47
46,9.00,44.09,139.20,840.00,404.00,west,30.53,5.14
47,9.20,42.41,143.55,840.00,408.00,west,35.20,4.66
48,9.40,41.89,145.53,800.00,264.00,west,37.23,2.04
49,9.60,39.93,149.82,848.00,512.00,west,41.93,4.72
50,9.80,37.70,153.39,892.00,348.00,west,46.07,4.21
51,10.00,30.15,163.10,908.00,624.00,west,57.97,12.30
52,10.20,24.55,170.21,840.00,564.00,west,66.82,9.05
53,10.40,14.23,182.00,800.00,664.00,west,82.09,15.67
54,10.60,1.70,195.25,760.00,680.00,w ext,99.88,18.24
55,10.80,-9.30,206.69,636.00,588.00,w ext,115.46,15.87
56,11.00,-15.35,212.73,648.00,564.00,w ext,123.86,8.56
57,11.20,-16.62,212.87,612.00,396.00,w ext,124.69,1.27
58,11.40,-15.57,210.57,660.00,416.00,w ext,122.20,2.54
59,11.60,-11.43,203.34,636.00,488.00,w ext,113.91,8.32
60,11.80,-9.21,198.50,712.00,396.00,w ext,108.68,5.33
61,12.00,-5.70,190.23,704.00,464.00,w ext,99.95,8.98
62,12.20,-2.82,182.60,744.00,512.00,w ext,92.16,8.15
63,12.40,1.67,170.57,664.00,640.00,w ext,80.06,12.84
64,12.60,5.32,159.62,708.00,580.00,w ext,69.58,11.54
65,12.80,8.77,144.70,728.00,612.00,w ext,57.19,15.31
66,13.00,11.27,131.12,664.00,576.00,w ext,47.58,13.81
67,13.20,13.59,117.36,680.00,568.00,w ext,40.33,13.95
68,13.40,14.84,103.63,652.00,540.00,w ext,37.02,13.79
69,13.60,15.72,94.08,628.00,496.00,w ext,36.70,9.58
70,13.80,16.05,86.56,620.00,432.00,w ext,37.93,7.53
71,14.00,16.94,79.66,612.00,472.00,w ext,39.50,6.95
72,14.20,16.48,70.60,660.00,456.00,w ext,44.34,9.07
73,14.40,15.51,61.68,636.00,448.00,w ext,50.36,8.98
74,14.60,15.34,55.44,688.00,484.00,w ext,54.68,6.24
75,14.80,13.51,46.83,684.00,436.00,w ext,62.18,8.80
76,15.00,11.70,37.67,652.00,528.00,w ext,70.41,9.34
77,15.20,9.92,30.49,644.00,480.00,w ext,77.25,7.39
78,15.40,7.06,22.00,580.00,448.00,w ext,85.88,8.97
79,15.60,6.35,18.18,660.00,440.00,w ext,89.47,3.89
80,15.80,5.48,14.63,620.00,456.00,w ext,92.93,3.65
81,16.00,6.16,14.24,632.00,436.00,w ext,92.91,0.78
82,16.20,6.82,13.93,668.00,380.00,w ext,92.82,0.73
83,16.40,6.31,12.41,656.00,396.00,w ext,94.39,1.60
84,16.60,6.64,12.32,660.00,316.00,w ext,94.30,0.34
85,16.80,8.14,13.54,660.00,344.00,w ext,92.49,1.93
86,17.00,8.47,13.49,632.00,324.00,w ext,92.37,0.34
87,17.20,6.75,10.84,672.00,304.00,w ext,95.53,3.16
88,17.40,6.19,9.53,680.00,256.00,w ext,96.94,1.43
89,17.60,7.40,10.84,636.00,260.00,w ext,95.20,1.79
90,17.80,9.82,13.42,668.00,280.00,west,91.76,3.53
91,18.00,5.95,8.32,700.00,360.00,w ext,98.12,6.41
92,18.20,2.20,3.23,732.00,480.00,w ext,104.39,6.31
93,18.40,-1.42,-1.66,656.00,412.00,w ext,110.44,6.08
94,18.60,-2.77,-3.71,700.00,332.00,s ext,112.89,2.46
95,18.80,-2.04,-3.22,672.00,436.00,s ext,112.10,0.88
96,19.00,2.56,1.25,588.00,444.00,s ext,105.92,6.42
97,19.20,8.09,6.62,688.00,412.00,south,98.53,7.71
98,19.40,15.24,13.79,640.00,376.00,south,88.81,10.12
99,19.60,23.30,21.58,700.00,388.00,south,78.23,11.21
100,19.80,29.18,27.70,700.00,336.00,south,70.24,8.49
101,20.00,35.34,34.42,736.00,428.00,south,61.72,9.11
102,20.20,39.37,38.99,700.00,388.00,south,56.08,6.10
103,20.40,42.65,43.48,780.00,400.00,south,50.82,5.57
104,20.60,47.13,50.58,816.00,484.00,west,42.83,8.39
105,20.80,49.84,54.86,820.00,364.00,west,38.09,5.06
106,21.00,52.18,60.20,840.00,412.00,west,32.44,5.83
107,21.20,52.37,62.27,760.00,296.00,west,30.36,2.08
108,21.40,53.96,66.80,768.00,416.00,west,25.67,4.80
109,21.60,54.80,69.53,728.00,304.00,west,22.88,2.85
110,21.80,55.78,73.18,780.00,428.00,west,19.16,3.78
111,22.00,56.40,75.94,772.00,344.00,west,16.39,2.83
112,22.20,57.97,80.96,872.00,452.00,west,11.43,5.26
113,22.40,60.06,88.07,856.00,576.00,platform larger,4.71,7.41
114,22.60,61.57,92.25,820.00,388.00,platform larger,1.63,4.44
115,22.80,62.24,94.28,720.00,308.00,platform larger,0.36,2.14
116,23.00,61.41,97.70,776.00,368.00,platform,0.00,3.51
117,23.20,60.73,97.51,804.00,124.00,platform,0.00,0.71
118,23.40,60.73,97.51,804.00,176.00,platform,0.00,0.00
119,23.60,59.98,98.26,796.00,240.00,platform,0.00,1.05
120,23.80,59.22,99.02,852.00,192.00,platform,0.00,1.08
121,24.00,58.54,98.84,856.00,108.00,platform,0.00,0.71
122,24.20,57.67,100.62,960.00,216.00,platform,0.00,1.98
123,24.40,57.07,99.46,928.00,152.00,platform,0.00,1.30
124,24.60,56.98,100.46,892.00,108.00,platform,0.00,1.00
125,24.80,56.98,100.46,896.00,108.00,platform,0.00,0.00
