Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00068.trk
Object,0
Samples,30
treatment,1,
cage,43,
mark,1,
id,75,
trial,4,
date,2009-07-26 14:05:28.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,65.57,181.47,416.00,592.00,n ext,70.64,-
2,0.20,64.29,183.35,516.00,164.00,n ext,72.39,2.28
3,0.40,62.97,185.26,264.00,332.00,n ext,74.19,2.32
4,0.60,73.65,183.70,168.00,376.00,n ext,74.14,10.79
5,0.80,72.98,182.06,340.00,228.00,n ext,72.39,1.77
6,1.00,76.81,178.26,484.00,256.00,n ext,69.55,5.39
7,1.20,80.37,174.62,512.00,300.00,north,67.03,5.09
8,1.40,81.71,172.06,608.00,320.00,north,65.04,2.88
9,1.60,83.40,168.73,680.00,360.00,north,62.54,3.73
10,1.80,82.16,165.69,668.00,388.00,north,59.25,3.29
11,2.00,79.75,162.86,760.00,460.00,north,55.73,3.71
12,2.20,74.84,159.13,792.00,600.00,north,50.60,6.17
13,2.40,71.30,154.92,712.00,608.00,north,45.57,5.50
14,2.60,68.05,150.38,728.00,680.00,north,40.41,5.58
15,2.80,66.13,145.09,828.00,780.00,north,34.82,5.63
16,3.00,65.56,139.37,840.00,788.00,north,29.12,5.75
17,3.20,64.33,133.56,880.00,840.00,west,23.19,5.93
18,3.40,63.84,125.42,884.00,884.00,west,15.15,8.16
19,3.60,63.05,117.19,888.00,868.00,west,7.16,8.27
20,3.80,62.35,110.00,884.00,700.00,platform larger,0.94,7.22
21,4.00,61.91,105.31,792.00,412.00,platform,0.00,4.72
22,4.20,60.84,103.24,812.00,308.00,platform,0.00,2.32
23,4.40,60.03,104.07,772.00,312.00,platform,0.00,1.15
24,4.60,58.81,102.87,812.00,240.00,platform,0.00,1.71
25,4.80,58.93,101.90,856.00,164.00,platform,0.00,0.97
26,5.00,58.25,101.76,796.00,132.00,platform,0.00,0.70
27,5.20,57.56,101.61,836.00,152.00,platform,0.00,0.70
28,5.40,58.13,102.73,728.00,204.00,platform,0.00,1.26
29,5.60,57.99,103.71,772.00,244.00,platform,0.00,0.99
30,5.80,57.31,103.59,788.00,288.00,platform,0.00,0.70
