Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00138.trk
Object,0
Samples,48
treatment,2,
cage,53,
mark,1,
id,63,
trial,10,
date,2009-07-29 15:55:52.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,103.17,12.09,220.00,160.00,s ext,91.73,-
2,0.20,100.70,15.19,312.00,164.00,s ext,87.84,3.96
3,0.40,98.74,16.21,424.00,120.00,s ext,86.04,2.21
4,0.60,96.66,18.17,464.00,184.00,s ext,83.36,2.85
5,0.80,92.99,20.01,512.00,280.00,s ext,80.13,4.11
6,1.00,89.41,22.66,600.00,264.00,south,76.28,4.45
7,1.20,84.45,24.05,524.00,364.00,south,73.21,5.15
8,1.40,81.24,24.55,472.00,180.00,south,71.67,3.25
9,1.60,81.28,25.45,464.00,128.00,south,70.83,0.90
10,1.80,79.81,26.99,476.00,204.00,south,68.90,2.13
11,2.00,79.95,28.75,576.00,196.00,south,67.28,1.76
12,2.20,80.10,30.48,688.00,232.00,south,65.68,1.74
13,2.40,79.08,34.46,668.00,356.00,south,61.59,4.11
14,2.60,78.01,36.66,720.00,348.00,south,59.17,2.44
15,2.80,77.18,39.60,776.00,360.00,south,56.12,3.06
16,3.00,75.22,42.11,744.00,352.00,south,53.10,3.19
17,3.20,73.67,45.28,780.00,396.00,south,49.61,3.52
18,3.40,72.36,48.31,812.00,416.00,south,46.32,3.30
19,3.60,71.90,50.15,780.00,344.00,south,44.42,1.90
20,3.80,70.42,51.55,840.00,316.00,south,42.66,2.03
21,4.00,69.85,52.60,844.00,244.00,south,41.49,1.19
22,4.20,68.06,54.93,864.00,452.00,south,38.77,2.94
23,4.40,65.91,55.72,864.00,368.00,south,37.53,2.29
24,4.60,64.50,57.95,888.00,512.00,south,35.07,2.64
25,4.80,61.08,58.35,896.00,520.00,south,34.25,3.44
26,5.00,58.42,58.45,920.00,520.00,south,33.92,2.67
27,5.20,55.85,58.52,840.00,480.00,south,33.82,2.57
28,5.40,53.88,58.35,724.00,316.00,west,34.09,1.98
29,5.60,51.05,57.53,768.00,372.00,west,35.25,2.95
30,5.80,50.92,58.67,704.00,448.00,west,34.15,1.14
31,6.00,50.65,61.03,644.00,436.00,west,31.87,2.38
32,6.20,53.14,66.24,624.00,364.00,west,26.33,5.77
33,6.40,55.06,70.44,720.00,352.00,west,21.95,4.62
34,6.60,55.99,74.10,812.00,404.00,west,18.24,3.78
35,6.80,56.59,76.86,832.00,372.00,west,15.46,2.82
36,7.00,56.63,81.10,836.00,364.00,west,11.22,4.24
37,7.20,56.43,85.50,812.00,424.00,west,6.83,4.40
38,7.40,56.69,91.34,768.00,492.00,platform larger,0.98,5.85
39,7.60,55.93,95.06,708.00,324.00,platform,0.00,3.79
40,7.80,56.46,98.28,768.00,260.00,platform,0.00,3.27
41,8.00,55.76,98.09,748.00,156.00,platform,0.00,0.72
42,8.20,55.83,97.07,716.00,152.00,platform,0.00,1.02
43,8.40,55.13,96.86,612.00,176.00,platform,0.00,0.73
44,8.60,54.43,96.64,656.00,140.00,platform,0.00,0.74
45,8.80,55.13,96.86,664.00,104.00,platform,0.00,0.74
46,9.00,55.83,97.07,744.00,184.00,platform,0.00,0.73
47,9.20,55.13,96.86,724.00,292.00,platform,0.00,0.73
48,9.40,55.13,96.86,736.00,124.00,platform,0.00,0.00
